N	2gram	Nazirov_Vr_1	FransuaR
158	в недрах	1	2
159	за что	1	2
160	не есть	1	2
161	правда не	1	2
162	и образ	1	2
163	роль в	1	2
164	никогда не	2	2
165	во все	1	2
166	жизнь и	1	2
167	этой традиции	1	2
168	а также	2	2
169	и т.д	1	2
170	в будущее	1	2
171	и во	3	2
172	бы в	1	2
173	во всей	1	2
174	с большими	1	2
175	еще более	1	2
176	в литературе	1	2
177	того что	1	2
178	и ее	2	2
179	был также	1	2
180	для всех	1	2
181	уже не	2	2
182	же в	2	2
183	в особенности	1	2
184	связан с	1	2
185	именно в	1	2
186	характерно для	1	2
187	был в	1	2
188	de la	1	2
189	до конца	1	2
190	в связи	3	2
191	из которых	1	2
192	без труда	1	2
193	по своему	1	2
194	в первой	1	2
195	о котором	1	2
196	и как	3	2
197	с ним	4	2
198	в свое	1	2
199	во всяком	1	2
200	широкое распространение	1	1
201	этого романа	1	1
202	от этой	1	1
203	отношения к	2	1
204	одним из	3	1
205	человека и	1	1
206	это и	1	1
207	вряд ли	1	1
208	едва ли	1	1
209	по его	1	1
210	именно к	1	1
211	чуть было	1	1
212	он как	1	1
213	ему в	1	1
214	в письме	5	1
215	был знаком	1	1
216	это время	1	1
217	он сам	2	1
218	первый план	1	1
219	за это	1	1
220	ту эпоху	1	1
221	не был	1	1
222	мне все	1	1
223	вернулся в	2	1
224	в ее	1	1
225	но не	1	1
226	бы его	1	1
227	тогда как	2	1
228	некоторые черты	1	1
229	он пишет	2	1
230	что они	1	1
231	в истории	4	1
232	его на	2	1
233	июле года	1	1
234	некоторое время	1	1
235	все же	6	1
236	себе на	1	1
237	не являются	1	1
238	них он	1	1
239	что слово	1	1
240	в самом	1	1
241	период создания	1	1
242	тому же	1	1
243	еще один	1	1
244	но на	1	1
245	не могла	1	1
246	в названных	1	1
247	время и	2	1
248	после этого	2	1
249	о которой	2	1
250	о новом	1	1
251	интересует другое	1	1
252	выражение его	1	1
253	том же	2	1
254	не будет	1	1
255	другой раз	1	1
256	мировой литературе	1	1
257	говорить не	1	1
258	как к	1	1
259	этом смысле	1	1
260	в жизни	1	1
261	в париже	3	1
262	этого не	1	1
263	и уже	3	1
264	знать и	1	1
265	на первый	2	1
266	или вообще	1	1
267	же это	1	1
268	всяком случае	1	1
269	в котором	6	1
270	вторая часть	1	1
271	его современников	1	1
272	представление о	1	1
273	в авторском	1	1
274	что я	2	1
275	в силу	1	1
276	что тот	1	1
277	эпиграфом к	1	1
278	чтоб я	1	1
279	не будем	1	1
280	ряда других	1	1
281	к реальному	1	1
282	доказывает что	1	1
283	времени а	1	1
284	не должна	1	1
285	при помощи	2	1
286	но они	1	1
287	не имел	1	1
288	книгой в	2	1
289	но весьма	1	1
290	приехав в	1	1
291	правда в	1	1
292	близкий к	1	1
293	первая часть	1	1
294	это отношение	1	1
295	более что	1	1
296	его судьбу	1	1
297	по своей	1	1
298	за исключением	1	1
299	это слово	1	1
300	связи с	3	1
301	мы бы	1	1
302	сюжет в	1	1
303	ему не	1	1
304	в стиле	1	1
305	среди них	1	1
306	начиная с	2	1
307	легенда о	1	1
308	он и	1	1
309	и дал	1	1
310	вошли в	1	1
311	в июле	1	1
312	этой легенды	1	1
313	получает прямое	1	1
314	время он	2	1
315	ничего общего	1	1
316	году в	2	1
317	и о	3	1
318	на той	1	1
319	так в	2	1
320	эпизода из	1	1
321	не с	1	1
322	чем у	1	1
323	именно этот	1	1
324	принимая его	1	1
325	под руку	1	1
326	об этом	5	1
327	в глубине	1	1
328	в таком	1	1
329	может в	1	1
330	было не	1	1
331	второй половине	1	1
332	и что	8	1
333	на страницах	1	1
334	его жизни	1	1
335	возвращается к	1	1
336	там же	2	1
337	все в	1	1
338	доходит до	1	1
339	от них	1	1
340	этот момент	2	1
341	я вижу	1	1
342	в другой	1	1
343	также в	1	1
344	в ту	1	1
345	в него	2	1
346	к которому	1	1
347	этом романе	1	1
348	что только	1	1
349	оказалось что	1	1
350	который их	1	1
351	ли он	1	1
352	во всем	1	1
353	в литературу	1	1
354	он уже	1	1
355	между тем	5	1
356	особенно резко	1	1
357	себя в	1	1
358	его и	2	1
359	в известной	1	1
360	к ним	2	1
361	приложенный к	1	1
362	и даже	6	1
363	о своей	1	1
364	и из	1	1
365	на этот	1	1
366	такое же	1	1
367	и крайняя	1	1
368	говорит о	1	1
369	и стал	2	1
370	и самый	1	1
371	более того	1	1
372	в рассказе	1	1
373	один из	1	1
374	о чем	2	1
375	некоторых его	1	1
376	в подобных	1	1
377	ближе к	1	1
378	ее начало	1	1
379	мы находим	1	1
380	нет ничего	1	1
381	в частности	1	1
382	него в	1	1
383	с идеями	1	1
384	к себе	2	1
385	или по	1	1
386	этому образу	1	1
387	автора в	1	1
388	в речах	1	1
389	развитие в	1	1
390	этого типа	1	1
391	работу о	1	1
392	поцелуй в	1	1
393	в остальном	1	1
394	эпизод не	1	1
395	не принимал	1	1
396	еще раз	1	1
397	в основном	1	1
398	с последним	1	1
399	оба они	1	1
400	между прочим	1	1
401	имел в	3	1
402	в начале	6	1
403	романа с	1	1
404	общие черты	1	1
405	в мировой	1	1
406	котором он	1	1
407	сходство между	1	1
408	тем более	2	1
409	в период	2	1
410	больших и	1	1
411	героя в	1	1
412	из этого	1	1
413	в каком	1	1
414	в своих	4	1
415	как на	1	1
416	они не	1	1
