N	2gram	Vinokur_Ku_2	FransuaR
229	не на	2	2
230	в слове	1	2
231	и первый	1	2
232	это один	1	2
233	подобного рода	5	2
234	это своего	1	2
235	в той	2	2
236	да и	6	2
237	между прочим	2	2
238	и для	2	2
239	узком смысле	2	2
240	еще раз	1	2
241	все элементы	1	2
242	а как	1	2
243	его к	2	2
244	о своем	1	2
245	между ними	1	2
246	не может	9	2
247	но эти	1	2
248	как на	1	2
249	только в	5	2
250	и другие	1	2
251	в своих	2	2
252	традиции но	1	2
253	это в	2	2
254	к этому	4	2
255	смысле слова	2	1
256	ту же	6	1
257	а под	1	1
258	отношения к	2	1
259	же как	2	1
260	вряд ли	4	1
261	над этим	1	1
262	на месте	1	1
263	связь эта	1	1
264	за собой	2	1
265	не хочет	2	1
266	но важно	1	1
267	и такое	1	1
268	должна быть	5	1
269	в самом	12	1
270	этот и	1	1
271	их значения	1	1
272	что вся	1	1
273	не приходится	1	1
274	уверен что	1	1
275	в первый	3	1
276	на такие	2	1
277	в каждый	2	1
278	время как	1	1
279	но даже	2	1
280	с нашими	1	1
281	язык этой	1	1
282	жизни это	1	1
283	и он	1	1
284	это время	1	1
285	и формулы	3	1
286	ничего невозможного	1	1
287	только после	1	1
288	есть такие	1	1
289	самом деле	9	1
290	нам его	1	1
291	явлений и	1	1
292	в противоречии	1	1
293	не все	3	1
294	конечном счете	2	1
295	в общем	1	1
296	отношение к	1	1
297	отличие от	2	1
298	нам право	2	1
299	нет и	1	1
300	значение для	1	1
301	к сожалению	1	1
302	относится к	1	1
303	требуется в	1	1
304	и вес	1	1
305	и выражения	2	1
306	с этим	3	1
307	до его	1	1
308	кто не	1	1
309	многосложного слова	1	1
310	этом же	1	1
311	на анализе	1	1
312	целый ряд	5	1
313	нами в	1	1
314	что по	1	1
315	смелостью и	1	1
316	бы и	4	1
317	в целом	1	1
318	же слово	1	1
319	за это	1	1
320	становится понятной	1	1
321	это единственная	1	1
322	что так	1	1
323	одни из	1	1
324	ни одного	1	1
325	удельный вес	1	1
326	тому же	1	1
327	на то	4	1
328	они звучат	1	1
329	борьбы с	1	1
330	в наших	1	1
331	слово это	6	1
332	что слово	3	1
333	и если	2	1
334	главным образом	3	1
335	есть одна	1	1
336	не значит	1	1
337	основная тема	1	1
338	к одному	1	1
339	ведь не	1	1
340	первым и	1	1
341	однако он	1	1
342	в силу	7	1
343	на жизнь	1	1
344	прежде чем	1	1
345	но дело	1	1
346	или иных	1	1
347	что она	3	1
348	проблемы как	1	1
349	здесь мы	2	1
350	об этом	5	1
351	или даже	1	1
352	знает что	3	1
353	на протяжении	1	1
354	которого не	1	1
355	даже в	1	1
356	только о	2	1
357	о характере	2	1
358	же образом	2	1
359	и некоторых	1	1
360	они помогают	1	1
361	в данном	4	1
362	сельским хозяйством	1	1
363	на этот	2	1
364	мы не	1	1
365	на таких	1	1
366	и становится	1	1
367	после этих	1	1
368	что такое	3	1
369	особенности же	2	1
370	и без	1	1
371	в отношении	2	1
372	первую часть	1	1
373	в отличие	2	1
374	знаем что	3	1
375	партии в	1	1
376	нельзя было	2	1
377	и связей	1	1
378	которые в	1	1
379	и бьет	1	1
380	как от	1	1
381	и вся	1	1
382	случае в	1	1
383	можно ли	4	1
384	что эта	2	1
385	мало того	2	1
386	виду что	1	1
387	дело не	2	1
388	только из	1	1
389	первая половина	1	1
390	говорить о	4	1
391	фигуры и	1	1
392	следовательно и	2	1
393	казалось бы	3	1
394	жалкое и	1	1
395	на язык	1	1
396	ничего не	4	1
397	именно с	3	1
398	не прочь	1	1
399	во всем	1	1
400	ему и	1	1
401	буквальном смысле	1	1
402	потому что	25	1
403	полное свое	1	1
404	хочет быть	1	1
405	вложено в	1	1
406	раз как	1	1
407	этом отношении	3	1
408	что на	4	1
409	от того	4	1
410	у нас	12	1
411	уже с	1	1
412	что все	5	1
413	говорят в	1	1
414	но все	4	1
415	которого я	1	1
416	в высокой	1	1
417	значение как	1	1
418	утверждать что	2	1
419	подчеркнуть что	1	1
420	так например	1	1
421	обычно в	1	1
422	ни даже	1	1
423	не будет	1	1
424	нет уж	1	1
425	свою очередь	2	1
426	данном случае	2	1
427	в буквальном	2	1
428	и от	2	1
429	так в	3	1
430	это для	1	1
431	смысле но	1	1
432	на том	2	1
433	природе своей	1	1
434	он так	1	1
435	оно также	1	1
436	можно было	9	1
437	те же	3	1
438	по природе	1	1
439	очень большую	1	1
440	сказано выше	1	1
441	подойти к	1	1
442	что дело	1	1
443	возможно что	1	1
444	не исчерпывается	1	1
445	если бы	12	1
446	о котором	2	1
447	собой и	1	1
448	тем чем	1	1
449	находится в	1	1
450	смысл то	1	1
451	из основных	1	1
452	становится только	1	1
453	оказываются не	1	1
454	ее не	1	1
455	в самой	2	1
456	не нов	1	1
457	и что	8	1
458	здесь слово	1	1
459	с того	1	1
460	можно сказать	4	1
461	все его	1	1
462	значение имеют	1	1
463	нас в	1	1
464	эта свободная	1	1
465	в конечном	2	1
466	этих слов	1	1
467	ее от	1	1
468	переходит в	1	1
469	не без	1	1
470	и методов	1	1
471	что и	3	1
472	в форме	3	1
473	не надо	3	1
474	вообще и	2	1
475	в него	1	1
476	в современной	2	1
477	тех пор	2	1
478	быть и	1	1
479	но с	1	1
480	же смысле	1	1
481	функций которые	1	1
482	не как	2	1
483	дело с	1	1
484	традиции в	1	1
485	в вопросе	1	1
486	будто бы	2	1
487	очень много	1	1
488	или же	2	1
489	от них	1	1
490	именно на	1	1
491	например уже	1	1
492	в серьезных	1	1
493	и новым	1	1
494	в виде	1	1
495	чем обычно	1	1
496	каким образом	1	1
497	этого процесса	1	1
498	превращаются в	1	1
499	мы знаем	4	1
500	эти слова	1	1
501	нашем смысле	2	1
502	был бы	2	1
503	для него	1	1
504	мы находим	1	1
505	в одном	1	1
506	войной и	1	1
507	эта игра	1	1
508	у нее	1	1
509	носит характер	2	1
510	второй части	1	1
511	противоречии с	1	1
512	в соответствии	3	1
513	указание на	3	1
514	в очень	1	1
515	об игре	1	1
516	правды и	1	1
517	в это	1	1
518	процесса как	1	1
519	за ними	2	1
520	и точно	1	1
521	до сих	1	1
522	игры и	1	1
523	стороны эта	1	1
524	чем он	1	1
525	звучит здесь	1	1
526	в живом	2	1
527	в книге	1	1
528	смысла и	2	1
529	и опять	1	1
530	у других	1	1
531	с которым	1	1
532	человек в	1	1
533	вопросе о	2	1
534	что мы	6	1
535	и слово	1	1
536	дело дошло	1	1
537	и вовсе	2	1
538	и вообще	2	1
539	на фоне	3	1
540	видели в	1	1
541	и потому	2	1
542	для самого	2	1
543	независимо от	1	1
544	а следовательно	2	1
545	свои средства	1	1
546	так мы	2	1
547	в разговоре	4	1
548	находим и	1	1
549	слишком много	1	1
550	она есть	1	1
551	лицом к	1	1
552	характерное для	2	1
553	смысле этого	2	1
554	и там	1	1
555	с тех	1	1
556	и двух	1	1
557	этого слова	5	1
558	с этой	2	1
559	слова и	5	1
560	какие же	1	1
561	дошло до	1	1
562	сих пор	1	1
563	это выражение	1	1
564	его частями	1	1
565	дошедшим до	1	1
566	которые были	1	1
567	протеста против	2	1
568	тех или	1	1
569	не знаем	1	1
570	оно и	1	1
571	в связи	4	1
572	в уже	1	1
573	не бьет	1	1
574	же по	1	1
575	жизнь в	1	1
576	это как	1	1
577	чтобы понять	2	1
578	ряд случаев	1	1
579	для нас	4	1
580	один только	1	1
581	не более	2	1
582	не должен	1	1
583	в свете	1	1
584	только что	1	1
585	том случае	2	1
586	время все	1	1
587	даже при	1	1
588	в свою	2	1
589	первый раз	1	1
590	речи и	5	1
591	как есть	1	1
592	узком и	1	1
593	они всегда	1	1
594	на это	3	1
595	в действительности	1	1
596	что в	10	1
597	случае если	2	1
598	всего этого	1	1
599	этим вопросом	1	1
