N	2gram	Bakhtin_Fr_7	Formalny
632	к его	1	1
633	пространства и	2	1
634	его на	1	1
635	приводит в	1	1
636	из которых	2	1
637	по своему	2	1
638	с такой	1	1
639	в той	3	1
640	мы остановимся	1	1
641	предшествующей эпохи	1	1
642	во все	2	1
643	возникновения и	2	1
644	нем как	1	1
645	и оценка	1	1
646	в это	3	1
647	и всех	1	1
648	в реальном	2	1
649	и способов	1	1
650	весь этот	2	1
651	процессе борьбы	1	1
652	в гораздо	1	1
653	но даже	1	1
654	не меняет	1	1
655	между прочим	1	1
656	романа с	1	1
657	в недрах	2	1
658	кроме того	3	1
659	при всем	1	1
660	в более	4	1
661	они так	2	1
662	приспособленная к	1	1
663	и для	5	1
664	не подлежит	3	1
665	или в	2	1
666	мира и	4	1
667	том что	4	1
668	романе и	1	1
669	стали на	1	1
670	это уже	1	1
671	к ряду	1	1
672	еще более	2	1
673	тем более	1	1
674	и смысл	2	1
675	эти особенности	1	1
676	не должен	1	1
677	каждая часть	2	1
678	них и	2	1
679	они и	2	1
680	всех тех	1	1
681	границу между	1	1
682	с ней	1	1
683	этого времени	1	1
684	руки и	1	1
685	сказать что	1	1
686	автора в	1	1
687	элементов а	1	1
688	в последнем	1	1
689	одновременно и	2	1
690	в отдельности	2	1
691	из этого	1	1
692	формы его	1	1
693	есть и	3	1
694	были и	1	1
695	все подобные	1	1
696	также не	1	1
697	ее в	1	1
698	и эта	3	1
699	это в	3	1
700	свое и	1	1
701	к этому	5	1
702	том числе	4	1
