N	2gram	Vinokur_Ku_2	Problemy
342	два слова	1	2
343	во всяком	5	2
344	они не	1	2
345	для рассмотрения	1	1
346	словесные формы	1	1
347	к произведениям	1	1
348	беседу с	1	1
349	в обычном	2	1
350	предполагает что	1	1
351	чтобы не	2	1
352	и то	5	1
353	получает в	1	1
354	на самом	2	1
355	он может	1	1
356	и есть	2	1
357	по преимуществу	2	1
358	из всех	1	1
359	какие-то новые	1	1
360	хорошо и	1	1
361	сравнению с	1	1
362	говорящего коллектива	3	1
363	изо всей	1	1
364	совпадает с	1	1
365	на себе	4	1
366	на тему	1	1
367	вместо того	1	1
368	речь эта	1	1
369	первого и	1	1
370	подчеркнуть что	1	1
371	с большим	1	1
372	в обычной	1	1
373	это время	1	1
374	в ней	3	1
375	ни даже	1	1
376	внимание и	2	1
377	слово на	1	1
378	в широком	2	1
379	время в	1	1
380	от себя	1	1
381	реагировать на	1	1
382	этой почве	3	1
383	это имеет	1	1
384	в нашем	7	1
385	то мы	1	1
386	в обеих	1	1
387	как правило	1	1
388	нам его	1	1
389	могло быть	1	1
390	но как	1	1
391	а только	3	1
392	простом и	1	1
393	который мы	2	1
394	бы до	1	1
395	да так	1	1
396	к сожалению	1	1
397	характер и	2	1
398	из уст	1	1
399	речи но	2	1
400	как к	1	1
401	что как	1	1
402	однако не	4	1
403	на анализе	1	1
404	могли бы	2	1
405	нами в	1	1
406	смелостью и	1	1
407	себе не	2	1
408	стиля и	1	1
409	то убедимся	1	1
410	что языковая	1	1
411	точку зрения	1	1
412	что это	7	1
413	в целом	1	1
414	сказать о	1	1
415	так или	2	1
416	же слово	1	1
417	только между	1	1
418	что автор	1	1
419	еще один	1	1
420	и отношения	1	1
421	если есть	1	1
422	сюда относятся	1	1
423	тому же	1	1
424	во многих	1	1
425	в наших	1	1
426	слово это	6	1
427	и если	2	1
428	что она	3	1
429	в ее	1	1
430	уже сама	1	1
431	есть одна	1	1
432	сказать в	1	1
433	что же?	1	1
434	одному из	1	1
435	глубокое принципиальное	1	1
436	они в	1	1
437	и еще	2	1
438	первой части	1	1
439	он должен	1	1
440	первым и	1	1
441	однако он	1	1
442	в силу	7	1
443	и вот	5	1
444	строить свою	2	1
445	ни были	3	1
446	что у	2	1
447	соответствии со	1	1
448	писателем в	1	1
449	это конечно	2	1
450	в одну	2	1
451	здесь мы	2	1
452	глубоко в	1	1
453	что все	5	1
454	типы и	1	1
455	носит здесь	1	1
456	связанных с	1	1
457	а по	1	1
458	на ту	2	1
459	на этой	4	1
460	знает что	3	1
461	выходит за	2	1
462	для нее	1	1
463	который и	1	1
464	член говорящего	1	1
465	она становится	1	1
466	уж не	1	1
467	в них	4	1
468	ощущаться как	1	1
469	место и	1	1
470	предмет но	1	1
471	не всегда	2	1
472	и уже	1	1
473	несмотря на	5	1
474	здесь можно	1	1
475	силу самой	1	1
476	значит не	1	1
477	мы знаем	4	1
478	чем в	3	1
479	мы как	1	1
480	все должно	1	1
481	бы на	2	1
482	что если	2	1
483	речи от	1	1
484	котором идет	1	1
485	в такой	1	1
486	не становится	1	1
487	не должен	1	1
488	который делает	1	1
489	по сравнению	2	1
490	и попутно	1	1
491	установки и	1	1
492	что вся	1	1
493	место в	1	1
494	мы в	2	1
495	для всякого	1	1
496	принимают в	1	1
497	смысле а	1	1
498	в прямом	1	1
499	тем самым	2	1
500	однако в	1	1
501	где нет	1	1
502	в устах	2	1
503	и под	1	1
504	даже в	1	1
505	а вот	1	1
506	речь речь	1	1
507	и вся	1	1
508	тому что	1	1
509	индивидуальная и	1	1
510	получают значение	1	1
511	нет того	1	1
512	виду что	1	1
513	самого начала	1	1
514	дело не	2	1
515	тогда когда	1	1
516	первая часть	1	1
517	и два	1	1
518	уст в	1	1
519	что вы	1	1
520	оттенки в	1	1
521	иметь в	2	1
522	синтаксической конструкции	2	1
523	но только	4	1
524	значение этого	1	1
525	словом но	1	1
526	для всего	1	1
527	вообще нет	1	1
528	как во	1	1
529	слова так	1	1
530	и без	1	1
531	речи не	3	1
532	в пределы	1	1
533	ему и	1	1
534	связи с	3	1
535	только с	1	1
536	как будто	2	1
537	можем говорить	1	1
538	что на	4	1
539	в области	11	1
540	такие же	1	1
541	среди них	1	1
542	да рядом	2	1
543	когда мы	1	1
544	нисколько не	3	1
545	с явным	1	1
546	лежит в	1	1
547	указание на	3	1
548	должны быть	2	1
549	всего в	3	1
550	значительной степени	1	1
551	к речи	1	1
552	все еще	1	1
553	уже на	1	1
554	резких и	1	1
555	стиля но	2	1
556	его есть	1	1
557	некоторой степени	2	1
558	этой своей	1	1
559	того чтобы	11	1
560	вообще во	1	1
561	как не	3	1
562	не хочу	2	1
563	данном случае	2	1
564	с самого	1	1
565	идет речь	1	1
566	роль в	2	1
567	эти рамки	1	1
568	все из	1	1
569	в соответствующем	1	1
570	в прямой	1	1
571	не с	1	1
572	звучат как	1	1
573	не себе	1	1
574	стилистика в	1	1
575	отсюда и	2	1
576	во многом	1	1
577	принципиальное значение	1	1
578	это только	2	1
579	поэтому в	1	1
580	в эпоху	1	1
581	разговорного языка	1	1
582	и вообще	2	1
583	но может	1	1
584	вот это	1	1
585	часто и	1	1
586	лишает их	1	1
587	слова из	1	1
588	не был	1	1
589	это я	1	1
590	этом последнем	1	1
591	после того	2	1
592	все его	1	1
593	в сфере	3	1
594	в значительной	1	1
595	языке как	3	1
596	воздействия на	1	1
597	и смысловой	1	1
598	или иначе	3	1
599	этих слов	1	1
600	увидеть и	1	1
601	она здесь	1	1
602	он все	1	1
603	убедимся что	1	1
604	отметить что	1	1
605	хотел бы	1	1
606	язык в	2	1
607	находим и	1	1
608	и следует	1	1
609	формой и	1	1
610	известно что	1	1
611	быть и	1	1
612	но так	2	1
613	сюда же	2	1
614	один из	5	1
615	не приходит	1	1
616	собеседника и	1	1
617	себе внимание	1	1
618	характерный для	1	1
619	он уж	1	1
620	в какой	1	1
621	должен был	1	1
622	здесь о	1	1
623	в уста	1	1
624	их всякой	1	1
625	с одной	2	1
626	именно на	1	1
627	и чужое	2	1
628	переходит в	1	1
629	и у	2	1
630	вопроса о	6	1
631	какой они	1	1
632	языка как	2	1
633	имеет еще	1	1
634	а это	2	1
635	то этот	1	1
636	его и	1	1
637	на своего	1	1
638	всяком случае	5	1
639	бы совершенно	1	1
640	свой смысл	1	1
641	у нее	1	1
642	ее не	1	1
643	может служить	2	1
644	до некоторой	2	1
645	свое выражение	1	1
646	в письменной	1	1
647	даже и	2	1
648	смысле то	1	1
649	в очень	1	1
650	в последние	1	1
651	живом контексте	1	1
652	нужно было	1	1
653	одной стороны	1	1
654	со стороны	4	1
655	этой проблемы	1	1
656	совокупность приемов	2	1
657	именно в	3	1
658	а именно	2	1
659	в каких	1	1
660	резка и	1	1
661	дескать не	1	1
662	по всей	1	1
663	и др	1	1
664	что не	6	1
665	в живом	2	1
666	отношения в	1	1
667	что для	2	1
668	так мне	1	1
669	всякое слово	1	1
670	для решения	1	1
671	в соответствии	3	1
672	этот термин	2	1
673	смысла и	2	1
674	которых мы	2	1
675	а главное	3	1
676	не на	2	1
677	и раскрыть	1	1
678	однако и	2	1
679	человек в	1	1
680	самый факт	1	1
681	если эти	1	1
682	нужно иметь	1	1
683	но есть	2	1
684	и слово	1	1
685	в связи	4	1
686	между собою	1	1
687	может иметь	1	1
688	все более	1	1
689	свою речь	4	1
690	рассказчик или	1	1
691	деле это	1	1
692	слово становится	1	1
693	ни на	2	1
694	но там	1	1
695	это те	1	1
696	и потому	2	1
697	как это	5	1
698	мы говорим	2	1
699	несколько предварительных	1	1
700	речь не	1	1
701	нашу речь	1	1
702	и понимать	1	1
703	о возможности	2	1
704	почти всех	1	1
705	что за	2	1
706	лицом к	1	1
707	коллектива к	1	1
708	лежат в	1	1
709	и там	1	1
710	и двух	1	1
711	в форме	3	1
712	различные типы	1	1
713	два раза	1	1
714	отношения не	1	1
715	в это	1	1
716	еще раз	1	1
717	этом случае	2	1
718	сплошь да	2	1
719	есть язык	1	1
720	у вас	1	1
721	письме к	1	1
722	с большой	1	1
723	научной художественной	1	1
724	в книге	1	1
725	целей и	1	1
726	не знаем	1	1
727	живет и	3	1
728	мысли не	1	1
729	строго и	1	1
730	совершается в	1	1
731	что там	1	1
732	отношений и	1	1
733	своей собственной	3	1
734	и перед	1	1
735	обращается к	1	1
736	можно без	1	1
737	к этой	3	1
738	конце концов	3	1
739	но зато	2	1
740	все они	2	1
741	этом можно	1	1
742	я в	1	1
743	ни было	1	1
744	определяется его	1	1
745	не есть	1	1
746	по поводу	2	1
747	в свою	2	1
748	это все	1	1
749	на их	1	1
750	отношением к	1	1
751	на более	1	1
752	была бы	4	1
753	в частности	2	1
754	говорящего к	1	1
755	со специфическими	3	1
756	но можно	2	1
757	же относится	1	1
758	его будет	1	1
759	и гораздо	1	1
760	можно наблюдать	1	1
761	на это	3	1
762	ли они	1	1
763	и слов	1	1
764	в своих	2	1
765	это в	2	1
766	свое и	1	1
767	каждое слово	1	1
768	который не	1	1
769	к этому	4	1
770	как на	1	1
771	впрочем что	1	1
