N	2gram	Vinokur_Ku_1	Problema
637	сколько угодно	1	1
638	звук который	1	1
639	толковать как	1	1
640	в силу	10	1
641	превращается в	2	1
642	совершенно ясно	1	1
643	с общим	1	1
644	иметь в	1	1
645	понимание языка	1	1
646	дело с	1	1
647	совершенно невозможно	1	1
648	как не	1	1
649	в москве	2	1
650	она есть	1	1
651	нас только	1	1
652	обращать внимание	1	1
653	они получают	1	1
654	собственном смысле	1	1
655	что даже	1	1
656	разве только	1	1
657	этом отношении	5	1
658	между тем	5	1
659	названий и	1	1
660	и творчество	1	1
661	не имеют	3	1
662	к своему	2	1
663	ведь даже	1	1
664	как система	1	1
665	никогда не	2	1
666	всякому известно	1	1
667	в истинности	1	1
668	основное и	1	1
669	языке есть	2	1
670	для человеческого	1	1
671	даже при	1	1
672	д не	1	1
673	а г	1	1
674	его так	2	1
675	ее элементов	1	1
676	как это	3	1
677	смысле и	2	1
678	не это	1	1
679	даже с	1	1
680	они не	3	1
681	как в	4	1
682	в дальнейшем	1	1
683	в значении	2	1
684	в смысле	2	1
685	за себя	1	1
686	же звук	2	1
687	что язык	7	1
688	и один	1	1
689	что нужно	2	1
690	вовсе уже	2	1
691	эти категории	2	1
692	терминологии в	1	1
693	в наших	1	1
694	отношении и	1	1
695	и его	5	1
696	ее в	2	1
697	на почве	1	1
698	в сфере	1	1
699	является то	1	1
700	не соответствует	1	1
701	что его	2	1
702	если можно	1	1
703	возможно даже	1	1
704	к его	1	1
705	языка с	1	1
706	и философы	1	1
707	его тем	1	1
708	что у	1	1
709	за рамки	1	1
710	мы получаем	1	1
711	с такими	1	1
712	д это	1	1
713	не на	4	1
714	это не	7	1
715	она все	1	1
716	что нет	1	1
717	другое дело	2	1
718	что было	2	1
719	слов и	1	1
720	находятся в	1	1
721	но они	1	1
722	может рассматриваться	1	1
723	поэтому и	1	1
724	что представление	1	1
725	мысль в	1	1
726	живой речи	1	1
727	эти проблемы	1	1
728	слово есть	1	1
729	вы не	1	1
730	тому чтобы	1	1
731	большая роль	1	1
732	находится в	1	1
733	можно прямо	1	1
734	единое и	1	1
735	язык это	3	1
736	думаем о	1	1
737	звук как	1	1
738	и еще	2	1
739	и потому	4	1
740	было и	1	1
741	своему содержанию	1	1
742	в подлинном	1	1
743	том как	3	1
744	а с	3	1
745	какое содержание	1	1
746	и таким	1	1
747	к ним	1	1
748	это же	1	1
749	целом и	2	1
750	есть чисто	1	1
751	природа лингвистического	1	1
752	в некоторой	1	1
753	теряет свое	1	1
754	случае говорить	1	1
755	и структура	1	1
756	от контекста	1	1
757	сомнений и	1	1
758	вопроса о	1	1
759	нужно понимать	1	1
760	мы имеем	6	1
761	в каждом	2	1
762	со стороны	4	1
763	для науки	1	1
764	где как	1	1
765	тем чтобы	1	1
766	ничего нельзя	1	1
767	самого термина	1	1
768	трудно было	2	1
769	с их	3	1
770	в пределах	4	1
771	однако и	1	1
772	своим языком	1	1
773	язык а	1	1
774	смысле его	1	1
775	известной мере	1	1
776	пользуясь своим	1	1
777	слова в	1	1
778	только потому	6	1
779	речи и	5	1
780	со всем	1	1
781	значений этого	1	1
782	и фактически	1	1
783	с таким	1	1
784	принадлежит в	2	1
785	элемент речи	1	1
786	для которых	2	1
787	формы в	2	1
788	области не	1	1
789	же как	1	1
790	от того	1	1
791	и положительно	1	1
792	не мешает	1	1
793	что именно	1	1
794	но во	1	1
795	так сказать	5	1
796	а вовсе	1	1
797	именно в	6	1
798	когда есть	1	1
799	же ли	1	1
800	которыми мы	1	1
801	однако с	1	1
802	и хорошо	1	1
803	этих случаях	2	1
804	речь и	1	1
805	и именно	2	1
806	не потому	5	1
807	не знаю	2	1
808	раз навсегда	1	1
809	только к	2	1
810	не для	1	1
811	он говорит	1	1
812	а его	1	1
813	но язык	2	1
814	переходит в	1	1
815	себя и	1	1
816	вовсе еще	1	1
817	до конца	2	1
818	какой мере	1	1
819	он есть	3	1
820	поэтому в	1	1
821	все больше	1	1
822	в данной	1	1
823	от которых	1	1
824	как результат	1	1
825	ведь есть	1	1
826	что а	1	1
827	целого которое	1	1
828	еще раз	1	1
829	на этом	1	1
830	содержание и	5	1
831	на практике	3	1
832	времени в	1	1
833	самого смысла	1	1
834	о тех	1	1
835	не раз	2	1
836	только об	1	1
837	несколько слов	3	1
838	с его	4	1
839	я не	2	1
840	звука в	1	1
841	в известном	1	1
842	их разрешения	1	1
843	которая в	1	1
844	быть достаточно	1	1
845	и всякая	1	1
846	же эти	1	1
847	не приходится	1	1
848	слова с	1	1
849	во многом	1	1
850	форме и	1	1
851	столь же	1	1
852	которую мы	1	1
853	уж не	1	1
854	ее из	1	1
855	есть и	1	1
856	в известной	1	1
857	же в	4	1
858	обозначения для	1	1
859	так называемое	1	1
860	на необходимость	1	1
861	была бы	3	1
862	может показаться	1	1
863	о его	1	1
864	в следующем	1	1
865	возникает необходимость	1	1
866	в некотором	1	1
867	и дело	1	1
868	в живой	1	1
869	наука о	2	1
870	давно уже	1	1
871	если его	2	1
872	речи в	4	1
873	подлинном смысле	1	1
874	несет на	1	1
875	в рамках	4	1
876	с такой	1	1
877	и одновременно	1	1
878	что например	1	1
879	он несет	1	1
880	от нее	1	1
881	в которых	6	1
882	также было	1	1
883	все более	1	1
884	одно только	1	1
885	с полным	1	1
886	одной категории	1	1
887	на себя	3	1
888	и элементарного	1	1
889	и уже	1	1
890	языкознания в	1	1
891	одного из	1	1
892	которое было	1	1
893	е с	1	1
894	что здесь	1	1
895	как сфера	1	1
896	понимания слова	1	1
897	и остается	1	1
898	обстоятельство что	8	1
899	если уж	1	1
900	сама эта	1	1
901	не следует	1	1
902	то она	1	1
903	ту же	1	1
904	языка не	3	1
905	всегда есть	1	1
906	и другая	1	1
907	так например	2	1
908	н а	1	1
909	слово со	1	1
910	необходимости и	1	1
911	как общее	1	1
912	ни другое	1	1
913	быть проще	1	1
914	слова которые	1	1
915	и своей	1	1
916	этот вопрос	1	1
917	а если	3	1
918	оставляет нас	1	1
919	и тогда	4	1
920	образом в	1	1
921	находит и	1	1
922	что речь	1	1
923	языков и	1	1
924	устанавливать это	1	1
925	когда они	1	1
926	не грамматические	1	1
927	которую можно	2	1
928	он действительно	1	1
929	этой проблеме	1	1
930	в речи	3	1
931	к следующему	1	1
932	бы язык	1	1
933	понимать как	2	1
934	для чего	1	1
