N	2gram	Vygotskiy__5	Vladivir
229	выше мы	1	2
230	уже сказали	1	2
231	даже в	1	2
232	не менее	1	2
233	что с	6	2
234	которого он	1	2
235	с и	5	2
236	того чтобы	20	2
237	того и	1	2
238	больше чем	1	2
239	которые и	1	2
240	всего на	1	2
241	очень мало	1	2
242	что на	3	2
243	в каком	3	2
244	обстоятельство что	1	2
245	со стороны	3	2
246	для его	1	2
247	указывает на	4	2
248	для того	20	2
249	на это	1	2
250	и о	3	2
251	куда он	1	2
252	то время	1	2
253	это мы	1	2
254	однако эта	2	2
255	то как	1	2
256	ясно что	6	2
257	во многом	1	2
258	что дело	2	2
259	о котором	6	2
260	и постоянно	1	2
261	ними и	1	2
262	часто и	1	2
263	но мы	2	2
264	и можно	2	2
265	ума и	1	2
266	и мы	16	2
267	того что	8	2
268	с ними	1	2
269	на несколько	1	2
270	по этому	5	2
271	том чтобы	2	2
272	одной из	1	2
273	чтобы он	1	2
274	не из	1	2
275	из них	2	2
276	мы знаем	2	2
277	тем что	6	2
278	в очень	1	2
279	не были	1	2
280	обратить внимание	2	2
281	только что	4	2
282	вероятно не	1	2
283	с которым	3	2
284	что мы	11	2
285	чем не	2	2
286	к себе	1	2
287	еще на	1	2
288	он говорит	3	2
289	этом письме	1	2
290	в ответ	2	2
291	по существу	2	2
292	о его	1	2
293	пока еще	1	2
294	и для	6	2
295	которых он	2	2
296	указать на	1	2
297	сейчас увидим	2	2
298	в результате	4	2
299	от него	4	2
300	которую он	1	2
301	и ни	2	2
302	тем более	1	2
303	мы должны	3	2
304	свои чувства	1	2
305	совершенно не	6	2
306	из этого	2	2
307	в самом	14	2
308	ко времени	1	2
309	и это	8	2
310	в частности	4	2
311	как на	11	2
312	во всяком	1	2
313	все что	1	2
314	всегда в	1	1
315	не прямо	1	1
316	на самом	2	1
317	остаются для	1	1
318	только потому	1	1
319	и есть	5	1
320	нам кажется	2	1
321	что когда	2	1
322	то в	1	1
323	чего не	1	1
324	когда человек	1	1
325	и внешних	1	1
326	научной и	1	1
327	отношения к	2	1
328	в их	3	1
329	то для	1	1
330	чего в	1	1
331	есть не	4	1
332	с с	1	1
333	том насколько	1	1
334	что если	6	1
335	эти самые	1	1
336	случае это	1	1
337	на место	1	1
338	почти все	1	1
339	есть нечто	3	1
340	время как	2	1
341	то новое	1	1
342	через которые	1	1
343	для наших	1	1
344	с большим	1	1
345	в ней	4	1
346	значительной мере	1	1
347	его повести	2	1
348	на них	1	1
349	иное как	2	1
350	столь же	1	1
351	которые однако	1	1
352	во всех	2	1
353	истинный смысл	1	1
354	видели что	1	1
355	для других	1	1
356	с трудом	1	1
357	по отношению	2	1
358	себе и	2	1
359	относится к	1	1
360	многочисленных и	1	1
361	ему не	1	1
362	уверенность в	1	1
363	вызывает в	4	1
364	сознательно и	1	1
365	и вовсе	1	1
366	дает нам	1	1
367	мы имели	1	1
368	что по	2	1
369	себе не	2	1
370	в противоположность	2	1
371	и хотя	2	1
372	стороны мы	2	1
373	ни один	2	1
374	бывает с	1	1
375	представляет собой	1	1
376	в итальянской	1	1
377	всем его	1	1
378	близким и	1	1
379	жизнь как	1	1
380	на две	1	1
381	по мнению	6	1
382	так сказать	1	1
383	поднимался вопрос	1	1
384	чем у	3	1
385	близким к	1	1
386	не к	1	1
387	в силу	3	1
388	и философской	1	1
389	то самое	1	1
390	одной и	2	1
391	именно это	4	1
392	одно и	3	1
393	поскольку она	1	1
394	но все	2	1
395	такого же	1	1
396	подход к	1	1
397	жизнь которая	1	1
398	раз из	1	1
399	и шесть	1	1
400	смысле в	1	1
401	факт что	6	1
402	а когда	1	1
403	и второй	1	1
404	говорил что	2	1
405	потому как	1	1
406	заключается в	8	1
407	на протяжении	1	1
408	это не	3	1
409	и тем	6	1
410	не соответствует	1	1
411	только одно	1	1
412	но уже	1	1
413	о которых	2	1
414	ни одной	1	1
415	и характера	1	1
416	если я	2	1
417	одному тому	1	1
418	мы имеем	8	1
419	тому что	8	1
420	и уже	3	1
421	для чего	2	1
422	жизни но	1	1
423	с такой	4	1
424	чем в	2	1
425	это совершенно	2	1
426	мы не	3	1
427	в этих	3	1
428	бы на	2	1
429	и одно	1	1
430	или ужас	1	1
431	где мы	3	1
432	она в	1	1
433	что вся	1	1
434	представление о	1	1
435	этого вопроса	1	1
436	котором спенсер	1	1
437	бы мы	3	1
438	вопрос о	3	1
439	мы теперь	1	1
440	любовь и	1	1
441	для объяснения	1	1
442	вплоть до	1	1
443	и той	2	1
444	но эта	1	1
445	совершенно разные	1	1
446	но во	2	1
447	их в	1	1
448	том и	2	1
449	заботился о	1	1
450	любовь к	1	1
451	сам он	1	1
452	и вся	3	1
453	она не	1	1
454	приводят к	1	1
455	любви и	2	1
456	правда сам	1	1
457	с необычайной	1	1
458	с которой	2	1
459	деле это	2	1
460	на кладбище	1	1
461	с теми	3	1
462	относились к	1	1
463	что ему	2	1
464	и вместо	1	1
465	что их	2	1
466	мучительные и	1	1
467	идеального и	1	1
468	каждый день	1	1
469	и искусство	1	1
470	замуж за	1	1
471	что иное	2	1
472	не могло	1	1
473	он мог	1	1
474	только не	5	1
475	его от	1	1
476	нами раньше	1	1
477	одна из	3	1
478	имеем дело	1	1
479	этих двух	7	1
480	и сильно	1	1
481	же после	1	1
482	совершенно неправильно	1	1
483	с этих	1	1
484	вернее сказать	2	1
485	связи с	2	1
486	только с	1	1
487	этом отношении	3	1
488	смерти ее	1	1
489	в области	1	1
490	все то	2	1
491	нет ни	2	1
492	прямо говорит	1	1
493	не могут	3	1
494	есть только	2	1
495	когда они	1	1
496	свое высшее	1	1
497	же самое	5	1
498	результатом внутреннего	1	1
499	для такого	1	1
500	в стихотворении	1	1
501	этого и	1	1
502	в каждом	2	1
503	он никогда	1	1
504	этим самым	1	1
505	разные стороны	1	1
506	элементы в	1	1
507	которого мы	2	1
508	с ее	1	1
509	над его	1	1
510	свою очередь	1	1
511	на другой	1	1
512	учении о	3	1
513	коренным образом	1	1
514	уже с	1	1
515	только то	1	1
516	в произведении	1	1
517	с самого	3	1
518	так в	3	1
519	и совершенно	4	1
520	и когда	9	1
521	о самой	1	1
522	не с	2	1
523	и которые	1	1
524	том виде	1	1
525	сказано выше	1	1
526	представляют собою	1	1
527	и воображения	1	1
528	показать как	4	1
529	строго говоря	2	1
530	в некоторой	1	1
531	если бы	11	1
532	он жил	1	1
533	в разных	1	1
534	уже сейчас	1	1
535	пор пока	2	1
536	сводится к	5	1
537	искусства и	5	1
538	другом месте	1	1
539	андрея белого	1	1
540	но к	1	1
541	и поэтому	3	1
542	внимание на	4	1
543	ответы на	1	1
544	учения о	3	1
545	в значительной	1	1
546	нас в	1	1
547	связь между	2	1
548	же были	1	1
549	возможности и	1	1
550	и всю	1	1
551	тогда мы	1	1
552	которые мы	1	1
553	и во	1	1
554	которые он	2	1
555	он только	3	1
556	только одному	1	1
557	этого письма	1	1
558	тех пор	2	1
559	на которой	1	1
560	рассуждение о	1	1
561	и решительно	1	1
562	не как	3	1
563	человека в	3	1
564	мне кажется	3	1
565	что даже	2	1
566	его жизнь	1	1
567	человечество и	1	1
568	которое мы	3	1
569	который в	1	1
570	между этими	1	1
571	важных проблем	1	1
572	это же	2	1
573	с одной	12	1
574	к которой	1	1
575	самом деле	8	1
576	этому поводу	4	1
577	я имею	1	1
578	ни одного	2	1
579	же в	2	1
580	эти же	1	1
581	что не	1	1
582	целого ряда	1	1
583	от других	1	1
584	этому вопросу	1	1
585	области на	1	1
586	психологии в	1	1
587	нас выше	1	1
588	ту же	2	1
589	в одном	2	1
590	у нее	1	1
591	мы можем	7	1
592	потому его	1	1
593	заметить что	1	1
594	не просто	1	1
595	от того	4	1
596	ее на	1	1
597	в других	1	1
598	и только	3	1
599	которые как	1	1
600	в последние	1	1
601	попал в	1	1
602	как у	1	1
603	и несомненно	1	1
604	связаны с	1	1
605	именно в	6	1
606	и насколько	3	1
607	которых мы	4	1
608	что тот	2	1
609	вообще и	1	1
610	с той	2	1
611	далеко не	1	1
612	в свою	3	1
613	мы еще	1	1
614	все яснее	1	1
615	он считал	1	1
616	себя и	2	1
617	говорит о	4	1
618	этом слове	1	1
619	прежде всего	4	1
620	одной стороны	12	1
621	которые не	1	1
622	до конца	2	1
623	а не	8	1
624	у такого	1	1
625	легко и	1	1
626	как ни	4	1
627	увидим в	1	1
628	фантазии и	2	1
629	о чем	4	1
630	бы по	2	1
631	когда она	3	1
632	его как	1	1
633	как именно	1	1
634	с помощью	2	1
635	уже давно	4	1
636	состояние в	1	1
637	время с	1	1
638	так же	13	1
639	приводит в	1	1
640	в одной	2	1
641	это письмо	1	1
642	так мы	1	1
643	поэтому не	1	1
644	из которых	4	1
645	в данном	3	1
646	чувства от	1	1
647	одного ни	1	1
648	смысле этого	1	1
649	что весь	2	1
650	в состоянии	3	1
651	указанием на	1	1
652	вот с	1	1
653	этого слова	1	1
654	с этой	2	1
655	что здесь	3	1
656	человека должно	1	1
657	сейчас же	8	1
658	за нею	1	1
659	заставляет нас	3	1
660	сила и	1	1
661	и того	2	1
662	известной степени	1	1
663	и часто	1	1
664	много но	1	1
665	не существует	3	1
666	или в	6	1
667	которая в	1	1
668	и самым	1	1
669	мысль о	4	1
670	у них	1	1
671	то о	2	1
672	бы в	5	1
673	ни к	1	1
674	я в	1	1
675	задачу которая	1	1
676	на отдельных	1	1
677	не есть	4	1
678	не хотели	1	1
679	человека то	1	1
680	до тех	2	1
681	не своим	1	1
682	в моем	1	1
683	между ними	2	1
684	привело к	1	1
685	он находит	1	1
686	то здесь	2	1
687	дело с	5	1
688	которым он	1	1
689	по одному	1	1
690	жизни а	1	1
691	почему он	1	1
692	не что	2	1
693	ко всему	1	1
694	со всей	1	1
695	и другие	3	1
696	которые в	1	1
697	именно здесь	1	1
698	и эта	2	1
699	в таком	3	1
