N	2gram	Tiupa_Anal_3	Istorich
413	посредников между	1	1
414	он спрашивает	1	1
415	себя не	1	1
416	никак не	1	1
417	можно сказать	4	1
418	а также	2	1
419	на могиле	1	1
420	мы понимаем	1	1
421	в центральной	1	1
422	связь между	1	1
423	заметил что	1	1
424	от них	1	1
425	можно усмотреть	1	1
426	в его	7	1
427	так возникает	1	1
428	во всей	1	1
429	и только	1	1
430	вслед за	1	1
431	именно в	3	1
432	он якобы	1	1
433	о своих	2	1
434	в самый	1	1
435	тех пор	2	1
436	но с	2	1
437	этим же	1	1
438	всякого рода	1	1
439	с появлением	2	1
440	с ними	1	1
441	дело с	3	1
442	вступить в	2	1
443	например так	1	1
444	и потому	2	1
445	которых в	1	1
446	сына и	1	1
447	который в	3	1
448	жизни и	1	1
449	однако герой	1	1
450	оказывается в	1	1
451	в большинстве	2	1
452	в жизни	2	1
453	в начале	6	1
454	смысл этой	1	1
455	с отцом	1	1
456	большинстве случаев	1	1
457	утверждал что	1	1
458	ту или	1	1
459	ибо он	1	1
460	очевидно что	2	1
461	в мировой	1	1
462	нее в	1	1
463	себе в	1	1
464	и их	1	1
465	это верно	1	1
466	не о	1	1
467	ту сторону	1	1
468	играет в	1	1
469	не говорит	1	1
470	к той	1	1
471	для того	1	1
472	рядом с	1	1
473	из двух	1	1
474	эти две	1	1
475	в бою	1	1
476	для этого	1	1
477	а с	1	1
478	только по	1	1
479	на смену	1	1
480	что им	1	1
481	от этого	1	1
482	ей не	1	1
483	чем речь	2	1
484	за год	1	1
485	его как	3	1
486	на передний	1	1
487	и милостиво	1	1
488	о чем	4	1
489	приобщение к	1	1
490	могут служить	1	1
491	из многочисленных	1	1
492	свое внимание	1	1
493	вероятно не	1	1
494	впервые в	3	1
495	я стал	1	1
496	передний план	1	1
497	до этого	1	1
498	в самой	1	1
499	противоречие с	1	1
500	из трех	1	1
501	не удается	1	1
502	в предыдущей	1	1
503	незадолго до	1	1
504	требует от	1	1
505	из которых	1	1
506	по своему	2	1
507	к другому	1	1
508	за рамки	1	1
509	к представлениям	1	1
510	сына из	1	1
511	и формы	1	1
512	этом случае	1	1
513	от нас	1	1
514	сын мой	1	1
515	в книге	1	1
516	д и	1	1
517	формы и	1	1
518	мира и	2	1
519	здесь пока	1	1
520	в эту	1	1
521	от всего	1	1
522	хотя бы	1	1
523	все они	2	1
524	я в	5	1
525	же в	2	1
526	в связь	1	1
527	к самому	1	1
528	здесь только	1	1
529	он же	1	1
530	нам не	2	1
531	куда не	1	1
532	может и	1	1
533	все еще	1	1
534	от лица	1	1
535	а о	1	1
536	это делает	1	1
537	не знает	1	1
538	только как	1	1
539	а герой	1	1
540	отношению к	7	1
541	из этого	1	1
542	в свое	2	1
543	героя в	1	1
544	об исторических	1	1
545	все что	1	1
546	облика и	1	1
547	в частности	12	1
548	и свою	1	1
549	как на	1	1
550	в таком	1	1
