N	2gram	Propp_Isto_5	Psycholo
262	их в	3	2
263	в этих	6	2
264	что этот	2	2
265	как можно	2	2
266	и другое	1	2
267	считает что	1	2
268	на него	8	2
269	в процессе	1	2
270	в самых	1	2
271	он с	1	2
272	и всегда	1	2
273	же время	1	2
274	в русском	1	2
275	не вполне	1	2
276	ли это	1	2
277	не потому	2	2
278	допустить что	1	2
279	такие же	1	2
280	нам что	1	2
281	как только	1	2
282	что оно	1	2
283	его с	1	2
284	это происходит	2	2
285	оно не	1	2
286	она не	2	2
287	на вопрос	1	2
288	свою очередь	1	2
289	и многие	1	2
290	на другой	1	2
291	сводится к	1	2
292	в особенности	3	2
293	и говорит	1	2
294	так в	2	2
295	роль в	2	2
296	на том	3	2
297	что такие	1	2
298	две части	1	2
299	том как	2	2
300	и вообще	3	2
301	в таком	1	2
302	и здесь	7	2
303	во всяком	1	2
304	после того	3	2
305	этих двух	1	2
306	в его	12	2
307	и только	1	2
308	в свете	3	2
309	в него	5	2
310	к нему	3	2
311	показывают что	3	2
312	два основных	1	2
313	это означает	1	2
314	именно на	2	2
315	и у	1	2
316	ней не	1	2
317	мы получим	1	2
318	говорит о	2	2
319	слова в	1	2
320	в одном	1	2
321	вовсе не	2	2
322	в состоянии	1	2
323	с этими	1	2
324	отношение к	1	2
325	в других	2	2
326	для художественного	1	2
327	исходят из	1	2
328	такое же	2	2
329	а с	1	2
330	не было	1	2
331	здесь дело	1	2
332	в руках	1	2
333	там где	6	2
334	материал и	1	2
335	вместе с	22	2
336	из которых	2	2
337	мы опять	3	2
338	для слушателя	1	2
339	есть как	1	2
340	этого факта	1	2
341	но это	7	2
342	и таким	2	2
343	и часто	1	2
344	это можно	1	2
345	показать как	1	2
346	для нас	5	2
347	это может	1	2
348	из себя	4	2
349	у них	1	2
350	превращение в	2	2
351	через реку	3	2
352	другой стороны	8	2
353	состоит из	3	2
354	но когда	3	2
355	в свое	2	2
356	ли он	2	2
357	и от	1	2
358	а я	1	2
359	во сне	2	2
360	все что	1	2
361	этой точки	1	2
362	одним из	2	1
363	и служить	1	1
364	человека и	2	1
365	переносятся на	1	1
366	на дереве	3	1
367	он может	2	1
368	и должны	1	1
369	тем же	1	1
370	на две	1	1
371	почти всегда	1	1
372	в зависимости	1	1
373	тридевять земель	3	1
374	а как	2	1
375	и превращение	1	1
376	употребляются в	1	1
377	что уже	1	1
378	на место	1	1
379	животное в	2	1
380	мы и	2	1
381	и заставляет	1	1
382	зависимости от	1	1
383	власть над	1	1
384	он сам	1	1
385	время в	2	1
386	бы мы	2	1
387	на своих	2	1
388	его так	1	1
389	одним словом	1	1
390	с одной	7	1
391	имеем здесь	2	1
392	другой пример	2	1
393	бросаются в	1	1
394	только тогда	2	1
395	должны были	1	1
396	а и	1	1
397	уже как	1	1
398	него с	1	1
399	иногда и	1	1
400	к сожалению	1	1
401	нельзя дать	1	1
402	чем же	1	1
403	в истории	4	1
404	его на	4	1
405	выйти из	1	1
406	что как	1	1
407	что касается	1	1
408	реке тогда	1	1
409	они дают	2	1
410	явно указывают	1	1
411	его к	3	1
412	следующим образом	1	1
413	утверждают что	1	1
414	он на	2	1
415	в противоположность	1	1
416	то в	2	1
417	уже не	11	1
418	животных и	2	1
419	этот случай	3	1
420	одном случае	1	1
421	может считаться	1	1
422	то обстоятельство	1	1
423	остановиться на	1	1
424	нами в	1	1
425	только один	3	1
426	если он	1	1
427	как принцип	1	1
428	что ключ	1	1
429	случаях особенно	1	1
430	приходят к	1	1
431	видел в	1	1
432	у древних	1	1
433	ключ к	1	1
434	за тридевять	4	1
435	он должен	1	1
436	именно из	1	1
437	в силу	1	1
438	и если	1	1
439	или другое	1	1
440	именно к	1	1
441	является тот	1	1
442	два раза	1	1
443	так например	2	1
444	в нее	6	1
445	но все	5	1
446	мы его	1	1
447	перестает играть	1	1
448	и характер	1	1
449	этом он	1	1
450	чего он	1	1
451	форма есть	1	1
452	его не	3	1
453	на ту	1	1
454	чрезвычайно важное	1	1
455	с целью	1	1
456	его в	9	1
457	сложных и	1	1
458	на почве	1	1
459	быть отнесена	1	1
460	д с	1	1
461	животных в	2	1
462	не ясно	3	1
463	труп в	1	1
464	люди не	1	1
465	он является	1	1
466	является для	1	1
467	он же	2	1
468	мы имели	1	1
469	а когда	1	1
470	и уже	1	1
471	которой он	2	1
472	одна и	1	1
473	для чего	1	1
474	мы видели	7	1
475	и тогда	1	1
476	форму но	1	1
477	лучше всего	1	1
478	не указывает	1	1
479	которую он	1	1
480	но если	1	1
481	в переводе	1	1
482	два примера	1	1
483	таким же	2	1
484	вне всякого	1	1
485	за которым	1	1
486	в котором	1	1
487	оно означает	1	1
488	на свою	1	1
489	в отличие	1	1
490	стоит в	1	1
491	могли служить	1	1
492	от его	1	1
493	этого сюжета	1	1
494	есть один	1	1
495	нами а	1	1
496	мяса и	1	1
497	говорит с	1	1
498	на другую	1	1
499	которая представляет	1	1
500	происходит от	1	1
501	же может	1	1
502	что есть	1	1
503	он испытывает	1	1
504	как самая	1	1
505	что эта	1	1
506	с представлением	2	1
507	самого начала	1	1
508	в русской	3	1
509	дело не	1	1
510	эти формы	1	1
511	на котором	1	1
512	одна из	2	1
513	не по	1	1
514	материала в	1	1
515	после своего	1	1
516	когда они	2	1
517	о них	1	1
518	искусству и	1	1
519	найти в	1	1
520	сами и	1	1
521	видят в	1	1
522	в качестве	7	1
523	у этого	1	1
524	к ней	1	1
525	установить нельзя	1	1
526	что звук	1	1
527	связь и	1	1
528	же он	1	1
529	с новой	1	1
530	связи с	8	1
531	других он	1	1
532	уже и	2	1
533	тогда в	1	1
534	формы для	1	1
535	с другом	2	1
536	обстоятельство что	1	1
537	и оно	1	1
538	встречается в	3	1
539	мы узнаем	2	1
540	иногда даже	2	1
541	чтобы сделать	1	1
542	другими формами	1	1
543	они и	1	1
544	участвуют в	1	1
545	характер этого	1	1
546	должен быть	2	1
547	они стали	3	1
548	как мы	5	1
549	и о	1	1
550	на нем	1	1
551	воды в	1	1
552	у разных	1	1
553	нет никаких	1	1
554	в себя	3	1
555	с самого	1	1
556	приводит к	1	1
557	обращаясь к	1	1
558	на нее	2	1
559	здесь он	2	1
560	здесь как	2	1
561	живет в	5	1
562	делается для	1	1
563	для иллюстрации	1	1
564	с собой	1	1
565	еще в	2	1
566	часто в	1	1
567	возможно что	1	1
568	с этого	2	1
569	как у	2	1
570	имеем только	1	1
571	один человек	1	1
572	означает что	2	1
573	в тех	1	1
574	о нем	3	1
575	приближается к	2	1
576	но мы	3	1
577	можно сказать	2	1
578	все его	2	1
579	случаев когда	1	1
580	только способность	1	1
581	как форма	1	1
582	происходит не	1	1
583	орудием в	1	1
584	нас от	1	1
585	восходит к	1	1
586	может он	1	1
587	и приходит	1	1
588	мы указывали	1	1
589	сил с	1	1
590	эти два	1	1
591	я думаю	1	1
592	что хотел	1	1
593	представления о	3	1
594	и она	3	1
595	и самые	1	1
596	один момент	1	1
597	же можно	4	1
598	где не	1	1
599	герой в	4	1
600	дело так	1	1
601	на которой	2	1
602	для таких	1	1
603	обе эти	1	1
604	природой и	1	1
605	мы увидим	5	1
606	не само	1	1
607	и сказал	1	1
608	обладают и	1	1
609	не то	1	1
610	чем его	1	1
611	мы поступим	1	1
612	же и	1	1
613	в таких	3	1
614	конечно не	1	1
615	вопроса о	1	1
616	он начинает	1	1
617	стоит на	1	1
618	героя с	1	1
619	эти соображения	1	1
620	свидетельствует о	1	1
621	а то	1	1
622	не дает	1	1
623	его и	2	1
624	за ним	4	1
625	опять имеем	1	1
626	для него	1	1
627	ведь это	1	1
628	прежде всего	6	1
629	свой смысл	1	1
630	ее не	1	1
631	из нее	2	1
632	связи в	1	1
633	ясно показывает	1	1
634	и целый	1	1
635	ее на	1	1
636	имели бы	1	1
637	в другой	3	1
638	из двух	2	1
639	же роль	1	1
640	к совершенно	1	1
641	ней и	1	1
642	со стороны	2	1
643	даже не	1	1
644	при рассмотрении	1	1
645	два разных	1	1
646	другую сторону	1	1
647	вообще с	1	1
648	не знать	1	1
649	сюда же	3	1
650	их от	1	1
651	случаев в	1	1
652	близок к	1	1
653	и затем	2	1
654	объясняется тем	1	1
655	вопрос почему	1	1
656	естественно что	1	1
657	в некоторых	4	1
658	в соответствии	1	1
659	связано с	5	1
660	на основании	1	1
661	здесь видим	1	1
662	которое по	1	1
663	его по	2	1
664	классового общества	1	1
665	искать в	1	1
666	с которым	2	1
667	и вновь	2	1
668	что мы	2	1
669	совершенно очевидно	1	1
670	под влиянием	2	1
671	он по	1	1
672	в связи	4	1
673	один раз	1	1
674	ряд других	1	1
675	курицу на	1	1
676	этот рассказ	1	1
677	принципы и	1	1
678	которое в	1	1
679	из его	1	1
680	быть это	1	1
681	одной стороны	7	1
682	для установления	1	1
683	такого рода	1	1
684	и там	1	1
685	всякого сомнения	1	1
686	друг с	2	1
687	на свете	1	1
688	том смысле	1	1
689	с животными	1	1
690	быть не	1	1
691	бросается в	2	1
692	исчерпывающего ответа	1	1
693	или другого	1	1
694	этом случае	7	1
695	под собой	1	1
696	понимать не	1	1
697	нет ничего	1	1
698	новые и	1	1
699	думают что	2	1
700	из ряда	1	1
701	из частей	1	1
702	в более	3	1
703	потому не	1	1
704	в поэме	1	1
705	по лестнице	3	1
706	или в	6	1
707	мира и	1	1
708	же случай	1	1
709	нам придется	1	1
710	от него	1	1
711	из своего	1	1
712	бы в	1	1
713	и наконец	1	1
714	только что	1	1
715	или он	2	1
716	быть отнесены	1	1
717	хотя в	1	1
718	работ мы	1	1
719	к самым	1	1
720	которым он	1	1
721	что под	1	1
722	только о	1	1
723	из своей	1	1
724	себе не	1	1
725	себе но	1	1
726	в виде	9	1
727	в воде	1	1
728	и другие	1	1
729	что за	2	1
730	тем самым	1	1
731	к этому	2	1
732	они не	3	1
