N	2gram	Tiupa_Disk_2	Problema
142	в жизни	1	3
143	как и	16	3
144	несмотря на	1	3
145	или из	2	3
146	на этот	1	3
147	в этих	3	3
148	точки зрения	4	3
149	с точки	2	3
150	в которых	1	3
151	бы мы	1	3
152	дело в	2	3
153	того как	1	3
154	и его	3	3
155	как будто	3	3
156	однако это	1	3
157	к тому	1	3
158	для себя	2	3
159	мы в	1	3
160	для этого	1	3
161	не на	2	3
162	о нем	1	3
163	и во	1	3
164	и следовательно	1	3
165	известного рода	4	3
166	же и	1	3
167	уже не	3	3
168	из них	3	3
169	всяком случае	1	3
170	случае не	1	3
171	с другой	5	3
172	здесь в	3	3
173	оно не	1	3
174	быть и	1	3
175	но для	1	3
176	необходимо чтобы	1	3
177	пока еще	2	3
178	от всего	1	3
179	с ним	1	3
180	или не	1	3
181	хотя в	1	3
182	может и	2	3
183	другой стороны	2	3
184	себе не	1	3
185	в искусстве	1	3
186	я и	4	2
187	для этих	1	2
188	например в	3	2
189	же как	2	2
190	о любви	2	2
191	в первом	1	2
192	по преимуществу	2	2
193	и до	1	2
194	для своего	1	2
195	мы имеем	2	2
196	мы не	1	2
197	в сущности	1	2
198	он сам	1	2
199	говоря уже	1	2
200	с его	6	2
201	не то	1	2
202	в которой	1	2
203	таковы например	1	2
204	из этих	3	2
205	сознания с	1	2
206	говорят о	1	2
207	он должен	1	2
208	например о	1	2
209	что ни	2	2
210	собственный смысл	1	2
211	и может	3	2
212	и с	2	2
213	выходить за	1	2
214	конца xix	1	2
215	должно быть	2	2
216	и того	3	2
217	одного и	3	2
218	на первый	2	2
219	но если	1	2
220	нас не	1	2
221	не как	1	2
222	у пушкина	2	2
223	по крайней	1	2
224	что этот	1	2
225	в таких	1	2
226	она не	1	2
227	не о	2	2
228	в области	2	2
229	что будет	2	2
230	которого он	1	2
231	не могут	1	2
232	могут быть	3	2
233	подобно тому	2	2
234	что может	1	2
235	и всегда	1	2
236	не стоит	1	2
237	часто и	1	2
238	и должно	1	2
239	и внутреннее	1	2
240	нас в	1	2
241	того или	1	2
242	между тем	2	2
243	на одном	1	2
244	крайней мере	1	2
245	может иметь	2	2
246	а часто	1	2
247	и так	1	2
248	поэтому и	1	2
249	в качестве	16	2
250	этого понятия	1	2
251	является не	2	2
252	одно из	4	2
253	для него	5	2
254	не для	1	2
255	как такового	1	2
256	момент в	2	2
257	действующих лиц	1	2
258	но есть	1	2
259	его как	1	2
260	на возможность	1	2
261	вместе с	2	2
262	который бы	1	2
263	а завтра	1	2
264	тому как	2	2
265	а потом	2	2
266	в это	1	2
267	этом случае	2	2
268	известной степени	1	2
269	в результате	2	2
270	особого рода	1	2
271	акта который	1	2
272	о своем	1	2
273	к его	4	2
274	или иного	2	2
275	значение не	2	2
276	ее в	1	2
277	себя как	1	1
278	а между	1	1
279	одним из	1	1
280	потом и	2	1
281	чтобы не	1	1
282	художественного произведения	1	1
283	что данная	1	1
284	изображения и	1	1
285	и синтаксиса	1	1
286	не признает	1	1
287	отношения между	2	1
288	странное и	1	1
289	проникает в	1	1
290	том какое	1	1
291	которое может	1	1
292	и возможность	2	1
293	в году	1	1
294	той же	2	1
295	он ничего	1	1
296	и само	1	1
297	этом не	1	1
298	требует от	1	1
299	я не	1	1
300	действительности с	1	1
301	но даже	1	1
302	нечто более	1	1
303	это время	1	1
304	человеческого опыта	1	1
305	на их	1	1
306	бы то	1	1
307	события в	1	1
308	о смерти	1	1
309	друг на	1	1
310	переход от	1	1
311	тут же	2	1
312	первый взгляд	2	1
313	также при	1	1
314	все же	6	1
315	просто как	1	1
316	на известного	1	1
317	к другим	1	1
318	к числу	1	1
319	еще на	1	1
320	не знает	3	1
321	ни один	1	1
322	бы не	1	1
323	ни одна	1	1
324	им в	1	1
325	о других	1	1
326	но на	1	1
327	от греческого	1	1
328	о которой	1	1
329	должна быть	2	1
330	пушкина и	1	1
331	в первую	2	1
332	не к	2	1
333	в силу	1	1
334	на этом	1	1
335	не жаль	1	1
336	одно и	2	1
337	ни для	4	1
338	человека в	4	1
339	то ни	1	1
340	лишь в	1	1
341	первую очередь	2	1
342	на почве	2	1
343	но их	1	1
344	даже в	1	1
345	еще одно	1	1
346	является для	1	1
347	жизни то	1	1
348	на друга	1	1
349	или попросту	1	1
350	и было	1	1
351	определенность в	1	1
352	она сама	1	1
353	в такой	1	1
354	жаль мне	1	1
355	древних греков	1	1
356	место в	2	1
357	вопрос о	1	1
358	и другого	2	1
359	и той	1	1
360	тоже весьма	1	1
361	поэтому в	1	1
362	ни было	1	1
363	том же	1	1
364	для нее	1	1
365	события что	1	1
366	не имеющего	1	1
367	случае мы	1	1
368	об ее	1	1
369	речь пойдет	2	1
370	вплоть до	1	1
371	как о	1	1
372	дело не	1	1
373	если в	1	1
374	в процессе	1	1
375	это всегда	1	1
376	в основе	4	1
377	чтобы стать	1	1
378	о них	1	1
379	та или	1	1
380	недостаточно для	1	1
381	на язык	1	1
382	одна из	1	1
383	греческого слова	1	1
384	имеем дело	1	1
385	обратим внимание	1	1
386	те моменты	1	1
387	к ней	1	1
388	этом отношении	4	1
389	что на	2	1
390	ему не	1	1
391	настоящего времени	1	1
392	только от	1	1
393	в специальном	2	1
394	уже о	1	1
395	начиная с	1	1
396	указать на	2	1
397	в стихотворении	1	1
398	его с	1	1
399	того и	2	1
400	утверждать что	1	1
401	должен быть	1	1
402	вещами и	1	1
403	с ее	2	1
404	и образ	1	1
405	для читателя	1	1
406	мысль о	3	1
407	всей своей	3	1
408	в пределах	4	1
409	человека с	1	1
410	и сам	1	1
411	в условиях	1	1
412	только через	1	1
413	не с	2	1
414	здесь как	1	1
415	отождествляется с	1	1
416	вопрос этот	1	1
417	он был	1	1
418	остановимся на	1	1
419	и смерть	1	1
420	все дело	1	1
421	сводится к	2	1
422	оказываются не	1	1
423	направленность на	2	1
424	в другом	3	1
425	внимание на	1	1
426	всех подобных	1	1
427	одного из	4	1
428	все необходимые	1	1
429	основе своей	2	1
430	и нечто	1	1
431	до известной	1	1
432	он его	1	1
433	это в	2	1
434	решающую роль	1	1
435	эти характеристики	2	1
436	во втором	1	1
437	в языке	2	1
438	чем и	1	1
439	не более	2	1
440	не сводится	4	1
441	которая и	1	1
442	происходит только	1	1
443	не требует	2	1
444	не зная	1	1
445	ни к	5	1
446	по своей	6	1
447	которое было	1	1
448	не случайно	1	1
449	но с	1	1
450	художественной литературе	1	1
451	историческую действительность	1	1
452	может оказаться	1	1
453	себя в	6	1
454	для всех	1	1
455	раз в	1	1
456	время этого	1	1
457	не дает	1	1
458	мир в	1	1
459	только это	1	1
460	и их	1	1
461	могло бы	1	1
462	другой весьма	1	1
463	но всегда	1	1
464	при всей	7	1
465	друг друга	1	1
466	и художественный	1	1
467	каждый из	1	1
468	не говорит	1	1
469	к той	1	1
470	и строго	1	1
471	к самому	1	1
472	перехода в	1	1
473	со стороны	10	1
474	в записках	2	1
475	на примере	2	1
476	переводятся на	1	1
477	или о	1	1
478	времени в	4	1
479	к человеку	1	1
480	в некоторых	1	1
481	искусстве не	1	1
482	имеют никакого	1	1
483	позиции в	1	1
484	которая очень	1	1
485	человек в	1	1
486	что из	1	1
487	решения вопроса	1	1
488	и слово	1	1
489	мира в	3	1
490	ближе к	1	1
491	их самих	1	1
492	к лицу	1	1
493	сказать все	1	1
494	в одной	1	1
495	потустороннего мира	1	1
496	или по	2	1
497	речь не	1	1
498	этого момента	1	1
499	в разговоре	1	1
500	из которых	1	1
501	и столь	1	1
502	в любой	1	1
503	к своему	2	1
504	нет а	1	1
505	xix века	1	1
506	и глубоко	1	1
507	покоя как	1	1
508	своего зарождения	1	1
509	но который	1	1
510	их внутренней	1	1
511	является такого	1	1
512	с этой	1	1
513	слова и	1	1
514	видно что	1	1
515	поскольку субъект	1	1
516	своего исследования	1	1
517	чем та	1	1
518	при всем	1	1
519	не знаем	1	1
520	от той	1	1
521	с понятиями	1	1
522	несет в	2	1
523	и от	1	1
524	которая в	2	1
525	своей собственной	1	1
526	гораздо менее	2	1
527	это требует	1	1
528	в третьем	1	1
529	не будучи	1	1
530	будто бы	1	1
531	в памяти	1	1
532	романа и	2	1
533	в период	4	1
534	в романе	1	1
535	не быть	1	1
536	имеет место	1	1
537	одновременно и	1	1
538	бы его	1	1
539	никакого отношения	1	1
540	здесь обычно	1	1
541	жизни и	3	1
542	в противоположность	5	1
543	к этому	4	1
544	как на	3	1
545	которая не	1	1
