N	2gram	Vinokur_Ku_2	Problemy
230	хотя и	4	2
231	и как	1	2
232	не кажется	1	2
233	в которой	1	2
234	бы и	4	2
235	мне не	2	2
236	еще один	1	2
237	но ведь	1	2
238	вообще не	1	2
239	при этом	2	2
240	всех этих	3	2
241	этот процесс	1	2
242	их в	1	2
243	и по	3	2
244	на этом	3	2
245	что все	5	2
246	той же	2	2
247	уж не	1	2
248	он все	1	2
249	кажется что	1	2
250	ни в	4	2
251	но уже	2	2
252	достоевского и	2	2
253	все равно	2	2
254	вот пример	1	2
255	мы с	2	2
256	но я	1	2
257	в этих	1	2
258	с точки	8	2
259	в отличие	2	2
260	своего рода	4	2
261	бы так	1	2
262	речи в	6	2
263	тому чтобы	1	2
264	как можно	2	2
265	тому что	1	2
266	вопрос о	9	2
267	если и	3	2
268	не менее	7	2
269	уст в	1	2
270	но что	2	2
271	я готов	1	2
272	iv в	1	2
273	и речь	2	2
274	ли это	2	2
275	очень часто	2	2
276	лежит в	1	2
277	а что	1	2
278	слова с	1	2
279	и он	1	2
280	что вы	1	2
281	без всякого	1	2
282	характер и	2	2
283	уже с	1	2
284	так в	3	2
285	приводит к	5	2
286	он так	1	2
287	можно было	9	2
288	те же	3	2
289	мог бы	1	2
290	его мысли	1	2
291	понятно что	1	2
292	для этого	3	2
293	и вообще	2	2
294	о том	1	2
295	на вопрос	1	2
296	почему же	1	2
297	переходит в	1	2
298	увидеть и	1	2
299	быть и	1	2
300	одной из	1	2
301	что даже	1	2
302	то в	1	2
303	конечно не	2	2
304	в большинстве	1	2
305	к слову	2	2
306	большинстве случаев	2	2
307	мы знаем	4	2
308	не случайно	1	2
309	тогда в	1	2
310	связан с	1	2
311	что на	4	2
312	совпадает с	1	2
313	от другого	1	2
314	на этот	2	2
315	слова не	3	2
316	они лишь	1	2
317	становится для	1	2
318	мы видели	2	2
319	вместе с	5	2
320	я уже	1	2
321	смысле этого	2	2
322	материал для	2	2
323	с этой	2	2
324	но для	3	2
325	сущности не	1	2
326	или в	4	2
327	что оно	3	2
328	обращается к	1	2
329	в речи	6	2
330	хотя бы	9	2
331	будто бы	2	2
332	слово в	1	2
333	но эти	1	2
334	ни на	2	2
335	это в	2	2
336	мысль и	2	2
337	я сказал	1	1
338	кто его	1	1
339	прямо сказать	1	1
340	ту же	6	1
341	не даром	1	1
342	в сердце	1	1
343	он может	1	1
344	для оправдания	1	1
345	правда и	1	1
346	по преимуществу	2	1
347	и до	2	1
348	все те	1	1
349	отношения к	2	1
350	в их	2	1
351	по его	1	1
352	которыми он	1	1
353	есть не	1	1
354	мы не	1	1
355	есть нечто	1	1
356	в каждый	2	1
357	которое не	1	1
358	но даже	2	1
359	один пример	1	1
360	сказать о	1	1
361	как впрочем	2	1
362	зависимости от	5	1
363	себе что	1	1
364	того же	3	1
365	здесь с	1	1
366	с большим	1	1
367	мы без	1	1
368	свою очередь	2	1
369	меньшей степени	3	1
370	разумеется не	1	1
371	я рад	1	1
372	он был	1	1
373	сказать и	1	1
374	отказ от	2	1
375	то он	1	1
376	же на	1	1
377	тех же	2	1
378	не говорят	3	1
379	в противоречии	1	1
380	словечек и	1	1
381	не все	3	1
382	в качестве	8	1
383	что так	1	1
384	сама по	1	1
385	который однако	1	1
386	меньше всего	1	1
387	отнюдь не	4	1
388	независимо от	1	1
389	из уст	1	1
390	за этим	2	1
391	тем более	1	1
392	что действительно	1	1
393	словом в	1	1
394	и пр	8	1
395	что касается	2	1
396	перед нами	4	1
397	кроме того	1	1
398	бы я	1	1
399	могли бы	2	1
400	говорит что	1	1
401	что по	1	1
402	это определение	2	1
403	чего же	1	1
404	основная тенденция	1	1
405	что слово	3	1
406	к чему	1	1
407	оттого что	1	1
408	примеров достаточно	1	1
409	бы сказать	2	1
410	же слово	1	1
411	в этой	6	1
412	же? все	1	1
413	эти новые	1	1
414	о слове	1	1
415	вообще а	2	1
416	нами в	1	1
417	бы только	1	1
418	роль в	2	1
419	во многих	1	1
420	они звучат	1	1
421	слово это	6	1
422	не могла	1	1
423	не следует	5	1
424	в статье	3	1
425	что же?	1	1
426	являются лишь	1	1
427	одному из	1	1
428	он должен	1	1
429	ведь не	1	1
430	и если	2	1
431	отца а	1	1
432	ни были	3	1
433	свое время	2	1
434	на жизнь	1	1
435	языком и	1	1
436	так например	1	1
437	о таком	1	1
438	именно это	1	1
439	больше всего	1	1
440	здесь мы	2	1
441	что этот	1	1
442	нем есть	1	1
443	об этом	5	1
444	здесь то	2	1
445	на все	2	1
446	о в	1	1
447	тут надо	1	1
448	но нам	1	1
449	характерный для	1	1
450	есть несколько	1	1
451	само собою	1	1
452	далеко не	1	1
453	с несколько	1	1
454	на счет	1	1
455	фигурирует в	1	1
456	здесь можно	1	1
457	слова есть	1	1
458	стиля и	1	1
459	и было	1	1
460	нисколько не	3	1
461	мы как	1	1
462	бы на	2	1
463	получается своеобразная	1	1
464	несколько слов	1	1
465	что такое	3	1
466	таким же	2	1
467	можно найти	1	1
468	образец такого	1	1
469	же это	1	1
470	случае в	1	1
471	его мнению	1	1
472	еще с	1	1
473	свой смысл	1	1
474	признать что	1	1
475	он тоже	1	1
476	которые в	1	1
477	иначе как	1	1
478	тем не	6	1
479	по крайней	6	1
480	есть именно	1	1
481	и более	2	1
482	том и	1	1
483	с такими	1	1
484	том же	1	1
485	в устах	2	1
486	бы быть	1	1
487	для нее	1	1
488	а вот	1	1
489	же такое	1	1
490	в таких	3	1
491	она не	2	1
492	на котором	1	1
493	дело в	1	1
494	одна из	1	1
495	первая часть	1	1
496	реагирует на	1	1
497	на себе	4	1
498	установки в	1	1
499	в процессе	3	1
500	и именно	1	1
501	к такому	1	1
502	слово по	1	1
503	того чтобы	11	1
504	хочет и	1	1
505	для всего	1	1
506	вообще нет	1	1
507	говорят ли	1	1
508	стиля его	1	1
509	смысл то	1	1
510	в самой	2	1
511	именно с	3	1
512	слова как	3	1
513	не говорит	2	1
514	к вам	1	1
515	но слово	2	1
516	ему и	1	1
517	связи с	3	1
518	и при	1	1
519	доказать что	2	1
520	раз как	1	1
521	этом отношении	3	1
522	не до	1	1
523	среди них	1	1
524	свое собственное	1	1
525	же ведет	1	1
526	но там	1	1
527	стиля она	1	1
528	не могут	5	1
529	когда мы	1	1
530	это конечно	2	1
531	отличается от	3	1
532	всего в	3	1
533	значительной степени	1	1
534	за что	1	1
535	к речи	1	1
536	мысли о	1	1
537	и свое	2	1
538	а ее	1	1
539	для того	9	1
540	оно не	2	1
541	например очень	1	1
542	приходит к	1	1
543	в деревне	1	1
544	как не	3	1
545	здесь не	3	1
546	говорит и	1	1
547	сравнению со	1	1
548	данном случае	2	1
549	они ни	1	1
550	в особенности	4	1
551	первого же	2	1
552	в себя	1	1
553	то время	1	1
554	наглядно раскрывается	1	1
555	речи то	1	1
556	обращаясь к	1	1
557	все из	1	1
558	это вовсе	1	1
559	здесь как	1	1
560	во многом	1	1
561	себе вопрос	1	1
562	я одно	1	1
563	представить в	1	1
564	что дело	1	1
565	по сравнению	2	1
566	за этими	1	1
567	поэтому в	1	1
568	если бы	12	1
569	должны признать	1	1
570	но здесь	2	1
571	наконец еще	2	1
572	находится в	1	1
573	все дело	2	1
574	тех кто	1	1
575	мы могли	2	1
576	никак не	3	1
577	образом в	2	1
578	подобные же	1	1
579	после того	2	1
580	в значительной	1	1
581	не выходит	1	1
582	нас в	1	1
583	том или	1	1
584	и требует	1	1
585	от них	1	1
586	вся эта	2	1
587	и только	1	1
588	крайней мере	6	1
589	в утверждении	1	1
590	борьба в	1	1
591	в середине	1	1
592	глаза на	1	1
593	бы вполне	1	1
594	следовало бы	2	1
595	для самого	2	1
596	виде отдельных	1	1
597	большей или	3	1
598	известно что	1	1
599	что здесь	1	1
600	как например	1	1
601	один из	5	1
602	в большей	3	1
603	но с	1	1
604	что только	1	1
605	и дело	1	1
606	этот вопрос	6	1
607	и тщательно	1	1
608	и часто	1	1
609	и весьма	1	1
610	еще и	2	1
611	те которые	1	1
612	очень много	1	1
613	впрочем и	1	1
614	одних и	1	1
615	в уста	1	1
616	другого что	1	1
617	с одной	2	1
618	никакого реального	1	1
619	не то	2	1
620	следил за	1	1
621	есть в	3	1
622	я имею	1	1
623	то и	3	1
624	или не	1	1
625	этого процесса	1	1
626	или даже	1	1
627	превращаются в	1	1
628	и чужой	1	1
629	же фраза	1	1
630	ответ на	2	1
631	явлениями и	1	1
632	ведь это	1	1
633	здесь действительно	1	1
634	не для	1	1
635	слово как	1	1
636	установки и	1	1
637	для меня	1	1
638	противоречии с	1	1
639	отметить что	1	1
640	или ином	1	1
641	в других	1	1
642	в очень	1	1
643	стилистики в	1	1
644	уже сама	1	1
645	да так	1	1
646	до сих	1	1
647	чем вы	1	1
648	мы скажем	2	1
649	а именно	2	1
650	слово но	1	1
651	чем он	1	1
652	и между	1	1
653	а прежде	1	1
654	и их	1	1
655	превращается в	2	1
656	после этих	1	1
657	у других	1	1
658	не на	2	1
659	новых слов	1	1
660	а вы	1	1
661	впрочем если	1	1
662	произведение в	1	1
663	жизнь в	1	1
664	заставить себя	2	1
665	стоит в	2	1
666	если не	1	1
667	все более	1	1
668	но оно	2	1
669	человек в	1	1
670	создают в	1	1
671	на который	2	1
672	с первого	2	1
673	и потому	2	1
674	речь не	1	1
675	из которых	3	1
676	что теперь	1	1
677	что первая	1	1
678	если так	1	1
679	да рядом	2	1
680	он говорит	1	1
681	в данном	4	1
682	если оно	1	1
683	лицом к	1	1
684	и следует	1	1
685	интересна что	1	1
686	вне этой	1	1
687	конечно и	2	1
688	нам еще	1	1
689	еще раз	1	1
690	более и	1	1
691	этом случае	2	1
692	и некоторые	1	1
693	можно сказать	4	1
694	сплошь да	2	1
695	сих пор	1	1
696	только для	2	1
697	правды но	1	1
698	у вас	1	1
699	так ли	1	1
700	какой он	1	1
701	и позволяет	1	1
702	отвечает на	1	1
703	ли в	1	1
704	пор еще	1	1
705	совершается в	1	1
706	в результате	4	1
707	между ними	1	1
708	своей собственной	3	1
709	бы даже	1	1
710	говорят не	1	1
711	который является	1	1
712	лишь как	1	1
713	главным образом	3	1
714	где ее	1	1
715	не должен	1	1
716	на более	1	1
717	же в	3	1
718	или меньшей	3	1
719	но вот	2	1
720	давно уже	1	1
721	себе как	1	1
722	на фоне	3	1
723	может и	1	1
724	в свою	2	1
725	это все	1	1
726	слов из	1	1
727	не принимают	1	1
728	роли в	1	1
729	в кругу	2	1
730	в свое	2	1
731	не у	1	1
732	бы привести	2	1
733	себе не	2	1
734	к действию	2	1
735	речи как	1	1
736	становится тем	1	1
737	того или	2	1
738	и другие	1	1
739	в своих	2	1
740	хорошего и	1	1
741	который не	1	1
742	к этому	4	1
743	как на	1	1
744	впрочем что	1	1
