N	2gram	Losev_Dial_3	Formalny
122	другой стороны	2	4
123	пр и	1	4
124	мы говорим	2	4
125	как бы	3	4
126	лишь как	2	4
127	совершенно не	2	4
128	оно не	6	4
129	они не	2	4
130	например в	2	3
131	же как	2	3
132	сам по	5	3
133	в зависимости	2	3
134	а как	1	3
135	из всего	1	3
136	мы не	5	3
137	то это	9	3
138	зависимости от	3	3
139	и на	3	3
140	чем же	1	3
141	как к	1	3
142	однако не	2	3
143	хотя и	5	3
144	и как	8	3
145	от этого	1	3
146	не приходится	1	3
147	что это	12	3
148	из этих	2	3
149	но ведь	1	3
150	только на	7	3
151	всех этих	1	3
152	понятий и	1	3
153	и может	1	3
154	его в	1	3
155	это было	3	3
156	в ином	1	3
157	он и	3	3
158	такой же	1	3
159	как таковой	2	3
160	его нельзя	1	3
161	место в	1	3
162	только и	2	3
163	но все	1	3
164	его с	1	3
165	не есть	54	3
166	можно и	3	3
167	так в	2	3
168	и здесь	2	3
169	к нему	3	3
170	того что	12	3
171	то и	3	3
172	мы знаем	3	3
173	каждый из	1	3
174	для того	3	3
175	с другой	4	3
176	и прежде	3	3
177	а наоборот	1	3
178	не то	1	3
179	материал и	1	3
180	том смысле	1	3
181	быть и	3	3
182	все это	6	3
183	на самом	1	3
184	или в	2	3
185	и все	6	3
186	их учения	1	3
187	была бы	3	3
188	жизни и	5	3
189	в такой	1	2
190	и то	4	2
191	идет о	1	2
192	явления и	4	2
193	к другому	1	2
194	едва ли	1	2
195	его не	2	2
196	предмета в	1	2
197	в учении	1	2
198	этого термина	1	2
199	он был	1	2
200	первый план	4	2
201	как таковая	3	2
202	но не	2	2
203	но как	2	2
204	а только	1	2
205	от характера	1	2
206	если действительно	1	2
207	самое понятие	1	2
208	в одной	3	2
209	что именно	3	2
210	перед нами	3	2
211	кроме того	6	2
212	то в	2	2
213	со своей	1	2
214	та же	1	2
215	в которой	1	2
216	они только	1	2
217	же это	1	2
218	не к	1	2
219	в понятии	2	2
220	и более	1	2
221	языком и	1	2
222	из него	1	2
223	приходим к	1	2
224	и по	2	2
225	на этом	2	2
226	в основу	1	2
227	то ни	1	2
228	они должны	1	2
229	говорить не	2	2
230	но совершенно	2	2
231	для нее	1	2
232	и тем	2	2
233	ни в	9	2
234	от него	1	2
235	место и	1	2
236	должно быть	3	2
237	лучше всего	1	2
238	том что	8	2
239	на первый	4	2
240	в этих	1	2
241	не так	1	2
242	мы приходим	1	2
243	представление о	1	2
244	от его	2	2
245	то от	1	2
246	их в	2	2
247	тому чтобы	1	2
248	для этого	2	2
249	даже в	1	2
250	тому что	4	2
251	она не	3	2
252	тем самым	3	2
253	что эта	1	2
254	не имеет	11	2
255	в систему	1	2
256	никогда не	7	2
257	на котором	2	2
258	этих двух	1	2
259	постольку поскольку	1	2
260	не останется	1	2
261	точке зрения	1	2
262	есть только	12	2
263	всего в	1	2
264	что на	1	2
265	если же	8	2
266	и это	4	2
267	и о	3	2
268	на нем	1	2
269	в ее	1	2
270	и от	3	2
271	и этим	3	2
272	пусть и	1	2
273	и совершенно	1	2
274	слово есть	1	2
275	было в	1	2
276	с ним	1	2
277	и восприятия	1	2
278	в виду	7	2
279	и нужно	2	2
280	только так	1	2
281	в применении	1	2
282	этом понятии	1	2
283	мы ни	1	2
284	это не	4	2
285	от этих	1	2
286	если это	1	2
287	этот вопрос	1	2
288	или же	3	2
289	не будет	3	2
290	потому что	7	2
291	в качестве	1	2
292	же и	2	2
293	вопроса о	1	2
294	при помощи	3	2
295	в котором	1	2
296	сами по	3	2
297	не просто	18	2
298	понятия в	1	2
299	со стороны	2	2
300	даже не	6	2
301	а именно	2	2
302	в каких	1	2
303	между ними	1	2
304	что для	5	2
305	превращается в	6	2
306	ничем не	7	2
307	его как	3	2
308	ни на	3	2
309	как это	5	2
310	применении к	1	2
311	из этого	2	2
312	как например	2	2
313	но это	5	2
314	в чем	4	2
315	а все	1	2
316	ибо они	2	2
317	от всякого	5	2
318	слово в	2	2
319	сказать что	4	2
320	ее в	2	2
321	в таком	14	2
322	смысле что	1	2
323	от этой	1	1
324	говоря о	1	1
325	бы определением	1	1
326	таком случае	10	1
327	как миф	2	1
328	и без	3	1
329	и новое	1	1
330	он весьма	1	1
331	но тогда	11	1
332	непосредственное и	1	1
333	же относятся	1	1
334	но тем	1	1
335	в чисто	2	1
336	мировоззрения и	1	1
337	ведь и	1	1
338	и больше	4	1
339	этого он	2	1
340	таком виде	1	1
341	и должен	1	1
342	и этот	1	1
343	той же	3	1
344	ни взяли	1	1
345	есть не	9	1
346	эти факты	3	1
347	а больше	1	1
348	мы имеем	1	1
349	и само	1	1
350	надо было	1	1
351	что если	2	1
352	превратилась в	1	1
353	на место	1	1
354	пока только	1	1
355	начинается с	1	1
356	так чтобы	2	1
357	но она	3	1
358	что иное	6	1
359	не вполне	2	1
360	из того	2	1
361	которое не	2	1
362	но даже	3	1
363	и самой	2	1
364	конечно и	1	1
365	как не	2	1
366	же что	1	1
367	себе что	1	1
368	или сам	1	1
369	из ее	1	1
370	быть никаких	1	1
371	без всякого	1	1
372	и влияния	1	1
373	конечно чисто	1	1
374	столько же	1	1
375	иное как	6	1
376	бы то	2	1
377	так если	1	1
378	то он	1	1
379	они имеют	1	1
380	точка зрения	5	1
381	только тогда	3	1
382	не дают	1	1
383	иногда и	1	1
384	основные моменты	1	1
385	его развития	1	1
386	если она	1	1
387	в своем	3	1
388	и нет	7	1
389	что история	2	1
390	и где	2	1
391	и есть	16	1
392	глубже чем	1	1
393	нового и	1	1
394	более или	1	1
395	мало ли	1	1
396	это определение	1	1
397	нет никакой	4	1
398	и догматическое	1	1
399	именно эта	1	1
400	в этот	1	1
401	них как	1	1
402	от чего	5	1
403	продолжает существовать	1	1
404	так или	2	1
405	то я	1	1
406	думать что	2	1
407	что к	1	1
408	но он	1	1
409	имеем в	1	1
410	на то	3	1
411	если он	1	1
412	но на	2	1
413	дальше и	1	1
414	есть но	2	1
415	иным как	1	1
416	и стало	1	1
417	по самому	1	1
418	вера в	1	1
419	тем не	10	1
420	творца и	1	1
421	они в	1	1
422	он должен	3	1
423	и которые	1	1
424	же сколько	1	1
425	именно это	1	1
426	спрашивается что	1	1
427	и положения	1	1
428	находятся и	1	1
429	каким образом	1	1
430	он просто	4	1
431	вывести из	1	1
432	им как	1	1
433	связанных с	1	1
434	и чтобы	2	1
435	в виде	8	1
436	он есть	3	1
437	и определение	1	1
438	и случилось	1	1
439	не чем	1	1
440	в них	5	1
441	же мы	2	1
442	все равно	2	1
443	как об	1	1
444	в данном	2	1
445	чем в	1	1
446	или менее	1	1
447	можно только	4	1
448	но если	6	1
449	и при	1	1
450	и тут	3	1
451	нас не	1	1
452	к истории	2	1
453	как особого	2	1
454	в такие	1	1
455	принципов и	1	1
456	логика и	2	1
457	и понятия	1	1
458	что уже	1	1
459	своим словесным	1	1
460	вопрос о	5	1
461	строго говоря	1	1
462	своему существу	1	1
463	от поэтического	1	1
464	всего иного	2	1
465	творчества и	1	1
466	друг другу	1	1
467	по крайней	5	1
468	никак нельзя	1	1
469	миф и	3	1
470	какое бы	1	1
471	не тем	1	1
472	как от	1	1
473	в словах	1	1
474	бы быть	2	1
475	всего была	1	1
476	же такое	2	1
477	было с	1	1
478	если и	1	1
479	теми или	1	1
480	вещи не	1	1
481	не менее	11	1
482	того если	1	1
483	но они	2	1
484	иной раз	2	1
485	только здесь	1	1
486	надо все	1	1
487	и притом	5	1
488	на него	1	1
489	сколько и	1	1
490	бытия и	2	1
491	тогда и	2	1
492	и имеет	1	1
493	этих фактов	1	1
494	иметь в	2	1
495	говорит здесь	1	1
496	и прочие	1	1
497	е это	1	1
498	вопрос не	1	1
499	вообще существует	1	1
500	фактах и	1	1
501	и вещи	1	1
502	учения о	2	1
503	теорией и	1	1
504	к ней	1	1
505	в другую	1	1
506	и является	2	1
507	во всем	3	1
508	далеко не	1	1
509	ибо все	1	1
510	и сами	2	1
511	будет зависеть	1	1
512	так то	1	1
513	только одна	3	1
514	фактов и	2	1
515	у нас	4	1
516	же необходимо	1	1
517	у различных	1	1
518	которая свойственна	1	1
519	которых он	1	1
520	уже о	2	1
521	зависеть от	1	1
522	как только	1	1
523	отличается от	8	1
524	различных типов	1	1
525	той или	2	1
526	должен быть	1	1
527	для себя	2	1
528	и входит	1	1
529	учение об	1	1
530	иной чем	1	1
531	говоря уже	2	1
532	о нарушении	1	1
533	мыслить и	4	1
534	данном случае	1	1
535	учении о	1	1
536	только при	1	1
537	уже с	1	1
538	только то	1	1
539	и сам	1	1
540	то как	2	1
541	е что	6	1
542	ясно что	7	1
543	с самим	1	1
544	событие как	2	1
545	во многом	1	1
546	таковы что	1	1
547	как таковую	3	1
548	она была	2	1
549	на них	2	1
550	возможно и	1	1
551	можно сказать	1	1
552	говорят что	2	1
553	только потому	2	1
554	слова из	1	1
555	вот почему	1	1
556	оно отрицает	1	1
557	о том	6	1
558	существенной и	1	1
559	пришли к	1	1
560	и поэтому	1	1
561	они осуществляются	1	1
562	и та	1	1
563	что каждый	1	1
564	что существуют	1	1
565	до сих	1	1
566	с одной	3	1
567	еще дальше	1	1
568	это даже	1	1
569	на что	2	1
570	что его	5	1
571	как чисто	1	1
572	тела не	1	1
573	и во	2	1
574	хорошо но	2	1
575	все в	1	1
576	объекта следовательно	1	1
577	это может	1	1
578	вся эта	1	1
579	и хорошо	1	1
580	крайней мере	5	1
581	и ни	3	1
582	перестал бы	1	1
583	отлично от	6	1
584	и следовательно	2	1
585	не зная	1	1
586	ровно ничего	3	1
587	происходит в	1	1
588	такая же	1	1
589	оказалось что	2	1
590	тот же	1	1
591	воплощается в	1	1
592	в себе	2	1
593	и так	1	1
594	и раньше	1	1
595	их не	2	1
596	итак все	1	1
597	так что	8	1
598	ее смысловой	1	1
599	конечно не	4	1
600	не можем	2	1
601	и способен	1	1
602	мы получим	1	1
603	только слово	1	1
604	бог не	1	1
605	или просто	1	1
606	сущность и	4	1
607	тут только	1	1
608	был бы	1	1
609	никто не	2	1
610	ведь это	2	1
611	к ним	1	1
612	но что	7	1
613	всегда только	1	1
614	могли не	1	1
615	притом как	1	1
616	на ряде	1	1
617	этого понятия	1	1
618	нет в	1	1
619	сама по	4	1
620	момент в	1	1
621	это будет	4	1
622	точек зрения	1	1
623	или иначе	2	1
624	за пределы	3	1
625	сюда же	1	1
626	здесь в	1	1
627	к которому	1	1
628	как же	5	1
629	в природе	2	1
630	имеет место	1	1
631	исходит из	2	1
632	говорит о	4	1
633	зависит от	2	1
634	поскольку она	1	1
635	из слова	1	1
636	стремится к	1	1
637	не на	6	1
638	а ведь	1	1
639	у всех	1	1
640	уже говорить	1	1
641	в ущерб	3	1
642	новых точек	1	1
643	что из	1	1
644	ближе к	1	1
645	если не	3	1
646	связь с	1	1
647	так же	4	1
648	во что	4	1
649	от предмета	1	1
650	в историю	1	1
651	оно только	1	1
652	лежать в	1	1
653	а так	1	1
654	влияния на	1	1
655	обратил внимание	1	1
656	где же	4	1
657	о чем	1	1
658	одной стороны	3	1
659	а если	3	1
660	факты и	2	1
661	не что	6	1
662	да и	1	1
663	других областях	1	1
664	случилось с	1	1
665	нее самой	1	1
666	но почему	2	1
667	в условиях	2	1
668	сих пор	1	1
669	но для	2	1
670	в смысле	2	1
671	должны быть	3	1
672	виду что	1	1
673	просто как	1	1
674	другой как	1	1
675	не существует	10	1
676	указали что	1	1
677	о нем	4	1
678	как для	1	1
679	сознания в	2	1
680	пр в	1	1
681	для нас	2	1
682	особого рода	3	1
683	не имея	1	1
684	собственно говоря	4	1
685	целый ряд	2	1
686	из себя	2	1
687	то о	1	1
688	свои объекты	1	1
689	же оно	1	1
690	своего бытия	1	1
691	конечно нельзя	1	1
692	несмотря на	2	1
693	или не	5	1
694	же в	2	1
695	не от	1	1
696	но оно	1	1
697	е в	4	1
698	одной из	1	1
699	нам не	1	1
700	это все	1	1
701	не говоря	2	1
702	признаков в	1	1
703	возможно лишь	1	1
704	только как	5	1
705	лишь тогда	1	1
706	того на	1	1
707	пр это	2	1
708	можно утверждать	2	1
709	мере в	3	1
710	чем иным	1	1
711	только о	3	1
712	мы указали	1	1
713	в каком	3	1
714	как на	5	1
715	в своих	2	1
716	то оно	1	1
717	и эта	1	1
718	которая не	1	1
