N	2gram	Vinokur_Ku_1	Myslijsy
179	а только	8	3
180	не то	1	3
181	мысль в	1	3
182	более или	3	3
183	в целом	4	3
184	что она	3	3
185	при этом	6	3
186	т д	14	3
187	в силу	10	3
188	в каждом	2	3
189	что все	2	3
190	и может	3	3
191	разница между	1	3
192	его в	1	3
193	есть средство	2	3
194	этого не	2	3
195	и тогда	4	3
196	или менее	3	3
197	как бы	7	3
198	тем не	4	3
199	что например	1	3
200	тому что	3	3
201	образом в	1	3
202	того чтобы	17	3
203	могут быть	1	3
204	мере того	3	3
205	слова с	1	3
206	для себя	1	3
207	свою очередь	3	3
208	или в	2	3
209	здесь как	2	3
210	том как	3	3
211	в словах	1	3
212	со стороны	4	3
213	время в	1	3
214	никак не	2	3
215	можно сказать	3	3
216	к другой	1	3
217	это было	2	3
218	и следовательно	1	3
219	но слово	1	3
220	состоит не	1	3
221	же и	2	3
222	есть в	4	3
223	только на	1	3
224	в начале	1	3
225	известным образом	1	3
226	к мысли	1	3
227	прежде всего	9	3
228	мы можем	1	3
229	само по	1	3
230	и вместе	1	3
231	себе представить	1	3
232	до сих	4	3
233	именно в	6	3
234	от другого	1	3
235	одной стороны	1	3
236	человеческой жизни	1	3
237	там где	4	3
238	в одно	1	3
239	так же	4	3
240	самого себя	1	3
241	том смысле	1	3
242	одно только	1	3
243	сих пор	4	3
244	каждой из	1	3
245	это можно	1	3
246	и все	2	3
247	здесь только	2	3
248	в свою	3	3
249	не говоря	2	3
250	не знает	1	3
251	в последнем	2	3
252	в которой	6	3
253	в искусстве	1	3
254	то оно	2	3
255	к этому	1	3
256	в таком	3	3
257	самом деле	9	2
258	это и	4	2
259	но тем	1	2
260	собственном смысле	1	2
261	в их	3	2
262	живой речи	1	2
263	той же	3	2
264	не столько	2	2
265	вопрос об	1	2
266	есть акт	1	2
267	большей части	2	2
268	то он	1	2
269	что язык	7	2
270	о слове	1	2
271	в новом	1	2
272	тогда как	2	2
273	отношение к	1	2
274	что они	4	2
275	в предложении	1	2
276	все же	12	2
277	целый ряд	5	2
278	его к	3	2
279	звука и	1	2
280	со своей	1	2
281	та же	1	2
282	так или	2	2
283	же слово	1	2
284	в этой	3	2
285	на то	4	2
286	так сказать	5	2
287	и если	3	2
288	на его	3	2
289	слово это	5	2
290	в основании	1	2
291	с таким	1	2
292	не исчерпывают	1	2
293	из него	1	2
294	звук как	1	2
295	прежде чем	1	2
296	но все	2	2
297	не дает	1	2
298	на все	1	2
299	ни в	2	2
300	показывает что	1	2
301	бы было	1	2
302	не всегда	2	2
303	несмотря на	3	2
304	точки зрения	14	2
305	в своей	2	2
306	что такое	6	2
307	на первых	1	2
308	в которых	6	2
309	мысли и	1	2
310	перед собою	1	2
311	т п	18	2
312	том же	2	2
313	даже в	3	2
314	что с	2	2
315	например не	2	2
316	и притом	1	2
317	как о	2	2
318	иметь в	1	2
319	но только	1	2
320	только не	1	2
321	в разных	2	2
322	это зависит	1	2
323	из того	1	2
324	этом отношении	5	2
325	в некотором	1	2
326	в живой	1	2
327	когда мы	2	2
328	от этого	2	2
329	от нее	1	2
330	в области	7	2
331	понятие а	1	2
332	так например	2	2
333	ничего общего	1	2
334	и самое	1	2
335	в ее	1	2
336	языка и	8	2
337	в собственном	2	2
338	привести в	1	2
339	во многом	1	2
340	когда в	2	2
341	можно только	1	2
342	к тем	1	2
343	свою мысль	1	2
344	и с	5	2
345	об этом	1	2
346	выше о	1	2
347	о том	9	2
348	не заключает	1	2
349	должно было	1	2
350	собственно говоря	1	2
351	связь между	1	2
352	словом которое	1	2
353	первых порах	1	2
354	в форме	1	2
355	язык есть	6	2
356	может стать	1	2
357	и мы	2	2
358	которое было	1	2
359	слово с	2	2
360	в какой	6	2
361	и после	1	2
362	но как	1	2
363	в природе	1	2
364	к звуку	1	2
365	том чтобы	8	2
366	от одной	1	2
367	связи с	7	2
368	видеть что	2	2
369	был бы	2	2
370	не составляет	1	2
371	в одном	3	2
372	но что	1	2
373	в других	1	2
374	другой и	1	2
375	с общим	1	2
376	и даже	3	2
377	от другой	1	2
378	а с	3	2
379	притом не	1	2
380	только звук	1	2
381	всю совокупность	1	2
382	в речи	3	2
383	эти слова	1	2
384	разве только	1	2
385	к своему	2	2
386	по своему	1	2
387	он говорит	1	2
388	что же	6	2
389	как средство	1	2
390	слов в	2	2
391	с пониманием	1	2
392	с этой	2	2
393	еще раз	1	2
394	каждое из	1	2
395	перед нами	1	2
396	слова но	2	2
397	уже на	2	2
398	не подлежит	1	2
399	бы в	7	2
400	с понятием	1	2
401	что а	1	2
402	на нас	1	2
403	же в	4	2
404	отношении к	1	2
405	в системе	3	2
406	лишь тогда	1	2
407	первом случае	1	2
408	в свое	2	2
409	жизни и	1	2
410	слова которые	1	1
411	одним из	2	1
412	в сфере	1	1
413	предполагает что	1	1
414	словом как	1	1
415	в строгом	1	1
416	не имел	1	1
417	и грамматических	1	1
418	на самом	2	1
419	тех же	1	1
420	к своей	1	1
421	и должны	1	1
422	что новые	1	1
423	что когда	1	1
424	по преимуществу	2	1
425	и плодотворным	1	1
426	минуту может	1	1
427	из его	1	1
428	что эти	4	1
429	противном случае	1	1
430	должна быть	3	1
431	едва ли	1	1
432	собою в	1	1
433	поэзии и	1	1
434	его не	1	1
435	языке нет	1	1
436	тем сам	1	1
437	бы уже	2	1
438	что если	2	1
439	которую мы	1	1
440	вопрос о	2	1
441	из своих	1	1
442	мы называем	1	1
443	звуки языка	1	1
444	оно с	1	1
445	который был	1	1
446	в сущности	3	1
447	но звук	2	1
448	как я	2	1
449	один пример	2	1
450	увидим ниже	1	1
451	и со	1	1
452	похожи на	1	1
453	не знают	2	1
454	явление не	1	1
455	в числе	2	1
456	того же	4	1
457	и он	3	1
458	с большим	3	1
459	слов обозначающих	1	1
460	значения в	2	1
461	начало и	1	1
462	нужно будет	1	1
463	столько же	1	1
464	в сочетании	1	1
465	до и	1	1
466	не найдем	1	1
467	говоря уже	1	1
468	здесь не	3	1
469	без всякого	1	1
470	с его	4	1
471	что среди	1	1
472	совсем не	1	1
473	к нам	1	1
474	себя все	1	1
475	но язык	2	1
476	если в	2	1
477	его во	1	1
478	а через	1	1
479	себе и	2	1
480	отличие от	1	1
481	друг от	1	1
482	из таких	1	1
483	которые не	1	1
484	заключено в	1	1
485	в истории	3	1
486	так называемая	2	1
487	для науки	1	1
488	что ее	1	1
489	предметы и	1	1
490	что касается	2	1
491	еще и	5	1
492	помнить что	1	1
493	в противном	1	1
494	ср также	2	1
495	хотя и	3	1
496	когда он	3	1
497	могли бы	2	1
498	уже без	1	1
499	увидим что	2	1
500	но в	2	1
501	значение языка	1	1
502	при чтении	1	1
503	явления и	1	1
504	формы в	2	1
505	все эти	6	1
506	если мы	2	1
507	еще один	2	1
508	представить что	1	1
509	языка к	1	1
510	отношение между	1	1
511	все слова	1	1
512	в словаре	1	1
513	тому же	1	1
514	во многих	2	1
515	как он	1	1
516	но на	1	1
517	в наших	1	1
518	можно себе	1	1
519	языке мы	1	1
520	и стало	1	1
521	ряд слов	1	1
522	главным образом	1	1
523	между членами	1	1
524	но именно	1	1
525	действительно дает	1	1
526	них уже	1	1
527	он должен	1	1
528	как увидим	1	1
529	и вот	1	1
530	нам только	1	1
531	что цель	1	1
532	на необходимость	1	1
533	чем с	1	1
534	свое время	2	1
535	под конец	1	1
536	имел бы	1	1
537	всего то	1	1
538	языков и	1	1
539	о таком	1	1
540	с такими	1	1
541	единство звука	1	1
542	а вместе	1	1
543	касается до	1	1
544	или чтобы	2	1
545	где нет	1	1
546	в совершенно	1	1
547	конечно в	1	1
548	том случае	1	1
549	что мне	1	1
550	них не	1	1
551	на ту	1	1
552	лишь в	2	1
553	заключается в	2	1
554	те или	1	1
555	которого не	1	1
556	своей точки	1	1
557	образом если	2	1
558	это не	7	1
559	понимания слова	1	1
560	то все	1	1
561	в сложном	1	1
562	слов на	2	1
563	в жизни	1	1
564	звуки и	1	1
565	истории языка	5	1
566	она и	1	1
567	в общей	1	1
568	оно действительно	1	1
569	берет на	1	1
570	например и	1	1
571	для чего	1	1
572	здесь можно	1	1
573	нам не	3	1
574	строгом смысле	1	1
575	с такой	1	1
576	и было	2	1
577	системе как	1	1
578	сам в	1	1
579	нисколько не	3	1
580	в этих	4	1
581	нужно чтобы	1	1
582	но если	2	1
583	которая имеет	1	1
584	в такой	1	1
585	с точки	9	1
586	теперь а	1	1
587	происходит по	1	1
588	всякий раз	1	1
589	то под	2	1
590	очередь есть	1	1
591	которые в	1	1
592	но он	1	1
593	друг другу	1	1
594	не звук	1	1
595	речи в	4	1
596	и более	2	1
597	в современном	1	1
598	однако в	1	1
599	что этот	1	1
600	в устах	1	1
601	всей совокупности	1	1
602	между прочим	2	1
603	любовь к	2	1
604	сам этот	1	1
605	таких случаях	1	1
606	и развивается	1	1
607	это чувство	1	1
608	в таких	4	1
609	ничего нового	1	1
610	человека но	1	1
611	между звуком	1	1
612	только из	1	1
613	на себе	6	1
614	в процессе	1	1
615	изменяется от	1	1
616	что представление	1	1
617	из предыдущего	2	1
618	и именно	2	1
619	когда они	1	1
620	а может	1	1
621	не могло	1	1
622	возможно и	1	1
623	на язык	4	1
624	ничего не	2	1
625	речи не	2	1
626	с одним	1	1
627	и связи	1	1
628	более что	1	1
629	и другая	1	1
630	есть это	1	1
631	следует из	1	1
632	в более	2	1
633	е не	2	1
634	быть в	2	1
635	уже и	3	1
636	о средствах	1	1
637	что на	1	1
638	тесной связи	1	1
639	может показаться	1	1
640	в язык	2	1
641	течением времени	1	1
642	этот закон	1	1
643	и далее	1	1
644	например что	1	1
645	выговорит не	1	1
646	относиться к	1	1
647	наоборот в	1	1
648	качества и	1	1
649	о происхождении	1	1
650	ср с	1	1
651	должен быть	4	1
652	не ограничивается	1	1
653	своего развития	1	1
654	значения и	1	1
655	от друга	1	1
656	в виду	5	1
657	чего я	1	1
658	какое содержание	1	1
659	и говорит	2	1
660	только то	1	1
661	в мысль	1	1
662	образом то	1	1
663	от мысли	1	1
664	с языком	2	1
665	с течением	1	1
666	на том	3	1
667	и когда	1	1
668	что у	1	1
669	только через	1	1
670	за то	1	1
671	не с	3	1
672	ясно что	3	1
673	было в	2	1
674	мог бы	1	1
675	двух лиц	1	1
676	по результатам	1	1
677	в результате	5	1
678	это только	3	1
679	связанных между	1	1
680	силу того	2	1
681	совершенно невозможно	1	1
682	для этого	3	1
683	из одного	3	1
684	предположить что	1	1
685	нужно для	1	1
686	находится в	1	1
687	сводится к	3	1
688	и здесь	3	1
689	чтобы устранить	1	1
690	языка вообще	1	1
691	все содержание	1	1
692	одного из	1	1
693	после того	1	1
694	как форма	1	1
695	в соответствующих	1	1
696	нас в	1	1
697	вопросу о	1	1
698	раз и	1	1
699	в которую	1	1
700	всегда предполагает	1	1
701	своим предметом	1	1
702	во всех	1	1
703	деле может	1	1
704	однако с	1	1
705	когда оно	2	1
706	существительных не	1	1
707	из своего	1	1
708	данную минуту	1	1
709	язык в	5	1
710	деле в	1	1
711	отдельного слова	1	1
712	уже до	1	1
713	бы вполне	1	1
714	если это	1	1
715	заключается не	1	1
716	уже из	2	1
717	глагола но	1	1
718	и е	1	1
719	при самом	1	1
720	что здесь	1	1
721	сформированный мыслью	1	1
722	фраза из	2	1
723	в двух	1	1
724	способности а	1	1
725	тот же	2	1
726	в стороне	2	1
727	сторону от	2	1
728	который в	1	1
729	имеет своим	1	1
730	содержание его	1	1
731	не мешает	1	1
732	и мысли	2	1
733	связанным с	1	1
734	себя в	1	1
735	что законы	2	1
736	конечно не	2	1
737	указания на	1	1
738	этого я	1	1
739	ее из	1	1
740	еще одну	1	1
741	д не	1	1
742	а это	3	1
743	рано или	2	1
744	или даже	1	1
745	его и	1	1
746	а то	2	1
747	бы совершенно	1	1
748	в известной	1	1
749	могло бы	1	1
750	этом слове	1	1
751	целом и	2	1
752	иначе как	2	1
753	сами по	1	1
754	х годах	1	1
755	нужно бывает	1	1
756	языке есть	2	1
757	к ним	1	1
758	как его	1	1
759	в систему	1	1
760	каждый из	1	1
761	она имеет	1	1
762	явлений в	2	1
763	мало для	1	1
764	не является	2	1
765	чтобы показать	1	1
766	жизни в	1	1
767	или поздно	2	1
768	нужно было	2	1
769	со всем	1	1
770	даже не	1	1
771	уже при	1	1
772	или иначе	2	1
773	есть язык	3	1
774	по своим	2	1
775	значении слова	1	1
776	в ряде	2	1
777	мысли с	1	1
778	на которые	1	1
779	есть фикция	1	1
780	происходит при	1	1
781	то ее	1	1
782	еще очевиднее	1	1
783	к более	1	1
784	в устранении	1	1
785	превращается в	2	1
786	на этот	2	1
787	a priori	1	1
788	бы назвать	1	1
789	не на	4	1
790	необходимость в	1	1
791	от внутренней	1	1
792	слово из	1	1
793	его как	1	1
794	к ответу	1	1
795	под влиянием	3	1
796	понимание и	1	1
797	как именно	2	1
798	общем смысле	1	1
799	такое средство	1	1
800	и а	2	1
801	эта идея	1	1
802	в одной	1	1
803	как одно	1	1
804	общего с	1	1
805	многих случаях	1	1
806	забывать что	1	1
807	в область	1	1
808	в данном	4	1
809	я так	1	1
810	она есть	1	1
811	себя то	1	1
812	находятся в	1	1
813	да и	1	1
814	многих других	1	1
815	это значит	1	1
816	к следующему	1	1
817	и там	1	1
818	как например	2	1
819	мысль а	1	1
820	нечто совершенно	1	1
821	раз при	1	1
822	как предмет	1	1
823	только для	1	1
824	видно что	2	1
825	и таким	1	1
826	самого и	1	1
827	к вопросу	1	1
828	вряд ли	1	1
829	смысл для	1	1
830	и пользоваться	1	1
831	том виде	1	1
832	может но	1	1
833	а все	1	1
834	о котором	2	1
835	которая в	1	1
836	в силах	2	1
837	развития и	1	1
838	поэзии в	1	1
839	невозможна без	1	1
840	на первый	1	1
841	или нет	1	1
842	вовсе нет	1	1
843	я в	1	1
844	все то	1	1
845	давно уже	1	1
846	к ее	1	1
847	части еще	1	1
848	может и	1	1
849	я говорю	1	1
850	между ними	2	1
851	есть искусство	1	1
852	на понимание	1	1
853	я могу	1	1
854	с ними	4	1
855	форма а	2	1
856	есть и	1	1
857	звук есть	1	1
858	но эти	1	1
859	ее в	2	1
860	случае если	1	1
861	во всяком	5	1
862	гораздо более	3	1
863	смысле что	1	1
