N	2gram	Losev_Dial_4	KulturaY
285	а что	2	2
286	такая же	1	2
287	из всего	1	2
288	говоря уже	3	2
289	совершенно ясно	2	2
290	то или	3	2
291	но мы	2	2
292	в пределах	1	2
293	самое это	1	2
294	в дальнейшем	1	2
295	на том	1	2
296	здесь как	1	2
297	есть также	2	2
298	мог бы	2	2
299	она есть	10	2
300	все те	1	2
301	и нужно	1	2
302	и здесь	1	2
303	можно сказать	5	2
304	как они	1	2
305	доходит до	1	2
306	эти два	2	2
307	не более	1	2
308	интеллигенции и	2	2
309	и об	3	2
310	она может	1	2
311	эти последние	1	2
312	о значении	1	2
313	все они	1	2
314	именно на	1	2
315	в качестве	2	2
316	конечно не	2	2
317	то и	2	2
318	что если	3	2
319	речь в	1	2
320	не дает	2	2
321	е на	1	2
322	он имеет	1	2
323	а то	1	2
324	в одном	4	2
325	этой системы	1	2
326	так то	4	2
327	и разве	1	2
328	есть слово	2	2
329	в особенности	4	2
330	говорим о	1	2
331	ни на	6	2
332	только что	2	2
333	не говоря	3	2
334	на этот	1	2
335	именно так	2	2
336	в свете	5	2
337	понятие о	2	2
338	что мы	7	2
339	чем же	2	2
340	в частности	2	2
341	вместе с	2	2
342	можно будет	1	2
343	так же	4	2
344	в область	1	2
345	он будет	1	2
346	тому как	4	2
347	как нельзя	1	2
348	здесь идет	1	2
349	быть не	2	2
350	только для	3	2
351	все это	9	2
352	кроме того	2	2
353	вопрос в	1	2
354	указать на	1	2
355	чтобы понять	1	2
356	главным образом	2	2
357	можно конечно	1	2
358	е в	2	2
359	не знает	1	2
360	равно как	2	2
361	является и	1	2
362	только о	3	2
363	в свое	2	2
364	это так	1	2
365	и иной	1	2
366	во всяком	2	2
367	второй из	1	1
368	равным образом	1	1
369	говорили о	1	1
370	скажет что	1	1
371	говоря о	1	1
372	знает как	1	1
373	отношения к	3	1
374	о каких	1	1
375	же как	1	1
376	самых разнообразных	1	1
377	и то	3	1
378	и должны	1	1
379	самый предмет	1	1
380	и механизм	2	1
381	жизни есть	1	1
382	говорю о	2	1
383	гораздо большим	1	1
384	что отпадает	1	1
385	и такое	1	1
386	случае нельзя	1	1
387	или с	1	1
388	да еще	2	1
389	и ничего	2	1
390	зависит и	1	1
391	бы что	1	1
392	во времени	1	1
393	память о	1	1
394	почти все	1	1
395	оба эти	1	1
396	такое положение	1	1
397	так чтобы	3	1
398	но она	1	1
399	достаточно привести	1	1
400	на себе	5	1
401	которые известны	1	1
402	в изложении	1	1
403	конечно и	1	1
404	как не	2	1
405	к общему	1	1
406	думаю что	2	1
407	и спорить	1	1
408	же нужно	1	1
409	когда есть	1	1
410	не нужно	2	1
411	и на	5	1
412	он сам	1	1
413	определенной цели	1	1
414	как смысл	2	1
415	стать также	1	1
416	то слово	1	1
417	подходить к	1	1
418	но тогда	1	1
419	которых я	1	1
420	мы будем	2	1
421	легко может	1	1
422	внутри этой	1	1
423	не входит	1	1
424	значение и	1	1
425	к слову	1	1
426	и будет	2	1
427	тут же	1	1
428	в совершенстве	2	1
429	знание без	1	1
430	нет и	2	1
431	сделать это	2	1
432	идет о	1	1
433	в одной	1	1
434	на завтра	1	1
435	с этим	3	1
436	зрения чисто	1	1
437	е она	2	1
438	помнить что	1	1
439	перед нами	6	1
440	однако на	1	1
441	бы видеть	2	1
442	в противоположность	2	1
443	или иную	2	1
444	в которой	2	1
445	это утверждение	2	1
446	это есть	13	1
447	ни один	2	1
448	мы получаем	2	1
449	или во	1	1
450	когда будет	1	1
451	думать что	2	1
452	и отдельно	1	1
453	ибо если	1	1
454	имеем в	1	1
455	в образы	1	1
456	из общей	1	1
457	если он	1	1
458	мы наблюдаем	1	1
459	как совершенно	1	1
460	разве можно	1	1
461	факта а	1	1
462	связанные с	1	1
463	и таких	1	1
464	и лучше	1	1
465	уяснить себе	1	1
466	всех этих	1	1
467	из сферы	1	1
468	моменты которые	1	1
469	конечно такое	1	1
470	быть без	2	1
471	ему на	1	1
472	чем именно	1	1
473	одной и	3	1
474	его от	1	1
475	будем говорить	1	1
476	но дело	1	1
477	или иных	1	1
478	в основу	1	1
479	а вместе	1	1
480	думал что	1	1
481	быть настолько	1	1
482	не будет	2	1
483	типах и	1	1
484	сознание и	1	1
485	конечно в	1	1
486	на каком	1	1
487	входит в	1	1
488	ничего удивительного	1	1
489	и мы	7	1
490	он есть	7	1
491	известно что	3	1
492	этом смысле	4	1
493	отца и	1	1
494	которая в	1	1
495	чаще всего	1	1
496	приближением к	1	1
497	он является	1	1
498	и пожалуй	1	1
499	все равно	2	1
500	показывает что	2	1
501	не всегда	3	1
502	и уже	4	1
503	для чего	1	1
504	быть также	1	1
505	ясно из	1	1
506	можно считать	1	1
507	из нашего	1	1
508	не мог	2	1
509	же я	1	1
510	же есть	3	1
511	и становится	1	1
512	и факт	1	1
513	наука но	2	1
514	однако ясно	1	1
515	и ее	8	1
516	не зависит	1	1
517	самих этих	1	1
518	на месте	1	1
519	бы к	1	1
520	и процесс	1	1
521	она в	3	1
522	указать что	1	1
523	представление о	2	1
524	оказывается что	4	1
525	свой смысл	1	1
526	утверждения что	1	1
527	что я	5	1
528	мы теперь	2	1
529	и той	3	1
530	только такой	1	1
531	мир и	4	1
532	мы получим	1	1
533	друг другу	1	1
534	по крайней	7	1
535	действительно есть	1	1
536	на другую	4	1
537	есть еще	2	1
538	будет у	1	1
539	чтобы она	1	1
540	того кто	1	1
541	не должна	1	1
542	в предыдущем	3	1
543	для нее	2	1
544	поэтому что	1	1
545	зрения и	1	1
546	даже в	1	1
547	силы которые	1	1
548	собою и	1	1
549	же такое	1	1
550	заинтересован в	1	1
551	или что	2	1
552	что с	2	1
553	есть прежде	3	1
554	есть подлинная	2	1
555	ее с	1	1
556	в основе	10	1
557	говорят об	1	1
558	из предыдущего	1	1
559	чем не	1	1
560	не могло	1	1
561	можно получить	1	1
562	работы но	1	1
563	в коем	2	1
564	как формы	3	1
565	именно с	1	1
566	же время	6	1
567	этой цели	1	1
568	должны сказать	1	1
569	говорить как	1	1
570	того в	1	1
571	о типах	1	1
572	ровно ничего	7	1
573	во всем	2	1
574	и его	7	1
575	должны иметь	1	1
576	как будто	2	1
577	фактов и	1	1
578	если только	1	1
579	специального исследования	1	1
580	целью дать	1	1
581	ни о	3	1
582	совершенно особая	1	1
583	лежит в	3	1
584	должны быть	4	1
585	всего в	1	1
586	в одну	3	1
587	каком основании	1	1
588	но непосредственно	1	1
589	то ни	4	1
590	приходит к	1	1
591	можно и	2	1
592	но только	5	1
593	от друга	1	1
594	здесь говорить	1	1
595	свою очередь	2	1
596	это будет	3	1
597	без всякого	2	1
598	то уже	1	1
599	в собственном	3	1
600	представим себе	2	1
601	нет никакой	1	1
602	может дать	2	1
603	следовательно и	1	1
604	смысле но	1	1
605	природе своей	1	1
606	этого явления	1	1
607	никогда не	2	1
608	наукой и	1	1
609	переход к	1	1
610	взаимоотношения и	1	1
611	по природе	1	1
612	как между	1	1
613	как таковую	1	1
614	можно только	3	1
615	это только	1	1
616	имеется в	3	1
617	мы в	1	1
618	понятно что	1	1
619	таких примеров	1	1
620	форма но	1	1
621	силу того	1	1
622	о котором	1	1
623	в словах	3	1
624	о нем	2	1
625	это должно	2	1
626	и возможно	2	1
627	вот почему	3	1
628	так оно	1	1
629	пример это	1	1
630	возможна только	1	1
631	что существуют	1	1
632	одного из	1	1
633	необходим для	1	1
634	всего некое	1	1
635	в сфере	5	1
636	в пользу	2	1
637	может не	1	1
638	д но	1	1
639	то тем	1	1
640	должны дать	1	1
641	к нему	1	1
642	но он	1	1
643	тем или	2	1
644	смысле не	1	1
645	один или	1	1
646	за эту	1	1
647	и всякая	1	1
648	во втором	1	1
649	и хорошо	1	1
650	то место	1	1
651	никаких сомнений	1	1
652	крайней мере	7	1
653	чем и	1	1
654	есть действительно	1	1
655	заключается вовсе	1	1
656	них в	1	1
657	все внимание	1	1
658	вслед за	1	1
659	что бы	1	1
660	все время	1	1
661	знания и	5	1
662	не знаю	1	1
663	в лучшем	1	1
664	такие формы	1	1
665	в него	1	1
666	судить по	1	1
667	что здесь	3	1
668	быть и	3	1
669	но так	1	1
670	но с	1	1
671	и цельности	1	1
672	а если	3	1
673	мы видим	4	1
674	одной из	2	1
675	с ними	4	1
676	не сказано	1	1
677	что даже	2	1
678	в себе	8	1
679	которое мы	1	1
680	эти отдельные	1	1
681	и так	2	1
682	чтобы тем	1	1
683	поэтому и	1	1
684	коем случае	2	1
685	одних и	2	1
686	образа в	2	1
687	как оно	1	1
688	от них	1	1
689	с какой	1	1
690	и выполняет	1	1
691	же и	2	1
692	не можем	1	1
693	тех или	4	1
694	говорить об	2	1
695	ничего нельзя	1	1
696	мышления когда	1	1
697	своим собственным	2	1
698	в виде	3	1
699	здесь же	1	1
700	на ней	1	1
701	проще и	1	1
702	при помощи	3	1
703	за ним	1	1
704	ту или	2	1
705	я делаю	1	1
706	и их	2	1
707	для всякой	1	1
708	не считается	1	1
709	никто не	2	1
710	не для	1	1
711	отношении к	2	1
712	но что	5	1
713	само по	4	1
714	не говорит	5	1
715	они будут	1	1
716	есть вообще	3	1
717	друг от	1	1
718	бы тогда	1	1
719	еще ничего	2	1
720	именно как	1	1
721	возможно что	1	1
722	со стороны	3	1
723	что тем	1	1
724	уже быть	1	1
725	рассматривать с	1	1
726	и тех	2	1
727	догадаться что	1	1
728	и прежде	1	1
729	же должны	1	1
730	которая обладает	1	1
731	такое же	1	1
732	однако чтобы	1	1
733	выше в	2	1
734	две формы	1	1
735	будет очевидно	1	1
736	что для	1	1
737	каком смысле	1	1
738	выше и	1	1
739	превращается в	1	1
740	смысла и	3	1
741	самое слово	1	1
742	далеко еще	1	1
743	когда же	2	1
744	и слово	2	1
745	нет никаких	1	1
746	входить в	1	1
747	до этого	1	1
748	которых каждый	1	1
749	и потому	3	1
750	этот смысл	1	1
751	конечно входить	1	1
752	так мы	1	1
753	из которых	3	1
754	при переходе	1	1
755	своем месте	1	1
756	к жизни	3	1
757	который мы	1	1
758	наряду с	1	1
759	ведет к	1	1
760	это возможно	2	1
761	думается что	1	1
762	принимая во	1	1
763	где это	2	1
764	исходя из	1	1
765	то на	3	1
766	в современной	1	1
767	нем как	1	1
768	без знания	3	1
769	ли не	1	1
770	в контексте	1	1
771	совершенно очевидно	1	1
772	чрезвычайно важный	1	1
773	имеет значение	1	1
774	я мог	1	1
775	с этими	1	1
776	в смысле	5	1
777	диалектики и	1	1
778	видели уже	1	1
779	она должна	2	1
780	стану приводить	1	1
781	д и	3	1
782	и для	5	1
783	в идеале	1	1
784	и часто	2	1
785	уже на	1	1
786	и от	1	1
787	только теперь	2	1
788	это можно	1	1
789	думает что	3	1
790	поэтический образ	3	1
791	е о	3	1
792	всего что	1	1
793	от него	3	1
794	собственно говоря	2	1
795	лишь как	4	1
796	же что	3	1
797	у них	1	1
798	или нет	3	1
799	у которого	1	1
800	отношении не	1	1
801	всей нашей	1	1
802	будто бы	1	1
803	этому понятию	1	1
804	или несколько	1	1
805	теперь же	1	1
806	себе ничего	1	1
807	сказано о	1	1
808	есть уже	1	1
809	но вот	1	1
810	давно уже	1	1
811	от всякого	1	1
812	в целях	2	1
813	нами не	1	1
814	я говорю	2	1
815	в свою	3	1
816	возможно лишь	2	1
817	имеет ничего	2	1
818	именно о	4	1
819	что под	1	1
820	и идеи	2	1
821	есть и	3	1
822	идеал и	1	1
823	самое что	2	1
824	на своем	1	1
825	к этому	3	1
826	что то	1	1
827	и вместе	1	1
828	заметить что	1	1
829	чтобы эти	1	1
830	только не	3	1
831	это понятие	3	1
832	о которых	1	1
833	бы из	1	1
834	все что	2	1
835	уже невозможно	1	1
836	этой точки	2	1
