N	2gram	Vinokur_Ku_3	Problema
353	в основе	1	2
354	но что	1	2
355	будет уже	3	2
356	и именно	3	2
357	например не	1	2
358	возможно и	1	2
359	в самой	1	2
360	слова как	2	2
361	ровно ничего	1	2
362	и после	1	2
363	могут быть	6	2
364	но также	5	2
365	самого же	1	2
366	от друга	1	2
367	рассматривать как	1	2
368	но тоже	1	2
369	только то	3	2
370	она может	2	2
371	это можно	1	2
372	что дело	2	2
373	искусства и	1	2
374	не стоит	1	2
375	что указанная	1	2
376	доходит до	2	2
377	есть с	1	2
378	есть действительно	1	2
379	своему содержанию	1	2
380	но тут	1	2
381	но с	1	2
382	сразу же	2	2
383	только одной	1	2
384	который в	1	2
385	образа в	1	2
386	с одной	4	2
387	да еще	1	2
388	примеры из	1	2
389	своим собственным	1	2
390	в нашей	4	2
391	нас и	1	2
392	в начале	1	2
393	является не	1	2
394	никто не	1	2
395	в известной	1	2
396	случае когда	3	2
397	много и	1	2
398	между прочим	8	2
399	от того	5	2
400	само собой	1	2
401	были бы	4	2
402	правды и	1	2
403	нам не	1	2
404	до сих	8	2
405	именно в	3	2
406	а с	3	2
407	мы скажем	1	2
408	о чем	2	2
409	тип и	2	2
410	в частности	2	2
411	эти слова	2	2
412	вместе с	2	2
413	как это	7	2
414	к другой	2	2
415	из которых	1	2
416	по своему	2	2
417	он будет	2	2
418	по существу	3	2
419	в контексте	1	2
420	сих пор	8	2
421	о его	1	2
422	от нас	2	2
423	и для	1	2
424	только тогда	4	2
425	котором он	1	2
426	в результате	3	2
427	другое дело	1	2
428	к одной	1	2
429	нашем смысле	2	2
430	от него	1	2
431	вот это	1	2
432	у них	1	2
433	только что	2	2
434	все они	2	2
435	от всякого	1	2
436	к самому	1	2
437	типа и	1	2
438	есть и	1	2
439	это так	2	2
440	по поводу	3	2
441	это в	2	2
442	это понятие	1	2
443	как на	8	2
444	этой точки	1	2
445	слова это	1	2
446	речь идет	3	1
447	эти различения	1	1
448	значении этого	1	1
449	речи во	1	1
450	идет о	1	1
451	самый предмет	1	1
452	об искусстве	1	1
453	в первом	5	1
454	но чего	1	1
455	вопрос мы	1	1
456	что эти	2	1
457	должна быть	3	1
458	собственном смысле	2	1
459	уже по	1	1
460	одним и	2	1
461	той же	3	1
462	из всех	1	1
463	например в	1	1
464	языка с	1	1
465	огден и	1	1
466	и ничего	1	1
467	что если	2	1
468	вопрос о	11	1
469	этот смысл	1	1
470	нам в	1	1
471	именно к	1	1
472	почти все	1	1
473	языка из	2	1
474	это казалось	1	1
475	существу же	1	1
476	для нашей	4	1
477	конечно и	1	1
478	же что	1	1
479	подчеркнуть что	2	1
480	большей частью	1	1
481	характером и	1	1
482	который может	1	1
483	нужно будет	2	1
484	на наше	1	1
485	не нужно	1	1
486	и на	1	1
487	между собой	1	1
488	это возможно	1	1
489	как смысл	1	1
490	мысли и	2	1
491	бы не	3	1
492	то мы	3	1
493	своего рода	2	1
494	заключается не	2	1
495	и вопрос	2	1
496	имеет здесь	1	1
497	чем это	2	1
498	в сторону	1	1
499	случай когда	2	1
500	не все	2	1
501	вовсе еще	1	1
502	а если	1	1
503	отличаются от	1	1
504	один и	2	1
505	пришлось бы	1	1
506	после всего	1	1
507	относится к	2	1
508	которые не	1	1
509	во что	1	1
510	всю эту	2	1
511	здесь очевидно	1	1
512	независимо от	5	1
513	что именно	3	1
514	то ясно	1	1
515	главное внимание	1	1
516	получает свое	1	1
517	в каком-то	1	1
518	имеет в	2	1
519	более или	2	1
520	именно эта	1	1
521	чего же	1	1
522	или иную	1	1
523	а во-вторых	2	1
524	мы при	1	1
525	другой то	1	1
526	из этих	5	1
527	одном случае	1	1
528	говорить об	1	1
529	учение о	2	1
530	то обстоятельство	3	1
531	литературной речи	3	1
532	такое значение	1	1
533	и тот	2	1
534	тому же	3	1
535	при новом	1	1
536	как он	2	1
537	но на	3	1
538	оказывается не	1	1
539	например такие	1	1
540	связанные с	1	1
541	сейчас и	1	1
542	а скорее	1	1
543	все те	2	1
544	от которого	1	1
545	что сказать	1	1
546	например или	1	1
547	отдельных слов	1	1
548	в понимании	1	1
549	не к	1	1
550	том чтобы	4	1
551	очевидным что	1	1
552	приходим к	1	1
553	его от	1	1
554	и говорить	2	1
555	но дело	1	1
556	так например	1	1
557	что она	5	1
558	не должно	1	1
559	это конечно	2	1
560	слова можно	1	1
561	форма у	1	1
562	здесь мы	1	1
563	и литературы	1	1
564	не станем	2	1
565	одна на	1	1
566	так называемым	1	1
567	как они	2	1
568	речи или	1	1
569	нам остается	1	1
570	конечно в	1	1
571	нашей собственной	1	1
572	слова или	1	1
573	и чтобы	2	1
574	например такое	1	1
575	ни при	1	1
576	лишь в	8	1
577	входит в	1	1
578	эта есть	1	1
579	в него	1	1
580	брать не	1	1
581	отца и	1	1
582	быть не	2	1
583	именно что	1	1
584	между фактом	1	1
585	известным образом	1	1
586	само собою	2	1
587	и вы	1	1
588	человек который	1	1
589	содержании и	1	1
590	далеко не	5	1
591	одному тому	1	1
592	как об	2	1
593	не всегда	1	1
594	нельзя будет	2	1
595	б не	1	1
596	строгом смысле	1	1
597	значит не	3	1
598	и ричардс	1	1
599	после этого	1	1
600	и того	2	1
601	что далеко	1	1
602	или менее	2	1
603	во время	1	1
604	в войне	1	1
605	она сама	1	1
606	и поскольку	1	1
607	заключение в	1	1
608	ведь когда	1	1
609	самих этих	1	1
610	понимает что	1	1
611	могут не	1	1
612	в такой	1	1
613	наших дней	1	1
614	мы конечно	1	1
615	не требующим	1	1
616	на месте	1	1
617	бы привести	2	1
618	она в	1	1
619	мы называем	2	1
620	представление о	1	1
621	классической литературы	2	1
622	то его	1	1
623	оказывается что	1	1
624	не как	2	1
625	однако под	1	1
626	и значит	2	1
627	коммуникативной функции	1	1
628	слова в	4	1
629	однако достаточно	1	1
630	и той	1	1
631	есть один	1	1
632	войне и	1	1
633	точку зрения	2	1
634	для данного	1	1
635	но он	1	1
636	действительно есть	1	1
637	на другую	1	1
638	речи в	7	1
639	приемами и	1	1
640	зрения и	1	1
641	положительную роль	1	1
642	даже в	1	1
643	же мы	4	1
644	случае мы	1	1
645	что с	1	1
646	дня и	1	1
647	или что	1	1
648	можно понимать	1	1
649	есть прежде	1	1
650	тогда когда	4	1
651	правда в	1	1
652	без конца	1	1
653	говорить что	3	1
654	о них	4	1
655	достаточно привести	1	1
656	одной и	1	1
657	того чтобы	11	1
658	для отграничения	1	1
659	только не	1	1
660	казалось бы	1	1
661	к вопросу	2	1
662	до их	2	1
663	они являются	1	1
664	такая же	2	1
665	не говорит	1	1
666	во всем	1	1
667	это слово	1	1
668	на него	3	1
669	своей цели	1	1
670	вместо этого	1	1
671	целом и	1	1
672	так то	2	1
673	ставит перед	2	1
674	если только	1	1
675	представлять себе	1	1
676	от их	1	1
677	виду не	1	1
678	обстоятельство что	3	1
679	логического мышления	1	1
680	политической и	1	1
681	не могут	5	1
682	и часто	1	1
683	образом что	1	1
684	указание на	1	1
685	еще яснее	1	1
686	всего что	1	1
687	это а	1	1
688	функцию в	1	1
689	в одну	1	1
690	особенности и	1	1
691	что об	1	1
692	утверждать что	1	1
693	значение это	1	1
694	из всего	2	1
695	здесь говорить	1	1
696	внимание на	2	1
697	всего этого	3	1
698	ни стало	1	1
699	в собственном	1	1
700	конструктивного принципа	1	1
701	нет никакой	1	1
702	в пределах	2	1
703	в дальнейшем	2	1
704	нужным для	2	1
705	на том	2	1
706	принять во	2	1
707	мог бы	2	1
708	как таковую	1	1
709	можно только	1	1
710	нас только	1	1
711	понятно что	1	1
712	что под	1	1
713	означает что	1	1
714	еще их	1	1
715	разница между	1	1
716	и нужно	2	1
717	о функции	1	1
718	произведения как	1	1
719	мы убеждаемся	1	1
720	каждой из	2	1
721	язык и	2	1
722	то уже	1	1
723	но мы	2	1
724	они ничего	1	1
725	что иначе	1	1
726	то тем	1	1
727	в данных	1	1
728	связь между	3	1
729	которой мы	1	1
730	которого оно	1	1
731	образом если	1	1
732	этих слов	3	1
733	во втором	1	1
734	нуждается в	1	1
735	и содержания	2	1
736	как указание	1	1
737	бы и	3	1
738	язык есть	4	1
739	что бы	1	1
740	в теории	1	1
741	в свете	2	1
742	все время	1	1
743	о предмете	1	1
744	и об	2	1
745	можно отметить	1	1
746	писателя и	1	1
747	сделать это	1	1
748	именно о	1	1
749	и мире	1	1
750	словом и	1	1
751	и действительно	3	1
752	о художественном	1	1
753	самые разнообразные	1	1
754	от них	1	1
755	отношении в	1	1
756	точка зрения	4	1
757	или несколько	1	1
758	ради которого	1	1
759	своей целью	1	1
760	не можем	1	1
761	и политической	1	1
762	если и	2	1
763	языка как	4	1
764	свидетельствует о	1	1
765	и обратно	1	1
766	являются совершенно	1	1
767	здесь можно	5	1
768	ту или	1	1
769	был бы	3	1
770	суждением а	1	1
771	в одном	2	1
772	главе о	1	1
773	чтобы она	1	1
774	является именно	1	1
775	самого факта	1	1
776	отметить что	3	1
777	заметить что	1	1
778	они будут	1	1
779	образом не	2	1
780	смысла и	1	1
781	для того	12	1
782	литературы которая	1	1
783	когда во	1	1
784	а потому	2	1
785	нами не	1	1
786	с общим	1	1
787	что на	3	1
788	себе представить	2	1
789	несколько или	1	1
790	собой разумеется	1	1
791	представляет собою	1	1
792	такое же	1	1
793	при чем	5	1
794	однако чтобы	1	1
795	и множество	1	1
796	что не	4	1
797	обратить внимание	1	1
798	месте и	1	1
799	ясным становится	1	1
800	естественно что	3	1
801	конечно нет	1	1
802	немецкого и	1	1
803	которых мы	1	1
804	а наоборот	1	1
805	не означает	2	1
806	зависит от	1	1
807	мы специально	1	1
808	к таким	1	1
809	и непосредственно	1	1
810	было сказано	1	1
811	речи это	1	1
812	далеко еще	1	1
813	на какие	1	1
814	там где	3	1
815	для этой	1	1
816	если это	2	1
817	разговорный язык	1	1
818	ведь только	1	1
819	начиная с	1	1
820	которое в	2	1
821	такие формы	1	1
822	в школьной	1	1
823	имеются в	1	1
824	не важным	1	1
825	смысловом отношении	3	1
826	одной стороны	4	1
827	для обозначения	2	1
828	который мы	1	1
829	но сам	2	1
830	указывает нам	1	1
831	типах и	1	1
832	какого-нибудь одного	1	1
833	смысле этого	2	1
834	говоря об	1	1
835	ясно из	1	1
836	в первой	1	1
837	слов в	1	1
838	где это	1	1
839	весьма редко	1	1
840	указанием на	1	1
841	поэтому когда	1	1
842	действительности не	1	1
843	можно придумать	1	1
844	еще раз	2	1
845	мере не	2	1
846	только для	2	1
847	всегда будут	1	1
848	в какую	1	1
849	точно и	1	1
850	но для	3	1
851	остается в	2	1
852	тому или	1	1
853	исключает всякую	1	1
854	менее по	1	1
855	тех случаях	1	1
856	одного и	2	1
857	вопрос однако	1	1
858	о совершенно	1	1
859	совершенно разное	1	1
860	случаях когда	1	1
861	указать на	2	1
862	ли в	1	1
863	от той	1	1
864	говорим что	1	1
865	или иному	1	1
866	об отношении	1	1
867	которые хотя	1	1
868	о котором	1	1
869	на память	1	1
870	в те	1	1
871	не представляет	1	1
872	то не	2	1
873	не с	2	1
874	в языке	7	1
875	не должен	1	1
876	у которого	1	1
877	наоборот все	1	1
878	несмотря на	1	1
879	в целях	1	1
880	и прочих	1	1
881	только как	4	1
882	на более	1	1
883	а во	1	1
884	а образ	1	1
885	равно как	2	1
886	понимается как	2	1
887	по одному	1	1
888	является и	2	1
889	на дорогу	1	1
890	возможным только	1	1
891	мере в	1	1
892	одновременно и	1	1
893	первом случае	2	1
894	когда имеется	1	1
895	самое что	1	1
896	решительно ни	1	1
897	свои особые	1	1
898	отношении является	1	1
899	об этих	1	1
900	к этой	1	1
901	от которой	1	1
902	пушкин и	1	1
903	к этому	1	1
904	мы приходим	1	1
905	они не	3	1
