N	2gram	Vygotskiy__4	RusskieA
368	что сам	1	1
369	необходимо чтобы	1	1
370	полагают что	1	1
371	любви и	1	1
372	что есть	1	1
373	в то	3	1
374	эта группа	1	1
375	тогда когда	1	1
376	дело в	1	1
377	здесь на	1	1
378	ее с	4	1
379	не по	2	1
380	в основе	3	1
381	от жизни	1	1
382	в самых	3	1
383	больше из	1	1
384	подошел к	1	1
385	значение этого	1	1
386	вытекает из	1	1
387	мы указали	1	1
388	все свои	1	1
389	и всегда	1	1
390	слова как	3	1
391	как думают	1	1
392	этом так	1	1
393	или как	1	1
394	же после	6	1
395	и теплом	1	1
396	видим что	2	1
397	и его	5	1
398	к этим	1	1
399	весь этот	1	1
400	смысла по	1	1
401	не потому	2	1
402	с другом	4	1
403	от другого	1	1
404	ни о	1	1
405	пишет для	1	1
406	нам что	2	1
407	чтобы сделать	2	1
408	заставить ее	1	1
409	не единственный	1	1
410	если же	1	1
411	и это	5	1
412	они должны	1	1
413	и о	4	1
414	в виду	2	1
415	картина для	1	1
416	на другой	1	1
417	большей частью	2	1
418	этих толкований	1	1
419	то время	2	1
420	слова а	1	1
421	и сам	1	1
422	можно было	4	1
423	из всего	1	1
424	каждого из	1	1
425	и каждый	1	1
426	и мы	15	1
427	и статей	1	1
428	и всюду	1	1
429	во второй	1	1
430	жизнь и	4	1
431	основана на	2	1
432	если бы	10	1
433	должны признать	1	1
434	и вообще	1	1
435	стремление к	1	1
436	одно это	1	1
437	что им	1	1
438	той слепой	1	1
439	что часто	1	1
440	нечто совсем	1	1
441	внимание на	2	1
442	и та	2	1
443	но мы	2	1
444	что каждый	1	1
445	в глаза	1	1
446	и просто	1	1
447	можно сказать	2	1
448	и который	1	1
449	не весь	1	1
450	к нему	1	1
451	большое количество	1	1
452	и во	1	1
453	при исследовании	1	1
454	от одного	1	1
455	во всей	3	1
456	сомнения в	1	1
457	с а	1	1
458	указывает и	1	1
459	было бы	12	1
460	не так	1	1
461	эту точку	1	1
462	совсем не	1	1
463	тот же	3	1
464	что он	20	1
465	которых они	1	1
466	и действительно	1	1
467	очень много	1	1
468	и так	4	1
469	вот все	1	1
470	бы ни	1	1
471	или его	3	1
472	случаи когда	1	1
473	ему соответствует	1	1
474	точка зрения	2	1
475	том чтобы	4	1
476	вот что	1	1
477	с которыми	1	1
478	сведений о	1	1
479	есть в	1	1
480	уже в	2	1
481	или не	1	1
482	в нашей	2	1
483	же в	1	1
484	но совершенно	4	1
485	только одно	2	1
486	персты в	1	1
487	него нет	1	1
488	заключить что	2	1
489	всяком случае	3	1
490	упоминания о	3	1
491	т п	3	1
492	с этими	1	1
493	дело и	2	1
494	их могли	1	1
495	и характеристика	1	1
496	своем значении	1	1
497	и старается	1	1
498	не до	1	1
499	были совершенно	1	1
500	дают в	1	1
501	что дело	1	1
502	к которому	1	1
503	с той	2	1
504	когда по	1	1
505	тому как	2	1
506	мы еще	1	1
507	что не	4	1
508	что для	5	1
509	обратиться к	3	1
510	думают некоторые	1	1
511	говорит о	4	1
512	художественной форме	1	1
513	и своего	1	1
514	такого мнения	1	1
515	которых мы	1	1
516	на которых	1	1
517	и самый	1	1
518	однако и	1	1
519	с которым	1	1
520	в руках	2	1
521	долгое время	1	1
522	которые по	1	1
523	совершенно очевидно	1	1
524	одна и	2	1
525	мы знаем	2	1
526	толкований не	1	1
527	уже давно	1	1
528	этой же	1	1
529	вопрос можно	1	1
530	смысл который	1	1
531	некоторые из	2	1
532	их за	1	1
533	надо было	2	1
534	из которых	3	1
535	восхваления и	1	1
536	в пределах	3	1
537	по поводу	4	1
538	который мы	1	1
539	можно согласиться	1	1
540	в той	3	1
541	и смерти	1	1
542	и смысла	1	1
543	сослаться на	1	1
544	друг с	4	1
545	исходя из	4	1
546	и было	1	1
547	быть не	2	1
548	рассказывает об	1	1
549	есть много	1	1
550	как только	2	1
551	композиции и	1	1
552	что мы	6	1
553	но для	1	1
554	это как	1	1
555	рассматривать как	1	1
556	ближе к	1	1
557	по дороге	1	1
558	не является	2	1
559	только одна	2	1
560	с разным	1	1
561	при таком	3	1
562	думает что	1	1
563	совершенно иное	1	1
564	в двух	4	1
565	от него	1	1
566	и все	12	1
567	на одной	2	1
568	только с	2	1
569	его жизнь	1	1
570	что следовательно	1	1
571	по традиции	1	1
572	сделать вывод	1	1
573	и целый	1	1
574	иначе чем	1	1
575	согласиться с	1	1
576	нам не	1	1
577	на поле	1	1
578	слово в	2	1
579	это все	1	1
580	сказать что	13	1
581	это на	1	1
582	отношению к	1	1
583	разделена на	2	1
584	в заключение	1	1
585	это та	1	1
586	и состоит	1	1
587	жизни и	4	1
588	в таком	4	1
589	указывают на	1	1
590	а нечто	2	1
591	как на	6	1
592	точно так	3	1
593	во всяком	3	1
