N	2gram	Losev_Vlad_1	FransuaR
586	смысле оно	1	1
587	и стал	3	1
588	попал в	1	1
589	положение и	1	1
590	у других	1	1
591	однако и	1	1
592	на весь	1	1
593	один из	4	1
594	обстоятельство что	2	1
595	о чем	1	1
596	ему даже	1	1
597	выше всех	1	1
598	вероятно не	2	1
599	разных местах	1	1
600	этим и	1	1
601	знает только	1	1
602	связь с	1	1
603	в частности	2	1
604	него в	2	1
605	не были	2	1
606	в переводе	1	1
607	и особенно	4	1
608	как это	7	1
609	к себе	2	1
610	только его	1	1
611	приводит в	1	1
612	он говорит	2	1
613	нужно прибавить	2	1
614	лицом к	1	1
615	с некоторыми	1	1
616	такого рода	4	1
617	он их	1	1
618	что весь	1	1
619	в тех	2	1
620	в тот	2	1
621	из этой	1	1
622	его образа	1	1
623	с этой	1	1
624	самом же	1	1
625	сейчас же	1	1
626	несколько слов	2	1
627	бога и	2	1
628	в основном	1	1
629	оба они	2	1
630	не меняет	1	1
631	между прочим	11	1
632	в начале	3	1
633	же самое	1	1
634	даже больше	1	1
635	писал в	1	1
636	кто не	2	1
637	это уже	1	1
638	слова из	1	1
639	элементы в	1	1
640	котором он	1	1
641	ее дочери	1	1
642	и слова	1	1
643	от него	2	1
644	тем более	2	1
645	на языке	1	1
646	в современных	1	1
647	указывает на	2	1
648	же деле	1	1
649	как вы	2	1
650	всеми его	1	1
651	в период	5	1
652	но эта	1	1
653	между ними	1	1
654	с ней	1	1
655	из тех	1	1
656	сказать что	7	1
657	то здесь	1	1
658	дело с	1	1
659	к его	3	1
660	не что	1	1
661	ко всему	1	1
662	из этого	2	1
663	в каком	2	1
664	заметить что	1	1
665	ее в	1	1
666	в своих	5	1
667	именно здесь	1	1
668	было весьма	1	1
669	тайны и	1	1
670	как на	2	1
