N	2gram	Potebnia_M_4	Problema
173	вообще не	1	3
174	т д	3	3
175	но все	1	3
176	человека в	2	3
177	в другом	1	3
178	с другими	4	3
179	из них	1	3
180	все равно	3	3
181	как это	1	3
182	оно более	1	3
183	связи с	3	3
184	если и	2	3
185	и другое	2	3
186	как о	1	3
187	дело не	2	3
188	на себе	3	3
189	и сама	2	3
190	казалось бы	1	3
191	имеем дело	2	3
192	уже и	2	3
193	в области	2	3
194	зависимости от	1	3
195	к тому	3	3
196	в самых	1	3
197	образы и	3	3
198	себе в	3	3
199	как мы	2	3
200	другими словами	8	3
201	все в	2	3
202	к нему	5	3
203	в ряд	2	3
204	в его	5	3
205	что и	7	3
206	то для	1	3
207	конечно не	2	3
208	в сознании	4	3
209	а это	1	3
210	только к	1	3
211	здесь мы	2	3
212	не так	2	3
213	для него	5	3
214	мы можем	10	3
215	тем что	10	3
216	для того	6	3
217	не было	12	3
218	были бы	1	3
219	меньше всего	1	3
220	которые как	1	3
221	если не	1	3
222	в связи	1	3
223	тем больше	1	3
224	нет ничего	3	3
225	к его	2	3
226	независимо от	6	3
227	из которых	2	3
228	а если	2	3
229	это есть	3	3
230	и более	4	3
231	что мы	10	3
232	только для	2	3
233	между прочим	3	3
234	понятия и	1	3
235	слова но	1	3
236	не прямо	1	3
237	сознания и	1	3
238	или другой	1	3
239	и как	2	3
240	мы должны	2	3
241	из этого	2	3
242	что в	17	3
243	точно так	2	3
244	и то	5	2
245	бы для	1	2
246	нам кажется	2	2
247	уже по	2	2
248	уже более	1	2
249	в которой	6	2
250	они могут	2	2
251	говорить о	5	2
252	не вполне	2	2
253	ему в	1	2
254	которое в	3	2
255	нет в	1	2
256	иное как	2	2
257	нам представляется	2	2
258	столь же	2	2
259	в чем	1	2
260	то мы	3	2
261	не то	5	2
262	нет и	1	2
263	за пределы	1	2
264	относится к	1	2
265	символ только	1	2
266	является только	1	2
267	все же	1	2
268	то ли	1	2
269	то в	3	2
270	что это	7	2
271	в известном	1	2
272	научного понятия	1	2
273	только один	1	2
274	если он	1	2
275	на его	3	2
276	никакой возможности	1	2
277	он не	2	2
278	перестает быть	1	2
279	том чтобы	1	2
280	не теряет	1	2
281	а вместе	1	2
282	не будет	3	2
283	и может	4	2
284	а его	1	2
285	на все	1	2
286	его в	4	2
287	этом мы	2	2
288	далеко не	1	2
289	между собою	4	2
290	что чем	2	2
291	чтобы при	1	2
292	и тогда	1	2
293	в котором	4	2
294	и понятия	2	2
295	но эта	2	2
296	есть именно	1	2
297	бы быть	1	2
298	того же	1	2
299	но они	1	2
300	друг друга	2	2
301	дело в	1	2
302	весь этот	1	2
303	того чтобы	4	2
304	и по	3	2
305	его глаза	1	2
306	и притом	2	2
307	к ней	2	2
308	во всем	1	2
309	чем оно	1	2
310	до того	3	2
311	у меня	1	2
312	у гомера	1	2
313	есть только	5	2
314	они и	1	2
315	и это	2	2
316	мы его	3	2
317	сравнении с	1	2
318	лучше сказать	1	2
319	в пределах	1	2
320	и совершенно	1	2
321	и когда	2	2
322	можно только	2	2
323	и что	7	2
324	там же	3	2
325	это было	2	2
326	мере для	1	2
327	еще только	1	2
328	но так	2	2
329	ни к	2	2
330	том как	1	2
331	тот же	2	2
332	с ними	3	2
333	дело с	1	2
334	то он	2	2
335	по этому	1	2
336	эти образы	2	2
337	только на	4	2
338	свидетельствует о	1	2
339	заключается в	1	2
340	за ним	2	2
341	совсем другое	1	2
342	никто не	2	2
343	сами по	2	2
344	то время	1	2
345	в других	2	2
346	в самом	3	2
347	а именно	4	2
348	и прежде	2	2
349	как же	4	2
350	что иное	2	2
351	была бы	1	2
352	что перед	1	2
353	в это	2	2
354	слова то	4	2
355	представить себе	2	2
356	общего с	1	2
357	к своему	1	2
358	xix века	1	2
359	если оно	2	2
360	понятие о	1	2
361	находятся в	1	2
362	образ и	1	2
363	том смысле	2	2
364	действительность в	1	2
365	как предмет	1	2
366	от нас	1	2
367	это можно	2	2
368	мы только	1	2
369	том виде	1	2
370	из себя	2	2
371	еще более	2	2
372	только что	3	2
373	меня в	1	2
374	в частности	1	2
375	в сравнении	4	2
376	не что	2	2
377	эти категории	1	2
378	а может	2	2
379	можно назвать	2	2
380	можно говорить	1	1
381	также что	1	1
382	не думает	1	1
383	одним из	1	1
384	у гоголя	1	1
385	только содержание	1	1
386	категорий к	1	1
387	таком случае	2	1
388	человека и	3	1
389	связана с	1	1
390	он прежде	1	1
391	ним или	1	1
392	вся дальнейшая	1	1
393	художественных произведений	1	1
394	не признает	1	1
395	тем же	1	1
396	к другому	1	1
397	сознании как	1	1
398	и до	3	1
399	что эти	3	1
400	хотя уже	1	1
401	обобщение и	2	1
402	со второй	1	1
403	объективное существование	1	1
404	этой картины	1	1
405	с с	1	1
406	них это	1	1
407	если я	1	1
408	что между	3	1
409	что если	6	1
410	вопрос о	2	1
411	гуманитарных наук	2	1
412	весьма трудно	1	1
413	отдельных словах	2	1
414	не была	1	1
415	нас это	1	1
416	от всякого	1	1
417	чувственные образы	1	1
418	а во-вторых	1	1
419	мы и	2	1
420	что можно	1	1
421	себе что	1	1
422	это время	1	1
423	собою и	2	1
424	и этого	1	1
425	на них	1	1
426	не был	1	1
427	может сделать	1	1
428	и значит	1	1
429	и связь	1	1
430	тем как	2	1
431	а следовательно	1	1
432	сказать и	1	1
433	на высоте	1	1
434	друг к	1	1
435	к нам	1	1
436	а тем	1	1
437	только потому	4	1
438	значение и	2	1
439	не все	1	1
440	не считаем	1	1
441	вообще как	1	1
442	отношение к	2	1
443	отношений данного	1	1
444	отличаются от	1	1
445	том чем	1	1
446	первый взгляд	1	1
447	его на	1	1
448	что действительно	1	1
449	как нам	1	1
450	виду и	1	1
451	в мысли	3	1
452	могли бы	4	1
453	ничего и	1	1
454	и художественного	1	1
455	духа и	2	1
456	имеет в	2	1
457	в действительности	3	1
458	и хотя	3	1
459	от чего	1	1
460	себе как	1	1
461	говорят о	1	1
462	таковы например	1	1
463	чем больше	2	1
464	он в	1	1
465	бы не	3	1
466	из этих	2	1
467	в греции	1	1
468	думать что	4	1
469	им в	1	1
470	бы только	2	1
471	этого образа	1	1
472	и те	1	1
473	на то	7	1
474	но на	1	1
475	в наших	2	1
476	в единстве	1	1
477	от какой-нибудь	1	1
478	они в	1	1
479	наук математика	1	1
480	и еще	1	1
481	не значит	2	1
482	эта последняя	2	1
483	отношений между	2	1
484	в силу	7	1
485	а потом	1	1
486	вещь существует	1	1
487	есть понятие	1	1
488	и говорить	2	1
489	что может	2	1
490	мы например	1	1
491	имел бы	1	1
492	вообще без	1	1
493	это происходит	1	1
494	картины и	1	1
495	от нее	1	1
496	области гуманитарных	1	1
497	к другу	1	1
498	разница между	1	1
499	и лучше	1	1
500	действительности в	1	1
501	он есть	1	1
502	случае является	1	1
503	например с	2	1
504	другому и	1	1
505	из нее	2	1
506	теряет своей	1	1
507	но уже	3	1
508	рядом с	1	1
509	признаки то	1	1
510	в прямом	1	1
511	меняются и	1	1
512	к которым	3	1
513	жизни то	1	1
514	отсюда видно	1	1
515	не всегда	3	1
516	во внимание	1	1
517	говорится о	2	1
518	свидетельствующее об	1	1
519	существует то	1	1
520	чем в	2	1
521	должно быть	5	1
522	дождя и	1	1
523	на первый	1	1
524	во время	2	1
525	и при	2	1
526	при изучении	1	1
527	самой его	1	1
528	мы замечаем	1	1
529	в такой	1	1
530	подобных же	1	1
531	в их	1	1
532	образе который	1	1
533	чем более	3	1
534	вполне человеческое	1	1
535	мы называем	1	1
536	на каждом	1	1
537	не как	2	1
538	что при	1	1
539	бы мы	1	1
540	от его	2	1
541	признать что	2	1
542	выше мы	2	1
543	которые в	1	1
544	менее как	1	1
545	в своих	2	1
546	что то	3	1
547	том же	2	1
548	что этот	1	1
549	на всю	1	1
550	именно так	1	1
551	даже в	2	1
552	что эта	1	1
553	тому что	2	1
554	и против	1	1
555	человек и	1	1
556	или что	2	1
557	дело когда	1	1
558	человечества и	1	1
559	самого начала	2	1
560	на два	1	1
561	ее с	1	1
562	доказывать это	1	1
563	к этим	1	1
564	но что	2	1
565	или лучше	2	1
566	у него	1	1
567	и слишком	1	1
568	иметь в	2	1
569	представления и	3	1
570	следовательно и	1	1
571	никогда не	3	1
572	самого предмета	1	1
573	ничего не	1	1
574	под этим	1	1
575	это то	1	1
576	или как	1	1
577	с одним	1	1
578	бы значение	1	1
579	но слово	1	1
580	это слово	4	1
581	некоторым образом	1	1
582	века не	1	1
583	только с	1	1
584	так то	3	1
585	если только	1	1
586	перед ним	1	1
587	от их	1	1
588	не могут	2	1
589	же отношение	1	1
590	такова что	1	1
591	могут быть	7	1
592	числе и	1	1
593	а что	2	1
594	бы он	1	1
595	жизни когда	1	1
596	мысли о	2	1
597	в каждом	3	1
598	и материи	1	1
599	никакого сомнения	1	1
600	утверждать что	1	1
601	если же	4	1
602	однако по	1	1
603	замечаем что	1	1
604	также имеет	1	1
605	что все	4	1
606	свою очередь	1	1
607	и сами	2	1
608	на основе	1	1
609	к какой	1	1
610	представим себе	1	1
611	с самого	1	1
612	самое это	1	1
613	есть все	1	1
614	на том	2	1
615	котором мы	1	1
616	и сам	1	1
617	с понятием	1	1
618	в образе	2	1
619	того и	1	1
620	мы приведем	1	1
621	не ради	1	1
622	в научном	1	1
623	не нужно	2	1
624	это только	1	1
625	можно спросить	1	1
626	представлений и	2	1
627	мы в	3	1
628	наблюдаемых явлений	1	1
629	большая сложность	1	1
630	образ этот	1	1
631	действительность и	2	1
632	находится в	5	1
633	замечать что	1	1
634	о ней	1	1
635	понятие если	1	1
636	и здесь	2	1
637	объективного и	1	1
638	возможна только	1	1
639	действительности но	1	1
640	и поэтому	1	1
641	есть орудие	1	1
642	внимание на	5	1
643	настоящее время	1	1
644	в глаза	1	1
645	все его	1	1
646	как эта	1	1
647	может не	1	1
648	то тем	1	1
649	нас в	2	1
650	этих двух	1	1
651	художественного произведения	1	1
652	в математическом	1	1
653	жизнь всегда	1	1
654	и требует	1	1
655	которые мы	2	1
656	не отличаются	1	1
657	и всякая	1	1
658	когда оно	2	1
659	это нужно	1	1
660	природы и	2	1
661	вообще и	3	1
662	которая и	1	1
663	какой другой	1	1
664	на какую	1	1
665	человека это	1	1
666	и об	1	1
667	на отдельные	1	1
668	разве только	1	1
669	того что	14	1
670	происходит в	2	1
671	эти последние	1	1
672	развития но	1	1
673	известно что	6	1
674	только совокупность	1	1
675	быть и	2	1
676	на которой	1	1
677	оно и	1	1
678	обе эти	1	1
679	мы видим	2	1
680	время когда	2	1
681	среди других	1	1
682	трудом и	1	1
683	и быть	2	1
684	на другие	1	1
685	что даже	2	1
686	этот человек	1	1
687	в разные	1	1
688	и так	3	1
689	чего-то другого	1	1
690	по мнению	1	1
691	для нее	1	1
692	с одной	1	1
693	есть также	1	1
694	себе есть	1	1
695	быть здесь	1	1
696	образов в	1	1
697	отношений но	1	1
698	и у	2	1
699	в нашей	1	1
700	силу этого	1	1
701	большинстве случаев	2	1
702	сами не	2	1
703	но от	1	1
704	превращаются в	1	1
705	к содержанию	1	1
706	сумма признаков	1	1
707	этому последнему	1	1
708	разница только	1	1
709	в известной	1	1
710	на одном	1	1
711	признаков из	1	1
712	т п	4	1
713	от тех	1	1
714	для меня	10	1
715	им самим	1	1
716	само по	5	1
717	как при	1	1
718	бы все	1	1
719	заметить что	6	1
720	не говорит	1	1
721	из наук	2	1
722	с действительностью	1	1
723	и вместе	3	1
724	явления природы	1	1
725	ее на	1	1
726	указание на	1	1
727	бы это	1	1
728	ее себе	1	1
729	из двух	1	1
730	с ног	1	1
731	с другим	1	1
732	до сих	4	1
733	мостовой и	1	1
734	нельзя сказать	3	1
735	превратится в	1	1
736	с той	1	1
737	такое же	2	1
738	то значит	2	1
739	относящихся к	2	1
740	человека из	2	1
741	и др	2	1
742	разумеется мы	1	1
743	но есть	4	1
744	предмет и	1	1
745	обратить внимание	2	1
746	превращается в	2	1
747	нужно сказать	1	1
748	ряд образов	1	1
749	здесь дело	1	1
750	стремится к	2	1
751	науки не	1	1
752	для сознания	1	1
753	его как	1	1
754	что также	1	1
755	остался бы	1	1
756	потому есть	1	1
757	мысль это	1	1
758	на эту	1	1
759	для человека	4	1
760	под влиянием	1	1
761	бы оно	1	1
762	в непрерывном	1	1
763	на чем	1	1
764	и понятием	1	1
765	который бы	2	1
766	конечно есть	1	1
767	одной стороны	1	1
768	она есть	1	1
769	к действительности	1	1
770	что же	5	1
771	чувства и	1	1
772	два раза	1	1
773	исходя из	1	1
774	значение как	1	1
775	с животными	1	1
776	слова есть	1	1
777	слова и	5	1
778	художественное произведение	2	1
779	и нет	1	1
780	что есть	3	1
781	сих пор	4	1
782	лучи и	1	1
783	видно что	4	1
784	но для	1	1
785	понятия как	1	1
786	этот образ	2	1
787	не знаем	2	1
788	в самые	1	1
789	не подлежит	1	1
790	или только	1	1
791	мира и	1	1
792	думает что	1	1
793	о котором	1	1
794	в настоящее	1	1
795	чтобы понять	2	1
796	постоянно и	1	1
797	развития и	2	1
798	чем та	1	1
799	необходимо признать	1	1
800	так называемых	3	1
801	бы в	2	1
802	явления в	1	1
803	с не	1	1
804	и смысл	1	1
805	отношении не	2	1
806	его жизнь	1	1
807	есть уже	4	1
808	хотя в	2	1
809	же касается	1	1
810	бы на	1	1
811	его признаки	1	1
812	с различием	1	1
813	отношении к	1	1
814	менее в	1	1
815	нам в	1	1
816	в нечто	1	1
817	ее развития	1	1
818	к самому	1	1
819	ясно также	1	1
820	мы произносим	1	1
821	в переносном	3	1
822	между ними	4	1
823	из тех	2	1
824	не знает	1	1
825	природы не	1	1
826	но можно	1	1
827	равно как	2	1
828	их с	1	1
829	в свою	2	1
830	что такие	1	1
831	что под	1	1
832	только о	2	1
833	всего его	1	1
834	есть то	4	1
835	себе но	1	1
836	до степени	1	1
837	к другим	2	1
838	указывают на	1	1
839	в искусстве	3	1
840	то оно	1	1
841	по поводу	4	1
842	это в	1	1
843	невозможна без	1	1
844	во сне	2	1
845	как на	1	1
846	том числе	1	1
847	смысле что	1	1
