N	2gram	Bakhtin_Pr_2	Analitik
153	той же	1	2
154	а как	4	2
155	во времени	1	2
156	из своих	2	2
157	и он	3	2
158	еще не	9	2
159	на основе	2	2
160	отличие от	1	2
161	о жизни	1	2
162	себе не	1	2
163	не дано	1	2
164	момент его	1	2
165	с их	4	2
166	диалог в	2	2
167	на то	2	2
168	в случае	1	2
169	вследствие этого	1	2
170	вообще не	1	2
171	он не	9	2
172	в диалоге	3	2
173	что она	4	2
174	таким образом	11	2
175	что все	3	2
176	же не	1	2
177	них не	1	2
178	это было	2	2
179	за собою	1	2
180	на протяжении	3	2
181	этом смысле	5	2
182	в споре	1	2
183	по себе	8	2
184	и романа	1	2
185	он и	4	2
186	еще в	1	2
187	в этих	4	2
188	в своей	6	2
189	или точнее	1	2
190	в котором	7	2
191	с точки	9	2
192	к предмету	1	2
193	в отличие	1	2
194	стало быть	3	2
195	о себе	3	2
196	в устах	1	2
197	даже в	6	2
198	она не	5	2
199	что с	1	2
200	в то	5	2
201	не имеет	3	2
202	на котором	1	2
203	на него	2	2
204	же время	3	2
205	так например	1	2
206	или иных	1	2
207	ли не	1	2
208	всего в	1	2
209	с ее	3	2
210	природе своей	2	2
211	голосов в	1	2
212	те же	2	2
213	по природе	3	2
214	того и	1	2
215	вступил в	1	2
216	строго говоря	1	2
217	другого и	1	2
218	с ним	8	2
219	и смерть	1	2
220	что в	6	2
221	произведения как	1	2
222	в произведении	5	2
223	за пределами	1	2
224	никак не	1	2
225	его в	3	2
226	в его	22	2
227	же является	1	2
228	вообще и	1	2
229	того что	3	2
230	один из	2	2
231	себя в	2	2
232	от автора	4	2
233	не есть	2	2
234	как писал	1	2
235	по выражению	2	2
236	ни с	2	2
237	одно из	1	2
238	и их	6	2
239	ведь это	1	2
240	в одном	6	2
241	вовсе не	7	2
242	не о	2	2
243	уже и	1	2
244	не оказывается	1	2
245	здесь в	2	2
246	превращается в	4	2
247	может ли	1	2
248	на этот	1	2
249	его как	1	2
250	была бы	3	2
251	о чем	1	2
252	и слово	6	2
253	вступает в	4	2
254	с людьми	1	2
255	вместе с	1	2
256	так же	5	2
257	к его	1	2
258	данного произведения	2	2
259	в ответ	1	2
260	по существу	1	2
261	высказывания и	1	2
262	тех или	1	2
263	и для	2	2
264	и другими	2	2
265	еще более	1	2
266	персонажей то	1	2
267	от своего	1	2
268	сказать что	5	2
269	другой стороны	1	2
270	и внутренне	2	2
271	об этих	2	2
272	все что	3	2
273	к этому	4	2
274	в таком	3	2
275	этого в	1	1
276	ко всем	2	1
277	неотделима от	1	1
278	и понимает	3	1
279	самом деле	4	1
280	органическое единство	1	1
281	и сюжет	1	1
282	идет о	2	1
283	возникает лишь	1	1
284	этого мира	2	1
285	здесь и	2	1
286	в первом	1	1
287	отношения между	1	1
288	смерть в	1	1
289	можно лишь	1	1
290	сознания героя	1	1
291	мы уже	3	1
292	их и	3	1
293	есть не	1	1
294	со всех	1	1
295	героя если	1	1
296	и входит	1	1
297	на первом	1	1
298	они могут	3	1
299	именно к	1	1
300	она вырождается	1	1
301	я не	6	1
302	диалога в	1	1
303	из того	1	1
304	они были	1	1
305	самой своей	1	1
306	и сами	1	1
307	как один	1	1
308	быть в	2	1
309	в чем	2	1
310	в сюжете	1	1
311	не смерти	1	1
312	получает в	1	1
313	истинный смысл	2	1
314	не все	1	1
315	а и	1	1
316	существенно что	1	1
317	диалоге с	1	1
318	сама по	5	1
319	и устойчивые	1	1
320	бы для	1	1
321	независимо от	1	1
322	в художественном	3	1
323	в полном	1	1
324	и наконец	1	1
325	и тот	1	1
326	а со	1	1
327	этими же	1	1
328	более или	1	1
329	это особый	1	1
330	для авторской	1	1
331	в которой	2	1
332	бы и	3	1
333	в литературном	1	1
334	всего романа	2	1
335	бы с	1	1
336	все эти	4	1
337	бы не	3	1
338	не оставляет	3	1
339	из этих	1	1
340	чужих слов	2	1
341	которые в	2	1
342	по форме	1	1
343	сталкиваются в	1	1
344	говорит не	1	1
345	сливаются в	1	1
346	темы с	1	1
347	и резко	1	1
348	но ведь	3	1
349	не приводит	1	1
350	как он	4	1
351	но на	2	1
352	так сказать	7	1
353	быть только	2	1
354	сам автор	4	1
355	мы их	1	1
356	в нем	20	1
357	в статье	1	1
358	вера в	1	1
359	время и	1	1
360	а скорее	1	1
361	и легко	1	1
362	всех этих	1	1
363	идеи и	4	1
364	не как	6	1
365	свое время	2	1
366	чтобы в	1	1
367	и по	2	1
368	его можно	1	1
369	человека в	5	1
370	я вам	1	1
371	тут не	2	1
372	в каждом	4	1
373	мне в	1	1
374	звучащий в	1	1
375	нести в	2	1
376	самого автора	1	1
377	об этом	3	1
378	и неизбежно	1	1
379	из самой	1	1
380	самим собой	1	1
381	входит в	9	1
382	заключается в	1	1
383	воспринимается как	2	1
384	это не	3	1
385	и героя	1	1
386	то все	1	1
387	не совпадает	1	1
388	авторской позиции	5	1
389	слова без	1	1
390	в жизни	3	1
391	реалистического романа	1	1
392	ни в	2	1
393	в них	4	1
394	все равно	1	1
395	к которым	1	1
396	далеко не	4	1
397	но лишь	1	1
398	со своими	6	1
399	которой он	1	1
400	всегда и	2	1
401	герои как	2	1
402	прозы в	1	1
403	ведет к	2	1
404	со всей	2	1
405	согласие с	1	1
406	но если	1	1
407	таким же	2	1
408	это делает	2	1
409	с идеей	2	1
410	жизнь и	3	1
411	прийти к	1	1
412	на каждом	1	1
413	самого героя	2	1
414	от себя	1	1
415	что я	1	1
416	для данного	1	1
417	ото всех	1	1
418	художественный мир	1	1
419	и эти	1	1
420	и более	2	1
421	мере в	1	1
422	не должна	3	1
423	ни одна	1	1
424	реплики и	1	1
425	зрения и	1	1
426	тому что	1	1
427	раз и	1	1
428	все три	6	1
429	меня не	1	1
430	тогда когда	1	1
431	одна из	3	1
432	голоса не	1	1
433	но только	2	1
434	каждый из	1	1
435	смысл его	2	1
436	что ни	1	1
437	только и	1	1
438	жизни не	1	1
439	ему жизни	1	1
440	с одним	2	1
441	его внешние	1	1
442	от голоса	2	1
443	как она	1	1
444	людей не	1	1
445	для автора	4	1
446	потому что	8	1
447	связи с	1	1
448	только с	1	1
449	конечно и	2	1
450	до смерти	1	1
451	с другом	2	1
452	как теперь	1	1
453	есть у	2	1
454	у нас	2	1
455	личности в	3	1
456	всей их	1	1
457	его внутренней	1	1
458	т.п и	1	1
459	случайно и	1	1
460	и да	1	1
461	во все	2	1
462	из самого	1	1
463	далеко за	1	1
464	его за	1	1
465	отличается от	1	1
466	должны быть	1	1
467	бы он	2	1
468	героя из	1	1
469	как человек	2	1
470	он видит	1	1
471	отказаться от	1	1
472	если же	1	1
473	его художественной	1	1
474	о них	2	1
475	для себя	3	1
476	не одного	1	1
477	образы и	1	1
478	и о	2	1
479	случае это	1	1
480	вступая в	1	1
481	то она	1	1
482	в виду	2	1
483	в ее	3	1
484	на последнем	1	1
485	самим собою	1	1
486	уже два	1	1
487	сохраняет свою	1	1
488	встреча с	1	1
489	сюжета он	1	1
490	слова а	1	1
491	что может	1	1
492	в образе	3	1
493	в отношении	1	1
494	связан с	2	1
495	начала и	2	1
496	неразрывное единство	1	1
497	речи как	1	1
498	она была	1	1
499	диалог как	2	1
500	веры в	1	1
501	с героем	2	1
502	в диалог	2	1
503	из одного	2	1
504	автора к	1	1
505	о нем	6	1
506	диалога с	1	1
507	и здесь	2	1
508	значимости в	2	1
509	уже отмечали	1	1
510	в другом	1	1
511	но к	1	1
512	и что	2	1
513	говорилось о	1	1
514	и большого	1	1
515	с постоянным	1	1
516	все его	3	1
517	ни принимало	1	1
518	а напротив	1	1
519	каждом из	2	1
520	к нему	11	1
521	с его	8	1
522	от них	2	1
523	его свободной	1	1
524	автор как	2	1
525	героя он	1	1
526	утрачивает свою	2	1
527	это лишь	2	1
528	них в	2	1
529	герой нашего	1	1
530	в художественной	2	1
531	появляется и	1	1
532	не тот	1	1
533	в литературе	6	1
534	что очень	1	1
535	романа то	1	1
536	мы видим	2	1
537	тот же	2	1
538	в основном	1	1
539	одного сознания	6	1
540	лишь на	2	1
541	в какой	1	1
542	хотя бы	5	1
543	к их	1	1
544	лишь одна	1	1
545	который в	1	1
546	и ее	7	1
547	в уста	3	1
548	обращенная к	1	1
549	все они	4	1
550	значимость и	2	1
551	человека с	2	1
552	же и	1	1
553	чужой для	1	1
554	этот вопрос	4	1
555	душу человека	1	1
556	уже в	4	1
557	героя с	2	1
558	в начале	2	1
559	и повсюду	1	1
560	как более	1	1
561	на этих	1	1
562	как вы	2	1
563	его и	3	1
564	за ним	1	1
565	и репликами	1	1
566	слова в	4	1
567	сами по	1	1
568	так как	5	1
569	к ним	3	1
570	может служить	1	1
571	как его	2	1
572	другом в	1	1
573	не понимал	1	1
574	не доказывает	1	1
575	героя а	1	1
576	характерны для	1	1
577	глубинным пластам	1	1
578	к самому	1	1
579	к совершенно	1	1
580	в голосе	1	1
581	и речи	1	1
582	определить и	1	1
583	самом его	1	1
584	который не	1	1
585	как у	2	1
586	хоть и	3	1
587	на ее	1	1
588	нельзя сказать	1	1
589	в свою	1	1
590	характерно для	1	1
591	может показаться	1	1
592	нашего тезиса	1	1
593	себя и	2	1
594	нового времени	3	1
595	у меня	3	1
596	не исключает	1	1
597	более того	5	1
598	в рассказе	3	1
599	зависит от	1	1
600	а так	1	1
601	которая является	1	1
602	не допускает	1	1
603	или с	1	1
604	что существенно	1	1
605	другой голос	1	1
606	если не	2	1
607	оно ни	1	1
608	лирики для	1	1
609	не оставляющий	1	1
610	но оно	1	1
611	до этого	1	1
612	но особенно	1	1
613	и потому	6	1
614	весь его	1	1
615	и тех	1	1
616	целом ряде	2	1
617	который мы	1	1
618	или менее	1	1
619	стороны и	1	1
620	да и	1	1
621	друг с	2	1
622	и какое	1	1
623	том смысле	1	1
624	и там	1	1
625	какие могут	1	1
626	что же	4	1
627	и диалог	1	1
628	слова и	1	1
629	еще раз	3	1
630	на которой	1	1
631	только для	2	1
632	что ли?	1	1
633	с этими	1	1
634	перед нами	4	1
635	тому или	1	1
636	не является	3	1
637	об убийстве	1	1
638	и сама	1	1
639	как на	2	1
640	его не	1	1
641	например не	1	1
642	себя самого	1	1
643	к чужому	1	1
644	от него	3	1
645	или нет	1	1
646	почти вовсе	3	1
647	к этой	2	1
648	однако к	1	1
649	тем более	1	1
650	и как	2	1
651	мы должны	4	1
652	своего бытия	2	1
653	но это	2	1
654	только что	2	1
655	в мировом	1	1
656	все остальные	1	1
657	же в	1	1
658	в равной	1	1
659	всю полноту	1	1
660	себя на	2	1
661	мысли о	1	1
662	отношении к	1	1
663	зрения может	1	1
664	а о	3	1
665	слово в	3	1
666	в романе	3	1
667	героя и	7	1
668	из тех	1	1
669	совершенно не	1	1
670	по которой	1	1
671	и жизнь	1	1
672	в свое	2	1
673	есть то	1	1
674	на это	1	1
675	ее в	2	1
676	этой точки	2	1
677	героя как	1	1
678	это в	1	1
