N	2gram	Trubetskoy_1	Vladivir
134	но на	2	3
135	о которой	2	3
136	и вот	1	3
137	на его	1	3
138	это конечно	2	3
139	здесь мы	1	3
140	то есть	2	3
141	со своими	2	3
142	или менее	7	3
143	что касается	6	3
144	что этот	1	3
145	в отношении	1	3
146	в науке	1	3
147	и притом	1	3
148	на него	2	3
149	ничего не	1	3
150	таким образом	31	3
151	к тому	8	3
152	в жизни	3	3
153	здесь не	1	3
154	к его	1	3
155	жизнь и	3	3
156	свидетельствует о	1	3
157	и просто	1	3
158	это была	1	3
159	вся эта	1	3
160	конце концов	4	3
161	тот же	3	3
162	и так	2	3
163	уже не	1	3
164	только на	1	3
165	в виде	4	3
166	и из	2	3
167	с другой	6	3
168	только к	1	3
169	в связи	3	3
170	вместе с	6	3
171	к своему	1	3
172	по своему	5	3
173	в начале	2	3
174	другой стороны	5	3
175	но этот	1	3
176	одним из	4	2
177	и весьма	1	2
178	тех же	2	2
179	этого последнего	2	2
180	это и	1	2
181	и до	3	2
182	по его	2	2
183	той же	1	2
184	и тут	1	2
185	этом не	1	2
186	в англию	2	2
187	хотя бы	4	2
188	но даже	3	2
189	еще не	5	2
190	он сам	1	2
191	знаем что	8	2
192	мы будем	3	2
193	к жизни	1	2
194	нет и	1	2
195	то обстоятельство	1	2
196	и я	1	2
197	как к	5	2
198	его к	1	2
199	конечно не	3	2
200	из этих	8	2
201	тому же	6	2
202	что она	1	2
203	больше всего	1	2
204	при этом	9	2
205	в тот	1	2
206	и еще	1	2
207	на этом	2	2
208	от нее	2	2
209	что все	5	2
210	лишь в	5	2
211	и кажется	1	2
212	было бы	3	2
213	кажется что	1	2
214	в них	2	2
215	на основании	1	2
216	с тем	2	2
217	к а	1	2
218	можно считать	1	2
219	на первый	2	2
220	точки зрения	13	2
221	и сейчас	4	2
222	что такое	1	2
223	это делает	1	2
224	что я	1	2
225	выше мы	4	2
226	тем не	4	2
227	уже сказали	1	2
228	на всю	1	2
229	даже в	3	2
230	этой области	4	2
231	не менее	7	2
232	тем самым	3	2
233	что с	5	2
234	не по	1	2
235	с и	1	2
236	того чтобы	8	2
237	не имели	1	2
238	больше чем	1	2
239	именно с	1	2
240	и весь	1	2
241	очень мало	2	2
242	более что	1	2
243	раннем детстве	2	2
244	уже и	3	2
245	что на	1	2
246	обстоятельство что	1	2
247	со стороны	1	2
248	для того	8	2
249	для себя	2	2
250	то время	2	2
251	ясно что	8	2
252	о котором	7	2
253	и постоянно	1	2
254	образом в	3	2
255	очень быстро	1	2
256	на все	5	2
257	но мы	1	2
258	которой мы	2	2
259	у одного	1	2
260	а именно	1	2
261	того что	6	2
262	с ними	2	2
263	всяком случае	2	2
264	этот факт	1	2
265	по этому	2	2
266	том чтобы	2	2
267	о высшем	1	2
268	русской истории	1	2
269	то и	2	2
270	а это	2	2
271	и других	2	2
272	из них	5	2
273	мы знаем	10	2
274	тем что	1	2
275	не были	1	2
276	или о	1	2
277	и затем	1	2
278	только что	3	2
279	из многочисленных	1	2
280	что мы	4	2
281	виде в	1	2
282	него в	2	2
283	начиная с	1	2
284	в тех	3	2
285	по существу	6	2
286	для тех	1	2
287	оба они	1	2
288	этом и	1	2
289	пока еще	1	2
290	и для	6	2
291	просто не	1	2
292	в результате	9	2
293	от него	3	2
294	которую он	2	2
295	тем более	3	2
296	мы должны	4	2
297	на такой	1	2
298	совершенно не	3	2
299	из этого	6	2
300	в самом	8	2
301	и это	3	2
302	в частности	2	2
303	как на	4	2
304	во всяком	2	2
305	все что	9	2
306	всегда в	1	1
307	как известно	3	1
308	работой в	1	1
309	животных что	1	1
310	находить в	1	1
311	а сразу	1	1
312	по адресу	1	1
313	которого в	2	1
314	а таких	1	1
315	а из	1	1
316	на самом	7	1
317	некоторой степени	1	1
318	что когда	1	1
319	то в	2	1
320	и нужно	1	1
321	ведь и	1	1
322	как сам	1	1
323	без влияния	1	1
324	в их	4	1
325	на исторические	1	1
326	то для	1	1
327	есть не	1	1
328	что если	3	1
329	не во	1	1
330	ответить на	2	1
331	на место	1	1
332	почти все	2	1
333	время как	1	1
334	взгляды на	1	1
335	не вполне	3	1
336	с большим	1	1
337	в ней	3	1
338	и самого	1	1
339	была у	1	1
340	иное как	1	1
341	столь же	5	1
342	бы то	2	1
343	в различных	1	1
344	которые однако	1	1
345	во имя	3	1
346	во всех	10	1
347	а следовательно	1	1
348	мало и	1	1
349	истинный смысл	1	1
350	видели что	1	1
351	заметим что	2	1
352	по отношению	9	1
353	а и	8	1
354	него с	2	1
355	тогда как	6	1
356	себе и	1	1
357	на вопрос	4	1
358	него только	1	1
359	вызывает в	1	1
360	тем больше	1	1
361	что во	1	1
362	тут уже	1	1
363	что как	4	1
364	у в	2	1
365	что по	3	1
366	на нас	3	1
367	я совершенно	1	1
368	и хотя	1	1
369	всегда был	1	1
370	не приходится	1	1
371	многих из	1	1
372	ни один	3	1
373	так или	5	1
374	конечно невозможно	1	1
375	то я	1	1
376	близости к	1	1
377	свои мысли	1	1
378	с такою	1	1
379	и те	2	1
380	если он	2	1
381	по мнению	1	1
382	не могла	1	1
383	у а	1	1
384	среди своих	1	1
385	господствовать над	1	1
386	весь свой	1	1
387	не следует	1	1
388	в свет	2	1
389	после этого	1	1
390	нее и	1	1
391	чем у	8	1
392	близким к	1	1
393	не к	1	1
394	однако он	1	1
395	в силу	7	1
396	одной и	2	1
397	из него	2	1
398	всех своих	1	1
399	тут никакой	1	1
400	одно и	1	1
401	но все	5	1
402	людей которые	1	1
403	наука не	1	1
404	семья с	1	1
405	том же	4	1
406	касается до	8	1
407	не будет	5	1
408	факт что	4	1
409	те же	2	1
410	который у	1	1
411	знает что	1	1
412	заключается в	2	1
413	с другими	1	1
414	который и	1	1
415	это не	3	1
416	уже знаем	1	1
417	на почве	3	1
418	не делал	1	1
419	надо считать	1	1
420	и единственным	1	1
421	и тем	1	1
422	духовным потребностям	1	1
423	до всякого	1	1
424	указаний на	1	1
425	даже что	1	1
426	по всему	1	1
427	только одно	2	1
428	их всех	1	1
429	вообще к	1	1
430	о которых	6	1
431	в высшей	1	1
432	если я	1	1
433	тому что	2	1
434	и уже	2	1
435	с такой	1	1
436	чем в	3	1
437	и впоследствии	1	1
438	мы не	1	1
439	семьи и	3	1
440	в отдалении	1	1
441	остается в	1	1
442	в этих	3	1
443	весьма часто	2	1
444	я этого	1	1
445	бы на	1	1
446	к тем	2	1
447	что среди	1	1
448	своих собеседников	1	1
449	отнесся к	1	1
450	таким же	3	1
451	и без	5	1
452	на месте	2	1
453	каким был	1	1
454	представление о	3	1
455	от времени	2	1
456	вопрос о	3	1
457	не считал	1	1
458	и той	1	1
459	что особенно	1	1
460	их в	2	1
461	ни было	2	1
462	том и	2	1
463	с такими	1	1
464	сам он	1	1
465	она не	2	1
466	к такой	1	1
467	с которой	1	1
468	деле это	1	1
469	этими двумя	2	1
470	как о	1	1
471	отрицательным в	1	1
472	что их	3	1
473	на себе	2	1
474	и сама	1	1
475	случае не	1	1
476	в университет	1	1
477	о них	2	1
478	и мало	1	1
479	только не	2	1
480	следовательно и	1	1
481	судя по	1	1
482	для всех	1	1
483	одна из	2	1
484	на два	1	1
485	этих двух	2	1
486	и сильно	1	1
487	с нами	1	1
488	же после	1	1
489	за исключением	1	1
490	связи с	4	1
491	только с	1	1
492	вполне понятно	1	1
493	за ними	3	1
494	в области	4	1
495	не потому	2	1
496	многие из	5	1
497	значит и	1	1
498	уже о	1	1
499	все то	2	1
500	не могут	4	1
501	есть только	1	1
502	же самое	1	1
503	только еще	1	1
504	то из	3	1
505	раз навсегда	1	1
506	в каждом	1	1
507	его семья	1	1
508	правда не	1	1
509	то ни	3	1
510	разные стороны	1	1
511	элементы в	1	1
512	из всего	1	1
513	н с	1	1
514	с ее	2	1
515	свою очередь	2	1
516	на нем	1	1
517	тоже весьма	1	1
518	говоря уже	1	1
519	факт не	1	1
520	нами выше	1	1
521	может только	1	1
522	коренным образом	1	1
523	только то	2	1
524	с самого	1	1
525	так в	1	1
526	роль в	1	1
527	как с	1	1
528	веру в	1	1
529	и которую	1	1
530	о тех	1	1
531	за то	1	1
532	сомнения и	1	1
533	том виде	2	1
534	сказано выше	3	1
535	можно только	1	1
536	веры в	2	1
537	а все	1	1
538	психология в	1	1
539	строго говоря	1	1
540	если бы	8	1
541	в настоящее	2	1
542	в разных	3	1
543	потому чтобы	1	1
544	все дело	1	1
545	сводится к	2	1
546	другом месте	1	1
547	тех кто	5	1
548	и поэтому	2	1
549	настоящее время	2	1
550	своей истории	1	1
551	не стоит	2	1
552	в значительной	1	1
553	жизни если	1	1
554	с разными	1	1
555	своих знакомых	1	1
556	все в	2	1
557	связь между	1	1
558	и всю	1	1
559	объективен и	1	1
560	от них	1	1
561	ко всей	1	1
562	для той	1	1
563	во всей	1	1
564	в другой	1	1
565	просто нет	1	1
566	совсем в	1	1
567	если это	2	1
568	для самого	2	1
569	но тут	1	1
570	тех пор	2	1
571	на которой	1	1
572	но с	2	1
573	приведенных выше	1	1
574	с каждым	1	1
575	истории и	1	1
576	человечество и	1	1
577	как нечто	1	1
578	в разные	1	1
579	трудно как	1	1
580	самые разнообразные	1	1
581	прогресса но	1	1
582	сказали что	3	1
583	а настоящее	1	1
584	между этими	2	1
585	а после	1	1
586	с одной	3	1
587	к которой	3	1
588	по другим	1	1
589	самом деле	12	1
590	этому поводу	1	1
591	объяснения его	1	1
592	в сторону	2	1
593	или не	1	1
594	с удовольствием	1	1
595	развития то	1	1
596	еще одной	1	1
597	целого ряда	1	1
598	этому вопросу	1	1
599	а то	1	1
600	психологии в	2	1
601	своему быту	2	1
602	это обстоятельство	2	1
603	который как	1	1
604	одно из	3	1
605	ту же	2	1
606	дальнейшей работе	1	1
607	друг друга	2	1
608	мы можем	6	1
609	них мы	1	1
610	заметить что	1	1
611	от того	3	1
612	всеми этими	2	1
613	ее на	1	1
614	в других	1	1
615	и например	1	1
616	и только	2	1
617	без того	4	1
618	как у	3	1
619	или иначе	5	1
620	связаны с	1	1
621	именно в	5	1
622	которых мы	3	1
623	что тот	1	1
624	будет ли	1	1
625	далеко не	5	1
626	в свою	2	1
627	от общей	1	1
628	себя и	2	1
629	прежде всего	3	1
630	и пр	1	1
631	по тем	2	1
632	одной стороны	2	1
633	которые не	3	1
634	а наоборот	3	1
635	правда весьма	1	1
636	а за	1	1
637	до конца	1	1
638	а не	1	1
639	оно представляет	1	1
640	в руках	1	1
641	есть начало	3	1
642	вопросе о	2	1
643	и выше	1	1
644	конечно на	1	1
645	выше всех	1	1
646	на эту	1	1
647	общий тон	1	1
648	когда она	1	1
649	военную и	1	1
650	ярко выраженной	1	1
651	долго и	1	1
652	не осталось	1	1
653	у животных	1	1
654	так же	8	1
655	и гораздо	1	1
656	в историю	1	1
657	из которых	4	1
658	совместной работы	1	1
659	в данном	3	1
660	что за	2	1
661	однако эти	1	1
662	смысле этого	1	1
663	самого себя	4	1
664	а потом	1	1
665	из этой	2	1
666	такие люди	1	1
667	выходит что	1	1
668	человек с	1	1
669	в состоянии	4	1
670	и более	2	1
671	быть не	1	1
672	этого слова	2	1
673	с этой	3	1
674	сейчас же	3	1
675	на пути	1	1
676	за нею	1	1
677	нам приходится	1	1
678	всегда будут	1	1
679	в который	1	1
680	и того	3	1
681	близкий к	1	1
682	с большой	1	1
683	в более	1	1
684	и часто	1	1
685	в с	3	1
686	много но	1	1
687	об отношении	1	1
688	и среди	1	1
689	и самому	1	1
690	и перед	1	1
691	мысль о	1	1
692	у них	6	1
693	бы в	3	1
694	не будучи	1	1
695	они обыкновенно	1	1
696	ее в	1	1
697	я в	2	1
698	основанной на	1	1
699	себе на	1	1
700	не есть	2	1
701	гораздо больше	3	1
702	жизни в	1	1
703	до тех	2	1
704	это все	1	1
705	но если	2	1
706	в моем	1	1
707	между ними	2	1
708	с ней	1	1
709	не говоря	1	1
710	на мою	1	1
711	по одному	3	1
712	истории все	2	1
713	ко всему	2	1
714	для большинства	1	1
715	остались без	1	1
716	и другие	1	1
717	и эта	1	1
718	у людей	1	1
719	в таком	4	1
