N	2gram	Tiupa_Disk_2	FransuaR
196	начиная с	1	2
197	не могут	1	2
198	числе и	1	2
199	к тому	1	2
200	должен быть	1	2
201	чем не	2	2
202	данном случае	6	2
203	так в	1	2
204	и что	1	2
205	еще в	3	2
206	другом месте	1	2
207	и т.д	1	2
208	можно сказать	3	2
209	в значительной	1	2
210	нас в	1	2
211	между тем	2	2
212	в качестве	16	2
213	в большинстве	2	2
214	большинстве случаев	1	2
215	традиции на	1	2
216	может быть	16	2
217	тут же	2	2
218	и только	1	2
219	в особенности	1	2
220	не подлежит	2	2
221	внешнее и	1	2
222	в отличие	12	2
223	себя и	1	2
224	превращается в	1	2
225	один из	1	2
226	и слово	1	2
227	в одно	1	2
228	в городе	1	2
229	в пределах	4	2
230	и там	1	2
231	слова и	1	2
232	в условиях	1	2
233	своей жизни	1	2
234	под названием	1	2
235	пожелания смерти	1	2
236	на фоне	1	2
237	то что	5	2
238	жизни в	3	2
239	становления и	3	2
240	в период	4	2
241	их с	1	2
242	одновременно и	1	2
243	это в	2	2
244	к этому	4	2
245	и сюжет	1	1
246	это игра	1	1
247	то в	1	1
248	вырастает из	1	1
249	не имеют	1	1
250	другой жизни	1	1
251	такая картина	1	1
252	поэзии и	1	1
253	всей ее	1	1
254	есть не	1	1
255	и была	1	1
256	не была	1	1
257	целого в	1	1
258	жизни это	1	1
259	проявляется в	3	1
260	с народом	1	1
261	и глубоко	1	1
262	столь же	3	1
263	время в	2	1
264	истории в	1	1
265	тем как	1	1
266	контакт между	1	1
267	одном и	1	1
268	их обычно	1	1
269	конечном счете	1	1
270	по отношению	4	1
271	бессмертие и	2	1
272	не просто	1	1
273	друг от	1	1
274	за пределы	1	1
275	т.п для	1	1
276	характер и	1	1
277	более чем	2	1
278	и непристойность	1	1
279	века и	1	1
280	мира однако	1	1
281	низа и	1	1
282	первых двух	1	1
283	ибо она	1	1
284	которой служат	1	1
285	этого круга	1	1
286	как некий	1	1
287	бы не	1	1
288	автором как	1	1
289	всей своей	3	1
290	в себе	19	1
291	на иной	1	1
292	человек не	1	1
293	так сказать	1	1
294	этим создается	1	1
295	ее жизнь	1	1
296	время и	1	1
297	о которой	1	1
298	и еще	1	1
299	xix века	1	1
300	же это	1	1
301	чем у	1	1
302	не как	1	1
303	одной и	1	1
304	именно это	1	1
305	но все	1	1
306	человека в	4	1
307	значительной степени	1	1
308	мы его	1	1
309	в мире	11	1
310	с позиций	3	1
311	полной мере	1	1
312	было в	3	1
313	форму и	1	1
314	главного героя	1	1
315	где образ	1	1
316	в жизни	1	1
317	из первых	1	1
318	вводит в	1	1
319	но уже	2	1
320	глядит в	1	1
321	далеко не	2	1
322	например к	1	1
323	брань и	1	1
324	все моменты	1	1
325	жизни но	3	1
326	мир в	1	1
327	и того	3	1
328	между ними	1	1
329	со всей	1	1
330	об особом	1	1
331	с ума	1	1
332	в ходе	2	1
333	она сама	1	1
334	индивидуальной жизни	1	1
335	в котором	3	1
336	жизни с	1	1
337	в памяти	1	1
338	и той	1	1
339	обращение к	2	1
340	тем не	1	1
341	совершенно иной	1	1
342	и более	1	1
343	их в	2	1
344	она тут	1	1
345	не должно	1	1
346	что этот	1	1
347	для нее	1	1
348	превратилось в	1	1
349	любви и	1	1
350	о последнем	1	1
351	на три	1	1
352	все три	1	1
353	граница между	1	1
354	человека были	1	1
355	мышления и	1	1
356	того как	1	1
357	одна из	1	1
358	к этим	1	1
359	своего героя	1	1
360	в процессе	1	1
361	это всегда	1	1
362	всей их	1	1
363	на некоторое	1	1
364	мы все	1	1
365	но здесь	2	1
366	принадлежит к	3	1
367	никогда не	2	1
368	и всегда	1	1
369	при всем	1	1
370	в полной	1	1
371	с нами	1	1
372	в поступках	1	1
373	как она	1	1
374	целое в	1	1
375	образа и	1	1
376	мире и	3	1
377	свидетельствуют о	1	1
378	со своим	2	1
379	исходный пункт	1	1
380	как будто	3	1
381	в области	2	1
382	к той	1	1
383	в специальном	2	1
384	все то	1	1
385	внутреннюю свободу	1	1
386	места для	1	1
387	она во	1	1
388	надежды на	1	1
389	смерть только	1	1
390	хвала и	5	1
391	и смертью	2	1
392	той или	3	1
393	предыдущей главе	1	1
394	указывает на	1	1
395	и со	1	1
396	из ее	1	1
397	он как	1	1
398	году в	1	1
399	вещами и	1	1
400	более не	1	1
401	сегодня в	1	1
402	от друга	1	1
403	город и	1	1
404	вечности и	1	1
405	формы и	1	1
406	никак не	1	1
407	включает в	1	1
408	приводит к	3	1
409	к жизни	3	1
410	и сам	1	1
411	в образе	1	1
412	времени и	2	1
413	отсюда и	2	1
414	еще не	6	1
415	подход к	3	1
416	она была	1	1
417	не были	1	1
418	поэтому в	1	1
419	пьесы в	1	1
420	для этого	1	1
421	остановимся на	1	1
422	и смерть	1	1
423	движения и	1	1
424	о нем	1	1
425	часто и	1	1
426	т.п в	1	1
427	говорит об	2	1
428	основе своей	2	1
429	не позволяет	1	1
430	самому себе	1	1
431	времени в	4	1
432	в конечном	1	1
433	по двум	1	1
434	от них	1	1
435	в языке	2	1
436	и брань	1	1
437	в форме	1	1
438	ее содержание	1	1
439	исторического развития	1	1
440	слов и	1	1
441	и всякое	2	1
442	в жизнь	1	1
443	очевидна но	1	1
444	быть и	1	1
445	в формах	2	1
446	но с	1	1
447	утрачивает свое	1	1
448	глубоко созвучна	1	1
449	традиции в	1	1
450	от всего	1	1
451	добра и	1	1
452	не идет	1	1
453	истины и	1	1
454	начинает свой	1	1
455	с будущим	1	1
456	и ее	3	1
457	позволяет себе	1	1
458	себя в	6	1
459	и роста	1	1
460	оказывается в	1	1
461	и они	1	1
462	мир здесь	1	1
463	является не	2	1
464	отношении на	1	1
465	не принадлежит	1	1
466	не дает	1	1
467	из них	3	1
468	в прозе	1	1
469	в современном	1	1
470	для меня	1	1
471	при всей	7	1
472	не о	2	1
473	друг друга	1	1
474	не случайно	1	1
475	случае не	1	1
476	никакого отношения	1	1
477	тем что	1	1
478	в других	1	1
479	ней и	1	1
480	или иной	3	1
481	как у	1	1
482	и тех	1	1
483	и быть	1	1
484	нового времени	5	1
485	выведена из	1	1
486	более того	1	1
487	в любой	1	1
488	не знает	3	1
489	а сам	2	1
490	до конца	1	1
491	человеческой жизни	2	1
492	и своим	1	1
493	бытия как	1	1
494	ни о	1	1
495	для человека	1	1
496	и том	1	1
497	первые две	1	1
498	мира в	3	1
499	должна была	1	1
500	в это	1	1
501	именно поэтому	1	1
502	в частности	12	1
503	в рамках	7	1
504	в строгом	3	1
505	в предыдущей	1	1
506	к своему	2	1
507	может так	1	1
508	тенденцию к	1	1
509	в той	2	1
510	и разложения	1	1
511	некоторое время	1	1
512	которые по	1	1
513	да и	1	1
514	их внутренней	1	1
515	это были	1	1
516	ни одно	2	1
517	грани между	1	1
518	ему в	1	1
519	богу и	1	1
520	три момента	1	1
521	видно что	1	1
522	о мире	1	1
523	в книге	1	1
524	и ценностями	1	1
525	лишь его	1	1
526	одного и	3	1
527	которая в	2	1
528	обращается к	1	1
529	себя самого	1	1
530	еще более	1	1
531	стороны в	1	1
532	на языке	2	1
533	между вещами	1	1
534	прошлого и	1	1
535	этих событий	1	1
536	мира с	2	1
537	человека не	1	1
538	как явления	1	1
539	и настоящего	1	1
540	слово в	1	1
541	речи и	1	1
542	жизни а	3	1
543	все люди	2	1
544	отношению к	4	1
545	из этого	1	1
546	только о	1	1
547	в свое	2	1
548	ее в	1	1
549	можно назвать	4	1
550	во всяком	1	1
