N	2gram	Potebnia_M_3	Problemy
150	в их	2	3
151	тому что	3	3
152	на котором	2	3
153	на него	3	3
154	этом отношении	2	3
155	отличается от	1	3
156	глубокое и	1	3
157	для его	1	3
158	оно не	4	3
159	его художественного	1	3
160	только то	1	3
161	и здесь	1	3
162	мысль не	2	3
163	все его	1	3
164	с другой	7	3
165	все в	2	3
166	в них	5	3
167	в другой	1	3
168	мысль он	1	3
169	мы должны	4	3
170	романа и	1	3
171	особенность его	1	3
172	но как	2	3
173	его самосознание	1	3
174	за ним	3	3
175	ни в	2	3
176	сами по	1	3
177	т п	2	3
178	друг друга	3	3
179	самосознание и	1	3
180	само по	3	3
181	точек зрения	1	3
182	в человеке	3	3
183	тому как	5	3
184	есть то	2	3
185	и слово	6	3
186	бы в	2	3
187	не дает	2	3
188	не знает	3	3
189	сказать что	5	3
190	другой стороны	4	3
191	была бы	4	3
192	таким же	1	3
193	как слово	3	3
194	как на	5	3
195	все что	4	3
196	если б	5	2
197	переходит к	1	2
198	все остальное	1	2
199	и есть	3	2
200	нам кажется	2	2
201	по преимуществу	1	2
202	из его	1	2
203	мы уже	2	2
204	бы уже	1	2
205	в которой	3	2
206	вопрос о	1	2
207	и со	1	2
208	мы ее	2	2
209	в ней	8	2
210	бы то	1	2
211	оно ни	2	2
212	то он	2	2
213	отношение к	2	2
214	тоже не	1	2
215	в настоящем	1	2
216	так что	7	2
217	в истории	1	2
218	его на	1	2
219	с этим	6	2
220	могли бы	1	2
221	его к	2	2
222	мира но	1	2
223	на его	2	2
224	но этого	1	2
225	ни был	1	2
226	здесь мы	1	2
227	мы его	1	2
228	не образ	2	2
229	при этом	3	2
230	художественный образ	2	2
231	за собою	2	2
232	в жизни	1	2
233	кажется что	1	2
234	в один	4	2
235	искать в	1	2
236	последним словом	1	2
237	образ а	2	2
238	в котором	4	2
239	в которых	2	2
240	но он	1	2
241	друг другу	1	2
242	однако в	1	2
243	зрения и	2	2
244	человека но	1	2
245	с которой	1	2
246	на себе	1	2
247	следовательно и	1	2
248	жизни не	3	2
249	находиться в	1	2
250	связи с	2	2
251	в сознании	15	2
252	е не	1	2
253	уже и	1	2
254	не сливается	1	2
255	если уже	1	2
256	что оно	11	2
257	для себя	3	2
258	данном случае	1	2
259	него самого	3	2
260	и что	10	2
261	те же	6	2
262	сознании и	2	2
263	находится в	1	2
264	именно потому	1	2
265	никак не	3	2
266	от них	2	2
267	противоречия и	1	2
268	а потому	6	2
269	непосредственно в	1	2
270	в художественной	1	2
271	по своим	1	2
272	к сознанию	2	2
273	как например	1	2
274	один из	4	2
275	себе еще	1	2
276	мы видим	2	2
277	тот же	1	2
278	или же	4	2
279	и ее	1	2
280	форму оно	1	2
281	лежащие в	1	2
282	же и	3	2
283	конечно не	1	2
284	то и	6	2
285	ни было	1	2
286	о слове	2	2
287	или даже	1	2
288	его и	1	2
289	одно из	5	2
290	произведения и	1	2
291	имеет значение	6	2
292	и даже	2	2
293	до сих	3	2
294	личной жизни	1	2
295	себя и	4	2
296	к более	1	2
297	на этот	1	2
298	самое слово	2	2
299	не об	1	2
300	ему но	1	2
301	представляется нам	1	2
302	нет ни	2	2
303	только как	5	2
304	в данном	1	2
305	для понимания	4	2
306	друг с	1	2
307	с этой	2	2
308	него в	1	2
309	на пути	1	2
310	сих пор	3	2
311	в смысле	4	2
312	нисколько не	1	2
313	слова но	2	2
314	и от	4	2
315	человек и	1	2
316	из своего	1	2
317	на языке	1	2
318	же в	2	2
319	образ в	2	2
320	не есть	17	2
321	от ее	1	2
322	слово в	4	2
323	между ними	1	2
324	есть и	1	2
325	жизни и	2	2
326	но эти	1	2
327	заметить что	3	2
328	то оно	3	2
329	и наиболее	1	1
330	художественном произведении	3	1
331	же нам	2	1
332	своей совокупности	1	1
333	до него	1	1
334	словом как	1	1
335	художественного произведения	5	1
336	самим по	1	1
337	противоречия между	1	1
338	не идет	1	1
339	его внутреннюю	2	1
340	в чистой	1	1
341	далее и	2	1
342	было как	1	1
343	тем же	4	1
344	в первом	3	1
345	отношения между	1	1
346	идея и	1	1
347	противном случае	1	1
348	едва ли	1	1
349	духа в	1	1
350	слово же	1	1
351	с таким	2	1
352	собою в	1	1
353	и должен	1	1
354	его не	1	1
355	их и	1	1
356	который в	1	1
357	со всех	1	1
358	нуждаются в	1	1
359	мы не	9	1
360	случае они	1	1
361	на первом	1	1
362	в первый	1	1
363	единство и	2	1
364	к самосознанию	1	1
365	есть нечто	4	1
366	время как	1	1
367	оно есть	3	1
368	как объекта	1	1
369	бы ни	3	1
370	и он	1	1
371	формы в	1	1
372	следовательно в	1	1
373	себе а	4	1
374	предметом и	2	1
375	его действительности	1	1
376	во всех	1	1
377	он говорит	2	1
378	нею в	1	1
379	а только	3	1
380	явлений и	2	1
381	к слову	2	1
382	ответ на	3	1
383	остаются в	2	1
384	а и	4	1
385	тогда как	2	1
386	и правда	1	1
387	в зеркале	1	1
388	это сравнение	2	1
389	ведь мы	1	1
390	нет и	1	1
391	и чем	1	1
392	что они	2	1
393	из таких	1	1
394	сама по	2	1
395	относится к	4	1
396	которые не	1	1
397	заключено в	1	1
398	несколько раз	1	1
399	первый взгляд	1	1
400	независимо от	5	1
401	что именно	4	1
402	стороны и	1	1
403	что как	2	1
404	эта масса	1	1
405	что касается	1	1
406	в противном	1	1
407	хотя и	1	1
408	может получить	1	1
409	и внутреннюю	2	1
410	и каждое	2	1
411	нему как	2	1
412	более или	3	1
413	в действительности	5	1
414	от этого	2	1
415	осуществиться только	1	1
416	зрения могут	1	1
417	со своей	2	1
418	в логике	1	1
419	та же	2	1
420	что это	4	1
421	бы с	1	1
422	из этих	9	1
423	замысел художника	1	1
424	одно время	1	1
425	иначе и	2	1
426	как он	1	1
427	но на	1	1
428	и если	2	1
429	не следует	5	1
430	в первых	1	1
431	время и	2	1
432	к миру	1	1
433	это третье	1	1
434	что сказать	1	1
435	sich in	1	1
436	что должно	2	1
437	он должен	1	1
438	есть та	1	1
439	к одному	5	1
440	в начале	3	1
441	и верное	1	1
442	и вот	1	1
443	его сознание	2	1
444	кажется нам	1	1
445	же становится	1	1
446	мысли как	3	1
447	или вовсе	3	1
448	и по	4	1
449	прежде чем	2	1
450	образа и	3	1
451	находим у	1	1
452	входящих в	2	1
453	к очень	1	1
454	сознание но	1	1
455	именно слово	2	1
456	от нее	2	1
457	могла бы	2	1
458	не будет	3	1
459	что все	3	1
460	что мир	1	1
461	в совершенно	1	1
462	которой строится	1	1
463	об этом	2	1
464	из них	6	1
465	и внутренняя	1	1
466	них не	1	1
467	лишь в	1	1
468	ее нельзя	1	1
469	знает что	1	1
470	заключается в	1	1
471	с самим	1	1
472	может стать	2	1
473	и мы	2	1
474	то все	1	1
475	одновременные и	1	1
476	и свойств	1	1
477	быть не	2	1
478	приходит в	1	1
479	видеть и	1	1
480	кто и	1	1
481	это слияние	1	1
482	в минуту	1	1
483	быть только	4	1
484	она и	1	1
485	все равно	4	1
486	т д	3	1
487	его сознании	1	1
488	не всегда	2	1
489	и вне	1	1
490	между собою	6	1
491	его слово	1	1
492	потому и	1	1
493	материал но	1	1
494	говорящего как	1	1
495	себе все	1	1
496	что всякое	1	1
497	было не	1	1
498	на первый	1	1
499	или менее	3	1
500	места в	1	1
501	в связь	1	1
502	от своего	1	1
503	или точнее	1	1
504	могла быть	2	1
505	то для	2	1
506	мир не	1	1
507	место в	3	1
508	не столько	2	1
509	на свою	2	1
510	жизни с	1	1
511	и другого	1	1
512	его действия	1	1
513	вложена в	1	1
514	образом и	3	1
515	по крайней	5	1
516	того кто	1	1
517	в устах	1	1
518	образ не	1	1
519	человека до	1	1
520	и необходимость	1	1
521	нас самих	1	1
522	господствует над	2	1
523	между людьми	2	1
524	с миром	1	1
525	котором оно	1	1
526	и другое	1	1
527	например не	2	1
528	художника не	1	1
529	не имеет	6	1
530	который был	1	1
531	только из	1	1
532	и притом	2	1
533	ее с	1	1
534	или лучше	2	1
535	которого он	1	1
536	только это	1	1
537	и именно	1	1
538	значение только	2	1
539	отделяется от	1	1
540	иметь в	2	1
541	того чтобы	3	1
542	человека по	1	1
543	не могло	1	1
544	только не	2	1
545	не то	3	1
546	из него	2	1
547	не делая	1	1
548	того и	1	1
549	не всякий	1	1
550	на отношения	1	1
551	с одним	1	1
552	словесного выражения	1	1
553	слове и	5	1
554	и относится	1	1
555	это слово	4	1
556	представляет ее	1	1
557	и сама	1	1
558	не находим	1	1
559	здесь же	1	1
560	его собственную	1	1
561	то это	6	1
562	в области	2	1
563	в каком	5	1
564	ему не	2	1
565	с другом	1	1
566	содержания как	1	1
567	настоящего времени	1	1
568	у меня	2	1
569	именно оно	1	1
570	одно и	5	1
571	искусства и	3	1
572	сравнительно с	5	1
573	про себя	1	1
574	же самое	1	1
575	к тому	7	1
576	мысли о	2	1
577	идея идея	1	1
578	форма а	1	1
579	только образом	1	1
580	быть назван	1	1
581	в нас	2	1
582	него как	1	1
583	может показаться	1	1
584	в каждой	4	1
585	должен быть	1	1
586	мы привели	1	1
587	а предмет	1	1
588	но только	2	1
589	как субъект	2	1
590	не существует	3	1
591	свою очередь	3	1
592	ни одно	1	1
593	здесь не	1	1
594	в ее	2	1
595	только при	2	1
596	от внешней	1	1
597	мы думаем	1	1
598	и говорит	1	1
599	сознания то	1	1
600	с самого	1	1
601	лучше сказать	2	1
602	то время	4	1
603	она только	1	1
604	и когда	1	1
605	котором мы	2	1
606	что у	1	1
607	времени и	1	1
608	здесь как	3	1
609	оно как	1	1
610	входящий в	2	1
611	во многом	2	1
612	этой мысли	2	1
613	хотя этот	1	1
614	остается только	2	1
615	сходно с	2	1
616	понятно что	1	1
617	для этого	1	1
618	со стороны	3	1
619	собою но	1	1
620	одном месте	1	1
621	даже не	1	1
622	сравнить его	1	1
623	образом в	3	1
624	в виду	1	1
625	видим не	1	1
626	первом случае	2	1
627	не существовало	1	1
628	ее понимаем	1	1
629	о том	2	1
630	и та	2	1
631	другими словами	1	1
632	к одной	3	1
633	не перед	1	1
634	с формою	1	1
635	можно сказать	3	1
636	души в	1	1
637	нет это	1	1
638	такими же	1	1
639	своим предметом	1	1
640	того как	4	1
641	ее от	1	1
642	его личности	1	1
643	творчества в	1	1
644	как его	1	1
645	оно или	1	1
646	именно тем	1	1
647	крайней мере	5	1
648	внешнее и	1	1
649	каков бы	1	1
650	если это	1	1
651	того что	18	1
652	бы эти	1	1
653	на которой	3	1
654	сочетание мыслей	1	1
655	мысли не	3	1
656	одной из	2	1
657	что даже	4	1
658	в какой	2	1
659	словом и	5	1
660	образом даже	1	1
661	то в	1	1
662	целого и	1	1
663	и свобода	1	1
664	в самое	1	1
665	впрочем и	2	1
666	а с	2	1
667	самого говорящего	1	1
668	по этому	1	1
669	однако с	1	1
670	себя в	1	1
671	рождается в	1	1
672	с нею	2	1
673	не все	4	1
674	и чисто	1	1
675	пути по	1	1
676	но самое	1	1
677	слова не	2	1
678	тот мир	1	1
679	а то	1	1
680	образа здесь	2	1
681	быть объяснены	1	1
682	произведения не	2	1
683	к содержанию	3	1
684	не находит	1	1
685	и навсегда	1	1
686	могло бы	1	1
687	иначе как	1	1
688	не выражается	1	1
689	слово как	5	1
690	к ним	1	1
691	при всей	1	1
692	но что	2	1
693	это было	3	1
694	позже что	1	1
695	она имеет	1	1
696	в других	2	1
697	другой и	2	1
698	для того	4	1
699	этом рассказе	1	1
700	лишь для	1	1
701	до самого	1	1
702	все формальные	1	1
703	него но	1	1
704	свою мысль	2	1
705	развития в	2	1
706	одно не	1	1
707	как у	1	1
708	на ее	1	1
709	каждом отдельном	1	1
710	и быть	1	1
711	если мы	1	1
712	что не	8	1
713	себе то	1	1
714	но есть	1	1
715	что для	4	1
716	и люди	1	1
717	от другого	3	1
718	может находиться	1	1
719	притом не	2	1
720	случайных и	1	1
721	это стремление	1	1
722	идея не	1	1
723	зависит от	6	1
724	для сознания	4	1
725	и оно	3	1
726	слова слово	1	1
727	слове поэтому	1	1
728	действительности как	1	1
729	что мы	8	1
730	под влиянием	1	1
731	в одно	3	1
732	in diesen	1	1
733	если не	4	1
734	как материал	1	1
735	сознанием но	1	1
736	на который	1	1
737	и самосознания	1	1
738	художественное значение	1	1
739	одно слово	2	1
740	как одно	1	1
741	к другой	3	1
742	и приобретает	1	1
743	мысли но	1	1
744	к своему	2	1
745	системе как	1	1
746	то обращается	1	1
747	если оно	1	1
748	внешних условий	1	1
749	что бы	1	1
750	и там	1	1
751	о человеке	1	1
752	и цельность	2	1
753	и грубый	1	1
754	к следующему	1	1
755	мысль с	1	1
756	этого слова	11	1
757	слова и	5	1
758	жизнь которого	1	1
759	как из	1	1
760	это последнее	2	1
761	сознает в	1	1
762	слова так	1	1
763	на слово	2	1
764	в более	1	1
765	любовь к	1	1
766	от той	1	1
767	что я	5	1
768	мы только	1	1
769	его с	2	1
770	перестать быть	1	1
771	художественное творчество	1	1
772	и все	3	1
773	в большей	2	1
774	только что	8	1
775	как сознание	1	1
776	на одно	1	1
777	ее в	1	1
778	мы видели	4	1
779	я в	1	1
780	а рядом	1	1
781	в искусстве	3	1
782	самому и	1	1
783	бы оно	1	1
784	всего человека	2	1
785	к самому	1	1
786	хотя далеко	1	1
787	может и	1	1
788	своего голоса	1	1
789	в свою	3	1
790	в какие	1	1
791	но если	1	1
792	это в	2	1
793	разнообразные оттенки	1	1
794	бы быть	2	1
795	выводы в	1	1
796	всю ее	1	1
797	сам в	1	1
798	значение не	3	1
799	на ней	1	1
800	себе не	4	1
801	самосознания и	1	1
802	слово и	3	1
803	голоса его	1	1
804	случае если	1	1
805	и эта	1	1
806	к этому	3	1
807	в таком	3	1
808	точно так	12	1
809	или наоборот	1	1
