N	2gram	Vygotskiy__1	Analitik
318	должны были	1	1
319	за пределы	1	1
320	знакомства с	1	1
321	один и	1	1
322	идет о	2	1
323	независимо от	2	1
324	с чисто	1	1
325	одном из	2	1
326	тех случаях	1	1
327	в полном	2	1
328	говорит что	5	1
329	произведения так	1	1
330	имеет в	2	1
331	себе не	3	1
332	и свою	1	1
333	и хотя	1	1
334	или иную	1	1
335	к чему	2	1
336	не можем	3	1
337	та же	3	1
338	и у	4	1
339	идет не	1	1
340	же самой	1	1
341	одной общей	1	1
342	в известном	2	1
343	это тот	1	1
344	и тот	2	1
345	мы обратимся	1	1
346	во многих	1	1
347	на то	10	1
348	всеми остальными	2	1
349	вследствие этого	1	1
350	не следует	1	1
351	в статье	1	1
352	никакой возможности	1	1
353	время и	1	1
354	и еще	1	1
355	в силу	3	1
356	том чтобы	7	1
357	евгения онегина	1	1
358	чтобы их	1	1
359	в нее	1	1
360	от других	2	1
361	такого же	1	1
362	человека в	1	1
363	совпадают с	2	1
364	а затем	1	1
365	и может	2	1
366	произведения с	2	1
367	связанных с	1	1
368	сущности не	1	1
369	в художественном	3	1
370	заключается в	7	1
371	не умеет	1	1
372	он есть	1	1
373	этом смысле	2	1
374	чаще всего	1	1
375	его частей	1	1
376	в общей	1	1
377	но лишь	1	1
378	во внимание	2	1
379	которой он	1	1
380	растворяясь в	1	1
381	должно быть	1	1
382	мере не	1	1
383	обратимся к	1	1
384	из круга	1	1
385	со всей	1	1
386	или к	1	1
387	и становится	1	1
388	но я	1	1
389	и сейчас	2	1
390	в своей	3	1
391	однако этот	1	1
392	себе а	3	1
393	мысли и	2	1
394	от себя	4	1
395	произведение есть	1	1
396	как предмет	1	1
397	каждое из	2	1
398	теми же	2	1
399	при рассмотрении	1	1
400	из виду	2	1
401	иметь возможность	2	1
402	же мы	1	1
403	случае мы	1	1
404	нас к	1	1
405	это верно	1	1
406	этих трех	1	1
407	автора и	1	1
408	он как	1	1
409	других исследователей	1	1
410	с ним	2	1
411	сущности говоря	3	1
412	как можно	1	1
413	с теми	2	1
414	как о	1	1
415	принадлежат к	2	1
416	в основе	2	1
417	к изучению	1	1
418	совпадает с	4	1
419	у него	4	1
420	бы мы	2	1
421	авторства и	1	1
422	само по	5	1
423	эстетических отношений	1	1
424	того чтобы	7	1
425	этому что	1	1
426	казалось бы	2	1
427	поскольку оно	1	1
428	часть художественного	1	1
429	в противоречие	2	1
430	этот тезис	1	1
431	или иная	1	1
432	у шекспира	2	1
433	прибегать к	1	1
434	потому что	10	1
435	и теперь	2	1
436	с новой	1	1
437	связи с	1	1
438	как будто	5	1
439	ему в	1	1
440	при такой	1	1
441	эстетический объект	1	1
442	перед ним	1	1
443	у нас	4	1
444	очень часто	4	1
445	определяющую роль	1	1
446	не могут	3	1
447	стихотворения пушкина	1	1
448	уже было	1	1
449	в поле	1	1
450	все еще	1	1
451	что при	3	1
452	в применении	2	1
453	для себя	1	1
454	следует отнести	1	1
455	как мы	2	1
456	и о	4	1
457	этого целого	1	1
458	этот спор	1	1
459	такое что	1	1
460	только при	3	1
461	формы и	5	1
462	нет никакой	3	1
463	мнение что	1	1
464	что у	3	1
465	из двух	1	1
466	не за	1	1
467	в одну	1	1
468	слове как	1	1
469	в лирическом	2	1
470	живого в	1	1
471	здесь как	1	1
472	особенно в	1	1
473	живет в	1	1
474	произведения не	1	1
475	при одном	1	1
476	личности на	1	1
477	учение о	1	1
478	его мысли	1	1
479	строго говоря	1	1
480	формы то	2	1
481	с этого	1	1
482	если бы	6	1
483	другое дело	1	1
484	основе своей	1	1
485	именно потому	1	1
486	искусства и	15	1
487	в состав	1	1
488	характер этого	1	1
489	искусства поскольку	2	1
490	одного из	1	1
491	звуков в	1	1
492	не заключает	1	1
493	этих двух	2	1
494	или как	2	1
495	не принадлежат	1	1
496	если например	1	1
497	а потому	3	1
498	отметить что	2	1
499	во всей	1	1
500	и только	3	1
501	из противоречий	1	1
502	все основания	1	1
503	вслед за	6	1
504	полной мере	1	1
505	резко отличается	1	1
506	самим автором	1	1
507	пушкин одно	1	1
508	на почве	2	1
509	того что	10	1
510	они хотят	1	1
511	лирическое стихотворение	1	1
512	д и	1	1
513	мы захотели	1	1
514	о двух	1	1
515	в эпиграфе	1	1
516	тот же	2	1
517	одной из	1	1
518	с ними	1	1
519	в стороне	1	1
520	и так	4	1
521	и отвечает	1	1
522	того который	2	1
523	по этому	2	1
524	за ней	1	1
525	цели и	1	1
526	общее направление	1	1
527	так что	5	1
528	есть в	7	1
529	нами и	1	1
530	своим собственным	1	1
531	каким образом	1	1
532	по выражению	1	1
533	эстетическая реакция	1	1
534	его и	3	1
535	ту или	2	1
536	мы знаем	3	1
537	воображения и	1	1
538	одно из	2	1
539	и их	2	1
540	могло бы	4	1
541	слова в	3	1
542	вовсе не	6	1
543	и утверждение	1	1
544	можно с	1	1
545	к ним	2	1
546	не составляет	2	1
547	случае не	2	1
548	читателя с	1	1
549	она будет	1	1
550	в самый	1	1
551	в широком	1	1
552	и делает	1	1
553	не противоречит	1	1
554	для того	6	1
555	он же	2	1
556	что могло	1	1
557	что на	3	1
558	этой проблемы	1	1
559	до сих	3	1
560	как у	1	1
561	связаны с	1	1
562	и между	1	1
563	на чем	1	1
564	это все	3	1
565	наконец в	2	1
566	а с	1	1
567	и др	1	1
568	целым рядом	1	1
569	себя и	2	1
570	по тем	1	1
571	полагал что	1	1
572	ей не	1	1
573	зависит от	1	1
574	на этот	1	1
575	она является	1	1
576	не растворяясь	1	1
577	вероятно не	1	1
578	и большим	1	1
579	человека как	1	1
580	я уже	1	1
581	и читателю	1	1
582	нимало не	2	1
583	из которых	3	1
584	и мир	1	1
585	в область	2	1
586	а если	1	1
587	ведет к	1	1
588	применении к	2	1
589	мало или	1	1
590	в литературе	1	1
591	могут служить	3	1
592	нельзя лучше	1	1
593	хотя он	1	1
594	как нельзя	4	1
595	оставляем в	1	1
596	дело здесь	1	1
597	с этой	4	1
598	художественное произведение	10	1
599	известном смысле	1	1
600	сих пор	3	1
601	но это	3	1
602	как любая	1	1
603	противоречие с	3	1
604	и тогда	2	1
605	каждой из	3	1
606	в книге	2	1
607	искусства как	4	1
608	в стихотворении	1	1
609	в связи	2	1
610	отношений и	2	1
611	сколько бы	1	1
612	как на	3	1
613	своей природе	1	1
614	обращается к	1	1
615	его собственных	1	1
616	от него	2	1
617	и новое	1	1
618	золотого сечения	1	1
619	бы в	2	1
620	мы должны	1	1
621	стороны в	1	1
622	хотя бы	1	1
623	будто бы	2	1
624	места в	1	1
625	но если	1	1
626	утверждал что	2	1
627	в стихах	1	1
628	до тех	2	1
629	не обладает	2	1
630	целью и	1	1
631	жизни в	1	1
632	читателя не	1	1
633	между ними	1	1
634	только как	1	1
635	и внутренне	1	1
636	от всех	3	1
637	быть признано	1	1
638	было показано	1	1
639	первом случае	1	1
640	не что	1	1
641	оно не	1	1
642	из этого	2	1
643	искусства является	2	1
644	в трех	2	1
645	жизни и	3	1
646	к этой	2	1
647	и другие	4	1
648	в своих	4	1
649	все что	3	1
650	слова это	1	1
