N	2gram	Bakhtin_fo_1	Problemy
560	можно только	2	1
561	во время	1	1
562	исчерпали всех	1	1
563	не становится	1	1
564	по сравнению	2	1
565	место в	2	1
566	не столько	1	1
567	романа который	1	1
568	их вообще	1	1
569	что еще	1	1
570	для изучения	1	1
571	но эта	3	1
572	остается вне	1	1
573	другом и	1	1
574	друг другу	2	1
575	что было	3	1
576	по всем	2	1
577	и единого	1	1
578	распадающийся на	1	1
579	и очень	1	1
580	и разновидности	3	1
581	быть лишь	1	1
582	получают значение	1	1
583	начиная от	2	1
584	вплоть до	1	1
585	но они	3	1
586	исторического времени	4	1
587	виду что	1	1
588	дома на	1	1
589	самого начала	2	1
590	этими двумя	3	1
591	дело не	1	1
592	тогда когда	2	1
593	что их	1	1
594	здесь на	4	1
595	как его	1	1
596	героев и	3	1
597	и имеет	1	1
598	и снова	1	1
599	ничего что	1	1
600	оттенки в	1	1
601	весь роман	2	1
602	во всякой	2	1
603	нем в	2	1
604	все действие	2	1
605	момент является	1	1
606	как во	1	1
607	подобных явлений	1	1
608	всего на	1	1
609	в другую	2	1
610	ровно ничего	1	1
611	его можно	1	1
612	связи с	6	1
613	и сама	1	1
614	в более	2	1
615	сюжете в	1	1
616	не внешняя	1	1
617	не столь	2	1
618	эта логика	2	1
619	точном смысле	2	1
620	есть к	1	1
621	другом все	1	1
622	такие же	1	1
623	к отдельным	1	1
624	начиная с	1	1
625	в мировой	2	1
626	когда мы	1	1
627	когда они	1	1
628	с исключительной	2	1
629	человека в	17	1
630	я сам	1	1
631	должны быть	1	1
632	всего в	1	1
633	как своего	1	1
634	одну и	1	1
635	значительной степени	1	1
636	здесь они	1	1
637	его с	1	1
638	такие моменты	3	1
639	но за	1	1
640	бы он	1	1
641	для его	1	1
642	казни и	1	1
643	частной жизни	23	1
644	они и	1	1
645	уже на	2	1
646	этого второго	1	1
647	особый тип	1	1
648	здесь еще	2	1
649	правда не	2	1
650	и поэтому	1	1
651	жизни очень	1	1
652	и самое	1	1
653	разрушена он	1	1
654	не делает	1	1
655	того чтобы	5	1
656	вне этого	1	1
657	подходе к	2	1
658	данном случае	1	1
659	здесь также	2	1
660	типа в	1	1
661	и стали	1	1
662	с самого	2	1
663	не возникает	1	1
664	мы отмечаем	1	1
665	роль в	9	1
666	быть еще	1	1
667	если они	2	1
668	и ту	1	1
669	этого чужого	1	1
670	собой в	1	1
671	отсюда и	2	1
672	оно как	1	1
673	во многом	2	1
674	глубоко и	1	1
675	и функции	1	1
676	историческом времени	1	1
677	этой жизни	1	1
678	в эпоху	1	1
679	и вообще	2	1
680	типа не	1	1
681	быть или	1	1
682	поэтому их	1	1
683	с человеком	1	1
684	смысле и	1	1
685	раскрывается не	2	1
686	часто и	2	1
687	не был	1	1
688	совершенно нового	2	1
689	но к	1	1
690	абстрактный характер	1	1
691	т.п в	1	1
692	за пределами	1	1
693	адекватной формы	1	1
694	затем происходит	1	1
695	его жизни	8	1
696	и подходом	1	1
697	или на	1	1
698	все его	3	1
699	в значительной	2	1
700	от него	1	1
701	он его	1	1
702	героев например	1	1
703	нем не	3	1
704	указывает в	1	1
705	лишь путем	1	1
706	автобиография в	1	1
707	во втором	2	1
708	позволит нам	1	1
709	на одном	1	1
710	герои романов	1	1
711	и непосредственное	1	1
712	исключительно важное	1	1
713	наконец в	1	1
714	резко отличается	1	1
715	века и	1	1
716	но вокруг	1	1
717	это описание	1	1
718	в литературе	16	1
719	быть и	2	1
720	сюда же	1	1
721	один из	3	1
722	явления как	1	1
723	вот для	1	1
724	жизни тем	1	1
725	романа и	3	1
726	мы видим	3	1
727	действие в	1	1
728	проникнуть в	1	1
729	площадь это	1	1
730	для себя	7	1
731	собой поэтому	1	1
732	таков первый	1	1
733	в стороне	2	1
734	характер он	1	1
735	в литературу	1	1
736	этого реального	1	1
737	точка зрения	1	1
738	второй тип	2	1
739	с одной	3	1
740	романе значение	1	1
741	со всеми	3	1
742	в эти	1	1
743	типов но	1	1
744	человека с	1	1
745	переходит в	1	1
746	и у	5	1
747	поэтому же	1	1
748	друг за	2	1
749	не произошло	1	1
750	следует за	1	1
751	его и	2	1
752	в конкретное	1	1
753	таким-то образом	1	1
754	характерно что	4	1
755	очень широком	1	1
756	в роман	4	1
757	никто не	2	1
758	всяком случае	1	1
759	его мире	2	1
760	бы совершенно	2	1
761	и также	1	1
762	как их	1	1
763	вся внутренняя	1	1
764	при всей	1	1
765	не о	2	1
766	которые могут	1	1
767	она имеет	1	1
768	время уже	1	1
769	характер носит	1	1
770	всеми этими	1	1
771	время на	1	1
772	чужое в	1	1
773	лежит вне	2	1
774	романа во	2	1
775	нет например	1	1
776	чувствует себя	2	1
777	жизни в	8	1
778	зрения этого	1	1
779	одной стороны	2	1
780	даже не	2	1
781	этой проблемы	2	1
782	мы это	1	1
783	о своей	2	1
784	с другим	1	1
785	осмысления и	1	1
786	не обязательно	2	1
787	именно в	3	1
788	в каких	1	1
789	ориентируется на	1	1
790	в низком	1	1
791	было и	4	1
792	и др	9	1
793	что не	3	1
794	на ней	1	1
795	действие романа	1	1
796	в некоторых	2	1
797	в соответствии	2	1
798	что им	1	1
799	так глубоко	1	1
800	человека но	1	1
801	и стал	2	1
802	которых мы	1	1
803	этого нового	1	1
804	еще достаточно	1	1
805	и самый	1	1
806	не на	1	1
807	на весь	1	1
808	и раскрыть	1	1
809	человек в	3	1
810	проходит не	1	1
811	воспринимаются как	1	1
812	мы остановимся	1	1
813	время оно	2	1
814	окончательный образ	1	1
815	не лежит	1	1
816	но есть	1	1
817	в последующем	4	1
818	различные способы	1	1
819	в связи	5	1
820	как ни	1	1
821	площади где	2	1
822	между собою	1	1
823	может иметь	1	1
824	уже давно	1	1
825	все более	1	1
826	он изображает	1	1
827	люди и	1	1
828	роли которую	1	1
829	и потому	3	1
830	играют в	1	1
831	мы говорим	1	1
832	подхода к	3	1
833	пространства и	4	1
834	за другом	2	1
835	в биографическом	1	1
836	и оценки	1	1
837	не знал	1	1
838	ибо оно	1	1
839	этого типа	5	1
840	лежат в	2	1
841	слова он	1	1
842	специфической логикой	2	1
843	в тех	1	1
844	остановимся прежде	1	1
845	в форме	3	1
846	и судьбы	1	1
847	форма в	1	1
848	здесь отчетливо	1	1
849	пространства мы	1	1
850	в это	2	1
851	и смерти	1	1
852	и формы	1	1
853	лишь то	1	1
854	с любовью	1	1
855	этом случае	1	1
856	первый тип	6	1
857	и героини	5	1
858	своей жизни	4	1
859	не меняет	1	1
860	различные степени	1	1
861	силу и	1	1
862	биографическом времени	1	1
863	все вопросы	1	1
864	с большой	2	1
865	роман но	1	1
866	этот образ	2	1
867	известной степени	1	1
868	живет и	1	1
869	в самые	1	1
870	ее но	1	1
871	в точном	2	1
872	остается тем	1	1
873	место для	3	1
874	ему удается	1	1
875	своей собственной	3	1
876	и перед	1	1
877	романе и	4	1
878	человека на	1	1
879	в другое	1	1
880	совершенно иной	3	1
881	себя самого	1	1
882	проявляется уже	1	1
883	нет ничего	4	1
884	второго типа	5	1
885	к этой	1	1
886	и порядок	1	1
887	но зато	1	1
888	становления в	2	1
889	все они	1	1
890	важное значение	2	1
891	здесь даже	1	1
892	к смертной	1	1
893	в свою	2	1
894	личности и	2	1
895	с ней	1	1
896	средние века	1	1
897	и внутренне	1	1
898	они как	1	1
899	была бы	2	1
900	в частности	6	1
901	от всех	1	1
902	и гораздо	1	1
903	типов в	1	1
904	подходом к	2	1
905	в последнем	1	1
906	и человеческих	1	1
907	жизнь которую	1	1
908	можно наблюдать	1	1
909	можно назвать	2	1
910	быть конечно	2	1
911	осознания и	1	1
912	в своих	1	1
913	пространстве и	1	1
914	и эта	2	1
915	снова и	1	1
916	значение они	1	1
917	к этому	3	1
918	им и	1	1
919	в таком	3	1
