N	2gram	Bakhtin_fo_1	Problemy
332	эти последние	1	2
333	быть и	2	2
334	один из	3	2
335	тот же	1	2
336	мы увидим	1	2
337	что даже	1	2
338	и ее	3	2
339	иной характер	2	2
340	при всей	1	2
341	со всеми	3	2
342	в эти	1	2
343	же и	2	2
344	конечно не	4	2
345	не входит	2	2
346	уже не	2	2
347	него нет	1	2
348	в роман	4	2
349	не для	2	2
350	друг друга	3	2
351	противоречии с	1	2
352	как его	1	2
353	нет в	2	2
354	были бы	1	2
355	связан с	1	2
356	реальных человеческих	1	2
357	или иной	2	2
358	о своей	2	2
359	слово в	1	2
360	было и	4	2
361	говорит о	1	2
362	не было	7	2
363	которых мы	1	2
364	на друга	2	2
365	других для	2	2
366	и внутренне	1	2
367	о чем	1	2
368	вступает в	2	2
369	человек в	3	2
370	и потому	3	2
371	теперь когда	1	2
372	не знал	1	2
373	смысле этого	1	2
374	очень важно	1	2
375	самого себя	1	2
376	вне этой	1	2
377	которой он	1	2
378	более того	3	2
379	это уже	1	2
380	что оно	1	2
381	вопрос о	2	2
382	человек и	2	2
383	и события	2	2
384	на одно	1	2
385	сказать что	3	2
386	в последнем	1	2
387	время не	2	2
388	вдруг и	6	2
389	к другим	1	2
390	вполне понятно	4	2
391	сохраняется и	2	2
392	прямо сказать	2	1
393	ту же	2	1
394	нем нет	2	1
395	одним из	1	1
396	также и	2	1
397	человека и	11	1
398	начинается с	1	1
399	принципы построения	1	1
400	тех же	2	1
401	идет о	1	1
402	его жизненного	1	1
403	ему что	1	1
404	ясно что	2	1
405	пусть же	1	1
406	женщины и	1	1
407	его же	1	1
408	по преимуществу	3	1
409	уже указывали	4	1
410	в доме	1	1
411	собою в	1	1
412	отношения к	3	1
413	в их	6	1
414	по его	1	1
415	которыми он	2	1
416	из всех	1	1
417	со всех	1	1
418	и само	1	1
419	так неожиданно	1	1
420	время как	5	1
421	но она	2	1
422	оно вообще	1	1
423	то новое	1	1
424	не происходит	1	1
425	они были	2	1
426	не совсем	1	1
427	из которых	1	1
428	начала в	1	1
429	зависимости от	1	1
430	и был	1	1
431	всех сторон	1	1
432	свою очередь	1	1
433	собой в	1	1
434	идет за	1	1
435	он был	1	1
436	себя а	1	1
437	последующей жизни	1	1
438	их так	1	1
439	должны коснуться	1	1
440	то он	1	1
441	в противоречии	1	1
442	с совершенно	1	1
443	менее всего	1	1
444	вступают в	1	1
445	тут же	1	1
446	и место	1	1
447	можно прямо	2	1
448	форме и	1	1
449	было от	1	1
450	сих пор	3	1
451	в центре	2	1
452	независимо от	1	1
453	встречи с	2	1
454	внутренняя жизнь	2	1
455	перед нами	1	1
456	в полном	1	1
457	в единый	1	1
458	вообще а	1	1
459	могли бы	1	1
460	не являются	2	1
461	разных видах	1	1
462	месте где	1	1
463	никаких существенных	4	1
464	ни один	1	1
465	исчерпали всех	1	1
466	или во	1	1
467	тоже не	1	1
468	в этой	1	1
469	с их	2	1
470	романа но	4	1
471	и тот	1	1
472	и до	5	1
473	роль в	9	1
474	все только	2	1
475	и резко	1	1
476	не могла	1	1
477	его но	3	1
478	человек не	1	1
479	этот процесс	5	1
480	главным образом	1	1
481	наш анализ	1	1
482	литературных произведений	1	1
483	на третий	1	1
484	что еще	1	1
485	можно раскрыть	1	1
486	в корне	1	1
487	именно этим	1	1
488	характер в	2	1
489	образ его	1	1
490	его можно	1	1
491	лишь с	1	1
492	на то	1	1
493	одно и	3	1
494	человека в	17	1
495	значительной степени	1	1
496	здесь мы	1	1
497	и может	2	1
498	действует на	1	1
499	об этом	2	1
500	к другу	2	1
501	них не	1	1
502	то есть	33	1
503	зрения на	1	1
504	не исчерпали	1	1
505	ко второму	1	1
506	и дает	3	1
507	в последующих	1	1
508	но уже	1	1
509	она и	1	1
510	его все	1	1
511	этим и	1	1
512	нигде не	1	1
513	строгом смысле	2	1
514	социальной и	1	1
515	п но	1	1
516	движется в	1	1
517	чтобы они	4	1
518	в романе	32	1
519	и ничего	1	1
520	в один	1	1
521	себе все	1	1
522	уже готового	1	1
523	одного и	5	1
524	в других	9	1
525	его образ	1	1
526	ибо не	1	1
527	в эту	1	1
528	в этих	3	1
529	места в	2	1
530	дошли до	1	1
531	и при	1	1
532	почти нет	1	1
533	таким же	1	1
534	внутренние и	1	1
535	характер это	3	1
536	мы говорили	3	1
537	начиная от	2	1
538	не столько	1	1
539	на фоне	3	1
540	говорил о	1	1
541	оказывается что	2	1
542	они уже	1	1
543	образом весь	1	1
544	должны были	1	1
545	оказывается здесь	1	1
546	значение у	1	1
547	но эта	3	1
548	на виду	1	1
549	наконец как	1	1
550	другом и	1	1
551	теми же	1	1
552	и более	1	1
553	есть еще	1	1
554	том же	2	1
555	что этот	1	1
556	для нее	1	1
557	возвращается к	1	1
558	так начинается	1	1
559	имел в	1	1
560	же мы	1	1
561	своего образа	1	1
562	на один	2	1
563	наконец самая	1	1
564	случае в	1	1
565	третий день	1	1
566	она не	1	1
567	правда в	1	1
568	одна из	2	1
569	что их	1	1
570	далек от	1	1
571	самом содержании	1	1
572	в процессе	4	1
573	велик и	1	1
574	в основе	5	1
575	его служит	1	1
576	героев и	3	1
577	образом в	1	1
578	раскрыть и	1	1
579	во всякой	2	1
580	тогда когда	2	1
581	человек как	1	1
582	и по	2	1
583	но очень	2	1
584	того в	1	1
585	это именно	1	1
586	исповедь мы	1	1
587	связи с	6	1
588	здесь же	1	1
589	этом отношении	3	1
590	образ героя	1	1
591	от их	1	1
592	вернемся к	1	1
593	не могут	3	1
594	когда мы	1	1
595	деле и	1	1
596	случаях когда	1	1
597	их правда	1	1
598	всего в	1	1
599	они и	1	1
600	для того	5	1
601	оно не	2	1
602	время он	1	1
603	конца не	1	1
604	него как	1	1
605	здесь еще	2	1
606	мы привели	1	1
607	и самое	1	1
608	приходит к	1	1
609	того чтобы	5	1
610	момент в	2	1
611	здесь не	4	1
612	данном случае	1	1
613	миром и	1	1
614	на основе	2	1
615	сочетается с	2	1
616	и получает	1	1
617	в особенности	9	1
618	в себя	1	1
619	ее но	1	1
620	приводит к	1	1
621	в дальнейшем	6	1
622	значение в	5	1
623	как с	1	1
624	и совершенно	1	1
625	форме сохраняется	1	1
626	с собой	1	1
627	времени и	10	1
628	моментом которого	1	1
629	того и	2	1
630	жизнь это	1	1
631	что дело	1	1
632	по сравнению	2	1
633	нет становления	2	1
634	и пересекаются	1	1
635	между собой	4	1
636	что имеет	2	1
637	и принуждены	1	1
638	смысле и	1	1
639	в разных	5	1
640	в построении	1	1
641	или прямо	1	1
642	можно бы	1	1
643	жизнь героя	1	1
644	тех кто	1	1
645	характер этого	1	1
646	внимание на	1	1
647	не перед	1	1
648	и являются	1	1
649	или на	1	1
650	романа мы	3	1
651	в значительной	2	1
652	служит для	1	1
653	все в	1	1
654	новое что	1	1
655	связь между	2	1
656	путь к	1	1
657	лишь путем	1	1
658	на месте	1	1
659	во всей	3	1
660	почти как	1	1
661	по разным	1	1
662	каков бы	1	1
663	в ту	1	1
664	и нельзя	1	1
665	как если	2	1
666	о своих	1	1
667	у которого	1	1
668	от всех	1	1
669	не зная	2	1
670	друг к	2	1
671	происходит в	2	1
672	по своей	1	1
673	этом моменте	1	1
674	ясным и	1	1
675	же все	1	1
676	и дело	1	1
677	нем не	3	1
678	должен быть	1	1
679	это очень	1	1
680	поэтому и	3	1
681	и кончая	2	1
682	приходят в	1	1
683	иной степени	1	1
684	всех его	1	1
685	одних и	2	1
686	образа в	1	1
687	между этими	4	1
688	на мир	1	1
689	вопрос об	1	1
690	с одной	3	1
691	себя в	1	1
692	для всех	2	1
693	и строится	1	1
694	или не	2	1
695	здесь это	3	1
696	этот момент	1	1
697	и обратно	1	1
698	и других	3	1
699	и чужой	1	1
700	характерно что	4	1
701	других так	2	1
702	и их	8	1
703	никто не	2	1
704	и нового	1	1
705	ведь это	1	1
706	начале романа	2	1
707	исторический роман	1	1
708	всех событий	1	1
709	мы можем	1	1
710	в некоторых	2	1
711	знает отсюда	1	1
712	ее на	1	1
713	лишь один	2	1
714	и всему	1	1
715	событий и	3	1
716	именно как	4	1
717	не были	2	1
718	на второй	1	1
719	мы это	1	1
720	до сих	3	1
721	и речи	5	1
722	что человек	1	1
723	целом в	1	1
724	и тех	2	1
725	действующих лиц	1	1
726	еще и	2	1
727	мы еще	3	1
728	точно не	1	1
729	резко отличается	1	1
730	к человеку	1	1
731	а наоборот	1	1
732	возможно лишь	1	1
733	раскрыт в	1	1
734	уже давно	1	1
735	жизнь в	2	1
736	одну из	1	1
737	процесс остался	1	1
738	и вне	3	1
739	себя на	1	1
740	в те	1	1
741	обращения о	1	1
742	все более	1	1
743	но оно	2	1
744	нет ничего	4	1
745	он изображает	1	1
746	этим определяются	3	1
747	время с	1	1
748	все основные	1	1
749	в строгом	2	1
750	формы определенного	1	1
751	внутреннего человека	1	1
752	две особенности	1	1
753	в данном	2	1
754	это произведение	1	1
755	на себя	2	1
756	она есть	1	1
757	и основной	1	1
758	образ и	1	1
759	их же	1	1
760	ко мне	1	1
761	плачут и	1	1
762	дан в	2	1
763	конечно и	4	1
764	этого произведения	2	1
765	мы сказали	1	1
766	или хотя	1	1
767	нам еще	1	1
768	черты и	1	1
769	собою на	1	1
770	более и	1	1
771	романах есть	1	1
772	в основном	5	1
773	см например	2	1
774	что касается	1	1
775	поступков и	1	1
776	также очень	2	1
777	и позволяет	1	1
778	вне своей	1	1
779	сюжета и	2	1
780	слова но	1	1
781	в самые	1	1
782	и человек	1	1
783	или в	3	1
784	и выражений	1	1
785	узком смысле	1	1
786	между ними	3	1
787	своей собственной	3	1
788	в отдельных	1	1
789	лишь как	2	1
790	жить и	1	1
791	и ни	1	1
792	еще придется	1	1
793	все они	1	1
794	здесь только	2	1
795	одной из	3	1
796	в свою	2	1
797	с ней	1	1
798	своего мира	1	1
799	раскрывается и	1	1
800	на следующий	2	1
801	является и	1	1
802	того на	1	1
803	всех других	1	1
804	остается неизменным	1	1
805	они всегда	1	1
806	себе не	1	1
807	и внешние	1	1
808	два человека	1	1
809	в своих	1	1
810	героя как	1	1
811	он на	1	1
