N	2gram	Vygotskiy__4	VLabPisa
194	одной из	1	2
195	даже не	2	2
196	отличается от	1	2
197	на это	1	2
198	и для	3	2
199	своих героев	1	2
200	оно является	2	2
201	к этим	1	2
202	в жизни	4	2
203	очень многие	1	2
204	и просто	1	2
205	понимать как	1	2
206	вовсе не	5	2
207	не по	2	2
208	в сознании	1	2
209	сих пор	3	2
210	органической связи	1	2
211	этой точки	1	2
212	так называемые	1	2
213	до сих	3	2
214	такое понимание	2	2
215	если в	1	2
216	того чтобы	22	2
217	во всяком	3	2
218	по себе	9	2
219	только то	1	2
220	можно было	4	2
221	образом по	1	2
222	на язык	1	2
223	ли это	3	2
224	а в	4	2
225	что действие	4	2
226	самого себя	1	2
227	стороны и	1	2
228	и дальше	1	2
229	он сам	1	2
230	как он	5	2
231	но не	3	2
232	они должны	1	2
233	знаем что	4	2
234	и некоторые	1	2
235	и формы	2	2
236	нашей схеме	1	2
237	что ни	2	2
238	что даже	1	2
239	точном смысле	2	2
240	не об	1	2
241	ни одна	1	2
242	и даже	1	2
243	что для	5	2
244	из которых	3	2
245	которые в	1	2
246	для того	23	2
247	а как	2	2
248	но в	2	2
249	свидетельствуют о	2	2
250	начнем с	1	2
251	что при	2	2
252	тогда когда	1	2
253	что его	3	2
254	к его	1	2
255	что такое	1	2
256	в самых	3	2
257	относится к	1	2
258	в чем	1	2
259	в течение	1	2
260	сюжета и	2	2
261	тургенева и	1	2
262	и потому	2	2
263	не быть	1	2
264	всяком случае	3	2
265	над анной	1	2
266	не столько	1	2
267	персонажей и	1	2
268	то это	3	2
269	мы имеем	2	2
270	и может	5	2
271	тому как	2	2
272	если бы	10	2
273	в особенности	1	2
274	только не	2	2
275	одной стороны	3	2
276	но даже	1	2
277	нет ни	3	2
278	будто бы	1	2
279	с одной	3	2
280	во всей	3	2
281	художественную форму	1	2
282	он не	11	2
283	в точном	1	2
284	вот это	1	2
285	в своих	3	2
286	при помощи	4	2
287	также и	2	2
288	в общем	1	2
289	подобно тому	1	2
290	все они	2	2
291	после этого	6	2
292	начиная с	1	2
293	о его	1	2
294	из рассказа	1	2
295	в ней	6	2
296	что она	10	2
297	с а	1	2
298	формы и	1	2
299	он может	2	2
300	от его	1	2
301	отдельных элементов	1	2
302	заключается в	5	2
303	что оно	3	2
304	так например	4	2
305	и заключается	1	2
306	но для	1	2
307	что мы	6	2
308	могло бы	3	2
309	мысль о	1	2
310	же самое	6	2
311	связана с	1	2
312	том чтобы	4	2
313	некоторые авторы	1	2
314	к таким	2	1
315	за его	1	1
316	и из	3	1
317	его от	1	1
318	быть определена	1	1
319	почти все	2	1
320	другой мы	1	1
321	целым рядом	4	1
322	образом и	1	1
323	как мы	4	1
324	всех сторон	1	1
325	на его	1	1
326	определена как	1	1
327	еще раз	3	1
328	так до	1	1
329	исходя из	4	1
330	для нас	7	1
331	которой мы	3	1
332	конкретной форме	2	1
333	даже на	1	1
334	и наконец	2	1
335	все те	2	1
336	вопрос о	2	1
337	и характера	1	1
338	стороны он	2	1
339	мы и	1	1
340	рассказ о	1	1
341	материала в	3	1
342	это правило	1	1
343	это на	1	1
344	но он	6	1
345	говорит что	10	1
346	это то	3	1
347	в стороне	1	1
348	и ни	1	1
349	их последовательность	1	1
350	или не	1	1
351	значение и	1	1
352	признается что	1	1
353	перейти к	2	1
354	то время	2	1
355	как много	2	1
356	содержание в	1	1
357	он всегда	1	1
358	себе в	1	1
359	значение для	1	1
360	но у	1	1
361	это время	2	1
362	это как	1	1
363	на этот	3	1
364	в музыке	1	1
365	смысла и	4	1
366	первого акта	2	1
367	только на	1	1
368	случайно и	1	1
369	в каком	8	1
370	на этом	3	1
371	и все	12	1
372	бы он	1	1
373	в несколько	1	1
374	есть в	1	1
375	и вместе	1	1
376	на то	10	1
377	для правильного	1	1
378	в виде	3	1
379	на эту	1	1
380	со всех	1	1
381	к ее	1	1
382	этот флер	1	1
383	на многие	1	1
384	вообще вне	1	1
385	и вдруг	3	1
386	от которой	1	1
387	это необходимо	1	1
388	с ним	5	1
389	те или	1	1
390	в какой	5	1
391	верно и	2	1
392	ее подругой	1	1
393	и так	4	1
394	различной степени	1	1
395	и во	1	1
396	общий эмоциональный	1	1
397	утверждал что	1	1
398	время как	2	1
399	его и	2	1
400	в теории	1	1
401	это в	4	1
402	личности и	1	1
403	если это	1	1
404	что эта	6	1
405	самом деле	12	1
406	уже из	1	1
407	забывать что	1	1
408	себе десятки	1	1
409	и другие	1	1
410	то непосредственное	1	1
411	очень много	1	1
412	всего этого	1	1
413	как форма	1	1
414	акте и	1	1
415	романа в	1	1
416	и без	1	1
417	задачи и	1	1
418	взгляд на	2	1
419	каждого из	1	1
420	от него	1	1
421	материал таким	1	1
422	сомнения в	1	1
423	мы получаем	1	1
424	начинается с	1	1
425	совершенно точно	1	1
426	это значит	1	1
427	казалось бы	5	1
428	если он	2	1
429	как показывает	1	1
430	и преодоления	1	1
431	его художественной	1	1
432	нет никакого	1	1
433	этой жизни	4	1
434	что должно	1	1
435	не заканчивается	1	1
436	что самое	5	1
437	приблизительно в	1	1
438	деле в	1	1
439	на протяжении	1	1
440	он совершенно	1	1
441	материала является	1	1
442	таком случае	1	1
443	произведение с	1	1
444	вещи в	1	1
445	рассказа а	2	1
446	этому вопросу	1	1
447	несколько сцен	1	1
448	по которой	1	1
449	все то	12	1
450	что ее	2	1
451	и насколько	1	1
452	но только	1	1
453	и путаная	1	1
454	по законам	1	1
455	этом смысле	1	1
456	виду не	1	1
457	к действительности	1	1
458	почти не	1	1
459	зрения на	1	1
460	вот эта	1	1
461	свою очередь	1	1
462	говорит как	1	1
463	содержания и	1	1
464	художественные произведения	1	1
465	совершенно не	4	1
466	потому что	24	1
467	доходят до	1	1
468	необходимо сделать	1	1
469	о своей	1	1
470	правильного понимания	1	1
471	в заключение	1	1
472	своем рассказе	1	1
473	то есть	13	1
474	дело с	3	1
475	как не	1	1
476	кажется что	2	1
477	в таком	4	1
478	то как	2	1
479	и которая	1	1
480	видим что	2	1
481	дело и	2	1
482	сами по	3	1
483	необходимо для	1	1
484	начинает с	2	1
485	ответить на	1	1
486	в той	3	1
487	непосредственное впечатление	1	1
488	слова и	4	1
489	которому трудно	1	1
490	к ней	1	1
491	не для	3	1
492	бесконечное число	1	1
493	следует ли	1	1
494	жизнь и	4	1
495	можно определить	1	1
496	больше того	3	1
497	статье о	1	1
498	в этих	1	1
499	от обычного	1	1
500	и той	2	1
501	мысли в	1	1
502	что этот	3	1
503	сама по	3	1
504	что есть	1	1
505	и сам	1	1
506	на него	4	1
507	от начала	3	1
508	не имеет	2	1
509	что автор	4	1
510	ни одной	3	1
511	роль играет	1	1
512	как в	3	1
513	и точно	2	1
514	в дальнейшем	1	1
515	как активное	1	1
516	приступать к	1	1
517	воздух и	1	1
518	говорят о	1	1
519	новеллы в	2	1
520	с ее	3	1
521	отдельных сцен	1	1
522	мнение что	3	1
523	этого в	1	1
524	что если	3	1
525	и других	4	1
526	силы и	2	1
527	это обычно	1	1
528	совершенно противоположном	1	1
529	верно говорит	1	1
530	общего с	1	1
531	чтобы ответить	1	1
532	материал в	1	1
533	решение этой	1	1
534	что у	4	1
535	говоря о	1	1
536	приводит в	1	1
537	из тех	1	1
538	том или	1	1
539	на одном	1	1
540	то несколько	1	1
541	именно эти	1	1
542	с этой	4	1
543	и если	9	1
544	только с	2	1
545	художник не	1	1
546	связаны с	1	1
547	предисловии к	1	1
548	во времени	1	1
549	не все	2	1
550	действительно необходимо	1	1
551	значит ли	1	1
552	или иные	1	1
553	к этой	3	1
554	так то	1	1
555	ни в	3	1
556	каком направлении	1	1
557	да и	3	1
558	исследований и	2	1
559	мы встречаемся	1	1
560	уже в	2	1
561	как будто	8	1
562	со всем	1	1
563	об одном	1	1
564	протекать в	1	1
565	когда говорит	1	1
566	что до	1	1
567	мы в	3	1
568	тому же	3	1
569	и еще	1	1
570	в каком-то	2	1
571	должно быть	3	1
572	причин и	1	1
573	в истории	1	1
574	тем что	3	1
575	роль и	1	1
576	не один	1	1
577	отцов и	1	1
578	плане и	1	1
579	ничего общего	1	1
580	заключался в	1	1
581	же и	1	1
582	например с	1	1
583	это было	4	1
584	формы как	1	1
585	в основе	3	1
586	если только	1	1
587	лежит в	2	1
588	однако и	1	1
589	что эти	2	1
590	акты и	1	1
591	есть его	1	1
592	для своей	1	1
593	рассказа о	1	1
594	в воображении	1	1
595	сам по	2	1
596	для этого	8	1
597	понятия и	1	1
598	сам собой	1	1
599	и изучение	1	1
600	же так	1	1
601	внимание на	2	1
602	решающую роль	1	1
603	автор подбирает	1	1
604	и та	2	1
605	к двум	1	1
606	формы в	1	1
607	согласиться с	1	1
608	так сказать	1	1
609	сам толстой	1	1
610	того как	1	1
611	лицо в	1	1
612	о начале	1	1
613	ним или	1	1
614	относится например	1	1
615	пишет для	1	1
616	становится понятным	1	1
617	но ни	1	1
618	смерть и	1	1
619	события и	1	1
620	в нечто	1	1
621	нам в	2	1
622	бы быть	1	1
623	и психологии	1	1
624	себя и	1	1
625	и что	25	1
626	к истине	1	1
627	романа и	1	1
628	какой мере	2	1
629	прав когда	2	1
630	что часто	1	1
631	образом для	1	1
632	ее и	2	1
633	что всякий	2	1
634	с жизнью	1	1
635	это его	1	1
636	из того	1	1
637	нет ничего	1	1
638	несмотря на	1	1
639	и основной	1	1
640	и никогда	1	1
641	материалом как	1	1
642	и смысл	2	1
643	что вам	1	1
644	является только	1	1
645	сложное целое	1	1
646	толстой в	1	1
647	автор не	2	1
648	сразу и	1	1
649	признать что	1	1
650	фабулы и	5	1
651	уже о	1	1
652	отдельных частей	1	1
653	у которого	1	1
654	но что	1	1
655	гете говорил	1	1
656	только для	1	1
657	не был	2	1
658	а также	1	1
659	рассказывает об	1	1
660	но по	1	1
661	и эти	2	1
662	формой этого	1	1
663	сходятся в	1	1
664	так называемое	1	1
665	художественному произведению	1	1
666	одну и	1	1
667	а иногда	1	1
668	мы хотим	1	1
669	сейчас же	16	1
670	встречаемся с	1	1
671	каждого произведения	1	1
672	смотреть на	1	1
673	в схеме	1	1
674	мы видим	6	1
675	целый ряд	5	1
676	которые не	1	1
677	или как	1	1
678	всего остального	1	1
679	бы его	3	1
680	и отсюда	1	1
681	он должен	1	1
682	воплощенной в	1	1
683	что может	3	1
684	знает что	2	1
685	один полюс	1	1
686	как сказал	1	1
687	в ту	1	1
688	мы только	1	1
689	понятно что	3	1
690	которых он	1	1
691	оно может	1	1
692	рассказывает эти	1	1
693	так или	1	1
694	материал этот	1	1
695	как неожиданная	1	1
696	связанной с	1	1
697	один раз	1	1
698	и речи	1	1
699	толстой говорил	1	1
700	совершенно очевидно	1	1
701	и это	5	1
702	конечно не	3	1
703	в глаза	1	1
704	со своими	1	1
705	толстой но	1	1
706	остается только	1	1
707	и самый	1	1
708	критики но	1	1
709	именно это	1	1
710	быть в	1	1
711	себе и	2	1
712	стоит только	2	1
713	или иначе	1	1
714	материала и	2	1
715	и то	2	1
716	это понятие	1	1
717	что свои	1	1
718	или ином	1	1
719	о нем	4	1
720	обратимся к	3	1
721	точно говорит	1	1
722	в деле	1	1
723	к анализу	3	1
724	что во	1	1
725	ней не	1	1
726	различных причин	1	1
727	самого начала	5	1
728	превратилась в	1	1
729	полностью в	1	1
730	речь идет	3	1
731	является в	1	1
732	всей ее	2	1
733	говорил о	1	1
734	многие годы	1	1
735	но это	1	1
736	в свою	1	1
