N	4gram	Tiupa_Vved_1	Narrotol
73	выявить в ней процессуальный	1	1
74	владеет всей полнотой смысла	1	1
75	участников повествовательный эпизод создается	1	1
76	немного погодя детей тащат	2	1
77	и питается наше ощущение	1	1
78	текста рассказывать неизбежно приходится	1	1
79	лексико-грамматические и интонационно-синтаксические характеристики	1	1
80	стилистическими средствами но и	1	1
81	становится совершенно другим потому	1	1
82	друга местом временем действия	1	1
83	сохраняется но приобретает в	1	1
84	лучше или хуже дальше	1	1
85	значимость некоторые эпизоды визуально	1	1
86	в разные времена различные	1	1
87	стороны повествующего ни от	1	1
88	детей в свою очередь	1	1
89	художественная литература является искусством	1	1
90	культуре чрезвычайно существенно намечается	1	1
91	изменениями т.е динамическими элементами	1	1
92	должное поведение детей а	1	1
93	бахтин может служить эффективным	1	1
94	очевидно пришло из кругозора	1	1
95	всех прочих видов повествования	1	1
96	рассказчик на стороне детей	1	1
97	нейтрального стиля мы отчетливо	1	1
98	имплицитному автору фокализатором выступает	1	1
99	неизбежно дискретна поскольку осуществляется	1	1
100	появлением на свет затемняют	1	1
101	от сознания поскольку согласно	1	1
102	действительность будучи непосредственной формой	1	1
103	тексте события может служить	1	1
104	воображении в итоге наррация	1	1
105	искусства такая значимость нередко	1	1
106	формы времени и хронотопа	2	1
107	бытия но разворачивает перед	1	1
108	на территории почти каждого	1	1
109	назвать одновременно все подробности	1	1
110	проектом дэвид херман общегуманитарного	1	1
111	жизни кинематограф расчленяет его	1	1
112	культурную память как событийное	1	1
113	и предполагаем в рассказывающем	1	1
114	установкой на письменное свидетельство	1	1
115	а субъект эстетический он	1	1
116	и событийного аспектов бытия	1	1
117	чаем они полны страстного	2	1
118	разворачивает перед мысленным взором	1	1
119	фрактальные цепи картинок улавливающих	1	1
120	рассказывания о случившемся суть	1	1
121	различного рода внутритекстовые высказывания	1	1
122	положениях в сущности говоря	1	1
123	а уничтожение приплода как	1	1
124	стирая границы между ними	1	1
125	то есть время обладающее	1	1
126	даже в лирике не	1	1
127	взрослой родительской взрослые обнаруживают	1	1
128	фрагменты речи персонажей выхватываются	1	1
129	весь день обещали наказать	1	1
130	слова художественная литература является	1	1
131	только бытию познанному и	1	1
132	череда событий без наличия	1	1
133	чужого слова во втором	1	1
134	деталей в пределах кадрового	1	1
135	непосредственном показе к двойной	1	1
136	и наглый явно принадлежат	1	1
137	отчетливо слышим чужой голос	1	1
138	нарратологии вольфа шмида ведущая	1	1
139	слова фразы явственно принадлежат	1	1
140	в их исторической динамике	1	1
141	чем и питается наше	1	1
142	с жераром женеттом важнейшая	1	1
143	даже самая тривиальная в	1	1
144	события может служить абзац	1	1
145	мире [...] событие бытия	1	1
146	событие это нарративный статус	1	1
147	национального языка например французского	1	1
148	толстого где воспроизведение иностранной	1	1
149	присущи не самому бытию	1	1
150	пятый напоминают словесный показ	1	1
151	от рассказывания опиравшегося на	1	1
152	гляди чтобы они вели	1	1
153	и конца рассказываемого отрезка	1	1
154	смыслу рассказанного классическим примером	1	1
155	вербализация которая обладает специфическими	1	1
156	подлинный автор скрываясь за	1	1
157	создает наррацию ибо анарративная	1	1
158	от ситуации к ситуации	1	1
159	местах и в то	1	1
160	становится очевидным что место	1	1
161	смыслопорождающего отбора элементов из	1	1
162	сказать мы не можем	1	1
163	процессуальности невозможно дальнейшее ментальное	1	1
164	отличающиеся друг от друга	1	1
165	он не тот кто	1	1
166	чуждости далекости невразумительности для	1	1
167	передразнивание и т.п в	1	1
168	бахтин мыслил категорию события	1	1
169	говорения где подлинный автор	1	1
170	единственную абсолютно правильную историю	1	1
171	на кадры ментального видения	1	1
172	поименованное в тексте а	1	1
173	последовательно вводятся автором в	1	1
174	в зависимости от наполнения	1	1
175	его на отрезки это	1	1
176	в данном случае обеспечивается	1	1
177	от событийной стороны жизни	1	1
178	истории чья точка зрения	1	1
179	перед мысленным взором реципиента	1	1
180	систему последовательности нарастания или	1	1
181	герои − писал в.ф	1	1
182	а читателем − в	1	1
183	при этом становится очевидным	1	1
184	ментальному зрению читателя то	1	1
185	нас слышит говорящего кто	1	1
186	не столь знаменательна как	1	1
187	фоне его первоначальных фраз	1	1
188	всегда ỳже повествуемого мира	1	1
189	точной мысли ю.н тынянова	1	1
190	биографической личностью вольф шмид	1	1
191	у стола помахивает хвостом	1	1
192	история обозначает содержание нарратива	1	1
193	физической в онтологической глубине	1	1
194	например приказывая или напротив	1	1
195	лишь поименованное в тексте	1	1
196	или контраста при этом	1	1
197	эффект не борьбы но	1	1
198	никогда со взрослой родительской	1	1
199	как известно по мере	1	1
200	качестве способности человеческой речи	1	1
201	ỳже повествуемого мира составляющего	1	1
202	повествование жертвуя подробностями и	1	1
203	дискретные отрезки издавна именуемые	1	1
204	а также выражение их	1	1
205	их возраст прически охарактеризованы	1	1
206	нарратология по-прежнему остается флагманом	1	1
207	котят глоссализация чеховского повествования	1	1
208	за собой лишь расстановку	1	1
209	их тавтологии нулевая гетероглоссия	1	1
210	данто фраза является повествовательной	1	1
211	никогда не владеет всей	1	1
212	это вовсе еще не	1	1
213	как разноречивое становление кишащее	1	1
214	процессуальности история непреложный в	1	1
215	событийную основу события речевой	1	1
216	по мысли поля рикёра	1	1
217	хейден уайт мы неизбежно	1	1
218	средствами в частности визуальными	1	1
219	хотя тоже не сводимая	1	1
220	конца рассказываемого отрезка жизни	1	1
221	гетероглоссия как дистанция между	1	1
222	сущность явления постигается не	1	1
223	бывает порой не одноголосой	1	1
224	формой распространения опыта свойственной	1	1
225	голос конструктивно неравноправен с	1	1
226	к двойной структуре конфигурирующей	1	1
227	на процессуальный опыт узнаваемого	1	1
228	говорящий позиционирует свои коммуникативные	1	1
229	исходные и конечные агентов	1	1
230	ролан барт именовал бумажным	1	1
231	сознания ни субъективно внутри	1	1
232	смысла при множественности возможных	1	1
233	образования нового эпизода достаточно	1	1
234	классического реализма xix столетия	1	1
235	сознаниями реципиентов никакое нарративное	1	1
236	участки нарративного текста и	1	1
237	все для взрослых она	1	1
238	ю.н тынянова сущность явления	1	1
239	на английский язык как	1	1
240	ситуации и соответствующих эпизодам	1	1
241	и по длительности и	1	1
242	одна из этих реальностей	1	1
243	множества воспринимающих приблизиться к	1	1
244	объективные характеристики позволяющие определять	1	1
245	в нарративной структуре текста	1	1
246	эстетический он не тот	1	1
247	исходное свойство всякой нарративности	1	1
248	главное в нее входит	1	1
249	в одном высказывании смешаны	1	1
250	нарратология становится междисциплинарный проектом	1	1
251	каждое могло бы стать	1	1
252	элементы статические например состояния	1	1
253	событийного аспектов бытия то	1	1
254	внешней передачи но и	1	1
255	и описания словесные портрет	1	1
256	сказанного-услышанного таящийся в нарративной	1	1
257	между конкурирующими интерпретативными стратегиями	1	1
258	своим внутренним имагинативным вообразительным	1	1
259	повторений все неожиданное незнаемое	1	1
260	и целостен континуален а	1	1
261	события от сознания поскольку	1	1
262	этих случаях лексико-грамматические и	1	1
263	анарративная ''картина'' не может	1	1
264	большей или меньшей широтою	1	1
265	представляют собой своего рода	1	1
266	''когда'' ''для того чтобы''	1	1
267	них как бы утрачивает	1	1
268	тривиальная в общеязыковом отношении	1	1
269	данного рассказывания в данной	1	1
270	изменением состояния невозможно история	1	1
271	истории составляющий ее из	1	1
272	неразрывно объединены в едином	1	1
273	преимущественно письменная форма речи	1	1
274	эпизодов визуальная презентация наррации	1	1
275	в период его становления	1	1
276	это непосредственное воспроизведение чужих	1	1
277	кто говорит с нами	1	1
278	времени сколько понадобилось на	1	1
279	в свою очередь членится	1	1
280	чужого слова бахтин когда	1	1
281	исходной ситуации и соответствующих	1	1
282	предикативное ядро этих предложений	1	1
283	событие бытия [...] становится	1	1
284	по себе восприятие жизни	1	1
285	время они неразрывно объединены	1	1
286	симпатии между рассказчиком и	1	1
287	эффект гетероглоссии может быть	1	1
288	себе слушатель/читатель одним из	1	1
289	процессуальные изменения или повторяющиеся	1	1
290	сами участвуем как слушатели-читатели	1	1
291	вольф шмид задается вопросом	1	1
292	повергает в трепет вызывает	1	1
293	сущностными характеристиками события представляются	1	1
294	в нарративности специфически человеческий	1	1
295	строгом значении этого термина	1	1
296	и соответствующих эпизодам наррации	1	1
297	возможных композиционных форм прежде	1	1
298	восприятия в каждый малый	1	1
299	свободное самоопределяющееся в своей	1	1
300	оттенок наконец в третьем	1	1
301	как конструктивного затруднения преодоление	1	1
302	в нашем опыте ибо	1	1
303	внутреннего зрения или точнее	1	1
304	именно эта природа авторства	1	1
305	свидетеля и судии этим	1	1
306	гадость искажающая должное поведение	1	1
307	вопросом каково отношение между	1	1
308	не владеет всей полнотой	1	1
309	в первом случае мы	1	1
310	не в нагнетаемом максимуме	1	1
311	может изменить бытие так	1	1
312	начального конечного центрального или	1	1
313	которое постепенно сформирует его	1	1
314	кадров строится различно например	1	1
315	новое состояние не поддается	1	1
316	нарративных структур художественного письма	1	1
317	событийности без этих вспомогательных	1	1
318	истории в отличие от	1	1
319	этапах развития повествовательного искусства	1	1
320	так называемая презентация наррации	1	1
321	был переведен г морсоном	1	1
322	цепь воспроизводилась древними писателями	1	1
323	полны страстного желания поскорее	2	1
324	именуемые эпизодами и отличающиеся	1	1
325	семиотических структур его репрезентации	1	1
326	речи нарратора карикатурный оттенок	1	1
327	чтобы они вели себя	1	1
328	детскую одевают их ставят	2	1
329	чему стремилась школа анналов	1	1
330	искусством построения визуального кадра	1	1
331	его становления в смыслосообразный	1	1
332	своего рода словесный показ	1	1
333	современная интермедиальная нарратология не	1	1
334	коммуникативный аспект повествовательного текста	1	1
335	истории принципиально неотделима ни	1	1
336	стола помахивает хвостом и	1	1
337	нарратология включает с круг	1	1
338	здесь дети отлучены от	1	1
339	и тем самым ослабляя	1	1
340	детей событийность происшествия бесспорна	1	1
341	иными медиальными средствами в	1	1
342	самого рассказывания в этом	1	1
343	не поверхностно-речевую а более	1	1
344	от объективных условий но	1	1
345	обладают способ не только	1	1
346	об этих процессах в	1	1
347	для множества воспринимающих приблизиться	1	1
348	напоминают словесный показ некоторые	1	1
349	человечества написать невозможно но	1	1
350	второй половины заключительной фразы	1	1
351	бытие так сказать материально	1	1
352	и бывшими языками отмирающими	1	1
353	сгущено излагающее предысторию персонажа	1	1
354	этой смены принципиально различный	1	1
355	исторический период становления наррации	1	1
356	выразить свою позицию речь	1	1
357	кроваток глядят сердито друг	1	1
358	объективно существовавший жизненный материал	1	1
359	другой нередко имеет место	1	1
360	фокализатором выступает один из	1	1
361	этим сознанием и устанавливается	1	1
362	отразилось в сознании другого	1	1
363	отдельного слова в повествовательном	1	1
364	не только в слове	1	1
365	кадра а единством их	1	1
366	чеканил с немцами поясняя	1	1
367	состояния и действия примером	1	1
368	для одного из участников	1	1
369	со множеством речевых практик	1	1
370	континуален а его словесная	1	1
371	скреплять их в цепочки	1	1
372	пределами обнаруживаются модификации текстовой	1	1
373	физической реальности как известно	1	1
374	следующий участок текста с	1	1
375	нарратора сам же нарратор	1	1
376	реципиента к реципиенту может	1	1
377	истина правда присущи не	1	1
378	и через решетки кроваток	1	1
379	разнообразной по своим формам	1	1
380	визуальная презентация наррации в	1	1
381	завязывается мотив несвободы при	1	1
382	ни одного отдельного слова	1	1
383	замечанию юргена хабермаса нарративная	1	1
384	к биографической личности человека	1	1
385	эпизода как структурной единицы	1	1
386	говорит с нами а	1	1
387	день обещали наказать и	1	1
388	которых мы организуем нашу	1	1
389	дядя петруша приходит обыкновенно	2	1
390	события стало быть не	1	1
391	ролан барт до их	1	1
392	способна нести в себе	1	1
393	оставил заменив одно преступление	1	1
394	есть одновременно а закономерное	1	1
395	читается как сценарий короткометражного	1	1
396	статус зависит от ценностной	1	1
397	свойств микрочастицы у нее	1	1
398	она репрезентирует отрезок времени	1	1
399	говоря это нарратологическая абстракция	1	1
400	собой разворачивание цепи кадров	1	1
401	личность это дух повествования	1	1
402	эпизод хотя и обозначен	1	1
403	различные и по длительности	1	1
404	тексте он не идентичен	1	1
405	или ментального процесса б	1	1
406	исторически исходная текстуализация наррации	1	1
407	редактором прямой речи персонажа	1	1
408	текста нарратора и текста	1	1
409	так сказать материально [...]	1	1
410	и б свободное самоопределяющееся	1	1
411	созерцают котят но при	1	1
412	средствами иного национального языка	1	1
413	несобственно-прямой речи подробная классификация	1	1
414	лампы на гербовой бумаге	1	1
415	с детьми как с	1	1
416	речевой субъект а субъект	1	1
417	или попросту утратившей связь	1	1
418	[...] воспроизводя зримый и	1	1
419	всякой нарративности неведомое мифическому	1	1
420	неологизм был переведен г	1	1
421	мысли м.м бахтина главное	1	1
422	нефикционального рассказывания неразделимы это	1	1
423	будет зависеть от меры	1	1
424	в принципе является возвратом	1	1
425	коммуникацию или хроникерским с	1	1
426	смысловых и ценностных кругозора	1	1
427	ценностная дивергенция конфронтация кругозоров	1	1
428	ситуации и жестами персонажей	1	1
429	событийного единства ведь для	1	1
430	предельно высока обычные занятия	1	1
431	их непрерывной речевой деятельности	1	1
432	в повествуемый мир так	1	1
433	соответствии с классической формулой	1	1
434	в маркированном положении начального	1	1
435	направленности сознания которая не	1	1
436	кинематограф расчленяет его на	1	1
437	и действия примером итеративного	1	1
438	чаще эту виртуальную фигуру	1	1
439	всякая повествовательная фраза даже	1	1
440	второй и пятый напоминают	1	1
441	бахтинское событие интенционально его	1	1
442	история шире события в	1	1
443	хвост она ходит по	1	1
444	сцену земного бытия выходит	1	1
445	сливаются в цельную историю	1	1
446	общим родовым обозначением таких	1	1
447	намерения жизненные истории идеи	1	1
448	термина глосса характерное словечко	1	1
449	оборачивается теорией повествовательной коммуникации	1	1
450	чужой воли имеют для	1	1
451	кругозору основополагающими здесь следует	1	1
452	состояний однако характер этой	1	1
453	человеческой речи формировать культурную	1	1
454	самих этих действий рассказ	1	1
455	же подлежат события однако	1	1
456	целая цепь событий в	1	1
457	внутреннего формирования индивидуального опыта	1	1
458	многообразие человеческого опыта достаточно	1	1
459	нос мальчика и телосложение	1	1
460	отличающейся от языковой картины	1	1
461	готовясь рассказать нечто мы	1	1
462	него нет своего голоса	1	1
463	себе немалое количество перформативных	1	1
464	субъекта цитируемый голос конструктивно	1	1
465	рассказывать неизбежно приходится кому-то	1	1
466	а единством их активного	1	1
467	заменив одно преступление на	1	1
468	такого рода нарративной фрактальности	1	1
469	действующего лица и позицией	1	1
470	чехов явственно обнаруживает свое	1	1
471	кадр возникает вследствие того	1	1
472	м.м бахтина главное действующее	1	1
473	неотделима ни от ее	1	1
474	становления в смыслосообразный состав	1	1
475	основной для самостоятельного кадра	1	1
476	взрослому голосу хотя и	1	1
477	что нарративность в качестве	1	1
478	фокализатора всегда ỳже повествуемого	1	1
479	нами а тот кто	1	1
480	ориентируясь на рецептивные возможности	1	1
481	излагания истории а главное	1	1
482	самой своей фрактальной упорядоченностью	1	1
483	смысла репрезентация какой-либо истории	1	1
484	являя собой наррацию без	1	1
485	этом отношении к автору	1	1
486	объективно вне сознания ни	1	1
487	по себе исходные и	1	1
488	и языковому кругозору героя	1	1
489	кадр пришел из киноведения	1	1
490	слова бахтин когда в	1	1
491	разрыва или пространственного переноса	1	1
492	они неразрывно объединены в	1	1
493	конечному двенадцатому второй эпизод	1	1
494	также высказывания перформативные и	1	1
495	удачливыми с большей или	1	1
496	становлении киноискусства неро ходит	1	1
497	отождествляют с фабулой это	1	1
498	практики обращение к такого	1	1
499	говоря единственную абсолютно правильную	1	1
500	в нее входит целый	1	1
501	членится на эпизоды и	1	1
502	новую область опыта сферу	1	1
503	достойно выразить свою позицию	1	1
504	в рассказе о ней	1	1
505	быть несколько поскольку его	1	1
506	и подвижный образ жизни	1	1
507	мира составляющего кругозор нарратора	1	1
508	порой в ней отраженно	1	1
509	но на этот раз	1	1
510	степени отличающейся от языковой	1	1
511	беспрецедентная выделенность некоторой конфигурации	1	1
512	и визуальные искусства это	1	1
513	и на разных местах	1	1
514	лишь функция собственного текста	1	1
515	в едином стилевом ключе	1	1
516	голосов вполне уместно может	1	1
517	ситуации к ситуации рассказчик	1	1
518	определенно контрастируют с текстом	1	1
519	события в строгом значении	1	1
520	возвратом от рассказывания опиравшегося	1	1
521	персонажам достойно выразить свою	1	1
522	в учебниках по мифологии	1	1
523	место нарративных дискурсов в	1	1
524	а его словесная репрезентация	1	1
525	в кино в принципе	1	1
526	и не поражает взрослых	1	1
527	[...] отразилось в сознании	1	1
528	разноречивое становление кишащее будущими	1	1
529	снять из-за упоминания в	1	1
530	только удивляются аппетиту громадной	1	1
531	исследование способов посредством которых	1	1
532	из рассмотрения нарративные практики	1	1
533	осознаваться [...] отразилось в	1	1
534	напротив обращаясь с просьбой	1	1
535	нее возрастают свойства волновые	1	1
536	времени и хронотопа в	2	1
537	стороны жизни и повествование	1	1
538	преобразилось бахтинское событие интенционально	1	1
539	разговора новостных политических юридических	1	1
540	однако само мышление дискретными	1	1
541	с кристаллизацией личностного событийного	1	1
542	двумя полярными доктринами доктриной	1	1
543	может различаться широтой кругозора	1	1
544	улавливает событийности бытия но	1	1
545	при отсутствии такого рода	1	1
546	написавшего книгу историк в	1	1
547	реальности как известно по	1	1
548	итеративное повествование как и	1	1
549	которой голос нарратора не	1	1
550	пришло из кругозора и	1	1
551	информации сообщаемой повествователем информативность	1	1
552	мифов-нарраций никогда не было	1	1
553	став искусством построения визуального	1	1
554	напряженное взаимодействие и борьба	1	1
555	поражает взрослых по причине	1	1
556	смешаны два высказывания [...]	1	1
557	вполне подтверждает первоначальное читательское	1	1
558	историей? количественно определять различие	1	1
559	память намерения жизненные истории	1	1
560	изучает тексты передающие изменение	1	1
561	обиженной кошке и жестоком	1	1
562	свидетель и судия в	1	1
563	но в этом проговаривании	1	1
564	необратимости новое состояние не	1	1
565	статус некоторого отрезка жизни	1	1
566	сознании другого свидетеля и	1	1
567	адресат природа события стало	1	1
568	будущее свое сообщение но	1	1
569	кошка ощенилась похожи на	1	1
570	абстракция фигура связывающая воедино	1	1
571	данное понятие характеризует действительную	1	1
572	в сознании ребенка новую	1	1
573	в.ф асмус − последовательно	1	1
574	ментальным ресурсам восприятия связываются	1	1
575	неотделимость события от сознания	1	1
576	с помощью эффекта несовместимости	1	1
577	на концепции нарративности как	1	1
578	особенно стихотворные были одноголосыми	1	1
579	инкорпорированы в диегетическую речь	1	1
580	нарративный текст практически невозможен	1	1
581	а не все что	2	1
582	мире толстого где воспроизведение	1	1
583	развернуты в особенности второй	1	1
584	которой чужое слово старательно	1	1
585	не имея возможности назвать	1	1
586	учебнике с присвоением древнейшим	1	1
587	наррации а киноискусство просто	1	1
588	как бы утрачивает свою	1	1
589	действий рассказ же о	1	1
590	нет своего голоса [...]	1	1
591	само по себе восприятие	1	1
592	повествовательном тексте он не	1	1
593	места времени и действия	1	1
594	ценностной интерпретации со стороны	1	1
595	не перечислением насильственных действий	1	1
596	и передают детское понимание	1	1
597	ходе чтения − в	1	1
598	происходят в разные времена	1	1
599	это свобода свидетеля и	1	1
600	не могло быть [...]	1	1
601	намечается так называемый нарратологический	1	1
602	начиная с классического реализма	1	1
603	девочка кудрявая пухленькая малорослая	1	1
604	с просьбой говорящий позиционирует	1	1
605	позиции наблюдателя хотя ни	1	1
606	соответствующей температуре но рассказ	1	1
607	имеет дело не с	1	1
608	мир так сказать изнутри	1	1
609	сохранив привкус немецкости аллюзия	1	1
610	истории народов и человечества	1	1
611	непредсказуемых событий и доктриной	1	1
612	события речевой презентацией наррации	1	1
613	дискретными кадрами сформировалось в	1	1
614	также и миметически в	1	1
615	же фигура хотя тоже	1	1
616	невозможно помыслить созерцая непрерывный	1	1
617	реальность вербальной коммуникации которая	1	1
618	связывающая воедино фрактальные участки	1	1
619	петруша приходит обыкновенно не	2	1
620	специфически человеческий животные им	1	1
621	его словесная репрезентация неизбежно	1	1
622	просто потенциальный адресат природа	1	1
623	быть не только вербальной	1	1
624	текста персонажа определенно контрастируют	1	1
625	состоять лишь из одного	1	1
626	языку стилю ценностному кругозору	1	1
627	к ее собственному повседневному	1	1
628	активного внутреннего состояния смыслосообразность	1	1
629	мы можем мысленно проговаривать	1	1
630	может быть использован весьма	1	1
631	инстанция имплицитного автора гарант	1	1
632	письма литературоведческая нарратология по-прежнему	1	1
633	вдохновением именно имплицитный автор	1	1
634	его и направляет своим	1	1
635	с собой разноречие этот	1	1
636	исторического опыта всякий год	1	1
637	определенным образом упорядоченная цепочка	1	1
638	папа и мама смеются	1	1
639	события однако нарративная история	1	1
640	стало осознаваться [...] отразилось	1	1
641	это все равно впрочем	1	1
642	стилю ценностному кругозору основополагающими	1	1
643	заглянуть во внутренний мир	1	1
644	ужас приобретая статус события	1	1
645	примером ненадежного нарратора может	1	1
646	переход от донарративных структур	1	1
647	естественные процессы как замерзание	1	1
648	t при отсутствии такого	1	1
649	рикёра temps et récit	1	1
650	не улавливает событийности бытия	1	1
651	натуральным качеством происходящего вокруг	1	1
652	кадр внутреннего зрения или	1	1
653	доктринами доктриной событийности история	1	1
654	на какой базируется вербализация	1	1
655	в ней процессуальный фундамент	1	1
656	самая тривиальная в общеязыковом	1	1
657	лаконичным сообщениям например восьмой	1	1
658	ощенилась похожи на мышов	1	1
659	как видим не совсем	1	1
660	поэтому определенным образом упорядоченная	1	1
661	кадры ментального видения нарратор	1	1
662	правильную историю человечества написать	1	1
663	только в перформативной установке	1	1
664	связываются в единство картинки	1	1
665	всех его планах именно	1	1
666	пухленькая малорослая не по	1	1
667	быть короткий разговор а	1	1
668	статические например состояния сами	1	1
669	искажающая должное поведение детей	1	1
670	достаточно очевидно разделяется на	1	1
671	тем не менее своим	1	1
672	имеет место интерференция текста	1	1
673	в сознании другого свидетеля	1	1
674	действия совершаемые с детьми	1	1
675	носителем подлинного смысла произведения	1	1
