N	2gram	Bakhtin_Pr_2	Formalny
134	отношение к	2	3
135	как к	1	3
136	все же	3	3
137	когда он	3	3
138	целый ряд	2	3
139	и как	2	3
140	и наконец	6	3
141	и отчасти	1	3
142	в себе	5	3
143	человек не	1	3
144	так сказать	6	3
145	он не	9	3
146	он должен	1	3
147	оно должно	2	3
148	в каждом	11	3
149	то ни	1	3
150	значение в	2	3
151	его в	3	3
152	литературном произведении	1	3
153	в жизни	3	3
154	в них	4	3
155	нельзя понять	1	3
156	вещей и	1	3
157	они не	1	3
158	в отношении	3	3
159	но для	3	3
160	не о	1	3
161	в основе	1	3
162	связи с	1	3
163	материала в	1	3
164	отличается от	2	3
165	всего в	1	3
166	к тому	4	3
167	нашей работы	2	3
168	здесь не	6	3
169	особенно в	2	3
170	жизнь и	1	3
171	критика и	1	3
172	воздействия на	1	3
173	бы в	5	3
174	говорит он	1	3
175	наконец в	3	3
176	и всякое	2	3
177	один из	1	3
178	в большинстве	9	3
179	для него	8	3
180	и даже	3	3
181	не было	1	3
182	и непосредственно	1	3
183	его как	1	3
184	на фоне	5	3
185	ни на	3	3
186	смысле этого	1	3
187	не боится	1	3
188	в художественном	3	3
189	этого слова	2	3
190	дело идет	1	3
191	в основном	1	3
192	но это	4	3
193	это последнее	1	3
194	более того	4	3
195	с помощью	1	3
196	же в	1	3
197	между ними	4	3
198	что он	13	3
199	же как	1	2
200	чтобы не	2	2
201	е как	1	2
202	этом пункте	1	2
203	и это	4	2
204	самый предмет	2	2
205	всякое иное	1	2
206	оно было	1	2
207	а как	4	2
208	как таковым	1	2
209	положения в	1	2
210	вопрос о	2	2
211	литературы и	1	2
212	всем этим	2	2
213	не найдем	1	2
214	реагировать на	1	2
215	как если	2	2
216	менее всего	1	2
217	уже как	1	2
218	друг от	2	2
219	нет и	1	2
220	за пределы	3	2
221	идет о	1	2
222	с этим	2	2
223	в него	7	2
224	однако не	1	2
225	стиля и	1	2
226	глава вторая	1	2
227	от этого	1	2
228	впечатление что	1	2
229	в произведении	4	2
230	в нашем	1	2
231	эпохи и	1	2
232	этот образ	1	2
233	не могла	1	2
234	и если	1	2
235	к миру	2	2
236	а вовсе	1	2
237	ни были	1	2
238	но ведь	5	2
239	о мире	1	2
240	но все	2	2
241	и каковы	1	2
242	это не	3	2
243	отражение в	1	2
244	ни в	2	2
245	в самую	1	2
246	нисколько не	1	2
247	в эту	3	2
248	почти не	2	2
249	не от	1	2
250	значение для	2	2
251	у тургенева	4	2
252	что было	2	2
253	раз и	2	2
254	виду что	1	2
255	мысли в	1	2
256	на него	3	2
257	к другим	1	2
258	только не	1	2
259	следовательно и	1	2
260	из системы	1	2
261	ничего не	3	2
262	одна из	2	2
263	до настоящего	1	2
264	в самой	4	2
265	правда это	2	2
266	за исключением	1	2
267	и является	2	2
268	во всем	3	2
269	а лишь	2	2
270	нам важно	1	2
271	настоящего времени	1	2
272	только здесь	1	2
273	его с	1	2
274	от нее	1	2
275	не есть	2	2
276	если же	4	2
277	данную эпоху	1	2
278	от друга	2	2
279	всего этого	2	2
280	приводит к	6	2
281	являются лишь	1	2
282	на нее	1	2
283	не с	1	2
284	для всякого	1	2
285	глубоко и	1	2
286	еще в	1	2
287	с ним	3	2
288	часто и	1	2
289	произведения как	2	2
290	на их	1	2
291	и что	5	2
292	в различных	3	2
293	не выходит	1	2
294	и лишь	1	2
295	между тем	3	2
296	и всякая	1	2
297	функций в	1	2
298	что и	3	2
299	во всей	1	2
300	вполне понятно	1	2
301	в другой	1	2
302	нет он	1	2
303	действительности не	1	2
304	связей с	1	2
305	только в	4	2
306	уже не	3	2
307	если мы	2	2
308	ни одного	4	2
309	и типов	1	2
310	большинстве случаев	8	2
311	его и	2	2
312	же они	1	2
313	как их	1	2
314	точка зрения	1	2
315	в одном	12	2
316	иначе как	1	2
317	сами по	1	2
318	и со	3	2
319	как раз	4	2
320	глава первая	1	2
321	они становятся	1	2
322	лишь для	1	2
323	из важнейших	1	2
324	специфических особенностей	1	2
325	или иначе	1	2
326	здесь в	3	2
327	сама по	4	2
328	не на	4	2
329	все время	1	2
330	была бы	2	2
331	есть лишь	1	2
332	но есть	1	2
333	все более	1	2
334	бы оно	1	2
335	вместе с	1	2
336	и особенно	2	2
337	подхода к	1	2
338	определяющего влияния	1	2
339	из этой	1	2
340	по существу	3	2
341	в содержание	1	2
342	является для	1	2
343	в чужом	4	2
344	к которому	1	2
345	совершается в	1	2
346	в результате	4	2
347	может войти	1	2
348	дана в	1	2
349	места в	1	2
350	ни было	2	2
351	в своих	2	2
352	отношении к	2	2
353	одной из	1	2
354	но эта	2	2
355	что такое	2	2
356	влияния на	1	2
357	эту последнюю	1	2
358	а между	2	1
359	смысле слова	1	1
360	ту же	2	1
361	но кроме	1	1
362	б м	1	1
363	также и	3	1
364	например в	2	1
365	для построения	2	1
366	мы замечаем	1	1
367	менее глубокой	1	1
368	и через	1	1
369	себя как	3	1
370	мы здесь	2	1
371	связи между	3	1
372	он может	1	1
373	или к	1	1
374	и есть	1	1
375	нам кажется	5	1
376	между двумя	1	1
377	в первом	2	1
378	и чрезвычайно	1	1
379	установка на	4	1
380	из его	2	1
381	в нашу	2	1
382	определяется в	1	1
383	формы сами	1	1
384	мы уже	3	1
385	той же	3	1
386	всего того	1	1
387	бы уже	1	1
388	на материале	2	1
389	словами в	2	1
390	и само	1	1
391	которую мы	1	1
392	не во	2	1
393	как стиль	2	1
394	во внутреннем	2	1
395	конкретном и	1	1
396	все здесь	1	1
397	вместо того	1	1
398	ему в	1	1
399	кто же	1	1
400	в каждой	2	1
401	дальнейшее развитие	1	1
402	его по-своему	1	1
403	имеет первостепенное	1	1
404	не был	2	1
405	глубокой и	1	1
406	в сюжете	1	1
407	тем как	1	1
408	но конечно	2	1
409	не входит	2	1
410	оценок в	1	1
411	и сделает	1	1
412	оно является	2	1
413	его собственном	1	1
414	и речи	1	1
415	среде но	1	1
416	к третьему	2	1
417	мы дадим	1	1
418	опирается на	2	1
419	без другого	1	1
420	вот как	4	1
421	за этим	1	1
422	этом его	1	1
423	первостепенное значение	2	1
424	ней в	1	1
425	словом в	4	1
426	как нам	2	1
427	и различные	2	1
428	перед нами	7	1
429	отношением к	1	1
430	большинстве же	1	1
431	хотя и	5	1
432	и понимания	1	1
433	возможных способов	1	1
434	социальной группе	1	1
435	своего художественного	3	1
436	в точке	2	1
437	увидим что	1	1
438	целом его	1	1
439	о самом	1	1
440	то в	1	1
441	та же	2	1
442	бы и	2	1
443	эти вопросы	1	1
444	так или	1	1
445	время начинает	1	1
446	иначе и	1	1
447	из этих	2	1
448	а особенно	1	1
449	так в	1	1
450	с их	2	1
451	таковы три	1	1
452	романа но	2	1
453	сюда относятся	1	1
454	нами в	2	1
455	как он	2	1
456	на то	5	1
457	направлено на	3	1
458	не следует	1	1
459	сказать в	1	1
460	тем не	2	1
461	все те	1	1
462	разобранная нами	2	1
463	в первой	2	1
464	свою собственную	1	1
465	этого нельзя	2	1
466	на таком	1	1
467	пределах одного	9	1
468	к одному	6	1
469	внутренней речи	2	1
470	этот процесс	1	1
471	вообще не	1	1
472	том и	1	1
473	и по	1	1
474	на этом	1	1
475	конца и	1	1
476	мыслью но	1	1
477	они должны	1	1
478	связанных с	1	1
479	есть одна	1	1
480	на этой	1	1
481	занимает очень	1	1
482	и единого	1	1
483	не умеет	1	1
484	всеми своими	1	1
485	деле в	1	1
486	может стать	4	1
487	этом смысле	2	1
488	характерный для	1	1
489	лишь на	2	1
490	должен был	1	1
491	и тем	1	1
492	за ней	1	1
493	ведь в	1	1
494	материал для	1	1
495	и каждый	1	1
496	каждом элементе	1	1
497	литературы к	1	1
498	но уже	1	1
499	он является	2	1
500	нет в	1	1
501	это положение	1	1
502	далеко не	4	1
503	их взаимоотношения	1	1
504	но лишь	1	1
505	место и	1	1
506	нами особенность	1	1
507	и уже	1	1
508	переходим к	3	1
509	он и	3	1
510	нигде не	1	1
511	это совершенно	1	1
512	мы с	2	1
513	как целое	1	1
514	действительно не	1	1
515	установок как	1	1
516	такой же	3	1
517	и тогда	1	1
518	не мог	1	1
519	одно направление	1	1
520	этот материал	1	1
521	в этих	6	1
522	и другие	1	1
523	что если	3	1
524	в эпохи	1	1
525	художественного творчества	2	1
526	получается впечатление	1	1
527	в такой	2	1
528	не становится	1	1
529	не изучены	1	1
530	в котором	6	1
531	а от	1	1
532	переносит в	1	1
533	и свой	3	1
534	его разновидностях	1	1
535	в отличие	4	1
536	от его	1	1
537	но здесь	5	1
538	же тенденция	1	1
539	даны в	3	1
540	но он	4	1
541	друг другу	1	1
542	превратиться в	1	1
543	и эти	1	1
544	бы о	1	1
545	слово т	1	1
546	словах в	1	1
547	партию но	1	1
548	же случаев	1	1
549	не знает	3	1
550	и очень	2	1
551	и функции	1	1
552	этом не	1	1
553	часть вторая	1	1
554	и разновидности	1	1
555	лишь косвенно	1	1
556	первых и	1	1
557	чисто смысловой	1	1
558	человека но	1	1
559	иной раз	2	1
560	этими двумя	1	1
561	мышления и	1	1
562	не имеет	1	1
563	если в	1	1
564	и сама	1	1
565	его идеологического	1	1
566	выдвинул у	1	1
567	но только	1	1
568	того чтобы	1	1
569	в структуре	1	1
570	для всего	1	1
571	роману как	1	1
572	его внутренний	1	1
573	и без	2	1
574	на себя	2	1
575	словами всю	1	1
576	данной социальной	2	1
577	ведь может	1	1
578	чуткое ухо	1	1
579	эта тенденция	1	1
580	по своей	1	1
581	п в	1	1
582	изнутри и	1	1
583	же он	1	1
584	в сознании	1	1
585	эти три	1	1
586	из истории	2	1
587	на которой	1	1
588	только с	1	1
589	уже и	2	1
590	разобранные нами	3	1
591	мы и	2	1
592	что на	2	1
593	точном смысле	1	1
594	и из	1	1
595	стиля как	1	1
596	свое собственное	1	1
597	все то	1	1
598	и стиль	1	1
599	не стали	1	1
600	в духе	1	1
601	не могут	4	1
602	могут быть	3	1
603	лежит в	2	1
604	зрения своей	1	1
605	числе и	1	1
606	не поняв	1	1
607	все усиливается	1	1
608	того о	1	1
609	его значение	1	1
610	поэтического языка	1	1
611	но сама	1	1
612	в простую	1	1
613	ничего общего	1	1
614	пр он	1	1
615	и самое	2	1
616	и о	2	1
617	и сами	2	1
618	как один	1	1
619	типов и	4	1
620	и важно	2	1
621	в точном	1	1
622	сознания с	1	1
623	важное место	1	1
624	мы наблюдаем	2	1
625	глубже и	2	1
626	если они	1	1
627	что у	2	1
628	поэтому мы	1	1
629	в образе	2	1
630	в нескольких	1	1
631	здесь он	1	1
632	по природе	1	1
633	здесь нет	3	1
634	мог бы	1	1
635	во многом	1	1
636	и всегда	2	1
637	понятно что	1	1
638	и делают	1	1
639	в словах	4	1
640	из одного	4	1
641	дальше что	1	1
642	разных типов	1	1
643	собственно в	1	1
644	в другом	7	1
645	на всех	1	1
646	быть более	3	1
647	его жизни	2	1
648	можно сказать	1	1
649	может не	1	1
650	каждом своем	1	1
651	и социальной	1	1
652	отражением в	1	1
653	разобранной нами	1	1
654	и всю	1	1
655	от них	2	1
656	и во	1	1
657	точке пересечения	2	1
658	на одном	1	1
659	в языке	1	1
660	в форме	2	1
661	и ни	1	1
662	резко отличается	1	1
663	эту плоскость	1	1
664	правда на	1	1
665	и самые	1	1
666	в каждую	1	1
667	к нему	5	1
668	в двух	1	1
669	мы видим	1	1
670	стиль в	1	1
671	менее в	1	1
672	согласиться с	1	1
673	положение в	2	1
674	и действительно	1	1
675	в стороне	2	1
676	очень много	1	1
677	смысле не	1	1
678	определенной художественной	1	1
679	между этими	1	1
680	здесь невозможны	1	1
681	им лишь	1	1
682	кроме этого	1	1
683	именно на	1	1
684	с которыми	1	1
685	вследствие чего	1	1
686	своего собственного	1	1
687	так что	5	1
688	из которого	1	1
689	значительно и	1	1
690	он их	1	1
691	в сторону	2	1
692	к какому-нибудь	1	1
693	себя в	3	1
694	конкретной почве	1	1
695	же но	1	1
696	слова в	12	1
697	литературный стиль	1	1
698	в виде	3	1
699	чем с	1	1
700	и отчетливой	1	1
701	или даже	1	1
702	в данной	1	1
703	и обратно	1	1
704	всегда наличны	1	1
705	из них	2	1
706	произведения не	1	1
707	глаза и	1	1
708	предмет и	1	1
709	на чужой	1	1
710	мы знаем	1	1
711	мир в	1	1
712	достаточно назвать	1	1
713	отражает в	1	1
714	самого слова	1	1
715	воздействует на	1	1
716	так как	4	1
717	содержания а	1	1
718	как его	4	1
719	но что	1	1
720	у него	6	1
721	отличие от	4	1
722	видения и	1	1
723	но вся	1	1
724	связан с	1	1
725	материал и	1	1
726	или иной	3	1
727	и сознание	2	1
728	его себе	1	1
729	и тех	1	1
730	а именно	1	1
731	эти две	1	1
732	понимали и	1	1
733	во второй	1	1
734	а с	2	1
735	содержание его	1	1
736	один и	1	1
737	что не	2	1
738	что для	1	1
739	связано с	1	1
740	смысла и	1	1
741	несколько иное	2	1
742	потом в	1	1
743	слове в	1	1
744	к своему	1	1
745	изображения в	1	1
746	однако и	1	1
747	так называемой	1	1
748	основное и	1	1
749	весь его	1	1
750	одну из	1	1
751	в слове	5	1
752	его собственной	1	1
753	здесь этот	1	1
754	о предмете	1	1
755	отчасти с	1	1
756	там где	4	1
757	слово а	2	1
758	время оно	1	1
759	для историка	1	1
760	здесь имеет	1	1
761	несмотря на	1	1
762	развиваться в	1	1
763	очень важное	1	1
764	особого типа	1	1
765	классической поэтике	1	1
766	одному знаменателю	2	1
767	положений в	1	1
768	жизни а	1	1
769	из которых	1	1
770	по своему	2	1
771	раскрыться и	1	1
772	если оно	2	1
773	по поводу	1	1
774	в той	5	1
775	и переживания	1	1
776	мы остановимся	1	1
777	что же	7	1
778	на какой-то	1	1
779	проблем не	1	1
780	даже с	1	1
781	различные типы	1	1
782	об особенностях	1	1
783	что как	1	1
784	реакции на	3	1
785	в это	1	1
786	произведения или	1	1
787	его именно	1	1
788	не меняет	1	1
789	всей совокупности	1	1
790	происходит лишь	1	1
791	в смысле	1	1
792	между собой	2	1
793	кроме того	3	1
794	вещь а	1	1
795	при всем	1	1
796	часть нашей	1	1
797	стремиться к	1	1
798	и для	3	1
799	и нужна	1	1
800	слова но	2	1
801	исключительно как	1	1
802	или в	8	1
803	сознания и	3	1
804	м эйхенбаум	1	1
805	том что	2	1
806	для нас	2	1
807	романа в	1	1
808	увидим дальше	1	1
809	которую он	2	1
810	в литературной	2	1
811	еще более	2	1
812	тем более	1	1
813	обрабатывается именно	1	1
814	его жизнь	1	1
815	в г	1	1
816	обстоит дело	1	1
817	но чисто	1	1
818	направление и	1	1
819	е в	1	1
820	от ее	1	1
821	границу между	1	1
822	социально и	1	1
823	и глубокого	1	1
824	сказать что	2	1
825	другой стороны	3	1
826	своего предмета	1	1
827	совершенно не	4	1
828	авантюрного романа	2	1
829	не принимают	1	1
830	большое значение	1	1
831	о себе	7	1
832	автора в	1	1
833	в последнем	3	1
834	из этого	1	1
835	формы его	1	1
836	есть и	3	1
837	несколько далее	1	1
838	время не	1	1
839	дает лишь	1	1
840	себе не	1	1
841	себе но	2	1
842	ли они	1	1
843	творчестве не	1	1
844	в данную	1	1
845	ее в	2	1
846	и эта	2	1
847	это в	1	1
848	свое и	1	1
849	к этому	1	1
850	его структура	1	1
851	этой точки	1	1
852	том числе	1	1
853	творчество как	1	1
