N	2gram	Voloshinov_1	Myshleni
376	до того	1	1
377	только с	1	1
378	если только	1	1
379	обнаруживают в	1	1
380	поэтому не	1	1
381	и именно	1	1
382	и часто	1	1
383	во все	1	1
384	лежит в	1	1
385	всего в	1	1
386	как для	1	1
387	говоря словами	1	1
388	предметов а	1	1
389	для себя	2	1
390	последнее время	1	1
391	только то	1	1
392	в себя	1	1
393	с самого	2	1
394	всей своей	2	1
395	так в	1	1
396	в дальнейшем	1	1
397	и характер	1	1
398	еще долгое	1	1
399	такое утверждение	1	1
400	определение этого	1	1
401	мог бы	2	1
402	еще и	4	1
403	для этого	1	1
404	воспринимаемые им	1	1
405	в определенной	1	1
406	исходного пункта	1	1
407	форме в	1	1
408	связанная с	1	1
409	связанное с	1	1
410	в действительной	1	1
411	материала это	1	1
412	но мы	4	1
413	или на	1	1
414	в различных	1	1
415	вне всякой	2	1
416	и остаются	1	1
417	этот момент	1	1
418	нуждается в	2	1
419	даже для	1	1
420	язык есть	1	1
421	которая и	1	1
422	на словах	1	1
423	слов и	4	1
424	и следовательно	2	1
425	может иметь	2	1
426	полагая что	1	1
427	явления как	1	1
428	с ними	2	1
429	в известную	1	1
430	и ее	2	1
431	состоит не	1	1
432	процессов в	1	1
433	положение что	1	1
434	чем сложнее	1	1
435	пути которым	1	1
436	больше и	1	1
437	одно из	1	1
438	не будут	1	1
439	и их	7	1
440	в конце	1	1
441	истории языка	2	1
442	само по	1	1
443	даже и	1	1
444	этой проблемы	2	1
445	мы это	1	1
446	этим путем	1	1
447	все равно	1	1
448	имеет место	2	1
449	в живом	1	1
450	к более	1	1
451	полагаем что	1	1
452	и самый	1	1
453	не на	2	1
454	же точно	1	1
455	долгое время	1	1
456	объединены в	1	1
457	языка в	1	1
458	комплексов в	1	1
459	теоретической и	1	1
460	вступает в	1	1
461	на который	1	1
462	его мышления	1	1
463	всей полноте	1	1
464	и понимании	1	1
465	подойти к	2	1
466	конечно не	1	1
467	место внутри	1	1
468	в течение	2	1
469	эти слова	1	1
470	в тех	2	1
471	как средство	1	1
472	быть не	1	1
473	художественное произведение	2	1
474	внутренним развитием	1	1
475	но это	1	1
476	все это	4	1
477	к двум	1	1
478	тех или	1	1
479	в полном	2	1
480	указать на	1	1
481	уже на	1	1
482	раз навсегда	1	1
483	не существует	1	1
484	или в	1	1
485	сознания и	2	1
486	только они	1	1
487	наблюдения над	1	1
488	тем более	1	1
489	вообще в	1	1
490	в целях	2	1
491	нет ничего	2	1
492	от первого	1	1
493	но если	1	1
494	речи и	1	1
495	впервые в	1	1
496	равно как	1	1
497	типа и	1	1
498	не что	2	1
499	отношению к	3	1
500	чем иным	2	1
501	поставить вопрос	3	1
502	следствием того	1	1
503	ее в	2	1
504	в своих	2	1
505	по поводу	1	1
506	слова когда	1	1
507	распадаются на	1	1
