N	2gram	Propp_Isto_6	Mirosoze
157	отношения к	1	2
158	он также	1	2
159	не имеют	1	2
160	его не	2	2
161	но она	1	2
162	как то	1	2
163	есть какая-то	1	2
164	же что	1	2
165	который может	1	2
166	не от	1	2
167	во всех	1	2
168	землю и	1	2
169	то он	2	2
170	по отношению	2	2
171	более чем	1	2
172	хотя и	1	2
173	увидим что	2	2
174	есть ли	1	2
175	от этого	3	2
176	на какой	1	2
177	и этим	5	2
178	духа в	1	2
179	и тот	1	2
180	и те	2	2
181	если он	3	2
182	но на	1	2
183	дальше и	1	2
184	этот процесс	1	2
185	и если	1	2
186	на его	4	2
187	этого вопроса	1	2
188	на этом	1	2
189	с собой	2	2
190	этом он	1	2
191	мире как	1	2
192	свою противоположность	1	2
193	стоит на	2	2
194	в грудь	1	2
195	если я	1	2
196	не всегда	4	2
197	есть явление	1	2
198	чем в	1	2
199	не будут	2	2
200	в этих	2	2
201	точки зрения	1	2
202	ее в	6	2
203	от его	1	2
204	которые в	2	2
205	есть еще	2	2
206	его до	1	2
207	сам он	1	2
208	соединение с	1	2
209	что есть	1	2
210	а от	1	2
211	правда в	1	2
212	ничего не	2	2
213	к ней	1	2
214	как будто	3	2
215	в основе	1	2
216	человека что	1	2
217	и социального	1	2
218	к себе	2	2
219	нет ни	2	2
220	оно не	1	2
221	приходит к	3	2
222	на вершине	1	2
223	он так	1	2
224	можно было	2	2
225	еще в	3	2
226	после того	2	2
227	и возможно	1	2
228	вот почему	3	2
229	и поэтому	1	2
230	и что	5	2
231	к нему	1	2
232	чтобы получить	2	2
233	все время	2	2
234	подобно тому	1	2
235	но с	1	2
236	мы видим	5	2
237	между тем	1	2
238	это означает	2	2
239	так что	3	2
240	же и	1	2
241	со своим	1	2
242	уже в	1	2
243	него и	3	2
244	и других	3	2
245	опасность быть	1	2
246	себе в	4	2
247	не случайно	1	2
248	есть выражение	1	2
249	были бы	1	2
250	е в	2	2
251	как у	2	2
252	и русская	1	2
253	что не	2	2
254	превращается в	7	2
255	не означает	2	2
256	народа как	1	2
257	к матери	1	2
258	вместе с	8	2
259	перейти в	1	2
260	к своему	3	2
261	не видел	2	2
262	тому как	1	2
263	это есть	1	2
264	что же	2	2
265	другого человека	1	2
266	но для	2	2
267	в более	6	2
268	его с	3	2
269	ее и	1	2
270	бы в	1	2
271	быть и	1	2
272	а в	3	2
273	к самым	1	2
274	отношению к	2	2
275	и землю	1	2
276	это была	1	2
277	и эта	3	2
278	пор не	1	1
279	с природой	1	1
280	его проглотить	1	1
281	и то	3	1
282	только потому	1	1
283	земле но	1	1
284	мере в	1	1
285	и объяснение	1	1
286	и чрезвычайно	1	1
287	почти всегда	3	1
288	должна быть	3	1
289	этом направлении	1	1
290	к народу	1	1
291	будто что-то	1	1
292	мы не	6	1
293	что если	1	1
294	ни у	1	1
295	большую роль	1	1
296	выходит из	1	1
297	есть царство	2	1
298	во всю	1	1
299	в царство	11	1
300	и ее	3	1
301	не знают	1	1
302	на них	1	1
303	к царству	1	1
304	природой он	1	1
305	быть признаны	1	1
306	жизнь ее	1	1
307	друг на	1	1
308	только тогда	1	1
309	не все	1	1
310	такой силой	1	1
311	в свои	2	1
312	человек может	1	1
313	которые не	1	1
314	с этим	2	1
315	народа в	1	1
316	мужчины в	1	1
317	и как	2	1
318	человеческого облика	1	1
319	его к	1	1
320	знаю что	1	1
321	никогда нет	2	1
322	ни один	1	1
323	в целом	1	1
324	формы в	1	1
325	все так	1	1
326	все эти	8	1
327	и народ	1	1
328	ее как	1	1
329	раз в	1	1
330	отношение между	1	1
331	в жертву	5	1
332	на то	2	1
333	эту мысль	1	1
334	же от	1	1
335	на западе	2	1
336	все другие	1	1
337	она становится	1	1
338	все те	1	1
339	которые целиком	1	1
340	по ту	1	1
341	есть та	1	1
342	что нужно	1	1
343	что ни	1	1
344	сходство по	1	1
345	но все	2	1
346	жить в	1	1
347	этом нет	1	1
348	же не	2	1
349	в другом	1	1
350	мире не	1	1
351	об этом	1	1
352	с целью	1	1
353	люди не	1	1
354	было бы	2	1
355	он есть	1	1
356	после этого	4	1
357	и тем	4	1
358	выходя из	1	1
359	она и	1	1
360	с тем	4	1
361	на друга	1	1
362	человек имеет	1	1
363	с такой	1	1
364	в чистом	1	1
365	остается в	1	1
366	перед собой	1	1
367	и становится	1	1
368	переносится в	1	1
369	но если	1	1
370	от своего	1	1
371	сторона его	1	1
372	можно найти	1	1
373	всему миру	2	1
374	в котором	1	1
375	человеком и	2	1
376	к одному	1	1
377	прийти к	1	1
378	в другое	1	1
379	в страшное	1	1
380	в которых	2	1
381	он весь	1	1
382	не осуществляется	1	1
383	своего рода	2	1
384	должны были	2	1
385	ответить на	1	1
386	вниз в	1	1
387	другом и	1	1
388	она в	2	1
389	него тоже	1	1
390	и более	1	1
391	их в	3	1
392	в религиозных	1	1
393	между двумя	1	1
394	все три	1	1
395	нас к	5	1
396	одна сторона	2	1
397	не знающих	2	1
398	этими двумя	1	1
399	как о	1	1
400	к этим	1	1
401	следовательно и	1	1
402	о природе	1	1
403	с земли	1	1
404	или как	2	1
405	можно видеть	1	1
406	ту сторону	1	1
407	на одной	1	1
408	того же	2	1
409	уже и	1	1
410	также должна	2	1
411	что на	1	1
412	не потому	3	1
413	пребывает в	1	1
414	бог и	1	1
415	одинаково и	1	1
416	не могут	1	1
417	и часто	1	1
418	ее на	2	1
419	бы он	1	1
420	отличается от	2	1
421	для такого	1	1
422	мысли о	1	1
423	все еще	1	1
424	или он	2	1
425	того самого	1	1
426	в ее	1	1
427	на той	2	1
428	приводит к	1	1
429	и сам	2	1
430	перенести в	1	1
431	не с	1	1
432	живет в	2	1
433	в борьбе	1	1
434	которая была	1	1
435	и каждый	1	1
436	о связи	1	1
437	он до	1	1
438	когда в	2	1
439	мира и	2	1
440	думает что	1	1
441	эта душа	1	1
442	от начала	1	1
443	с человеком	1	1
444	находится в	1	1
445	как существо	2	1
446	а также	4	1
447	на вопрос	1	1
448	справедливо но	1	1
449	теперь и	1	1
450	можно встретить	1	1
451	это в	1	1
452	стоит и	1	1
453	души из	1	1
454	и только	3	1
455	наконец в	1	1
456	кто в	1	1
457	который так	1	1
458	к концу	3	1
459	так для	1	1
460	стихии он	1	1
461	но так	3	1
462	же все	1	1
463	вне себя	1	1
464	был убежден	1	1
465	сама природа	1	1
466	ли он	1	1
467	всех его	2	1
468	бы ни	1	1
469	в голове	1	1
470	не допускающая	1	1
471	его совесть	1	1
472	и они	2	1
473	человека убивает	1	1
474	но есть	3	1
475	его и	1	1
476	этом мире	1	1
477	мир в	1	1
478	был бы	1	1
479	искать в	1	1
480	никто не	2	1
481	лет но	1	1
482	гибнет от	1	1
483	в землю	1	1
484	у нее	1	1
485	смысле этого	1	1
486	и продолжает	1	1
487	но что	1	1
488	в тьму	1	1
489	почему это	1	1
490	существо и	2	1
491	они будут	1	1
492	этого пути	1	1
493	в государство	1	1
494	на примере	1	1
495	с другой	10	1
496	все царства	1	1
497	такое же	1	1
498	а с	2	1
499	своего собственного	1	1
500	больше и	3	1
501	европы и	1	1
502	себя этот	1	1
503	также в	1	1
504	вход в	4	1
505	от труда	1	1
506	на смерть	1	1
507	но никогда	1	1
508	о чем	2	1
509	и огненное	1	1
510	на эту	1	1
511	человека или	1	1
512	связь с	11	1
513	и пришли	1	1
514	этап в	1	1
515	независимо от	3	1
516	приводит в	1	1
517	видит в	1	1
518	это приводит	1	1
519	на тот	2	1
520	противоположность в	1	1
521	он становится	2	1
522	а потом	2	1
523	у ивана	1	1
524	него есть	1	1
525	мыслится как	1	1
526	этого слова	1	1
527	с этой	2	1
528	этот не	1	1
529	все это	1	1
530	есть дух	1	1
531	которые были	1	1
532	народа они	1	1
533	которых он	2	1
534	как отец	1	1
535	имеет очень	1	1
536	что народы	1	1
537	победа над	1	1
538	а все	1	1
539	своей собственной	1	1
540	когда он	3	1
541	целый ряд	2	1
542	из себя	1	1
543	мы должны	2	1
544	не знающие	2	1
545	его уже	1	1
546	только что	2	1
547	этим он	2	1
548	уже нет	1	1
549	могли быть	2	1
550	ли сказать	1	1
551	ты не	1	1
552	между ними	1	1
553	к женщине	1	1
554	из этого	3	1
555	в свое	2	1
556	на своем	4	1
557	этим объясняется	3	1
558	приводит нас	2	1
559	но эти	2	1
560	это так	1	1
561	к этой	1	1
562	видим в	1	1
563	к этому	3	1
564	как на	3	1
