N	2gram	Vinokur_Ku_1	FransuaR
267	из самых	1	1
268	не хочет	1	1
269	из его	1	1
270	что эти	4	1
271	должна быть	3	1
272	в самом	10	1
273	и этот	1	1
274	что вся	1	1
275	не приходится	1	1
276	эти не	1	1
277	на место	1	1
278	и имена	1	1
279	приводят к	1	1
280	с вареньем	1	1
281	но даже	1	1
282	речь это	1	1
283	которое в	2	1
284	и он	3	1
285	это время	1	1
286	момент в	1	1
287	такое построение	1	1
288	его современники	1	1
289	самом деле	9	1
290	в быту	1	1
291	в противоречии	1	1
292	не все	2	1
293	столько против	1	1
294	в общем	3	1
295	отношение к	1	1
296	а всего	1	1
297	отличие от	1	1
298	к сожалению	1	1
299	относится к	2	1
300	по обычаю	1	1
301	государства и	1	1
302	с этим	4	1
303	от истории	2	1
304	целый ряд	5	1
305	ее целом	1	1
306	он дал	1	1
307	говорят о	1	1
308	бы и	2	1
309	в целом	4	1
310	же слово	1	1
311	что так	3	1
312	думать что	1	1
313	только на	1	1
314	с их	3	1
315	ни одного	2	1
316	тому же	1	1
317	были связаны	1	1
318	на то	4	1
319	после чего	2	1
320	реальное значение	2	1
321	борьбы с	1	1
322	в наших	1	1
323	с громадным	1	1
324	слово это	5	1
325	что слово	3	1
326	и если	3	1
327	главным образом	1	1
328	у самого	1	1
329	в переводе	1	1
330	вина нового	1	1
331	каждая эпоха	1	1
332	момента в	1	1
333	не значит	1	1
334	к одному	1	1
335	однако он	1	1
336	в силу	10	1
337	с представлением	1	1
338	так уж	1	1
339	когда на	1	1
340	прежде чем	1	1
341	но дело	1	1
342	или иных	1	1
343	что она	3	1
344	одно и	1	1
345	проблемы как	1	1
346	как они	2	1
347	за то	1	1
348	значение в	1	1
349	конечно в	1	1
350	об этом	1	1
351	что мне	1	1
352	них не	1	1
353	или даже	1	1
354	это было	2	1
355	на протяжении	1	1
356	которого не	1	1
357	сейчас в	1	1
358	связываются с	1	1
359	то все	1	1
360	даже в	3	1
361	между отдельными	1	1
362	только о	1	1
363	о характере	1	1
364	гл iv	1	1
365	в данном	4	1
366	на этот	2	1
367	и тогда	4	1
368	и того	2	1
369	одного и	2	1
370	и становится	2	1
371	что такое	6	1
372	и без	1	1
373	он понимал	1	1
374	традиции которая	1	1
375	в отличие	1	1
376	мысли и	1	1
377	всякий раз	1	1
378	и правил	1	1
379	и единым	1	1
380	из области	4	1
381	которые в	1	1
382	в россии	1	1
383	друг другу	1	1
384	труда и	2	1
385	что было	2	1
386	на новые	1	1
387	здесь следовательно	1	1
388	раз и	1	1
389	можно ли	2	1
390	i в	1	1
391	захотел то	1	1
392	что ему	1	1
393	дело не	2	1
394	например не	2	1
395	правда в	1	1
396	только из	1	1
397	не имел	1	1
398	говорить о	1	1
399	в самых	1	1
400	совершенно правильно	1	1
401	казалось бы	3	1
402	на язык	4	1
403	ничего не	2	1
404	при всем	1	1
405	как она	1	1
406	и обновление	1	1
407	и мысли	2	1
408	потому что	23	1
409	переходят в	1	1
410	этом отношении	5	1
411	и делает	1	1
412	что на	1	1
413	особое внимание	1	1
414	связывается с	1	1
415	от того	1	1
416	у нас	10	1
417	мы встречаем	1	1
418	в духе	3	1
419	что все	2	1
420	но все	2	1
421	бы он	1	1
422	о происхождении	1	1
423	они и	1	1
424	части романа	1	1
425	так например	2	1
426	в каждой	1	1
427	и своих	1	1
428	своего развития	1	1
429	значения и	1	1
430	свою очередь	3	1
431	и сами	2	1
432	всем этим	1	1
433	и от	1	1
434	сколько против	1	1
435	которые применяются	1	1
436	на том	3	1
437	из живой	1	1
438	оно также	1	1
439	можно было	6	1
440	в борьбе	1	1
441	она была	1	1
442	подойти к	2	1
443	с этого	1	1
444	если бы	9	1
445	о котором	2	1
446	по мере	3	1
447	будет идти	1	1
448	ними как	1	1
449	в прошлое	1	1
450	ними и	2	1
451	находится в	1	1
452	в тех	4	1
453	только и	3	1
454	первый и	1	1
455	и должно	2	1
456	но несколько	1	1
457	ему нужно	3	1
458	в самой	4	1
459	не нов	1	1
460	и что	5	1
461	здесь слово	1	1
462	живым и	1	1
463	можно сказать	3	1
464	и существенное	1	1
465	сторона того	1	1
466	нас в	1	1
467	и во	1	1
468	в конечном	1	1
469	что люди	1	1
470	переходит в	1	1
471	и всякая	1	1
472	что и	4	1
473	не видел	1	1
474	в форме	1	1
475	не надо	1	1
476	еще более	1	1
477	нет он	1	1
478	в него	1	1
479	в современной	2	1
480	но с	2	1
481	тогда начинается	1	1
482	не хотят	1	1
483	дело с	1	1
484	традиции в	2	1
485	отчасти и	1	1
486	художественной литературе	1	1
487	будто бы	1	1
488	очень много	2	1
489	или же	1	1
490	не историческая	2	1
491	если уж	1	1
492	прямо в	1	1
493	на этих	1	1
494	г и	1	1
495	этого процесса	1	1
496	этот раз	1	1
497	эти слова	1	1
498	был бы	2	1
499	для него	1	1
500	мы находим	1	1
501	в одном	3	1
502	противоречии с	1	1
503	как его	1	1
504	не столь	1	1
505	в соответствии	3	1
506	каждый из	1	1
507	поэтому на	1	1
508	в это	2	1
509	со всем	1	1
510	без всякой	1	1
511	во вступительной	1	1
512	до сих	4	1
513	форм с	1	1
514	всюду где	1	1
515	а с	3	1
516	в природе	1	1
517	борьба за	3	1
518	говорит о	1	1
519	в некоторых	1	1
520	был в	2	1
521	интересным примером	1	1
522	самых характерных	1	1
523	человек в	1	1
524	вероятно не	1	1
525	что мы	1	1
526	под влиянием	3	1
527	и вовсе	5	1
528	к лицу	1	1
529	к его	1	1
530	и потому	4	1
531	для самого	1	1
532	в строгом	1	1
533	нимало не	1	1
534	это также	1	1
535	она есть	1	1
536	лицом к	1	1
537	с некоторыми	1	1
538	с традиционными	1	1
539	смысле этого	3	1
540	и там	1	1
541	части в	1	1
542	из этой	1	1
543	культуры в	1	1
544	как начало	1	1
545	этого слова	3	1
546	с этой	2	1
547	слова и	4	1
548	какие же	1	1
549	нечто совершенно	1	1
550	в условиях	1	1
551	сих пор	4	1
552	первый из	1	1
553	этом и	1	1
554	цену и	1	1
555	тех или	1	1
556	в более	2	1
557	в связи	3	1
558	вступительной части	1	1
559	жизнь в	1	1
560	это как	1	1
561	которая в	1	1
562	и философы	1	1
563	не подозревая	1	1
564	для нас	2	1
565	интерес к	1	1
566	низшая ступень	1	1
567	поэтому все	1	1
568	она так	1	1
569	только что	1	1
570	том случае	1	1
571	эпоха имеет	1	1
572	не дает	1	1
573	даже при	1	1
574	здесь даже	1	1
575	в системе	3	1
576	значит конечно	1	1
577	в свою	3	1
578	таких слов	2	1
579	речи и	5	1
580	основу его	1	1
581	ведь он	1	1
582	в такие	1	1
583	оно совершается	2	1
584	тяготеют к	1	1
585	книги романа	1	1
586	в действительности	1	1
587	со всей	1	1
588	что в	17	1
589	случае если	1	1
590	в таком	3	1
591	и наглядно	2	1
592	все что	1	1
