N	2gram	Propp_Isto_7	Vladivir
345	необходимо отметить	1	1
346	противоречие с	1	1
347	только потому	1	1
348	и должны	1	1
349	и есть	1	1
350	имеют характер	1	1
351	в чисто	1	1
352	этой теории	1	1
353	из самых	2	1
354	из его	1	1
355	и больше	1	1
356	для своего	1	1
357	это совершенно	1	1
358	здесь уже	1	1
359	которую мы	1	1
360	теперь мы	1	1
361	та же	2	1
362	речь была	1	1
363	растущее в	1	1
364	в возможности	1	1
365	но она	1	1
366	что иное	1	1
367	представление о	3	1
368	за своим	1	1
369	связи со	2	1
370	во всех	7	1
371	иных случаях	1	1
372	к которой	2	1
373	силы и	1	1
374	свою жизнь	1	1
375	если в	2	1
376	очевидно что	1	1
377	некоторые черты	2	1
378	существование в	1	1
379	от такого	1	1
380	в свои	1	1
381	отличаются от	1	1
382	что они	3	1
383	определяется не	1	1
384	сама по	1	1
385	один и	1	1
386	в поисках	1	1
387	как в	12	1
388	ко всякого	1	1
389	просто как	1	1
390	когда он	3	1
391	что по	2	1
392	духа и	1	1
393	знаю что	2	1
394	и свою	1	1
395	автора и	1	1
396	что весь	1	1
397	два обстоятельства	1	1
398	но отсюда	1	1
399	бы с	1	1
400	он в	2	1
401	которые в	1	1
402	на стадии	1	1
403	думать что	2	1
404	в известном	1	1
405	им в	2	1
406	он делает	1	1
407	как он	6	1
408	его но	1	1
409	она все	1	1
410	тогда если	1	1
411	в первую	7	1
412	он пользуется	1	1
413	прочим и	2	1
414	и вот	1	1
415	на земле	2	1
416	не исчерпывают	1	1
417	его от	1	1
418	что ни	1	1
419	у греков	1	1
420	его не	2	1
421	на все	1	1
422	знает что	1	1
423	уже знаем	3	1
424	с начала	1	1
425	не простая	1	1
426	надо считать	1	1
427	после этого	3	1
428	в новое	1	1
429	в них	3	1
430	рядом с	1	1
431	не всегда	4	1
432	которой он	3	1
433	фигурирует в	1	1
434	специальной работе	1	1
435	что такого	1	1
436	обратимся к	1	1
437	в один	2	1
438	что собственно	2	1
439	что наличие	1	1
440	во время	6	1
441	от своего	1	1
442	и при	1	1
443	и их	1	1
444	при изучении	1	1
445	как все	1	1
446	и третий	1	1
447	и без	1	1
448	основном как	1	1
449	она в	3	1
450	превратилась в	3	1
451	в которых	1	1
452	идти только	2	1
453	не путем	1	1
454	должны были	3	1
455	природы но	1	1
456	наконец если	1	1
457	не раз	1	1
458	отца это	1	1
459	но эта	2	1
460	образом и	1	1
461	но он	2	1
462	друг другу	1	1
463	надо сказать	1	1
464	только те	1	1
465	ни было	1	1
466	что сам	1	1
467	того кто	2	1
468	же мы	1	1
469	сам он	2	1
470	важные для	1	1
471	находит что	1	1
472	впадает в	1	1
473	и другое	2	1
474	одна из	7	1
475	что их	1	1
476	в науке	1	1
477	задачи мы	2	1
478	в основе	2	1
479	было у	1	1
480	для всего	1	1
481	то чего	1	1
482	если кто	2	1
483	того и	1	1
484	того как	3	1
485	под этим	1	1
486	и весь	1	1
487	но очень	1	1
488	очень мало	1	1
489	того в	1	1
490	предполагать что	1	1
491	все дело	2	1
492	правда это	1	1
493	ему и	1	1
494	то этот	1	1
495	до того	1	1
496	доказать что	1	1
497	как будто	1	1
498	ли это	1	1
499	ему не	1	1
500	и оно	2	1
501	очень часто	1	1
502	здесь тоже	2	1
503	начиная с	1	1
504	и такие	2	1
505	его за	2	1
506	всего в	1	1
507	и другим	1	1
508	за что	1	1
509	для его	1	1
510	указывает на	1	1
511	здесь под	1	1
512	все еще	1	1
513	что при	2	1
514	не единственный	1	1
515	и он	3	1
516	можно и	1	1
517	без всякого	2	1
518	в ее	2	1
519	здесь также	1	1
520	раз мы	1	1
521	говорится что	1	1
522	так в	4	1
523	вопрос что	1	1
524	и сам	1	1
525	только тот	1	1
526	и признаки	1	1
527	те же	1	1
528	ясно что	1	1
529	и мертвые	1	1
530	а этот	1	1
531	и которые	1	1
532	идти дальше	2	1
533	подойти к	1	1
534	когда в	1	1
535	том как	1	1
536	собой и	1	1
537	ли эти	2	1
538	о ней	1	1
539	в самой	1	1
540	на вопрос	4	1
541	и поэтому	1	1
542	другими словами	2	1
543	с того	4	1
544	можно сказать	1	1
545	как эта	1	1
546	самому себе	1	1
547	все та	1	1
548	вопросу о	1	1
549	помощи которых	1	1
550	сделать ее	1	1
551	все в	2	1
552	доходит до	2	1
553	здесь более	1	1
554	и во	1	1
555	во всей	1	1
556	вслед за	1	1
557	кто в	1	1
558	которая и	1	1
559	в свете	3	1
560	том почему	1	1
561	если это	2	1
562	и она	3	1
563	а она	4	1
564	видим что	3	1
565	в литературе	2	1
566	же можно	1	1
567	тех пор	1	1
568	один из	7	1
569	только одной	1	1
570	мы видим	10	1
571	с появлением	1	1
572	к отцу	2	1
573	самые разнообразные	1	1
574	для нее	2	1
575	же почему	1	1
576	их не	2	1
577	ясности в	1	1
578	же он	1	1
579	самом деле	1	1
580	не отметить	1	1
581	конечно не	2	1
582	или через	1	1
583	первые три	1	1
584	него и	3	1
585	этому вопросу	1	1
586	не дает	1	1
587	у того	2	1
588	мышления и	1	1
589	за ним	1	1
590	сила а	1	1
591	него нет	1	1
592	это обстоятельство	2	1
593	конечно у	1	1
594	земли и	1	1
595	не находит	2	1
596	здесь перед	1	1
597	не для	1	1
598	богов и	1	1
599	увидим еще	1	1
600	или это	2	1
601	этим же	1	1
602	каждый элемент	1	1
603	в руки	1	1
604	этого он	1	1
605	мало для	1	1
606	но из	1	1
607	представляют собой	5	1
608	это будет	1	1
609	и др	2	1
610	возможно что	3	1
611	и из	1	1
612	до сих	2	1
613	она всегда	1	1
614	же а	1	1
615	по своим	3	1
616	во второй	1	1
617	такое же	2	1
618	вопрос почему	1	1
619	в некоторых	1	1
620	ясным что	1	1
621	бы для	1	1
622	смысла и	1	1
623	в изучение	1	1
624	и возвращается	2	1
625	был в	2	1
626	на этот	2	1
627	за год	1	1
628	именно так	1	1
629	а так	1	1
630	о чем	1	1
631	этим самым	1	1
632	него не	1	1
633	что из	2	1
634	становится ясным	2	1
635	в частности	1	1
636	можно будет	1	1
637	свете этой	1	1
638	в иных	1	1
639	незадолго до	1	1
640	его на	2	1
641	из которых	1	1
642	не знал	2	1
643	по своему	1	1
644	он говорит	2	1
645	трудной задачи	2	1
646	но этот	1	1
647	в тех	5	1
648	с тех	2	1
649	за рамки	1	1
650	в состоянии	4	1
651	здесь идет	1	1
652	этом случае	1	1
653	и нет	2	1
654	сих пор	3	1
655	но так	1	1
656	все это	8	1
657	видно что	5	1
658	ум и	1	1
659	от нас	1	1
660	здесь входить	1	1
661	должны быть	3	1
662	и после	2	1
663	и часто	1	1
664	ли в	1	1
665	тем и	1	1
666	на небе	2	1
667	не говорится	3	1
668	мира и	1	1
669	тот кто	5	1
670	идет речь?	1	1
671	отсюда видно	4	1
672	еще более	1	1
673	они имеют	1	1
674	но зато	1	1
675	здесь даже	1	1
676	к самому	1	1
677	нам не	1	1
678	может и	1	1
679	из многочисленных	1	1
680	утверждать что	1	1
681	с ней	3	1
682	только как	1	1
683	являясь к	1	1
684	сила и	1	1
685	ниже мы	1	1
686	в заключение	1	1
687	в действительности	2	1
688	вполне можно	1	1
689	жизни и	1	1
690	но эти	1	1
691	и другие	9	1
692	он пишет	1	1
693	все что	1	1
694	этой точки	3	1
695	они не	2	1
