N	2gram	Vinokur_Ku_1	Psycholo
172	его в	1	3
173	ни в	2	3
174	этого слова	3	3
175	далеко не	1	3
176	должно быть	3	3
177	всех этих	1	3
178	но если	2	3
179	и сейчас	1	3
180	мы в	1	3
181	в которых	6	3
182	в дневнике	1	3
183	т п	18	3
184	тому чтобы	1	3
185	что этот	1	3
186	тем самым	4	3
187	в то	2	3
188	в самых	1	3
189	ли это	2	3
190	и для	2	3
191	во все	2	3
192	и говорит	2	3
193	в пределах	4	3
194	так и	7	3
195	за то	1	3
196	и здесь	3	3
197	что и	4	3
198	том как	3	3
199	дело с	1	3
200	с одной	1	3
201	конечно не	2	3
202	мы получим	1	3
203	был бы	2	3
204	тому же	1	3
205	всяком случае	5	3
206	могло бы	1	3
207	в одном	3	3
208	сами по	1	3
209	не для	1	3
210	этой трагедии	1	3
211	тем что	8	3
212	до сих	4	3
213	но и	6	3
214	на этот	2	3
215	здесь в	1	3
216	не было	3	3
217	одной стороны	1	3
218	совершенно одинаково	1	3
219	эти слова	1	3
220	он говорит	1	3
221	в той	5	3
222	смысле этого	3	3
223	да и	1	3
224	еще раз	1	3
225	сих пор	4	3
226	что оно	3	3
227	указывает на	1	3
228	тот же	2	3
229	в своих	1	3
230	точно так	1	3
231	во всяком	5	3
232	прав когда	2	2
233	также и	2	2
234	и то	3	2
235	из его	1	2
236	почти всегда	1	2
237	что эти	4	2
238	все те	2	2
239	с таким	1	2
240	мы имеем	6	2
241	так чтобы	1	2
242	это время	1	2
243	когда речь	1	2
244	не был	1	2
245	столь же	1	2
246	с его	4	2
247	во всех	1	2
248	иметь дело	1	2
249	себе и	2	2
250	со стороны	4	2
251	она есть	1	2
252	меньше всего	2	2
253	как говорит	1	2
254	в одной	1	2
255	что ее	1	2
256	что нет	1	2
257	что касается	2	2
258	однако не	6	2
259	не в	11	2
260	это легко	1	2
261	это просто	1	2
262	в действительности	1	2
263	но в	2	2
264	бы и	2	2
265	мне не	1	2
266	бы не	1	2
267	из этих	4	2
268	думать что	1	2
269	по словам	1	2
270	при этом	6	2
271	т д	14	2
272	едва ли	1	2
273	под конец	1	2
274	приходим к	1	2
275	конца и	1	2
276	то чтобы	1	2
277	ввел в	1	2
278	на все	1	2
279	вот например	1	2
280	в них	7	2
281	иначе говоря	2	2
282	взгляд на	1	2
283	в такой	1	2
284	в котором	3	2
285	в их	3	2
286	оказывается что	1	2
287	вопрос о	2	2
288	бы сказать	1	2
289	и эти	3	2
290	даже в	3	2
291	сущности говоря	1	2
292	что ему	1	2
293	не имеет	2	2
294	и остается	1	2
295	и именно	2	2
296	только не	1	2
297	же время	2	2
298	действительно в	1	2
299	за которой	1	2
300	и является	4	2
301	вместо того	1	2
302	свидетельствуют о	2	2
303	только одна	1	2
304	не потому	5	2
305	перед ним	1	2
306	этот закон	1	2
307	есть только	1	2
308	но все	2	2
309	просто на	1	2
310	чтобы сделать	1	2
311	как только	1	2
312	могли бы	2	2
313	к такому	1	2
314	без всякого	1	2
315	в ее	1	2
316	действия и	2	2
317	и когда	1	2
318	в какое-то	1	2
319	и с	5	2
320	в последней	1	2
321	в словах	1	2
322	ничего не	2	2
323	можно сказать	3	2
324	образом в	1	2
325	в виду	5	2
326	все дело	1	2
327	сводится к	3	2
328	ему нужно	3	2
329	внимание на	4	2
330	должно было	1	2
331	не надо	1	2
332	уже до	1	2
333	один из	4	2
334	мы увидим	3	2
335	от одной	1	2
336	связи с	7	2
337	уже в	3	2
338	ни одного	2	2
339	в нашей	1	2
340	не все	2	2
341	его и	1	2
342	одно из	2	2
343	именно как	1	2
344	даже не	1	2
345	на примере	2	2
346	с другой	7	2
347	такое понимание	1	2
348	именно в	6	2
349	в каких	1	2
350	убеждаемся что	1	2
351	а с	3	2
352	прежде всего	9	2
353	а на	2	2
354	ничем не	1	2
355	не на	4	2
356	была бы	3	2
357	и потому	4	2
358	к другой	1	2
359	с такой	1	2
360	в тех	4	2
361	слов в	2	2
362	по существу	4	2
363	как нельзя	1	2
364	в это	2	2
365	со всей	1	2
366	не является	2	2
367	сюжета и	1	2
368	и от	1	2
369	в результате	5	2
370	его не	1	2
371	нас совершенно	1	2
372	хотя бы	10	2
373	слово в	1	2
374	другой стороны	6	2
375	какой мере	1	2
376	в искусстве	1	2
377	который должен	1	1
378	говоря о	1	1
379	в обычном	1	1
380	необходимо показать	1	1
381	только кажущееся	1	1
382	связана с	1	1
383	стороны что	1	1
384	того же	4	1
385	этом понимании	1	1
386	и должны	1	1
387	на деле	1	1
388	и конструкции	1	1
389	очень много	2	1
390	в первом	3	1
391	из самых	1	1
392	не хочет	1	1
393	элементарным и	1	1
394	нас на	1	1
395	сторону от	2	1
396	не имеют	3	1
397	от которых	1	1
398	с основной	2	1
399	действительности и	1	1
400	действия это	1	1
401	есть не	1	1
402	и значение	2	1
403	вскрыть и	1	1
404	для своего	1	1
405	которого не	1	1
406	и современной	1	1
407	которую мы	1	1
408	нисколько но	1	1
409	нежели в	1	1
410	не имеющая	1	1
411	это всегда	1	1
412	что иное	1	1
413	в деле	1	1
414	и другая	1	1
415	мы получаем	1	1
416	к началу	1	1
417	но даже	1	1
418	мы и	1	1
419	и со	1	1
420	построения в	1	1
421	что можно	2	1
422	которое в	2	1
423	так называемые	3	1
424	назад и	1	1
425	на наше	1	1
426	еще не	5	1
427	иное как	2	1
428	тем как	1	1
429	то мы	3	1
430	но как	1	1
431	понятно в	1	1
432	в стихе	1	1
433	значение и	2	1
434	если в	2	1
435	по отношению	8	1
436	в общем	3	1
437	очевидно что	3	1
438	менее всего	1	1
439	годится для	1	1
440	а через	1	1
441	несмотря на	3	1
442	и стоит	1	1
443	то обстоятельство	8	1
444	стилистических заданий	1	1
445	относится к	2	1
446	которые не	1	1
447	в истории	3	1
448	пониманию и	1	1
449	по обычаю	1	1
450	же с	1	1
451	общего с	1	1
452	как к	1	1
453	вопросом о	1	1
454	со своей	1	1
455	точку зрения	1	1
456	формы в	2	1
457	так или	2	1
458	все так	1	1
459	из той	1	1
460	в нашем	1	1
461	что ничего	1	1
462	не годится	1	1
463	говорят о	1	1
464	и те	1	1
465	но ведь	2	1
466	в такую	1	1
467	слово это	5	1
468	так сказать	5	1
469	на его	3	1
470	главным образом	1	1
471	он должен	1	1
472	что нужно	2	1
473	он пользуется	1	1
474	однако он	1	1
475	они свидетельствуют	1	1
476	случайно и	1	1
477	у читателя	1	1
478	вообще не	1	1
479	необходимо для	1	1
480	и сам	1	1
481	наших глазах	1	1
482	д все	1	1
483	из него	1	1
484	просто что	3	1
485	то ни	1	1
486	как они	2	1
487	в совершенно	1	1
488	есть все	1	1
489	что мне	1	1
490	них не	1	1
491	внешнюю оболочку	1	1
492	те или	1	1
493	деле в	1	1
494	раз он	1	1
495	этом смысле	3	1
496	истории и	1	1
497	они по	1	1
498	даже что	1	1
499	но уже	5	1
500	она и	1	1
501	обозначить как	1	1
502	поэтому было	1	1
503	можно считать	1	1
504	и было	2	1
505	народа и	1	1
506	и еще	2	1
507	на первый	1	1
508	в этих	4	1
509	для него	1	1
510	но что	1	1
511	задачу но	1	1
512	композиции и	1	1
513	следует спросить	1	1
514	что такое	6	1
515	которая имеет	1	1
516	и без	1	1
517	что вся	1	1
518	не столько	2	1
519	мысли и	1	1
520	бы что	1	1
521	ответить на	1	1
522	от прежних	1	1
523	из области	4	1
524	не раз	2	1
525	если угодно	1	1
526	которые в	1	1
527	и более	2	1
528	так называемое	1	1
529	том и	2	1
530	с такими	1	1
531	с так	1	1
532	мы встречаемся	1	1
533	малой степени	1	1
534	любви и	1	1
535	но они	1	1
536	отчетливо и	1	1
537	что с	2	1
538	мысли в	1	1
539	тогда когда	6	1
540	уже из	2	1
541	правда в	1	1
542	того как	4	1
543	весь этот	1	1
544	как его	1	1
545	виду не	1	1
546	подошел к	1	1
547	но только	1	1
548	на язык	4	1
549	дело в	1	1
550	из четырех	1	1
551	находятся в	1	1
552	анализе структуры	1	1
553	всего на	1	1
554	с одним	1	1
555	которой должно	1	1
556	совершенно прав	1	1
557	и мысли	2	1
558	вот что	1	1
559	в сознании	1	1
560	из того	1	1
561	что речь	1	1
562	до того	2	1
563	это уже	1	1
564	что на	1	1
565	однако это	1	1
566	может показаться	1	1
567	виде так	1	1
568	конечно только	1	1
569	художественной литературы	1	1
570	обстоятельство что	8	1
571	один раз	1	1
572	он называет	1	1
573	этого одного	1	1
574	на склоне	1	1
575	бы он	1	1
576	и свое	1	1
577	выводы для	1	1
578	должен быть	4	1
579	значение это	1	1
580	следует отнести	1	1
581	и понять	1	1
582	как не	1	1
583	этой фразе	1	1
584	свою очередь	3	1
585	боится чтобы	1	1
586	только то	1	1
587	на той	1	1
588	в дальнейшем	1	1
589	нас интересовать	1	1
590	уяснить себе	1	1
591	как с	2	1
592	не трудно	7	1
593	нужно было	2	1
594	она была	1	1
595	который я	1	1
596	именно этот	1	1
597	это только	3	1
598	которые находят	1	1
599	но у	1	1
600	совершенно невозможно	1	1
601	потому чтобы	2	1
602	движения и	1	1
603	что часто	1	1
604	быть в	2	1
605	тех кто	1	1
606	вот и	1	1
607	как форма	1	1
608	все содержание	1	1
609	на наших	1	1
610	два разных	1	1
611	а также	1	1
612	мы меньше	1	1
613	звуков в	1	1
614	что им	1	1
615	и во	1	1
616	в конечном	1	1
617	в природе	1	1
618	как прямая	1	1
619	в которую	1	1
620	если с	1	1
621	на протяжении	1	1
622	упомянутый выше	1	1
623	этого закона	1	1
624	это лишь	1	1
625	его так	2	1
626	которым приходится	1	1
627	от нее	1	1
628	утрачивают свою	1	1
629	в теории	1	1
630	ней все	1	1
631	раз на	2	1
632	и связи	1	1
633	в лице	1	1
634	спросим себя	1	1
635	другое не	1	1
636	чтобы ответить	1	1
637	которое было	1	1
638	но с	2	1
639	следует ли	1	1
640	этой точки	2	1
641	что только	1	1
642	совсем не	1	1
643	действие в	2	1
644	или иные	1	1
645	что даже	1	1
646	в стороне	2	1
647	что свои	1	1
648	поэтому и	1	1
649	все той	1	1
650	между тем	5	1
651	за себя	1	1
652	случаи когда	1	1
653	таком понимании	1	1
654	с которыми	1	1
655	же и	2	1
656	есть в	4	1
657	если это	1	1
658	не принял	2	1
659	и у	1	1
660	видеть что	2	1
661	только на	1	1
662	слова в	1	1
663	действующего лица	1	1
664	по законам	1	1
665	не из	1	1
666	а то	2	1
667	он принадлежит	1	1
668	не так	1	1
669	себе в	3	1
670	и их	1	1
671	от другого	1	1
672	содержания и	1	1
673	иначе как	2	1
674	моментов в	1	1
675	которая составляет	1	1
676	русский язык	4	1
677	это речь	1	1
678	тема эта	1	1
679	и вместе	1	1
680	и рассказывает	1	1
681	рядом с	5	1
682	были бы	2	1
683	в особенности	3	1
684	к его	1	1
685	ссылками на	1	1
686	со всем	1	1
687	кажется мне	1	1
688	себе всю	1	1
689	и даже	3	1
690	в данный	1	1
691	нам не	3	1
692	не упоминает	1	1
693	живой и	1	1
694	не следует	1	1
695	однако что	1	1
696	имеем много	1	1
697	или иначе	2	1
698	по своим	2	1
699	к которому	3	1
700	уничтожить то	1	1
701	это необходимо	1	1
702	во второй	1	1
703	которые ему	1	1
704	себя и	1	1
705	в обращении	1	1
706	в некоторых	1	1
707	превращается в	2	1
708	здесь дело	1	1
709	автором в	1	1
710	приходится иметь	1	1
711	однако и	1	1
712	и своим	1	1
713	когда она	1	1
714	в живой	1	1
715	него не	1	1
716	нами по	1	1
717	на которые	1	1
718	я говорю	1	1
719	я уже	1	1
720	всего тем	1	1
721	чтобы мы	1	1
722	долгое время	1	1
723	которого мы	1	1
724	историей его	1	1
725	вот пример	1	1
726	забывать что	1	1
727	что за	1	1
728	следя за	1	1
729	много для	1	1
730	этим мы	1	1
731	совершенно иными	1	1
732	на эту	2	1
733	это есть	2	1
734	самого себя	1	1
735	отношению к	9	1
736	матери и	1	1
737	чтобы рассказать	1	1
738	там где	4	1
739	это значит	1	1
740	к следующему	1	1
741	его звуков	1	1
742	понимать как	2	1
743	ее последнее	1	1
744	смысл в	2	1
745	с историей	2	1
746	нечто совершенно	1	1
747	в условиях	1	1
748	только для	1	1
749	но это	1	1
750	о его	1	1
751	и таким	1	1
752	в чем	1	1
753	и естественно	1	1
754	но для	1	1
755	в смысле	2	1
756	к другим	1	1
757	это как	1	1
758	рассматривать как	1	1
759	и надо	1	1
760	чтобы создать	2	1
761	ли в	2	1
762	именно это	1	1
763	в связи	3	1
764	нам пришлось	1	1
765	это можно	1	1
766	или в	2	1
767	понять причины	1	1
768	которая в	1	1
769	эту точку	1	1
770	содержание и	5	1
771	понимают под	1	1
772	бы в	7	1
773	будто бы	1	1
774	когда указывает	1	1
775	же в	4	1
776	есть уже	1	1
777	от всякого	1	1
778	к ее	1	1
779	что слова	1	1
780	только одним	1	1
781	гораздо больше	1	1
782	жизни в	1	1
783	для разрешения	1	1
784	и смысла	1	1
785	нет ничего	1	1
786	нужно для	1	1
787	в свою	3	1
788	это все	1	1
789	в моем	1	1
790	а ведь	1	1
791	речи и	5	1
792	это на	1	1
793	их с	1	1
794	не что	1	1
795	правильными и	1	1
796	на практике	3	1
797	но еще	3	1
798	а может	1	1
799	это понятие	1	1
800	спросить себя	1	1
801	мы приходим	1	1
802	ничего общего	1	1
803	гораздо более	3	1
