N	2gram	Bakhtin_Fr_3	Psycholo
322	это может	1	2
323	всякий раз	1	2
324	вот этот	2	2
325	с он	1	2
326	в романе	15	2
327	другой стороны	1	2
328	их с	1	2
329	но когда	1	2
330	в свое	1	2
331	имеют дело	1	2
332	и от	3	2
333	заметить что	1	2
334	это в	2	2
335	все что	2	2
336	библии или	2	1
337	смысле слова	4	1
338	только он	1	1
339	как известно	2	1
340	если вы	1	1
341	героев и	1	1
342	говоря о	1	1
343	одним из	2	1
344	с с	1	1
345	он считает	2	1
346	предполагает что	1	1
347	всего тем	1	1
348	совершенно новый	1	1
349	утверждение что	1	1
350	всегда во	1	1
351	тем же	2	1
352	от своей	1	1
353	в первом	1	1
354	по преимуществу	2	1
355	другим источником	1	1
356	почти всегда	1	1
357	уже указывали	1	1
358	и самое	3	1
359	высшей степени	1	1
360	поэзии так	1	1
361	отношения к	1	1
362	в несколько	1	1
363	а как	1	1
364	употребляются в	1	1
365	что между	1	1
366	что уже	1	1
367	почти все	1	1
368	роман с	1	1
369	что иное	1	1
370	а для	1	1
371	на тему	2	1
372	слова под	1	1
373	основе этого	2	1
374	на другом	1	1
375	литературы и	1	1
376	подробно и	2	1
377	которые он	2	1
378	не найдем	1	1
379	человечества в	1	1
380	как здоровый	1	1
381	тем как	1	1
382	это имеет	1	1
383	с одной	1	1
384	важный для	1	1
385	и нуждается	1	1
386	связи и	1	1
387	в истории	4	1
388	его на	1	1
389	не согласиться	1	1
390	большим чем	1	1
391	для всех	1	1
392	на минуту	1	1
393	можно предположить	1	1
394	к новому	2	1
395	им в	1	1
396	кроме того	3	1
397	и где	1	1
398	они дают	1	1
399	сознания в	1	1
400	его к	2	1
401	вносит в	1	1
402	этой цели	1	1
403	своих произведениях	1	1
404	где все	1	1
405	только то	1	1
406	помощью которого	1	1
407	говорят о	2	1
408	не хочет	1	1
409	это есть	2	1
410	в нашем	4	1
411	из этих	2	1
412	все века	1	1
413	очень важным	1	1
414	речи но	1	1
415	может найти	1	1
416	но ведь	3	1
417	если он	1	1
418	не могла	1	1
419	это его	1	1
420	показал как	1	1
421	он должен	1	1
422	и если	2	1
423	но этого	1	1
424	свое время	1	1
425	в плане	2	1
426	которого и	1	1
427	что ни	1	1
428	всех своих	1	1
429	так например	1	1
430	половой жизнью	1	1
431	одно и	1	1
432	в основу	1	1
433	но все	3	1
434	это конечно	1	1
435	мы его	1	1
436	она понимает	1	1
437	указывали на	1	1
438	в совершенно	1	1
439	в другом	3	1
440	чего он	1	1
441	гонится за	1	1
442	его в	1	1
443	существенными моментами	1	1
444	прямо заявляет	1	1
445	бы нам	1	1
446	на почве	1	1
447	этих вопросов	1	1
448	указанием на	1	1
449	но именно	3	1
450	между отдельными	1	1
451	даже по	1	1
452	в художественную	1	1
453	не сделано	1	1
454	в высшей	1	1
455	как об	1	1
456	образы в	1	1
457	и уже	1	1
458	он и	7	1
459	мы видели	3	1
460	с такой	1	1
461	чем в	1	1
462	должно быть	1	1
463	страдания и	2	1
464	с еще	1	1
465	игру и	1	1
466	в эту	4	1
467	смыслу этого	1	1
468	таким же	1	1
469	определяется и	1	1
470	и тут	1	1
471	нас не	1	1
472	опоры для	1	1
473	наших дней	2	1
474	в котором	2	1
475	бы к	1	1
476	на такой	2	1
477	выражение только	1	1
478	рядом других	1	1
479	самый момент	1	1
480	из которой	1	1
481	в отличие	3	1
482	нему и	1	1
483	от его	1	1
484	он отмечает	1	1
485	и этой	1	1
486	и новые	1	1
487	мир и	1	1
488	чтобы выразить	1	1
489	что было	2	1
490	чтобы это	1	1
491	неизмеримо больше	1	1
492	мы встречаемся	1	1
493	в историческом	1	1
494	и очень	2	1
495	и длинные	1	1
496	слов то	1	1
497	суждения о	1	1
498	что эта	1	1
499	с представлением	1	1
500	с теми	1	1
501	самого начала	1	1
502	дело не	3	1
503	эти формы	1	1
504	дело в	2	1
505	одна из	3	1
506	что их	1	1
507	этой истории	1	1
508	мы все	1	1
509	о них	1	1
510	только не	1	1
511	на язык	1	1
512	в разных	2	1
513	в качестве	1	1
514	от эпохи	1	1
515	именно с	1	1
516	деле нет	1	1
517	очень мало	1	1
518	связь и	2	1
519	вместо того	1	1
520	связи с	6	1
521	так называемый	1	1
522	эти три	1	1
523	уже и	1	1
524	не нуждается	1	1
525	в области	4	1
526	все то	2	1
527	принадлежит к	1	1
528	мы узнаем	1	1
529	языке и	1	1
530	идейного содержания	1	1
531	время мы	1	1
532	сходство с	1	1
533	о таких	2	1
534	чтобы создать	1	1
535	они и	2	1
536	приводит его	2	1
537	него как	1	1
538	автора если	1	1
539	как мы	10	1
540	основываясь на	1	1
541	и о	4	1
542	изменений в	1	1
543	всем этим	2	1
544	людей в	1	1
545	мир к	1	1
546	в собственном	1	1
547	характер и	2	1
548	в себя	1	1
549	с самого	1	1
550	культуры и	7	1
551	он так	1	1
552	на нее	1	1
553	здесь он	2	1
554	за то	1	1
555	времени и	2	1
556	не с	1	1
557	было в	1	1
558	здесь как	1	1
559	и широкое	1	1
560	еще в	3	1
561	дальше не	1	1
562	которого они	1	1
563	элемент в	1	1
564	на что	1	1
565	развитой в	1	1
566	в тех	1	1
567	иное как	1	1
568	все дело	1	1
569	о нем	3	1
570	каждый раз	1	1
571	который говорил	1	1
572	произведение это	1	1
573	можно сказать	2	1
574	основе своей	2	1
575	все его	1	1
576	нас от	1	1
577	оставляет в	1	1
578	и во	4	1
579	может он	1	1
580	всех народов	1	1
581	ее от	1	1
582	самые основные	1	1
583	есть с	1	1
584	врач и	1	1
585	вообще и	1	1
586	что бы	1	1
587	и об	1	1
588	и она	1	1
589	в анализе	1	1
590	связь между	3	1
591	и другую	1	1
592	с здесь	1	1
593	обе эти	1	1
594	что только	1	1
595	важное значение	1	1
596	с ними	1	1
597	мы увидим	2	1
598	что даже	1	1
599	его жизнь	1	1
600	которое мы	1	1
601	эти утверждения	1	1
602	несколько ином	1	1
603	здесь с	1	1
604	со всеми	5	1
605	до наших	2	1
606	же и	3	1
607	в таких	3	1
608	конечно не	2	1
609	его этот	1	1
610	свидетельствует о	2	1
611	для него	5	1
612	и художественно	1	1
613	ведь это	1	1
614	прежде всего	16	1
615	им только	1	1
616	ее не	2	1
617	литературного произведения	1	1
618	доказать что	1	1
619	с искусством	1	1
620	ее на	1	1
621	встречаемся с	2	1
622	нас как	1	1
623	в другой	1	1
624	для художника	1	1
625	раза в	1	1
626	с другим	1	1
627	именно в	2	1
628	и прежде	3	1
629	близок к	1	1
630	нашего исследования	1	1
631	только к	1	1
632	к более	1	1
633	связано с	1	1
634	века и	4	1
635	во что	1	1
636	ничем не	1	1
637	жизнь в	3	1
638	писатель в	1	1
639	классового общества	1	1
640	менее важным	1	1
641	когда автор	1	1
642	к трем	1	1
643	под влиянием	1	1
644	в связи	5	1
645	с помощью	2	1
646	например знаменитая	1	1
647	этот рассказ	1	1
648	для последующих	1	1
649	от страха	3	1
650	его создания	1	1
651	ко всем	3	1
652	из его	1	1
653	не дают	1	1
654	для установления	2	1
655	на примерах	1	1
656	в той	6	1
657	такого рода	3	1
658	метода и	1	1
659	объектов и	1	1
660	во все	3	1
661	в первой	2	1
662	для понимания	3	1
663	на свете	1	1
664	громадное количество	1	1
665	и смерти	3	1
666	этого слова	2	1
667	его творчество	2	1
668	целей и	1	1
669	этом случае	1	1
670	как предмет	1	1
671	от нас	1	1
672	самое существенное	2	1
673	переходим к	1	1
674	оторвать от	1	1
675	в более	3	1
676	потому не	1	1
677	или в	1	1
678	узком смысле	1	1
679	в результате	1	1
680	мира и	1	1
681	его поведение	1	1
682	нам придется	1	1
683	ни к	1	1
684	следует писать	1	1
685	будто бы	1	1
686	и наконец	3	1
687	ни было	1	1
688	выводы из	1	1
689	хотя в	2	1
690	за этим	4	1
691	слово в	3	1
692	между ними	3	1
693	речи и	1	1
694	комического и	1	1
695	первом случае	1	1
696	не что	1	1
697	это и	2	1
698	из своей	1	1
699	в трех	1	1
700	имеет в	2	1
701	себе не	1	1
702	в виде	1	1
703	и другие	2	1
704	тем самым	1	1
705	совершенно последовательно	1	1
706	к этому	6	1
707	они не	3	1
