N	2gram	Vinokur_Ku_2	FransuaR
353	этот процесс	1	1
354	вообще не	1	1
355	по словам	2	1
356	не следует	5	1
357	для народа	1	1
358	а скорее	1	1
359	они в	1	1
360	состоит в	2	1
361	к одному	1	1
362	и вот	5	1
363	характерное для	2	1
364	свое время	2	1
365	представляются чем-то	1	1
366	свою силу	1	1
367	языком и	1	1
368	о таком	1	1
369	можно было	9	1
370	это конечно	2	1
371	больше всего	1	1
372	связанные с	2	1
373	пусть и	1	1
374	связанных с	1	1
375	те же	3	1
376	в ход	1	1
377	на все	2	1
378	на этой	4	1
379	лишь в	5	1
380	заключается в	2	1
381	на почве	1	1
382	этом смысле	5	1
383	и дает	1	1
384	что большинство	1	1
385	само собою	1	1
386	языка для	1	1
387	о которых	3	1
388	можно привести	1	1
389	их как	1	1
390	место и	1	1
391	словами в	1	1
392	не всегда	2	1
393	его и	1	1
394	и некоторых	1	1
395	вот пример	1	1
396	этих примеров	1	1
397	чем в	3	1
398	все средства	1	1
399	понятия и	1	1
400	смысл и	3	1
401	являются наиболее	1	1
402	что значит	2	1
403	можно так	1	1
404	все элементы	1	1
405	и сейчас	2	1
406	мысль и	2	1
407	особенности же	2	1
408	лежат в	1	1
409	просто в	1	1
410	функции и	1	1
411	если можно	2	1
412	место в	1	1
413	еще с	1	1
414	в отличие	2	1
415	результате этого	2	1
416	которые должны	1	1
417	нельзя было	2	1
418	не раз	1	1
419	точку зрения	1	1
420	которые в	1	1
421	речи в	6	1
422	отчетливым в	1	1
423	языка со	1	1
424	том же	1	1
425	показать что	1	1
426	этой работы	1	1
427	и вся	1	1
428	тому что	1	1
429	вещи не	1	1
430	таких случаях	2	1
431	далее что	1	1
432	самого начала	1	1
433	не имеет	4	1
434	тогда когда	1	1
435	взглянуть на	2	1
436	синтаксической конструкции	2	1
437	в структуре	1	1
438	следовательно и	2	1
439	на язык	1	1
440	в самой	2	1
441	слова как	3	1
442	речи не	3	1
443	что самое	1	1
444	явление в	1	1
445	при котором	1	1
446	это слово	4	1
447	чистоты языка	1	1
448	прямо сказать	1	1
449	так называемый	1	1
450	хочет быть	1	1
451	же значение	1	1
452	как будто	2	1
453	этом отношении	3	1
454	не нова	1	1
455	в стиле	1	1
456	такие же	1	1
457	и далее	2	1
458	именно такой	1	1
459	уже о	3	1
460	но там	1	1
461	политической и	1	1
462	не могут	5	1
463	под пером	1	1
464	могут быть	4	1
465	к другу	1	1
466	к тому	4	1
467	что оно	3	1
468	или такие	1	1
469	в наши	1	1
470	котором говорит	1	1
471	и свое	2	1
472	имеет место	1	1
473	если же	1	1
474	и он	1	1
475	где он	1	1
476	наши дни	1	1
477	ту пору	1	1
478	слово которое	1	1
479	и это	3	1
480	своим языком	1	1
481	речи мы	2	1
482	в виду	3	1
483	здесь не	3	1
484	от всей	1	1
485	только то	1	1
486	в себя	1	1
487	с самого	1	1
488	ряду с	1	1
489	так в	3	1
490	смысле но	1	1
491	на том	2	1
492	ином виде	1	1
493	которая была	1	1
494	мог бы	1	1
495	которые с	1	1
496	это только	2	1
497	по сравнению	2	1
498	мы в	2	1
499	по линии	1	1
500	в некоторой	1	1
501	для этого	3	1
502	или иной	1	1
503	наконец еще	2	1
504	и возможно	1	1
505	на вопрос	1	1
506	и что	8	1
507	после того	2	1
508	для нас	4	1
509	как эта	1	1
510	на протяжении	1	1
511	жизни за	1	1
512	которых они	1	1
513	том или	1	1
514	тем или	1	1
515	этих слов	1	1
516	ее от	1	1
517	от них	1	1
518	более широкий	1	1
519	да с	1	1
520	их удельный	1	1
521	раз те	1	1
522	пользуется в	2	1
523	как правило	1	1
524	языка мы	1	1
525	где не	2	1
526	в современной	2	1
527	быть и	1	1
528	известном смысле	1	1
529	оно и	1	1
530	всякого рода	2	1
531	тот же	5	1
532	дело с	1	1
533	языка на	1	1
534	традиции в	1	1
535	что даже	1	1
536	языками в	1	1
537	каком бы	1	1
538	те которые	1	1
539	должен был	1	1
540	впрочем и	1	1
541	и раньше	1	1
542	тему об	1	1
543	или же	2	1
544	и тем	5	1
545	что эта	2	1
546	вопроса о	6	1
547	языка как	2	1
548	кажется что	1	1
549	в школе	1	1
550	или даже	1	1
551	право говорить	2	1
552	мы знаем	4	1
553	одно из	1	1
554	слова в	6	1
555	в языке	10	1
556	носит характер	2	1
557	мы можем	1	1
558	только с	1	1
559	была эпоха	1	1
560	много и	1	1
561	отличие от	2	1
562	чтобы не	2	1
563	самый характер	1	1
564	тем что	3	1
565	или ином	1	1
566	на счет	1	1
567	нет в	1	1
568	языки так	1	1
569	о каком	1	1
570	чтобы показать	1	1
571	того что	3	1
572	выходит за	2	1
573	себе представить	1	1
574	значение которое	1	1
575	что дело	1	1
576	говорить и	2	1
577	именно в	3	1
578	языка можно	1	1
579	а именно	2	1
580	и прежде	1	1
581	в предисловии	1	1
582	по всей	1	1
583	в середине	1	1
584	превращается в	2	1
585	чем речь	1	1
586	на этот	2	1
587	которых мы	2	1
588	самое слово	1	1
589	однако и	2	1
590	и непосредственно	1	1
591	этот в	1	1
592	жизнь в	1	1
593	именно на	1	1
594	нашего общества	1	1
595	очень часто	2	1
596	и вообще	2	1
597	все более	1	1
598	на фоне	3	1
599	эти слова	1	1
600	я уже	1	1
601	самый факт	1	1
602	независимо от	1	1
603	речь не	1	1
604	находим и	1	1
605	чем-то вроде	1	1
606	почти всех	1	1
607	предисловии к	1	1
608	если оно	1	1
609	что за	2	1
610	сравнению с	1	1
611	в точности	1	1
612	и там	1	1
613	быть только	2	1
614	в ряду	1	1
615	указание на	3	1
616	в очень	1	1
617	войны и	1	1
618	этого слова	5	1
619	речи письменной	1	1
620	они лишь	1	1
621	еще раз	1	1
622	конца он	1	1
623	и действия	1	1
624	а сама	1	1
625	он находил	1	1
626	писать стихи	1	1
627	к вопросу	3	1
628	с большой	1	1
629	всего в	3	1
630	какой бы	1	1
631	в книге	1	1
632	и часто	1	1
633	слова но	1	1
634	и от	2	1
635	на новый	1	1
636	речи как	1	1
637	о котором	2	1
638	это как	1	1
639	выпадают из	1	1
640	такие слова	1	1
641	тем более	1	1
642	находится в	1	1
643	этот небольшой	2	1
644	традиций в	1	1
645	язык не	2	1
646	же в	3	1
647	язык это	1	1
648	связь слова	1	1
649	время как	1	1
650	по поводу	2	1
651	может и	1	1
652	этой же	1	1
653	в период	1	1
654	слово в	1	1
655	местах в	1	1
656	не знает	3	1
657	и только	1	1
658	только как	2	1
659	на более	1	1
660	самого языка	2	1
661	каждое слово	1	1
662	можно наблюдать	1	1
663	в свое	2	1
664	были и	1	1
665	но еще	1	1
666	это определение	2	1
667	ряд в	1	1
668	совершается в	1	1
669	как на	1	1
670	правильно указывает	1	1
671	гораздо более	3	1
