N	2gram	Vygotskiy__4	Myslijsy
118	остается только	1	4
119	бы в	1	4
120	слова для	1	4
121	в стороне	1	4
122	и других	4	4
123	для него	1	4
124	не было	3	4
125	и даже	1	4
126	в действительности	2	4
127	прежде всего	2	4
128	там где	1	4
129	что мы	6	4
130	тому как	2	4
131	самого себя	1	4
132	быть не	2	4
133	слова и	4	4
134	в смысле	1	4
135	при таком	3	4
136	от него	1	4
137	мы видим	6	4
138	мысли о	2	4
139	в свою	1	4
140	в своих	3	4
141	того же	1	3
142	человеческой природы	2	3
143	что если	3	3
144	что можно	1	3
145	и то	2	3
146	столь же	2	3
147	тем как	1	3
148	очевидно что	1	3
149	сама по	3	3
150	относится к	1	3
151	в своем	7	3
152	в самом	12	3
153	что это	13	3
154	думать что	2	3
155	он не	11	3
156	подобно тому	1	3
157	так например	4	3
158	не из	1	3
159	то ни	1	3
160	что все	11	3
161	в мире	3	3
162	той же	4	3
163	и с	2	3
164	заключается в	5	3
165	в жизни	4	3
166	в них	2	3
167	в этой	9	3
168	понятия и	1	3
169	не так	1	3
170	в своей	4	3
171	и без	1	3
172	с точки	4	3
173	и той	2	3
174	начнем с	1	3
175	что сам	1	3
176	с так	1	3
177	тому что	6	3
178	она не	3	3
179	для того	23	3
180	и другое	2	3
181	самого начала	5	3
182	на него	4	3
183	находятся в	1	3
184	как она	10	3
185	в сознании	1	3
186	и это	5	3
187	с самого	5	3
188	том как	3	3
189	в словах	2	3
190	и вообще	1	3
191	с ним	5	3
192	одной и	2	3
193	и во	1	3
194	в создании	1	3
195	в другой	1	3
196	есть что	1	3
197	мы увидим	2	3
198	но как	1	3
199	с одной	3	3
200	если мы	12	3
201	только на	1	3
202	есть уже	1	3
203	одно из	2	3
204	и их	1	3
205	никто не	4	3
206	могло бы	3	3
207	были бы	1	3
208	нужно было	1	3
209	с другим	1	3
210	что для	5	3
211	связи с	2	3
212	в самой	6	3
213	одной стороны	3	3
214	в сравнении	1	3
215	только для	1	3
216	к которому	1	3
217	и от	2	3
218	и все	12	3
219	по одной	1	3
220	к этой	3	3
221	мы должны	6	3
222	сказать что	13	3
223	по поводу	4	3
224	как на	6	3
225	во всяком	3	3
226	этого в	1	2
227	одних только	1	2
228	и есть	4	2
229	тем же	1	2
230	а как	2	2
231	есть не	1	2
232	в сущности	6	2
233	что до	1	2
234	его словам	1	2
235	бы то	2	2
236	которое он	1	2
237	то мы	1	2
238	мы будем	5	2
239	значение и	1	2
240	не все	2	2
241	для всякого	1	2
242	за пределы	1	2
243	которые не	1	2
244	что во	1	2
245	что именно	3	2
246	в течение	1	2
247	в полном	1	2
248	могли бы	2	2
249	вопросом о	1	2
250	в которой	4	2
251	в целом	5	2
252	образом и	1	2
253	думаем что	2	2
254	но без	1	2
255	есть как	2	2
256	ни одна	1	2
257	на то	10	2
258	не могла	1	2
259	и если	9	2
260	после этого	6	2
261	так сказать	1	2
262	мы можем	5	2
263	доходят до	1	2
264	он должен	1	2
265	и более	1	2
266	из него	1	2
267	с этой	4	2
268	но все	2	2
269	могла бы	4	2
270	вывести из	1	2
271	на все	2	2
272	но уже	1	2
273	о которых	2	2
274	слагаются в	1	2
275	переходим к	1	2
276	в один	1	2
277	народа и	1	2
278	та что	1	2
279	но если	3	2
280	что такая	1	2
281	взгляд на	2	2
282	в их	2	2
283	ни малейшего	2	2
284	природы но	1	2
285	слова в	1	2
286	но он	6	2
287	не могли	1	2
288	том и	1	2
289	это будет	1	2
290	без него	1	2
291	и всегда	1	2
292	дело в	1	2
293	что иное	1	2
294	того чтобы	22	2
295	нам и	1	2
296	только не	2	2
297	вытекает из	1	2
298	как во	1	2
299	для мысли	1	2
300	к ней	1	2
301	ее с	4	2
302	в естественных	1	2
303	из того	1	2
304	что речь	1	2
305	темные стороны	1	2
306	как будто	8	2
307	не потому	2	2
308	в живой	1	2
309	все то	12	2
310	образом что	2	2
311	когда мы	6	2
312	и развития	1	2
313	его с	1	2
314	может объяснить	1	2
315	нем есть	1	2
316	ничего общего	1	2
317	как мы	4	2
318	не будет	4	2
319	с ее	3	2
320	мы думаем	1	2
321	они ни	1	2
322	мысль о	1	2
323	уже с	2	2
324	только то	1	2
325	и может	5	2
326	времени и	2	2
327	мы в	3	2
328	для этого	8	2
329	стремление к	1	2
330	но такая	1	2
331	в виду	2	2
332	них не	1	2
333	иное как	1	2
334	о том	20	2
335	никак не	6	2
336	утверждает что	4	2
337	все в	1	2
338	что самое	5	2
339	и только	7	2
340	в теории	1	2
341	этот вопрос	4	2
342	которое мы	1	2
343	есть в	1	2
344	не можем	3	2
345	же в	1	2
346	по законам	1	2
347	при помощи	4	2
348	но совершенно	4	2
349	за ним	1	2
350	заключить что	2	2
351	человека не	1	2
352	иначе как	1	2
353	и другом	2	2
354	двух противоположных	2	2
355	и вместе	1	2
356	перейти к	2	2
357	у нас	4	2
358	на этот	3	2
359	таком случае	1	2
360	с а	1	2
361	связь с	5	2
362	нет ничего	1	2
363	за тем	1	2
364	и о	4	2
365	заставляет нас	2	2
366	о его	1	2
367	стороны и	1	2
368	нисколько не	5	2
369	к другим	1	2
370	но с	1	2
371	не станет	1	2
372	ли в	1	2
373	или в	1	2
374	соединяются в	1	2
375	указывают на	1	2
376	хотя бы	2	2
377	только что	15	2
378	все они	2	2
379	ни было	1	2
380	что оно	3	2
381	была бы	2	2
382	не что	1	2
383	что даже	1	2
384	из этого	5	2
385	жизни и	4	2
386	этой цели	2	2
387	от этой	1	1
388	мы начнем	1	1
389	говоря о	1	1
390	на последующее	1	1
391	например в	3	1
392	же как	3	1
393	он считает	1	1
394	человека и	1	1
395	начинается с	1	1
396	должен быть	1	1
397	и вытекает	1	1
398	сам по	2	1
399	самом деле	12	1
400	он может	2	1
401	силы и	2	1
402	решительно все	1	1
403	показать что	7	1
404	с или	2	1
405	нам кажется	2	1
406	так относится	1	1
407	от самого	1	1
408	по которым	2	1
409	из его	2	1
410	что эти	2	1
411	не старается	1	1
412	едва ли	2	1
413	с таким	2	1
414	и этот	3	1
415	его не	2	1
416	полагает что	5	1
417	независим от	1	1
418	мы имеем	2	1
419	в жизнь	1	1
420	на внешние	1	1
421	малейшего сомнения	1	1
422	имеет свою	1	1
423	не была	1	1
424	не столько	1	1
425	переходит к	1	1
426	и другая	1	1
427	которое в	1	1
428	пути которые	2	1
429	и на	5	1
430	это возможно	1	1
431	на их	1	1
432	что его	3	1
433	в чем	1	1
434	бы мы	3	1
435	с его	2	1
436	природы и	1	1
437	на другой	1	1
438	на самом	6	1
439	легко может	1	1
440	не то	4	1
441	нет не	1	1
442	если в	1	1
443	своей конечной	1	1
444	себе и	2	1
445	которая действительно	1	1
446	мы назвали	1	1
447	или бессознательной	1	1
448	нельзя вывести	1	1
449	что они	6	1
450	связи и	1	1
451	эту борьбу	2	1
452	же мало	1	1
453	одном из	1	1
454	дает нам	1	1
455	себе ни	1	1
456	этой стороны	1	1
457	перед нами	6	1
458	ищет разгадки	1	1
459	когда он	7	1
460	в круг	2	1
461	можно смотреть	1	1
462	не имеющие	1	1
463	ясно и	1	1
464	от этого	3	1
465	и хотя	1	1
466	психологии и	1	1
467	с на	1	1
468	значения как	1	1
469	та же	3	1
470	все эти	6	1
471	в нашем	1	1
472	так в	1	1
473	свои мысли	1	1
474	что ничего	1	1
475	хотя мы	1	1
476	нами в	2	1
477	не годится	1	1
478	о ее	5	1
479	как он	5	1
480	если он	2	1
481	на его	1	1
482	мы совершенно	4	1
483	по словам	2	1
484	бы сказать	2	1
485	смотреть как	1	1
486	том в	1	1
487	имело бы	1	1
488	что истинная	1	1
489	возникает только	1	1
490	фактов которые	1	1
491	без всяких	1	1
492	нравственные чувства	1	1
493	синтаксисе и	1	1
494	под конец	2	1
495	его от	1	1
496	что ни	2	1
497	может существовать	1	1
498	и независимо	1	1
499	на этом	3	1
500	что нельзя	1	1
501	что она	10	1
502	в нее	2	1
503	которое как	1	1
504	тем в	1	1
505	имеют в	1	1
506	ее предметом	1	1
507	они указывают	2	1
508	начинает свое	1	1
509	зрения на	1	1
510	его в	3	1
511	точке в	1	1
512	от одного	1	1
513	и мы	15	1
514	совершенно ясно	8	1
515	истории и	1	1
516	должен был	3	1
517	смысл в	1	1
518	еще одно	1	1
519	вызывать в	1	1
520	только одно	2	1
521	тела в	1	1
522	из нее	3	1
523	этого слова	3	1
524	рядом с	1	1
525	далеко не	3	1
526	с пути	1	1
527	со своими	1	1
528	и уже	4	1
529	одна и	2	1
530	невозможно потому	1	1
531	нам не	1	1
532	с такой	2	1
533	можно считать	1	1
534	обратимся к	3	1
535	нет никакого	1	1
536	любви и	1	1
537	во время	6	1
538	и другие	1	1
539	привело к	1	1
540	другим и	1	1
541	что такое	1	1
542	жизни точно	1	1
543	в отношении	1	1
544	в такой	2	1
545	в котором	2	1
546	эта жизнь	1	1
547	но которые	2	1
548	самая сущность	1	1
549	или вернее	2	1
550	в которых	3	1
551	признать что	1	1
552	но жизнь	1	1
553	есть его	1	1
554	а есть	1	1
555	не понимает	2	1
556	сами по	3	1
557	и эти	2	1
558	дыхании и	1	1
559	так называемое	1	1
560	их в	3	1
561	что этот	3	1
562	даже в	2	1
563	происходит так	1	1
564	основная ошибка	1	1
565	народом в	1	1
566	кажется нам	3	1
567	задачи и	1	1
568	то с	1	1
569	что есть	1	1
570	какие бы	1	1
571	ничего такого	1	1
572	а на	2	1
573	что с	1	1
574	что ему	2	1
575	начинает с	2	1
576	и отсюда	1	1
577	уже из	1	1
578	корнях и	1	1
579	нельзя поэтому	1	1
580	сущности есть	1	1
581	которого он	1	1
582	от жизни	1	1
583	его части	1	1
584	на самый	1	1
585	в самых	3	1
586	но только	1	1
587	как художник	1	1
588	те препятствия	2	1
589	ничего не	2	1
590	нам с	1	1
591	заставляют их	1	1
592	ровно ничего	1	1
593	вернее сказать	1	1
594	к этим	1	1
595	не нужен	1	1
596	свет и	1	1
597	до того	1	1
598	был бы	3	1
599	может показаться	1	1
600	ясно как	1	1
601	этот закон	2	1
602	уже о	1	1
603	лежит в	2	1
604	как только	2	1
605	и другим	2	1
606	указывает на	3	1
607	он видит	3	1
608	им в	1	1
609	из всего	1	1
610	как не	1	1
611	служит только	1	1
612	всего этого	1	1
613	будем иметь	2	1
614	в ее	2	1
615	а другая	1	1
616	и логически	1	1
617	и говорит	3	1
618	действия и	2	1
619	то время	2	1
620	самое это	2	1
621	мнение что	3	1
622	дано в	1	1
623	и прочее	1	1
624	и совершенно	5	1
625	то как	2	1
626	что у	4	1
627	переход к	2	1
628	можно было	4	1
629	на нее	2	1
630	те же	2	1
631	взаимная связь	1	1
632	мы только	1	1
633	в результате	2	1
634	что дело	1	1
635	что от	1	1
636	понятно что	3	1
637	является в	1	1
638	оно оставляет	1	1
639	со старой	1	1
640	значении и	1	1
641	нужно для	1	1
642	образом в	2	1
643	именно эти	1	1
644	воли и	2	1
645	слова а	1	1
646	движения и	1	1
647	это все	1	1
648	о нем	4	1
649	мы могли	2	1
650	в другом	1	1
651	внимание на	2	1
652	разумеется в	1	1
653	словах а	1	1
654	как ее	1	1
655	в которое	1	1
656	звуков в	1	1
657	и сделать	1	1
658	но об	1	1
659	это была	1	1
660	сознательной или	1	1
661	начало исследования	1	1
662	к истине	1	1
663	или как	1	1
664	к нему	1	1
665	которого не	1	1
666	при исследовании	1	1
667	должно было	2	1
668	во всей	3	1
669	есть действительно	1	1
670	вслед за	3	1
671	сомнения в	1	1
672	мы хотим	1	1
673	первого акта	2	1
674	и об	1	1
675	который бы	1	1
676	в лице	1	1
677	спросим себя	1	1
678	развивается в	1	1
679	тех пор	2	1
680	но так	1	1
681	мысль и	1	1
682	один из	2	1
683	части его	1	1
684	ее к	1	1
685	если скажем	1	1
686	мы действительно	1	1
687	при всяком	1	1
688	и представляет	1	1
689	дело с	3	1
690	согласное с	1	1
691	что он	20	1
692	как воздух	1	1
693	в какой	5	1
694	но ни	1	1
695	которое должно	1	1
696	поэтому и	1	1
697	в обществе	1	1
698	всяком случае	3	1
699	и ее	2	1
700	с которыми	1	1
701	материал как	1	1
702	с какой	1	1
703	деле она	1	1
704	лежащие в	1	1
705	действие на	2	1
706	бы по	2	1
707	уже в	2	1
708	и насколько	1	1
709	себя в	4	1
710	от воли	1	1
711	в виде	3	1
712	к известным	1	1
713	из них	4	1
714	он принадлежит	1	1
715	говорит что	10	1
716	него нет	1	1
717	ни в	3	1
718	с психологической	2	1
719	к совершению	1	1
720	не для	3	1
721	произведения и	1	1
722	от тех	1	1
723	с этими	1	1
724	ее не	1	1
725	как его	1	1
726	но что	1	1
727	она построена	1	1
728	у него	6	1
729	формы в	1	1
730	совершенно ясным	1	1
731	следует понимать	1	1
732	напротив того	2	1
733	принять и	1	1
734	нас как	1	1
735	случае то	1	1
736	именно как	2	1
737	в свой	1	1
738	не упоминает	1	1
739	до сих	3	1
740	не один	1	1
741	высокой степени	1	1
742	именно в	2	1
743	стороны он	2	1
744	в каких	2	1
745	и затем	3	1
746	себя и	1	1
747	превращается в	1	1
748	с однако	1	1
749	не решает	1	1
750	как постепенно	1	1
751	и опять	3	1
752	ничем не	2	1
753	не на	2	1
754	не довольствуясь	1	1
755	ее на	2	1
756	решительно нельзя	1	1
757	нормальном состоянии	1	1
758	в связи	1	1
759	более чем	1	1
760	следовало бы	1	1
761	слов к	1	1
762	начиная с	1	1
763	в одной	2	1
764	их за	1	1
765	то можно	1	1
766	по одному	1	1
767	общего с	1	1
768	попытка уяснить	1	1
769	приводит в	1	1
770	чем то	1	1
771	над ним	2	1
772	он говорит	3	1
773	видит в	3	1
774	что за	1	1
775	который мы	1	1
776	она есть	2	1
777	его собственной	1	1
778	такого рода	1	1
779	смысле этого	3	1
780	уже были	1	1
781	он бы	1	1
782	в тех	2	1
783	по которой	1	1
784	в обратном	2	1
785	никакой возможности	3	1
786	да и	3	1
787	ней не	1	1
788	как нельзя	2	1
789	это значит	1	1
790	и глубине	1	1
791	есть много	1	1
792	и формы	2	1
793	один только	1	1
794	сих пор	3	1
795	все это	13	1
796	и таким	1	1
797	что касается	2	1
798	но для	1	1
799	на одной	2	1
800	совершенно верно	6	1
801	в легких	1	1
802	не имея	1	1
803	тем и	2	1
804	душа не	1	1
805	не объясняет	1	1
806	нам что	2	1
807	ее и	2	1
808	сознания что	1	1
809	в эту	1	1
810	время не	1	1
811	необходимых для	1	1
812	на других	1	1
813	не должен	1	1
814	будто бы	1	1
815	скажем что	1	1
816	которой мы	3	1
817	психологической точки	1	1
818	к делу	3	1
819	к ее	1	1
820	иначе чем	1	1
821	слово в	2	1
822	на другие	1	1
823	но разве	1	1
824	не вся	1	1
825	совершенно не	4	1
826	равно как	1	1
827	их с	1	1
828	одном акте	1	1
829	на это	1	1
830	всем этом	1	1
831	это так	1	1
832	это было	4	1
833	того времени	1	1
834	прием который	1	1
835	его языка	1	1
836	к этому	4	1
837	этой точки	1	1
838	событий в	3	1
839	как следствие	1	1
