N	2gram	Losev_Prob_5	Problemy
172	с помощью	2	3
173	так же	5	3
174	к своему	1	3
175	жизнь и	3	3
176	по существу	2	3
177	но для	2	3
178	и для	6	3
179	бы в	1	3
180	еще более	3	3
181	другой стороны	6	3
182	того же	4	3
183	и другие	3	3
184	смысле слова	3	2
185	отношения к	1	2
186	или к	2	2
187	а как	1	2
188	и свой	1	2
189	вопрос о	1	2
190	из своих	1	2
191	он сам	3	2
192	мы будем	2	2
193	друг на	1	2
194	не входит	2	2
195	если в	1	2
196	оно является	1	2
197	нет и	1	2
198	сама по	1	2
199	в одной	2	2
200	с этим	1	2
201	когда он	2	2
202	и как	6	2
203	не было	1	2
204	его к	1	2
205	от этого	3	2
206	бы и	1	2
207	бы не	3	2
208	но на	1	2
209	в последний	1	2
210	бы ни	1	2
211	никому не	1	2
212	и по	1	2
213	но все	4	2
214	об этом	4	2
215	хотя бы	2	2
216	от одного	1	2
217	этом смысле	3	2
218	и тем	3	2
219	на друга	1	2
220	для своих	1	2
221	что такое	1	2
222	почти не	1	2
223	себе а	2	2
224	не менее	5	2
225	не могли	1	2
226	в атмосфере	2	2
227	того как	5	2
228	ничего не	2	2
229	только и	3	2
230	к ней	1	2
231	и является	2	2
232	и любовь	1	2
233	то и	2	2
234	если только	2	2
235	с прямым	1	2
236	у нас	7	2
237	возможности но	1	2
238	могут быть	1	2
239	к тому	2	2
240	той или	1	2
241	указывает на	3	2
242	людей в	5	2
243	без всякого	2	2
244	мыслить и	1	2
245	в другом	3	2
246	можно было	2	2
247	те же	1	2
248	времени и	1	2
249	в плоскости	1	2
250	не место	1	2
251	с ним	3	2
252	почему же	1	2
253	все он	1	2
254	все в	3	2
255	между тем	2	2
256	от них	2	2
257	тем как	2	2
258	в античной	2	2
259	здесь в	2	2
260	все время	3	2
261	и следовательно	1	2
262	но с	1	2
263	этот вопрос	1	2
264	и так	1	2
265	поэтому и	2	2
266	так что	11	2
267	да еще	1	2
268	раз в	2	2
269	и они	2	2
270	в поэзии	1	2
271	не принимает	1	2
272	слова не	1	2
273	а в	6	2
274	с собою	1	2
275	в других	3	2
276	именно как	1	2
277	или иной	1	2
278	он только	1	2
279	в рассказе	1	2
280	там где	1	2
281	в одно	1	2
282	вместе с	7	2
283	в духе	3	2
284	в данном	2	2
285	в первой	2	2
286	при всем	2	2
287	здесь конечно	2	2
288	в результате	7	2
289	о котором	3	2
290	для нас	10	2
291	в большей	2	2
292	находим в	2	2
293	есть уже	1	2
294	здесь только	1	2
295	сказать что	9	2
296	остается на	2	2
297	в заключение	2	2
298	значение в	1	2
299	во всяком	2	2
300	все что	2	2
301	они не	2	2
302	я и	1	1
303	в обычном	1	1
304	и то	5	1
305	на самом	1	1
306	к своей	1	1
307	так у	1	1
308	он хотел	1	1
309	и есть	1	1
310	необходимо видеть	1	1
311	убедимся в	1	1
312	из всех	2	1
313	вы не	1	1
314	входит в	1	1
315	от своих	3	1
316	и стиль	1	1
317	этот символ	1	1
318	как то	1	1
319	не вполне	1	1
320	приходит и	1	1
321	типа мы	1	1
322	начала в	1	1
323	с большим	1	1
324	это время	2	1
325	в ней	3	1
326	в xix	1	1
327	в брак	2	1
328	это возможно	1	1
329	время в	1	1
330	осмысление в	1	1
331	за свое	1	1
332	в нашем	1	1
333	то мы	1	1
334	создать образ	1	1
335	которую она	1	1
336	а только	1	1
337	же она	1	1
338	который мы	1	1
339	в новом	1	1
340	он пишет	2	1
341	и речи	2	1
342	одного момента	1	1
343	на которое	1	1
344	что когда-то	1	1
345	однако не	1	1
346	могли бы	1	1
347	было только	1	1
348	здесь несколько	1	1
349	духа и	1	1
350	с определенной	1	1
351	он опять	1	1
352	поэтому он	1	1
353	из жизни	1	1
354	что это	1	1
355	время это	2	1
356	бы с	2	1
357	так или	1	1
358	его а	1	1
359	тоже не	2	1
360	учение о	3	1
361	рассказ о	1	1
362	вы меня	1	1
363	тому же	1	1
364	из его	1	1
365	а вовсе	1	1
366	и если	1	1
367	на его	2	1
368	весь свой	1	1
369	что она	1	1
370	в ее	3	1
371	эта последняя	1	1
372	он должен	1	1
373	первым и	1	1
374	в силу	5	1
375	и вот	1	1
376	ни были	1	1
377	что у	5	1
378	но некоторые	1	1
379	i в	1	1
380	раннего периода	1	1
381	ii но	1	1
382	это конечно	2	1
383	от нее	1	1
384	здесь мы	1	1
385	же не	4	1
386	на всю	1	1
387	об этой	1	1
388	замысел автора	1	1
389	а по	1	1
390	на этой	1	1
391	говорить не	1	1
392	независимость от	1	1
393	его в	6	1
394	знает что	3	1
395	который и	1	1
396	не знаете	1	1
397	она становится	1	1
398	в них	2	1
399	но лишь	1	1
400	же эти	1	1
401	не всегда	3	1
402	несмотря на	6	1
403	здесь можно	1	1
404	чем в	1	1
405	на одну	1	1
406	и тогда	2	1
407	который как	1	1
408	мы как	1	1
409	форме этого	1	1
410	бы на	2	1
411	что если	1	1
412	от своего	1	1
413	при изучении	1	1
414	и тут	2	1
415	в такой	1	1
416	эта тема	1	1
417	не должен	1	1
418	одним и	1	1
419	не столько	1	1
420	степени не	1	1
421	что еще	1	1
422	для всякого	1	1
423	которой они	1	1
424	смысле а	1	1
425	дается в	1	1
426	такую же	2	1
427	во-вторых в	1	1
428	что было	1	1
429	тем самым	1	1
430	однако в	3	1
431	где нет	1	1
432	в устах	1	1
433	и под	1	1
434	даже в	1	1
435	заставляет его	1	1
436	тому что	1	1
437	и очень	1	1
438	вплоть до	1	1
439	дня и	1	1
440	самого начала	1	1
441	мысли в	1	1
442	тогда когда	4	1
443	что их	1	1
444	и притом	5	1
445	и остается	1	1
446	весь этот	1	1
447	как его	1	1
448	и два	1	1
449	героев и	1	1
450	и имеет	1	1
451	что вы	1	1
452	но только	3	1
453	и автор	1	1
454	для всего	1	1
455	вообще нет	1	1
456	и без	2	1
457	и весь	1	1
458	в пределы	1	1
459	то у	2	1
460	ему и	1	1
461	а имеют	1	1
462	есть это	1	1
463	связи с	7	1
464	и сама	2	1
465	в более	1	1
466	типа или	1	1
467	не столь	3	1
468	как будто	3	1
469	в области	2	1
470	и самой	1	1
471	под разными	1	1
472	сделать в	1	1
473	в мировой	1	1
474	когда мы	1	1
475	нисколько не	5	1
476	с явным	1	1
477	вселяет в	2	1
478	указание на	1	1
479	только еще	3	1
480	что наш	1	1
481	его с	1	1
482	все еще	4	1
483	он никогда	1	1
484	правда не	1	1
485	некоторой степени	4	1
486	и самое	1	1
487	которого мы	2	1
488	того чтобы	2	1
489	данном случае	2	1
490	типа в	1	1
491	и стали	1	1
492	свое осмысление	1	1
493	в средневековой	1	1
494	с самого	1	1
495	стремиться к	1	1
496	людей он	1	1
497	с первым	1	1
498	на нее	1	1
499	такая жизнь	1	1
500	отсюда и	1	1
501	в немецком	1	1
502	глубоко и	1	1
503	еще в	5	1
504	еще одного	1	1
505	это только	1	1
506	в последней	1	1
507	драматическом диалоге	1	1
508	этой жизни	1	1
509	поэтому в	1	1
510	в эпоху	3	1
511	и вообще	9	1
512	один человек	1	1
513	преимущественно в	1	1
514	свое дело	1	1
515	у вольтера	2	1
516	смысле и	1	1
517	а вечно	1	1
518	силы и	1	1
519	не был	1	1
520	но к	1	1
521	нашей работы	1	1
522	этом произведении	1	1
523	то уже	1	1
524	в драматическом	1	1
525	могут дать	1	1
526	его жизни	1	1
527	среди всех	1	1
528	или на	1	1
529	после того	3	1
530	в значительной	2	1
531	других людей	1	1
532	от него	1	1
533	с теми	1	1
534	это сделать	1	1
535	упоминали выше	1	1
536	нем не	1	1
537	или иначе	1	1
538	во втором	2	1
539	он все	2	1
540	хотел бы	1	1
541	перед тем	1	1
542	и она	1	1
543	находим и	2	1
544	в литературе	1	1
545	один из	2	1
546	себя с	1	1
547	здесь вовсе	1	1
548	не приходит	1	1
549	в драме	2	1
550	в двух	1	1
551	в какой	2	1
552	для себя	5	1
553	в стороне	1	1
554	должен был	1	1
555	он теперь	1	1
556	приходит в	1	1
557	самом и	1	1
558	и жизни	1	1
559	с одной	3	1
560	именно на	2	1
561	со всеми	2	1
562	и хочет	3	1
563	и у	5	1
564	вопроса о	1	1
565	него и	1	1
566	то этот	1	1
567	рассказывает о	1	1
568	к своим	1	1
569	на своего	1	1
570	и последняя	1	1
571	никто не	1	1
572	всяком случае	2	1
573	и также	1	1
574	здесь перед	1	1
575	каковы бы	1	1
576	среди которых	1	1
577	ее не	1	1
578	не о	1	1
579	до некоторой	4	1
580	в xx	1	1
581	но человек	1	1
582	есть из	1	1
583	время на	1	1
584	даже и	4	1
585	смысле то	1	1
586	в очень	1	1
587	жизни в	4	1
588	из двух	1	1
589	нужно было	1	1
590	одной стороны	3	1
591	со стороны	1	1
592	даже не	1	1
593	о своей	1	1
594	именно в	3	1
595	а именно	12	1
596	было и	1	1
597	а с	4	1
598	по всей	1	1
599	и др	1	1
600	что не	2	1
601	что для	1	1
602	точке зрения	2	1
603	другому и	1	1
604	эти идеи	1	1
605	смысла и	1	1
606	первой любви	1	1
607	их можно	1	1
608	человека но	2	1
609	и стал	1	1
610	еще достаточно	1	1
611	ничем не	1	1
612	и самый	1	1
613	не на	1	1
614	в третьей	1	1
615	однако и	1	1
616	человек в	1	1
617	него не	2	1
618	для историка	1	1
619	в связи	7	1
620	между собою	1	1
621	и потому	1	1
622	как это	1	1
623	о возможности	1	1
624	и получилось	1	1
625	почти всех	1	1
626	этого типа	1	1
627	и довольно	1	1
628	слова он	1	1
629	в тех	1	1
630	и знает	3	1
631	в мир	2	1
632	в форме	1	1
633	и судьбы	1	1
634	слова среди	1	1
635	и другой	2	1
636	в это	2	1
637	и смерти	1	1
638	на другое	1	1
639	здесь таким	1	1
640	смотрит и	1	1
641	является для	1	1
642	своей жизни	1	1
643	силу и	1	1
644	образом как	2	1
645	с большой	1	1
646	этот образ	2	1
647	которых он	1	1
648	ее но	1	1
649	котором он	1	1
650	мира и	2	1
651	в другой	1	1
652	обращается к	1	1
653	не имеется	1	1
654	себя самого	2	1
655	конце концов	6	1
656	но зато	1	1
657	не забывает	1	1
658	я в	1	1
659	ни было	1	1
660	не я	1	1
661	по поводу	2	1
662	уже знаком	1	1
663	в свою	2	1
664	это все	1	1
665	личности и	1	1
666	с ней	1	1
667	была бы	2	1
668	в частности	4	1
669	по одному	1	1
670	все люди	1	1
671	значение все	1	1
672	на это	1	1
673	и вместе	1	1
674	важно для	1	1
675	а я	1	1
676	в своих	1	1
677	это в	1	1
678	свое и	1	1
679	к этому	2	1
680	им и	1	1
681	в таком	2	1
682	в роли	2	1
