N	2gram	Vygotskiy__5	Narrotol
375	по преимуществу	2	1
376	разговор о	1	1
377	открывается нам	1	1
378	образом для	1	1
379	раз когда	1	1
380	к герою	1	1
381	мыслей в	1	1
382	сказал что	1	1
383	события в	3	1
384	из виду	1	1
385	факт который	1	1
386	что ни	3	1
387	на этом	6	1
388	мысль то	1	1
389	в нее	2	1
390	с собой	1	1
391	поскольку она	1	1
392	исходя из	2	1
393	этом последнем	1	1
394	жизнь которая	1	1
395	выражение и	1	1
396	но стоит	1	1
397	до внутреннего	1	1
398	оно становится	1	1
399	говоря всякое	1	1
400	есть не	4	1
401	который так	1	1
402	этом смысле	2	1
403	которые одновременно	1	1
404	здесь нет	1	1
405	обычно с	1	1
406	любви в	1	1
407	ни в	3	1
408	но уже	1	1
409	но мы	2	1
410	исходили из	2	1
411	к которым	2	1
412	он имеет	1	1
413	во взаимной	1	1
414	жизни но	1	1
415	характер который	1	1
416	должно быть	2	1
417	о принципе	1	1
418	при виде	1	1
419	не мог	1	1
420	между ними	2	1
421	одного и	2	1
422	только тем	1	1
423	на первый	2	1
424	или менее	1	1
425	о ком	1	1
426	поставлены в	1	1
427	через призму	1	1
428	в следующем	1	1
429	в такой	1	1
430	это делает	2	1
431	одним и	3	1
432	она в	1	1
433	жизнь его	1	1
434	вторая часть	1	1
435	все и	1	1
436	в которых	2	1
437	от себя	1	1
438	говоря и	1	1
439	действительно так	2	1
440	признать что	1	1
441	главы и	1	1
442	черты характера	1	1
443	второй раз	1	1
444	ли я	1	1
445	их в	1	1
446	не могли	4	1
447	содержание и	4	1
448	связи с	2	1
449	нет никакого	1	1
450	что есть	2	1
451	из нас	1	1
452	в отношении	2	1
453	случае в	1	1
454	эта любовь	1	1
455	при всех	1	1
456	вплоть до	1	1
457	но они	1	1
458	мы переживаем	5	1
459	с которой	2	1
460	она не	1	1
461	иной раз	1	1
462	на кладбище	1	1
463	на котором	1	1
464	принадлежат к	1	1
465	в основе	7	1
466	время как	2	1
467	иметь в	3	1
468	что иное	2	1
469	чем не	2	1
470	это еще	1	1
471	вытекает из	1	1
472	того и	1	1
473	находятся в	3	1
474	обратим внимание	1	1
475	этом процессе	1	1
476	в противоречие	1	1
477	это сделать	1	1
478	за которой	1	1
479	у шекспира	6	1
480	следует понимать	2	1
481	и теперь	1	1
482	ничто не	1	1
483	эти три	2	1
484	только с	1	1
485	как будто	6	1
486	в каком	3	1
487	к той	1	1
488	не бывает	1	1
489	и времени	1	1
490	не могут	3	1
491	есть только	2	1
492	во все	1	1
493	чтобы сделать	1	1
494	лица но	1	1
495	ли не	2	1
496	как только	4	1
497	же самое	5	1
498	сходство с	1	1
499	сообщает нам	1	1
500	в полной	2	1
501	если же	2	1
502	с собственной	1	1
503	как мы	5	1
504	говорит сам	1	1
505	и о	3	1
506	но по	1	1
507	с ее	1	1
508	что все	6	1
509	в виду	4	1
510	действующие лица	4	1
511	на другой	1	1
512	для читателя	2	1
513	жизнь была	1	1
514	то время	1	1
515	с кем-нибудь	1	1
516	приводит к	2	1
517	ее жизнь	1	1
518	если они	1	1
519	этом автор	1	1
520	не с	2	1
521	ясно что	6	1
522	каждого из	1	1
523	нет места	1	1
524	во многом	1	1
525	реальностью и	1	1
526	еще в	2	1
527	когда в	2	1
528	это только	3	1
529	по сравнению	4	1
530	благодаря этому	1	1
531	ведущем к	1	1
532	мы всегда	1	1
533	полной мере	1	1
534	гибели героя	1	1
535	другими словами	1	1
536	что перед	1	1
537	говорит об	1	1
538	как возможность	1	1
539	означает что	1	1
540	или на	2	1
541	утверждает что	2	1
542	в которое	1	1
543	основе своей	1	1
544	мы делаем	1	1
545	что принадлежит	1	1
546	в евгении	1	1
547	к фабуле	1	1
548	это была	1	1
549	о действии	1	1
550	к нему	1	1
551	том или	1	1
552	он прямо	1	1
553	и во	1	1
554	но несомненно	1	1
555	пути и	1	1
556	выше в	1	1
557	все время	20	1
558	что искусство	4	1
559	который бы	1	1
560	я был	1	1
561	быть и	2	1
562	с той	2	1
563	что интрига	1	1
564	в двух	5	1
565	что только	1	1
566	связь и	1	1
567	одной из	1	1
568	этот вопрос	4	1
569	которым он	1	1
570	и кажется	1	1
571	к их	1	1
572	течение всей	1	1
573	и так	2	1
574	по мнению	6	1
575	мы будем	1	1
576	она влюбилась	1	1
577	это означает	2	1
578	настроение и	1	1
579	именно на	5	1
580	так что	3	1
581	того же	2	1
582	характер ее	1	1
583	не можем	4	1
584	ни одного	2	1
585	в нашей	2	1
586	обстоит дело	3	1
587	которым не	1	1
588	него и	1	1
589	по выражению	1	1
590	именно они	1	1
591	и их	1	1
592	в одном	2	1
593	никто не	1	1
594	нашем сознании	1	1
595	и фантазии	1	1
596	не о	1	1
597	но что	1	1
598	заметить что	1	1
599	тем что	6	1
600	в структуре	1	1
601	или ином	1	1
602	это по	2	1
603	образом что	3	1
604	на иных	1	1
605	для того	20	1
606	вопрос как	1	1
607	в последние	1	1
608	именно как	1	1
609	а стало	1	1
610	до сих	5	1
611	нашей жизни	1	1
612	мы привыкли	1	1
613	чем он	1	1
614	переживания героя	1	1
615	как же	1	1
616	героя о	2	1
617	что не	1	1
618	романе пушкина	1	1
619	связано с	1	1
620	полагал что	2	1
621	на этот	3	1
622	же обстоит	2	1
623	и составляет	3	1
624	у такого	1	1
625	с которым	3	1
626	его как	1	1
627	и достаточно	1	1
628	существует в	1	1
629	стороны и	4	1
630	между характером	1	1
631	характеров и	2	1
632	и с	2	1
633	ни о	1	1
634	когда она	3	1
635	за нею	1	1
636	что мы	11	1
637	всю совокупность	1	1
638	как именно	1	1
639	в речи	1	1
640	здесь именно	1	1
641	с помощью	2	1
642	уже давно	4	1
643	свести к	1	1
644	вместе с	12	1
645	и потому	5	1
646	что именно	5	1
647	как вещь	2	1
648	предположить что	2	1
649	он говорит	3	1
650	сравнению с	4	1
651	пределами этой	1	1
652	зрения героя	1	1
653	что же	1	1
654	даже с	1	1
655	в первой	1	1
656	реакции на	1	1
657	евгении онегине	1	1
658	том смысле	1	1
659	самой высокой	1	1
660	в умении	1	1
661	и от	1	1
662	сих пор	5	1
663	о его	1	1
664	все это	2	1
665	и оно	1	1
666	каждой из	1	1
667	которых он	2	1
668	не существует	3	1
669	в пределе	1	1
670	или в	6	1
671	том виде	1	1
672	когда он	5	1
673	чем является	1	1
674	в этих	3	1
675	еще более	1	1
676	и смысл	1	1
677	к внешнему	2	1
678	мы должны	3	1
679	же к	1	1
680	будто бы	1	1
681	именно он	1	1
682	ему необходимо	1	1
683	к ее	1	1
684	всего на	1	1
685	нам не	1	1
686	может и	1	1
687	не своим	1	1
688	в психологии	3	1
689	в романе	2	1
690	не знает	2	1
691	и сейчас	3	1
692	жизни а	1	1
693	почему он	1	1
694	с такой	4	1
695	не что	2	1
696	бы его	2	1
697	что при	3	1
698	из этого	2	1
699	имеет в	1	1
700	в действительности	1	1
701	частности в	1	1
702	этой точки	1	1
703	к этому	3	1
704	во всяком	1	1
705	гораздо более	2	1
