N	2gram	Potebnia_M_4	Problemy
411	без которого	2	1
412	сказать и	1	1
413	то он	2	1
414	себе он	1	1
415	не все	1	1
416	в качестве	1	1
417	что так	2	1
418	друг от	1	1
419	когда например	2	1
420	меньше всего	1	1
421	независимо от	6	1
422	тем более	5	1
423	что действительно	1	1
424	того не	1	1
425	словом в	1	1
426	как нам	1	1
427	перед нами	1	1
428	кроме того	3	1
429	могли бы	4	1
430	что по	2	1
431	и словом	2	1
432	и каждое	1	1
433	к музыке	1	1
434	что слово	10	1
435	не дано	2	1
436	мы это	1	1
437	вопрос почему	2	1
438	а во-вторых	1	1
439	то я	1	1
440	это такая	1	1
441	в этой	1	1
442	он думает	2	1
443	не приводит	1	1
444	вообще а	1	1
445	бы только	2	1
446	роль в	1	1
447	жизнь как	1	1
448	во многих	2	1
449	слово это	1	1
450	человек не	2	1
451	не следует	2	1
452	он ни	1	1
453	раз когда	1	1
454	что же?	1	1
455	и если	3	1
456	из виду	2	1
457	свое время	1	1
458	на жизнь	1	1
459	глубины души	1	1
460	языком и	3	1
461	чтобы на	1	1
462	из него	2	1
463	значения а	1	1
464	его можно	1	1
465	что желание	2	1
466	заключает в	8	1
467	в нее	3	1
468	человека в	2	1
469	здесь мы	2	1
470	что этот	1	1
471	есть все	1	1
472	действует на	1	1
473	об этом	2	1
474	место можно	1	1
475	них не	1	1
476	а его	1	1
477	на все	1	1
478	с целью	1	1
479	входит в	1	1
480	речи почти	1	1
481	может стать	1	1
482	пока он	1	1
483	и мы	5	1
484	стоит на	1	1
485	участие в	1	1
486	только одно	1	1
487	тех которые	2	1
488	она и	2	1
489	далеко не	1	1
490	здесь можно	1	1
491	слова есть	1	1
492	строгом смысле	1	1
493	в передаче	1	1
494	и было	1	1
495	одного и	1	1
496	перед собой	1	1
497	бы на	1	1
498	что сознание	1	1
499	дошли до	1	1
500	том как	1	1
501	несколько слов	2	1
502	что такое	7	1
503	таким же	5	1
504	а пожалуй	1	1
505	смысле можно	1	1
506	же это	1	1
507	произведении так	1	1
508	живет только	1	1
509	мысли и	7	1
510	с уверенностью	1	1
511	предмета объекта	1	1
512	признать что	2	1
513	которые в	1	1
514	иначе как	1	1
515	слова уже	1	1
516	тем не	4	1
517	по крайней	5	1
518	есть именно	1	1
519	и более	4	1
520	есть еще	1	1
521	том и	2	1
522	том же	2	1
523	бы быть	1	1
524	для нее	1	1
525	из слов	1	1
526	мною в	1	1
527	существует для	1	1
528	но они	1	1
529	в таких	2	1
530	она не	2	1
531	от нас	1	1
532	ту сторону	1	1
533	на котором	4	1
534	дело в	1	1
535	на два	1	1
536	что их	1	1
537	на себе	3	1
538	в процессе	3	1
539	к изучению	1	1
540	во всякой	1	1
541	слово по	1	1
542	того чтобы	4	1
543	только не	3	1
544	тот процесс	1	1
545	в самой	2	1
546	слова как	1	1
547	того в	1	1
548	как она	2	1
549	не говорит	1	1
550	но слово	1	1
551	с своей	1	1
552	связи с	3	1
553	мы бы	2	1
554	по первому	1	1
555	эти три	1	1
556	из истории	1	1
557	и при	2	1
558	доказать что	1	1
559	раз как	2	1
560	этом отношении	1	1
561	перед ним	1	1
562	от их	1	1
563	как мысль	2	1
564	не могут	2	1
565	когда мы	6	1
566	и другой	1	1
567	же самое	4	1
568	можно сравнить	2	1
569	значительной степени	2	1
570	тому и	1	1
571	и другим	3	1
572	мысли о	2	1
573	они и	1	1
574	для того	6	1
575	оно не	2	1
576	которой она	1	1
577	же бы	1	1
578	их внутреннего	1	1
579	из нее	2	1
580	в применении	1	1
581	образы и	3	1
582	от друга	1	1
583	как не	1	1
584	говорит и	1	1
585	данном случае	2	1
586	они ни	1	1
587	в себя	1	1
588	слове мы	1	1
589	но мы	2	1
590	то время	1	1
591	и может	4	1
592	речи то	1	1
593	и совершенно	1	1
594	котором мы	1	1
595	же касается	1	1
596	что может	2	1
597	себя что	1	1
598	мы приведем	1	1
599	бы слово	1	1
600	представить в	1	1
601	является в	1	1
602	если бы	13	1
603	должны признать	1	1
604	смысле и	1	1
605	находится в	5	1
606	и человека	1	1
607	каждый раз	4	1
608	незаметно для	1	1
609	мы могли	2	1
610	и поэтому	1	1
611	знает но	1	1
612	что каждый	1	1
613	образом в	5	1
614	это потому	2	1
615	после того	2	1
616	что такой	1	1
617	ли она	1	1
618	любви к	1	1
619	нас в	2	1
620	все в	2	1
621	связь между	3	1
622	а у	1	1
623	и требует	1	1
624	от них	1	1
625	во втором	1	1
626	на одном	1	1
627	что человек	3	1
628	ними в	1	1
629	других но	1	1
630	и только	3	1
631	крайней мере	5	1
632	в ту	2	1
633	из моментов	1	1
634	следовало бы	1	1
635	для самого	2	1
636	отношений к	1	1
637	происходит в	2	1
638	эти последние	1	1
639	известно что	6	1
640	что здесь	1	1
641	что будет	2	1
642	один из	2	1
643	образом как	1	1
644	но с	1	1
645	значение в	1	1
646	что только	2	1
647	видели что	1	1
648	этот вопрос	3	1
649	другим но	1	1
650	себе много	1	1
651	между этими	1	1
652	бы ни	2	1
653	другого что	1	1
654	место из	2	1
655	с одной	1	1
656	не то	5	1
657	же он	1	1
658	заключают в	1	1
659	из которого	1	1
660	есть в	5	1
661	на всем	1	1
662	то и	4	1
663	или не	1	1
664	чтобы он	1	1
665	же явления	1	1
666	быть что	2	1
667	есть уже	4	1
668	а они	1	1
669	рано или	2	1
670	и обратно	1	1
671	и других	3	1
672	превращаются в	1	1
673	слова если	1	1
674	больше и	1	1
675	себе в	3	1
676	самого слова	3	1
677	слово как	1	1
678	и стремится	1	1
679	для меня	10	1
680	меня то	2	1
681	то другой	1	1
682	и вместе	3	1
683	ее на	1	1
684	в других	2	1
685	лишь один	2	1
686	но из	1	1
687	или поздно	2	1
688	не были	2	1
689	на второй	1	1
690	и из	3	1
691	до сих	4	1
692	должны рассмотреть	1	1
693	каждый человек	1	1
694	уже при	1	1
695	и нельзя	2	1
696	а именно	4	1
697	человека а	2	1
698	к которому	1	1
699	слово но	1	1
700	при всей	1	1
701	в сознание	2	1
702	и быть	2	1
703	к его	2	1
704	но о	1	1
705	предмет и	1	1
706	а прежде	1	1
707	и их	3	1
708	превращается в	2	1
709	ей не	1	1
710	можно представить	1	1
711	может ли	1	1
712	пожалуй и	1	1
713	так это	1	1
714	слове в	1	1
715	новых слов	3	1
716	есть лишь	2	1
717	выражению как	1	1
718	которой есть	1	1
719	и веселья	1	1
720	есть ее	1	1
721	звенит в	1	1
722	стоит в	1	1
723	если не	1	1
724	все более	3	1
725	их с	1	1
726	нет ничего	3	1
727	на который	2	1
728	в непрерывном	1	1
729	слова то	4	1
730	с первого	1	1
731	ко всем	3	1
732	и потому	10	1
733	слова поэтому	1	1
734	мысли но	4	1
735	из которых	2	1
736	в человеке	1	1
737	если так	2	1
738	определяет его	1	1
739	да рядом	1	1
740	он говорит	1	1
741	с внутренней	1	1
742	в данном	4	1
743	если оно	2	1
744	лицом к	1	1
745	находятся в	1	1
746	в положении	1	1
747	образ и	1	1
748	в первой	1	1
749	одно только	1	1
750	более и	2	1
751	этом случае	5	1
752	художественное произведение	2	1
753	человеку как	1	1
754	внутренняя жизнь	1	1
755	можно сказать	4	1
756	сплошь да	1	1
757	сих пор	4	1
758	только для	2	1
759	внимания на	1	1
760	стоит только	1	1
761	это последнее	4	1
762	смысл имеет	1	1
763	лице хотя	1	1
764	в самые	1	1
765	совершается в	1	1
766	между ними	4	1
767	в другой	2	1
768	которая в	1	1
769	в двух	2	1
770	в отдельных	2	1
771	мысль о	6	1
772	лишь как	1	1
773	еще более	2	1
774	главным образом	1	1
775	на других	1	1
776	меня все	1	1
777	оставалось бы	1	1
778	же в	1	1
779	давно уже	3	1
780	себе как	1	1
781	к лицу	1	1
782	что слова	1	1
783	здесь только	1	1
784	требует чтобы	2	1
785	в свою	2	1
786	умным человеком	1	1
787	из тех	2	1
788	слов из	1	1
789	есть своего	1	1
790	в свое	1	1
791	в непосредственной	1	1
792	как слово	1	1
793	в своих	2	1
794	и эта	1	1
795	уже после	1	1
796	как на	1	1
