N	2gram	Propp_Isto_3	Myshleni
588	на эту	1	1
589	или с	1	1
590	не видит	2	1
591	уже давно	2	1
592	вопрос можно	1	1
593	в малой	2	1
594	это те	1	1
595	дана в	1	1
596	что вся	1	1
597	обратил внимание	1	1
598	где же	1	1
599	в область	1	1
600	в данном	4	1
601	так или	1	1
602	этим мы	1	1
603	ведет к	1	1
604	что же	1	1
605	и там	4	1
606	которые по	1	1
607	да и	2	1
608	вторая группа	1	1
609	здесь также	1	1
610	и тому	1	1
611	этом случае	5	1
612	но для	1	1
613	или по	5	1
614	это очевидно	1	1
615	к вопросу	1	1
616	на одной	2	1
617	этих случаях	7	1
618	указать на	2	1
619	всего с	1	1
620	первых дней	1	1
621	лицо и	2	1
622	это можно	1	1
623	как реальная	1	1
624	увидим дальше	1	1
625	или нет	1	1
626	за него	2	1
627	хотя бы	1	1
628	увидим ниже	3	1
629	или несколько	2	1
630	на более	1	1
631	или не	2	1
632	приводящие к	1	1
633	но если	1	1
634	он находит	1	1
635	по совокупности	2	1
636	образом часто	1	1
637	пришел к	1	1
638	но этот	2	1
639	не что	3	1
640	бы его	1	1
641	который позволяет	1	1
642	однако мы	1	1
643	остается то	1	1
644	часто встречается	2	1
645	но в	10	1
646	им и	1	1
647	точно так	2	1
648	том числе	1	1
