N	2gram	Propp_Isto_3	StatiiOP
357	стороны и	3	1
358	это был	1	1
359	перед нами	1	1
360	кроме того	1	1
361	хотя и	2	1
362	что по	2	1
363	та и	1	1
364	и к	3	1
365	не очень	1	1
366	еще на	1	1
367	за это	2	1
368	он в	1	1
369	случае можно	2	1
370	так в	6	1
371	право на	1	1
372	бы только	1	1
373	и до	1	1
374	и кто	1	1
375	если он	2	1
376	больше всего	1	1
377	не знать	1	1
378	на одну	2	1
379	разные формы	1	1
380	не как	1	1
381	в корне	1	1
382	и вот	2	1
383	имеют право	2	1
384	так часто	2	1
385	в плане	1	1
386	смысле как	1	1
387	все с	1	1
388	в одну	1	1
389	в работе	2	1
390	могла бы	1	1
391	эти материалы	2	1
392	в таких	1	1
393	на все	2	1
394	где оно	1	1
395	входит в	1	1
396	не отражает	2	1
397	известно что	2	1
398	но их	1	1
399	и дает	1	1
400	в ином	6	1
401	по всему	1	1
402	только одно	1	1
403	для них	3	1
404	в них	6	1
405	соответствии с	1	1
406	далеко не	3	1
407	показывает что	5	1
408	с тем	2	1
409	всю жизнь	2	1
410	которой он	1	1
411	вопрос и	1	1
412	выйти за	2	1
413	и было	2	1
414	очень важный	1	1
415	и некоторые	2	1
416	в один	1	1
417	на себя	2	1
418	с подобного	1	1
419	что такое	1	1
420	этого места	1	1
421	них нет	1	1
422	мы теперь	1	1
423	несомненно что	2	1
424	одном из	3	1
425	том чтобы	1	1
426	что было	2	1
427	так может	2	1
428	и эти	3	1
429	действительно есть	1	1
430	такова же	1	1
431	однако в	1	1
432	и наоборот	1	1
433	бы быть	1	1
434	объяснения в	1	1
435	по себе	1	1
436	же мы	1	1
437	случае их	1	1
438	но они	2	1
439	реже и	1	1
440	из нас	1	1
441	с просьбами	1	1
442	хотелось бы	2	1
443	в русской	3	1
444	считает что	1	1
445	одна из	2	1
446	я буду	2	1
447	мертвыми телами	1	1
448	чем та	1	1
449	казалось бы	1	1
450	правда в	1	1
451	в разных	1	1
452	никому не	2	1
453	того как	1	1
454	это то	1	1
455	с одним	2	1
456	впрочем в	1	1
457	явление в	1	1
458	где уже	1	1
459	ему и	1	1
460	е не	1	1
461	уже и	1	1
462	так то	1	1
463	но там	1	1
464	отличается от	1	1
465	с полной	1	1
466	и ворота	1	1
467	и другим	1	1
468	к тому	3	1
469	верст и	1	1
470	и понятным	2	1
471	как мы	8	1
472	и о	2	1
473	большой и	1	1
474	к нам	1	1
475	и говорит	9	1
476	и этим	1	1
477	только то	1	1
478	на той	1	1
479	с самого	1	1
480	и была	1	1
481	на том	3	1
482	он так	1	1
483	отсюда и	1	1
484	почему же	1	1
485	она была	1	1
486	образом этот	1	1
487	можно только	3	1
488	является в	1	1
489	таких примеров	2	1
490	но иногда	1	1
491	он к	3	1
492	нечто цельное	1	1
493	на востоке	1	1
494	образом в	2	1
495	там в	1	1
496	о ней	2	1
497	и та	1	1
498	при котором	1	1
499	которые приведены	1	1
500	после того	2	1
501	с того	2	1
502	что его	1	1
503	можно сказать	2	1
504	не просто	1	1
505	там же	2	1
506	времени в	1	1
507	образом мы	2	1
508	том значении	1	1
509	не считаясь	1	1
510	известна и	1	1
511	б в	1	1
512	в другой	4	1
513	кто в	1	1
514	что бы	1	1
515	в свете	5	1
516	же можно	2	1
517	бы теперь	1	1
518	еще несколько	1	1
519	указывает что	1	1
520	или нет	1	1
521	и дело	1	1
522	тот же	1	1
523	пор не	1	1
524	как нечто	1	1
525	который в	1	1
526	ссылкой на	1	1
527	именно на	1	1
528	них нельзя	1	1
529	где-то в	2	1
530	не имеют	2	1
531	уже не	7	1
532	всем его	1	1
533	чтобы он	1	1
534	еще одну	2	1
535	каким образом	1	1
536	и обратно	1	1
537	д как	1	1
538	его и	4	1
539	он имеет	1	1
540	себе в	2	1
541	тогда он	1	1
542	в одном	2	1
543	сами по	1	1
544	к ним	1	1
545	от того	1	1
546	были бы	1	1
547	никого не	3	1
548	видно из	1	1
549	также имеют	1	1
550	так не	1	1
551	с другим	1	1
552	уходит от	1	1
553	не один	1	1
554	говорит я	2	1
555	и тех	1	1
556	здесь в	1	1
557	случаев в	1	1
558	такое же	1	1
559	чтобы я	1	1
560	и др	2	1
561	или о	1	1
562	обратить внимание	1	1
563	в некоторых	5	1
564	в соответствии	1	1
565	связано с	4	1
566	них и	1	1
567	чтобы убедиться	1	1
568	которых мы	1	1
569	не означает	1	1
570	именно так	2	1
571	также с	1	1
572	в руках	1	1
573	подобного рода	1	1
574	о чем	1	1
575	которые по	1	1
576	для этой	1	1
577	не видит	2	1
578	можно утверждать	2	1
579	вместе с	9	1
580	вопрос можно	1	1
581	в иной	1	1
582	д в	1	1
583	а при	1	1
584	к своему	1	1
585	случаях в	1	1
586	обратил внимание	1	1
587	в течение	6	1
588	положении как	1	1
589	этому не	1	1
590	эта голова	1	1
591	его работе	1	1
592	и там	4	1
593	и всей	1	1
594	такой особой	1	1
595	не заметил	1	1
596	это были	1	1
597	сам не	1	1
598	и другой	1	1
599	этих случаев	1	1
600	каждое из	1	1
601	к вопросу	1	1
602	только частный	1	1
603	случаях когда	1	1
604	указать на	2	1
605	тем и	1	1
606	и от	3	1
607	сколько бы	1	1
608	или в	11	1
609	которая в	1	1
610	обращается к	1	1
611	всего что	1	1
612	это может	1	1
613	но еще	1	1
614	разве только	1	1
615	уже давно	2	1
616	могли быть	1	1
617	ценным историческим	1	1
618	одной из	1	1
619	с ней	6	1
620	это делает	2	1
621	на более	1	1
622	состоит из	1	1
623	из каких	1	1
624	для каждой	1	1
625	от всех	1	1
626	их с	1	1
627	из этого	1	1
628	в малой	2	1
629	те члены	1	1
630	материал по	2	1
631	бы думать	1	1
632	но эти	1	1
633	и другие	4	1
634	к этому	7	1
635	как на	1	1
636	точно так	2	1
637	только путем	1	1
638	они не	4	1
