N	2gram	Medvedev_F_1	Myshleni
277	еще в	2	2
278	для этого	4	2
279	с ним	2	2
280	предмета и	1	2
281	мы всегда	1	2
282	представления о	1	2
283	о предмете	1	2
284	эти последние	1	2
285	к решению	1	2
286	и является	2	2
287	своего собственного	1	2
288	из которого	1	2
289	для всех	1	2
290	первостепенное значение	1	2
291	если мы	2	2
292	только на	5	2
293	не из	4	2
294	структуры и	1	2
295	на одном	1	2
296	из них	1	2
297	в одном	2	2
298	у него	1	2
299	нашем примере	1	2
300	ориентироваться на	1	2
301	с другой	5	2
302	к которому	2	2
303	во второй	1	2
304	и др	5	2
305	более того	3	2
306	остается еще	1	2
307	не на	2	2
308	и непосредственно	3	2
309	была бы	2	2
310	в связи	4	2
311	законов и	1	2
312	все более	2	2
313	бы оно	2	2
314	самое понятие	2	2
315	по своему	1	2
316	в данном	1	2
317	по существу	2	2
318	в ряду	2	2
319	этого слова	3	2
320	все это	9	2
321	форм и	6	2
322	для нас	1	2
323	к ряду	1	2
324	у них	3	2
325	только что	1	2
326	в ссср	1	2
327	а в	6	2
328	всех тех	1	2
329	другой стороны	1	2
330	из этого	1	2
331	ее в	1	2
332	и другие	1	2
333	предполагает уже	2	2
334	это в	1	2
335	смысле слова	1	1
336	и через	1	1
337	этом пункте	2	1
338	совершается с	1	1
339	задачи в	1	1
340	тех же	2	1
341	самый предмет	2	1
342	и до	5	1
343	из его	1	1
344	в конкретном	3	1
345	чисто духовным	1	1
346	едва ли	1	1
347	они имели	1	1
348	и должен	2	1
349	и образования	1	1
350	и само	1	1
351	это совершенно	1	1
352	где проявляется	1	1
353	смысле можно	1	1
354	в первый	1	1
355	развитие в	1	1
356	нам в	1	1
357	и новых	1	1
358	мы попытались	1	1
359	только это	1	1
360	но даже	1	1
361	ему в	1	1
362	свое отношение	1	1
363	но напротив	2	1
364	образом оказывается	1	1
365	значения в	1	1
366	свою очередь	6	1
367	с предшествующими	1	1
368	и сами	1	1
369	имеет первостепенное	1	1
370	на их	2	1
371	в различных	2	1
372	является таким	1	1
373	окажется в	1	1
374	смысла от	1	1
375	на самом	7	1
376	сущности и	1	1
377	точка зрения	2	1
378	уже как	2	1
379	предмету и	1	1
380	друг от	2	1
381	нет и	2	1
382	из важнейших	2	1
383	за пределы	2	1
384	самом конце	1	1
385	только путем	1	1
386	один и	1	1
387	отнюдь не	6	1
388	в море	1	1
389	его на	1	1
390	общего с	1	1
391	с чисто	1	1
392	не через	1	1
393	стороны и	4	1
394	как к	3	1
395	что как	1	1
396	перед нами	1	1
397	кроме того	1	1
398	и понимания	1	1
399	слишком легко	1	1
400	основное в	1	1
401	в этот	1	1
402	психологии и	1	1
403	и научного	1	1
404	не можем	2	1
405	не приходится	2	1
406	мы получаем	1	1
407	проблем в	1	1
408	должна ориентироваться	1	1
409	он в	2	1
410	господствует в	1	1
411	учение о	4	1
412	с их	1	1
413	структур но	1	1
414	как он	1	1
415	теории и	1	1
416	его исследования	1	1
417	единство в	2	1
418	роли в	3	1
419	эту задачу	1	1
420	в восприятии	1	1
421	не значит	1	1
422	нее и	1	1
423	в понимании	5	1
424	и входит	1	1
425	не являлось	1	1
426	пределах одного	1	1
427	не как	4	1
428	самое основное	1	1
429	широком смысле	1	1
430	но вместе	1	1
431	прежде чем	2	1
432	или иных	1	1
433	в нее	1	1
434	конца и	1	1
435	последнее слово	1	1
436	но все	2	1
437	самостоятельная и	1	1
438	что является	1	1
439	может остаться	1	1
440	то чтобы	1	1
441	и может	4	1
442	они должны	1	1
443	но впрочем	1	1
444	связанных с	1	1
445	и с	8	1
446	на все	3	1
447	или даже	1	1
448	входит в	6	1
449	участвующие в	1	1
450	в и	1	1
451	между логикой	1	1
452	может стать	1	1
453	действительности в	2	1
454	ведь в	1	1
455	как самостоятельная	1	1
456	конкретности и	1	1
457	ни в	2	1
458	но уже	1	1
459	это положение	1	1
460	далеко не	1	1
461	он действительно	1	1
462	он и	1	1
463	в научном	1	1
464	к значению	1	1
465	задач в	1	1
466	и тогда	1	1
467	всех этих	3	1
468	распространяются и	1	1
469	мы попытаемся	1	1
470	места в	2	1
471	сравнительного изучения	1	1
472	в гораздо	1	1
473	при изучении	1	1
474	таким же	2	1
475	остается только	1	1
476	и без	1	1
477	устанавливает связь	1	1
478	жизнь и	3	1
479	не столько	1	1
480	большей степени	1	1
481	в отличие	1	1
482	до последнего	1	1
483	от его	1	1
484	своем собственном	1	1
485	как одна	1	1
486	нашему примеру	1	1
487	новых форм	1	1
488	оно должно	3	1
489	совершенно иначе	1	1
490	самих по	1	1
491	однако не	2	1
492	тем не	1	1
493	зрения этой	1	1
494	которые одновременно	1	1
495	том и	1	1
496	не должно	1	1
497	на всю	2	1
498	этой работы	2	1
499	и очень	1	1
500	различные отношения	1	1
501	нового направления	3	1
502	второго рода	1	1
503	на один	1	1
504	случае в	1	1
505	основные функции	1	1
506	имеет и	1	1
507	одна из	2	1
508	и конкретности	1	1
509	и притом	1	1
510	но самые	1	1
511	к этим	1	1
512	к изучению	1	1
513	которого он	1	1
514	и слишком	2	1
515	в структуре	1	1
516	для всего	1	1
517	а для	1	1
518	и существенное	1	1
519	что самое	1	1
520	это отношение	1	1
521	положение вещей	1	1
522	видим что	1	1
523	нам важно	2	1
524	же он	1	1
525	не принадлежит	1	1
526	в действительности	2	1
527	и заключается	2	1
528	есть только	1	1
529	зрения своей	1	1
530	и всех	1	1
531	числе и	1	1
532	определить и	1	1
533	и непосредственном	1	1
534	анализа и	1	1
535	быть уже	1	1
536	к овладению	1	1
537	они и	1	1
538	процессе их	1	1
539	в работах	1	1
540	ничего общего	1	1
541	и это	2	1
542	опираясь на	1	1
543	развития уже	1	1
544	и самое	1	1
545	то естественно	1	1
546	как таковым	2	1
547	и о	1	1
548	от друга	2	1
549	не для	3	1
550	начало нового	1	1
551	связи со	3	1
552	в ее	8	1
553	данном случае	1	1
554	не мог	1	1
555	мы наблюдаем	1	1
556	выражения и	1	1
557	ибо она	1	1
558	двигаться в	1	1
559	только через	1	1
560	по аналогии	3	1
561	здесь он	1	1
562	этом первом	1	1
563	структуры ее	1	1
564	когда его	1	1
565	подойти к	1	1
566	них есть	1	1
567	целом все	1	1
568	специфические особенности	1	1
569	но отнюдь	1	1
570	эта действительность	1	1
571	только и	4	1
572	структур в	1	1
573	в широком	3	1
574	эта точка	1	1
575	для человека	1	1
576	настоящее время	10	1
577	может не	1	1
578	понятие и	1	1
579	языке как	1	1
580	ни на	3	1
581	на всех	1	1
582	на отдельные	1	1
583	к нему	1	1
584	и всю	1	1
585	между тем	2	1
586	вся эта	1	1
587	которые мы	1	1
588	и гг	1	1
589	эти два	1	1
590	образом является	1	1
591	определяющим моментом	1	1
592	что же	1	1
593	поэтому проблема	1	1
594	в лучшем	3	1
595	если взять	1	1
596	и самые	1	1
597	стороны как	1	1
598	в современной	1	1
599	на которой	1	1
600	которых она	1	1
601	мысли не	1	1
602	этого ряда	1	1
603	в двух	1	1
604	в ряде	1	1
605	связанных и	1	1
606	два основных	1	1
607	мы увидим	4	1
608	его жизнь	1	1
609	во всем	2	1
610	к нашему	1	1
611	же должен	1	1
612	который в	1	1
613	эти определения	3	1
614	первого рода	1	1
615	и ее	10	1
616	вопрос об	2	1
617	с одной	4	1
618	именно на	1	1
619	с которыми	1	1
620	и овладению	1	1
621	конечно не	4	1
622	уже не	2	1
623	ни одного	2	1
624	независимых друг	1	1
625	этого нельзя	1	1
626	в виде	1	1
627	внутри самого	1	1
628	оно всегда	1	1
629	в данной	1	1
630	его и	2	1
631	и их	10	1
632	интереса к	1	1
633	и навсегда	1	1
634	слова в	1	1
635	как их	2	1
636	сами по	2	1
637	и должна	2	1
638	двух принципов	1	1
639	вовсе не	10	1
640	с этими	1	1
641	гораздо большей	1	1
642	конкретных проблем	2	1
643	в систему	3	1
644	и развитии	1	1
645	отличие от	1	1
646	во всей	2	1
647	а те	1	1
648	образом не	1	1
649	в руки	1	1
650	к общим	1	1
651	ближайшим образом	4	1
652	со специфической	1	1
653	о развитии	1	1
654	и даже	3	1
655	или иной	1	1
656	развития а	1	1
657	и из	1	1
658	влияние на	3	1
659	как у	1	1
660	она способна	1	1
661	здесь в	2	1
662	не прав	2	1
663	наконец в	3	1
664	способ и	1	1
665	а с	1	1
666	к третьему	1	1
667	а на	1	1
668	думается нам	1	1
669	только как	2	1
670	при определении	1	1
671	возвращаясь к	1	1
672	одну из	1	1
673	и предметами	1	1
674	под влиянием	2	1
675	как материал	1	1
676	эти особенности	1	1
677	всю полноту	1	1
678	и во	1	1
679	что раньше	1	1
680	содержание но	1	1
681	путь от	1	1
682	единства конкретного	1	1
683	из которых	1	1
684	к своему	1	1
685	влияния на	2	1
686	одной стороны	4	1
687	если оно	1	1
688	она есть	2	1
689	этой последней	4	1
690	смысле этого	3	1
691	упрекали в	1	1
692	различные типы	1	1
693	отдельности и	1	1
694	знания а	1	1
695	значит что	1	1
696	в это	1	1
697	единство конкретного	1	1
698	эти вопросы	1	1
699	в истории	4	1
700	определить их	1	1
701	аналогии с	3	1
702	здесь очень	1	1
703	в основном	3	1
704	весь ход	1	1
705	лучшем случае	3	1
706	поэтому что	1	1
707	всякой вообще	1	1
708	для мысли	1	1
709	часть нашей	1	1
710	тех или	1	1
711	в более	1	1
712	процессе развития	1	1
713	обычно не	1	1
714	должны быть	5	1
715	при таком	4	1
716	в результате	2	1
717	в настоящее	10	1
718	как она	3	1
719	и важно	1	1
720	последнего времени	1	1
721	есть система	1	1
722	особого рода	1	1
723	этой действительности	1	1
724	тем более	1	1
725	главным образом	4	1
726	не должен	1	1
727	только с	1	1
728	особенно отчетливо	1	1
729	не непосредственно	1	1
730	на языке	2	1
731	и различные	1	1
732	обстоит дело	1	1
733	должен быть	5	1
734	гораздо больше	1	1
735	может и	2	1
736	а о	1	1
737	в свою	8	1
738	в какие	1	1
739	это понятие	1	1
740	впервые в	1	1
741	совершенно не	1	1
742	одновременно и	1	1
743	в отдельности	1	1
744	есть и	1	1
745	значение не	1	1
746	вещах и	2	1
747	в данную	1	1
748	их место	1	1
749	к этому	1	1
750	значение в	3	1
751	кроме как	1	1
752	этой точки	1	1
753	том числе	1	1
