N	2gram	Tiupa_Narr_2	Istorich
153	или на	1	3
154	представления о	2	3
155	в современной	2	3
156	ли он	1	3
157	в какой	4	3
158	должен был	2	3
159	может оказаться	2	3
160	и его	3	3
161	уже не	4	3
162	не можем	1	3
163	следовало бы	1	3
164	в начале	2	3
165	или даже	3	3
166	и их	1	3
167	то время	1	3
168	которые могут	1	3
169	тем что	1	3
170	в форме	5	3
171	именно в	2	3
172	на эту	1	3
173	как это	4	3
174	наряду с	1	3
175	это за	1	3
176	что же	1	3
177	не непосредственно	1	3
178	будто бы	1	3
179	отношению к	5	3
180	точно так	2	3
181	отношения к	1	2
182	одним из	1	2
183	же как	2	2
184	и потому	1	2
185	в зависимости	1	2
186	по его	2	2
187	а для	1	2
188	не вполне	2	2
189	в некотором	1	2
190	зависимости от	1	2
191	подчеркнуть что	2	2
192	это время	1	2
193	к своему	2	2
194	столь же	2	2
195	во всех	1	2
196	ответ на	5	2
197	отличие от	5	2
198	относится к	1	2
199	первый взгляд	1	2
200	как в	5	2
201	без другого	1	2
202	однако не	2	2
203	как уже	2	2
204	и как	1	2
205	в действительности	1	2
206	за собой	1	2
207	в целом	3	2
208	в себе	8	2
209	как он	2	2
210	вследствие этого	2	2
211	в нем	5	2
212	он не	5	2
213	и тем	5	2
214	смерть и	1	2
215	но уже	1	2
216	ведет к	2	2
217	должно быть	1	2
218	и конец	1	2
219	на первый	1	2
220	для него	4	2
221	в такой	1	2
222	в отличие	5	2
223	миф о	1	2
224	однако в	2	2
225	но они	1	2
226	как о	2	2
227	одна из	3	2
228	по своей	3	2
229	к мифу	1	2
230	не по	1	2
231	только с	1	2
232	не могут	1	2
233	в области	2	2
234	дома не	1	2
235	в ее	4	2
236	мысль о	2	2
237	приводит к	1	2
238	и когда	3	2
239	на нее	1	2
240	ясно что	1	2
241	еще в	1	2
242	том как	2	2
243	с ним	4	2
244	ничего не	6	2
245	о нем	3	2
246	но мы	1	2
247	между тем	3	2
248	этот момент	1	2
249	в конечном	3	2
250	во всей	1	2
251	от этих	1	2
252	и она	1	2
253	с той	1	2
254	одной из	1	2
255	дело с	2	2
256	прошлого и	1	2
257	именно на	1	2
258	себя в	2	2
259	то и	3	2
260	в данной	1	2
261	никто не	1	2
262	вовсе не	2	2
263	говорит в	1	2
264	как раз	3	2
265	со стороны	6	2
266	даже не	1	2
267	а с	2	2
268	что не	1	2
269	говорит о	2	2
270	связано с	1	2
271	на этот	1	2
272	же обстоит	1	2
273	не на	1	2
274	не означает	1	2
275	зависит от	2	2
276	его как	1	2
277	вступает в	2	2
278	xix века	1	2
279	как бы	6	2
280	еще одна	1	2
281	не существует	1	2
282	и от	1	2
283	бы в	2	2
284	по ходу	1	2
285	первобытного мышления	1	2
286	между ними	1	2
287	в рамках	6	2
288	из этого	1	2
289	в виде	2	2
290	в частности	11	2
291	это было	1	2
292	к этому	1	2
293	можно назвать	2	2
294	не зависит	2	1
295	самых общих	1	1
296	не должны	1	1
297	относится и	1	1
298	рассматривается как	1	1
299	все остальное	1	1
300	на самом	2	1
301	он может	2	1
302	к своей	1	1
303	это и	1	1
304	жизни мы	2	1
305	тем же	1	1
306	свидетельствует об	1	1
307	из его	1	1
308	те же	2	1
309	противном случае	1	1
310	ведь и	1	1
311	едва ли	3	1
312	этом направлении	1	1
313	его не	1	1
314	а как	3	1
315	есть не	1	1
316	обратимся к	1	1
317	говорить о	2	1
318	на себя	1	1
319	в полной	1	1
320	бы с	2	1
321	на другом	1	1
322	иное как	1	1
323	время в	1	1
324	в сторону	1	1
325	из таких	1	1
326	из комнаты	1	1
327	отнюдь не	4	1
328	как по	3	1
329	если она	1	1
330	что именно	1	1
331	стороны и	1	1
332	в противном	1	1
333	по пути	1	1
334	и к	6	1
335	в небе	1	1
336	имеет в	1	1
337	то в	1	1
338	со своей	2	1
339	в которой	1	1
340	и у	4	1
341	можно не	1	1
342	в нашем	2	1
343	бы не	1	1
344	из этих	2	1
345	ли герой	1	1
346	рассказ о	1	1
347	но он	2	1
348	тому же	4	1
349	ее как	1	1
350	этим создается	1	1
351	после этого	1	1
352	выше уже	2	1
353	так сказать	3	1
354	от которого	3	1
355	о которой	3	1
356	в реальной	1	1
357	к некоторому	1	1
358	или иному	1	1
359	есть сюжет	1	1
360	сказал что	1	1
361	у читателя	1	1
362	факт который	1	1
363	какой бы	1	1
364	подобно тому	2	1
365	и говорить	1	1
366	собственно говоря	2	1
367	является не	1	1
368	он об	1	1
369	например мы	3	1
370	непосредственно а	1	1
371	матери или	1	1
372	которая при	1	1
373	не мотивировано	1	1
374	времени и	4	1
375	саду и	1	1
376	того или	3	1
377	сюжетов или	1	1
378	на горизонте	1	1
379	дело здесь	1	1
380	этом смысле	1	1
381	претендует на	1	1
382	в жизни	6	1
383	исходили из	1	1
384	соответствии с	3	1
385	герой сказки	1	1
386	со своими	2	1
387	и уже	4	1
388	которой он	3	1
389	не мог	1	1
390	в саду	1	1
391	только тем	1	1
392	искать в	1	1
393	и сейчас	1	1
394	в своей	4	1
395	это делает	1	1
396	она в	1	1
397	его мнению	1	1
398	часто не	2	1
399	в которых	1	1
400	от себя	1	1
401	от его	2	1
402	всякий раз	2	1
403	вплоть до	1	1
404	а есть	1	1
405	нам в	3	1
406	героя но	1	1
407	совершенно иной	1	1
408	не могли	1	1
409	тому что	3	1
410	нет никакого	1	1
411	в отношении	1	1
412	можно ли	1	1
413	как можно	1	1
414	с которой	1	1
415	она не	1	1
416	не делают	1	1
417	и притом	1	1
418	о них	2	1
419	к другим	1	1
420	иметь в	1	1
421	что иное	1	1
422	аргументом в	1	1
423	того чтобы	3	1
424	это еще	1	1
425	нам и	1	1
426	всей его	1	1
427	вытекает из	1	1
428	а порой	1	1
429	отнестись к	1	1
430	пример из	1	1
431	имеем дело	2	1
432	о ней	3	1
433	с одним	1	1
434	это сделать	1	1
435	к ней	3	1
436	связь и	1	1
437	заметить что	1	1
438	одного лица	1	1
439	мы всегда	1	1
440	ничто не	1	1
441	в каком	1	1
442	но все-таки	1	1
443	у нас	2	1
444	от их	1	1
445	например что	1	1
446	мы узнаем	2	1
447	со двора	1	1
448	ли не	1	1
449	уже было	1	1
450	на дворе	1	1
451	по сравнению	1	1
452	оно не	2	1
453	от которой	1	1
454	где этот	1	1
455	эти не	1	1
456	но по	1	1
457	в виду	1	1
458	меня в	1	1
459	каждой из	1	1
460	только со	1	1
461	реальной действительности	1	1
462	в себя	4	1
463	и исчезает	1	1
464	или нескольких	1	1
465	яркий пример	1	1
466	на том	3	1
467	если они	1	1
468	что у	2	1
469	слово есть	1	1
470	с собой	1	1
471	которая была	1	1
472	пространство в	1	1
473	и социальные	1	1
474	строго говоря	3	1
475	собой и	1	1
476	всегда имеет	1	1
477	нас нет	2	1
478	сводится к	9	1
479	же было	1	1
480	имеет право	1	1
481	а также	6	1
482	не самим	1	1
483	в самой	1	1
484	внимание на	3	1
485	более высокой	1	1
486	никак не	3	1
487	несомненно это	1	1
488	и объяснить	1	1
489	может не	1	1
490	здесь возможен	1	1
491	в другой	1	1
492	них в	1	1
493	также в	1	1
494	о своих	1	1
495	происходит в	1	1
496	герой в	1	1
497	в формах	1	1
498	но с	1	1
499	такая же	1	1
500	оговорить что	1	1
501	в тексте	8	1
502	пространство для	1	1
503	даже если	1	1
504	и так	1	1
505	простой и	1	1
506	это означает	1	1
507	вероятности и	1	1
508	только художественная	1	1
509	и детей	1	1
510	своего рода	9	1
511	только на	2	1
512	оно всегда	1	1
513	на своего	1	1
514	одно из	2	1
515	не будут	1	1
516	же к	1	1
517	иначе как	1	1
518	т п	2	1
519	в прошлом	1	1
520	в конце	4	1
521	у нее	4	1
522	но что	1	1
523	у него	6	1
524	в соответствии	3	1
525	каждый из	1	1
526	иначе не	1	1
527	не доказывает	1	1
528	этом отношении	3	1
529	для того	1	1
530	но она	1	1
531	нужно было	1	1
532	не обязательно	2	1
533	чем он	1	1
534	это все	1	1
535	же о	1	1
536	собой очень	1	1
537	однако что	1	1
538	обратиться к	2	1
539	выступает в	1	1
540	только по	2	1
541	что казалось	1	1
542	ритуальными действиями	1	1
543	быть только	1	1
544	ничем не	1	1
545	что обычно	1	1
546	тому как	2	1
547	от солнца	1	1
548	может иметь	1	1
549	уже давно	1	1
550	его лица	1	1
551	своей социальной	1	1
552	например когда	1	1
553	к жизни	1	1
554	такого рода	12	1
555	только мертвые	1	1
556	дети в	1	1
557	истории не	1	1
558	начале рассказа	2	1
559	или иного	3	1
560	когда она	1	1
561	шире и	1	1
562	да и	3	1
563	бы его	1	1
564	не сливаются	1	1
565	и более	2	1
566	в это	1	1
567	ней в	2	1
568	в стране	1	1
569	и оно	1	1
570	одно без	1	1
571	подобные вопросы	1	1
572	пока еще	3	1
573	тому или	1	1
574	котором он	1	1
575	в результате	2	1
576	а все	1	1
577	хотя и	5	1
578	и все	4	1
579	со второй	1	1
580	и смысл	1	1
581	времени все	1	1
582	или не	1	1
583	хотя в	1	1
584	есть продукт	1	1
585	и воскресение	1	1
586	за этим	1	1
587	в системе	1	1
588	вопрос как	1	1
589	несмотря на	2	1
590	требует чтобы	1	1
591	затем к	1	1
592	жизни а	1	1
593	не что	1	1
594	возвращается домой	1	1
595	таким же	1	1
596	себе не	1	1
597	себе но	1	1
598	где он	1	1
599	во всяком	1	1
600	путь не	1	1
601	и вновь	2	1
602	гораздо более	1	1
