N	2gram	Bakhtin_Fr_1	Formalny
364	всех его	2	1
365	во времени	1	1
366	нам в	1	1
367	не была	2	1
368	литературы она	1	1
369	быть определены	1	1
370	литературных явлений	1	1
371	историческое явление	1	1
372	условиях нового	1	1
373	как эта	1	1
374	этого термина	1	1
375	для литературы	1	1
376	жизни это	1	1
377	форм в	2	1
378	это время	2	1
379	готовому и	1	1
380	не имел	1	1
381	и человеческой	2	1
382	в литературоведении	1	1
383	совершается с	1	1
384	эти произведения	2	1
385	в быту	1	1
386	не входит	2	1
387	значение и	2	1
388	постановка проблемы	2	1
389	изменения и	1	1
390	не просто	3	1
391	и чем	1	1
392	значение для	1	1
393	выводит за	1	1
394	к литературе	1	1
395	конечно совершенно	1	1
396	и вовсе	3	1
397	его на	2	1
398	с этим	1	1
399	значение его	1	1
400	искусстве и	1	1
401	этого развития	1	1
402	что как	1	1
403	кроме того	2	1
404	не два	1	1
405	дистанция между	1	1
406	хотя и	2	1
407	сознания в	1	1
408	стал предметом	1	1
409	это определение	2	1
410	как таковое	1	1
411	определить как	1	1
412	роль играет	1	1
413	и существеннее	1	1
414	и конечно	1	1
415	перестал быть	1	1
416	в нашем	1	1
417	более широкие	1	1
418	и создавали	1	1
419	в последнее	1	1
420	с их	5	1
421	остановиться на	1	1
422	им в	1	1
423	эпохи и	1	1
424	напряженной и	1	1
425	имеем в	1	1
426	были связаны	4	1
427	на то	1	1
428	не могла	1	1
429	в концепции	3	1
430	жива еще	2	1
431	и если	1	1
432	развиваться в	1	1
433	он не	2	1
434	говорили в	1	1
435	литературных произведений	1	1
436	различные формы	2	1
437	не к	2	1
438	котором мы	1	1
439	нашла свое	2	1
440	понимания и	3	1
441	ни были	1	1
442	жизни у	1	1
443	еще одну	1	1
444	и по	2	1
445	так например	2	1
446	или иных	1	1
447	на этих	1	1
448	но все	3	1
449	значительной степени	2	1
450	в работе	1	1
451	касается до	1	1
452	через все	1	1
453	общем можно	1	1
454	а его	2	1
455	зрения на	1	1
456	сказать в	1	1
457	и обратно	1	1
458	поэтому они	1	1
459	наши задачи	1	1
460	вся литература	1	1
461	это целое	2	1
462	на сцене	1	1
463	нет в	1	1
464	о которых	1	1
465	освободиться от	1	1
466	но распространять	1	1
467	всегда и	2	1
468	переходим к	1	1
469	при которых	1	1
470	только во	1	1
471	в развитии	1	1
472	необходимых условий	1	1
473	на первый	1	1
474	не выдерживает	1	1
475	и при	1	1
476	работы в	1	1
477	очень остро	1	1
478	в их	4	1
479	мы говорили	1	1
480	направлен на	1	1
481	для всякого	1	1
482	единства всех	1	1
483	к новой	1	1
484	остается вне	1	1
485	в другие	1	1
486	его целом	1	1
487	деле все	1	1
488	но он	1	1
489	человеческое сознание	1	1
490	тому чтобы	1	1
491	и почти	2	1
492	мере и	1	1
493	вместе со	1	1
494	огромное место	1	1
495	с миром	3	1
496	чистом виде	1	1
497	на рубеже	1	1
498	с ним	3	1
499	тем самым	1	1
500	понимания жизни	1	1
501	на него	2	1
502	для кого	1	1
503	данную эпоху	1	1
504	в стадии	2	1
505	для всего	1	1
506	единственным героем	1	1
507	литературы о	1	1
508	остро и	1	1
509	в разных	1	1
510	и существенное	1	1
511	при всем	1	1
512	явление в	1	1
513	есть она	1	1
514	говорить как	1	1
515	явления лежащие	1	1
516	убедиться в	1	1
517	от единства	1	1
518	на французской	1	1
519	звучит в	1	1
520	этот образ	1	1
521	и самой	1	1
522	ему не	1	1
523	не потому	1	1
524	с другом	1	1
525	но там	1	1
526	ведь даже	1	1
527	своего становления	1	1
528	наконец в	1	1
529	числе и	7	1
530	и второго	1	1
531	той или	5	1
532	в наши	2	1
533	линии но	1	1
534	свое значение	1	1
535	серьезности и	1	1
536	что при	1	1
537	он создает	1	1
538	только двух	1	1
539	сквозь призму	3	1
540	не завершено	1	1
541	своего развития	1	1
542	в словесных	1	1
543	единого мира	1	1
544	людей в	1	1
545	диалектическое понимание	1	1
546	общения между	2	1
547	в собственном	1	1
548	последнее время	1	1
549	и этим	2	1
550	в себя	3	1
551	и может	1	1
552	и отчетливое	1	1
553	художественное творчество	1	1
554	и разрешена	1	1
555	можно было	1	1
556	как гротескный	1	1
557	отсюда и	1	1
558	именно этот	1	1
559	для него	5	1
560	здесь слово	1	1
561	строго говоря	1	1
562	с литературным	1	1
563	и вообще	3	1
564	по теории	1	1
565	выходит за	4	1
566	первый план	1	1
567	об этом	1	1
568	живописи и	1	1
569	и человека	2	1
570	и произведения	1	1
571	и здесь	3	1
572	искусства и	6	1
573	и возможно	1	1
574	и та	1	1
575	настоящее время	1	1
576	говорит об	1	1
577	за пределами	1	1
578	относят к	1	1
579	пародийного элемента	1	1
580	и объяснить	1	1
581	в значительной	6	1
582	по их	1	1
583	отлично знает	1	1
584	нас в	1	1
585	действительности а	1	1
586	как отдельные	1	1
587	от них	1	1
588	и остаются	1	1
589	а потому	1	1
590	существенную роль	2	1
591	в форме	3	1
592	но конечно	1	1
593	на развитие	1	1
594	утрачивают свою	1	1
595	сложное и	1	1
596	перестал бы	1	1
597	и стилистические	1	1
598	в жизнь	1	1
599	формой и	1	1
600	тело и	5	1
601	совершенно прав	1	1
602	совершенно готовое	1	1
603	как например	1	1
604	но с	2	1
605	моменты в	1	1
606	для романтизма	2	1
607	мы видим	2	1
608	языка на	1	1
609	и так	2	1
610	это очень	2	1
611	который в	1	1
612	от обычных	2	1
613	и обновления	2	1
614	с одной	2	1
615	человека с	1	1
616	лежащие в	2	1
617	для всех	1	1
618	есть в	5	1
619	литературного развития	2	1
620	завершение в	1	1
621	литературы с	1	1
622	литературы в	2	1
623	можно выразить	1	1
624	литература но	1	1
625	и у	6	1
626	то и	1	1
627	определяет и	1	1
628	же в	2	1
629	в начале	1	1
630	и чисто	2	1
631	целого ряда	1	1
632	здесь же	1	1
633	не из	1	1
634	смысла в	1	1
635	или даже	2	1
636	и других	3	1
637	направлен не	1	1
638	за ним	1	1
639	одно из	6	1
640	говорит о	1	1
641	и нового	2	1
642	в одном	5	1
643	не совпадают	1	1
644	без этого	1	1
645	случае не	1	1
646	это тело	2	1
647	людей не	1	1
648	была только	2	1
649	в других	3	1
650	даже и	3	1
651	это положение	1	1
652	момент в	1	1
653	на положение	1	1
654	ней и	1	1
655	до сих	4	1
656	ожидания и	1	1
657	все сферы	1	1
658	именно в	1	1
659	а о	1	1
660	здесь в	8	1
661	строится в	1	1
662	и создает	1	1
663	еще и	5	1
664	только к	1	1
665	слиты в	1	1
666	уже почти	1	1
667	старое и	1	1
668	был именно	1	1
669	через это	1	1
670	не было	1	1
671	чтобы убедиться	1	1
672	настоящего времени	1	1
673	одной стороны	2	1
674	в дон-кихоте	1	1
675	материал он	1	1
676	жизнь в	1	1
677	те элементы	1	1
678	другим а	1	1
679	о чем	1	1
680	ведь именно	1	1
681	пр и	1	1
682	что мы	2	1
683	ясное и	1	1
684	и силы	1	1
685	мира в	3	1
686	его нельзя	1	1
687	для этой	1	1
688	с нашей	1	1
689	все более	1	1
690	нет ничего	3	1
691	в частности	5	1
692	найти и	1	1
693	границы между	1	1
694	этом достаточно	1	1
695	своеобразия и	1	1
696	в создание	1	1
697	характера и	1	1
698	и глубоко	2	1
699	до настоящего	1	1
700	он говорит	1	1
701	они конечно	1	1
702	в течение	1	1
703	мы остановимся	4	1
704	типа как	1	1
705	образ и	1	1
706	однако отметить	1	1
707	отдельности и	1	1
708	для понимания	1	1
709	друг с	1	1
710	этих форм	5	1
711	в это	2	1
712	в контексте	1	1
713	сих пор	4	1
714	только для	1	1
715	и полнее	1	1
716	один из	1	1
717	под влиянием	1	1
718	образом как	1	1
719	более и	1	1
720	тех или	1	1
721	поэтому подлинная	1	1
722	мы найдем	2	1
723	и часто	2	1
724	тем и	1	1
725	при таком	2	1
726	мира и	4	1
727	в настоящее	1	1
728	романе и	1	1
729	пр в	1	1
730	это так	1	1
731	понимание литературы	1	1
732	интерес к	2	1
733	еще более	5	1
734	поэтому все	1	1
735	ни к	2	1
736	от всего	2	1
737	становления в	1	1
738	и превращаются	1	1
739	все они	1	1
740	его формы	2	1
741	и роста	1	1
742	они находятся	1	1
743	лежит в	1	1
744	все то	1	1
745	этих элементов	1	1
746	условий и	1	1
747	отношении к	1	1
748	чисто отрицательные	2	1
749	всех тех	1	1
750	в готовом	1	1
751	и материал	1	1
752	жанровые формы	1	1
753	он понимает	2	1
754	связанный с	3	1
755	они также	1	1
756	не знает	6	1
757	обычно не	1	1
758	в живописи	2	1
759	стадии своего	1	1
760	но этот	1	1
761	эпоху господства	1	1
762	особый тип	2	1
763	вполне понятно	2	1
764	появлялись в	1	1
765	поставлена и	1	1
766	это в	4	1
767	как результат	1	1
768	том числе	10	1
