N	2gram	Bakhtin_Pr_3	Problema
287	это уже	2	2
288	ли в	1	2
289	человек и	2	2
290	в те	1	2
291	себя самого	11	2
292	у которого	1	2
293	в большей	1	2
294	хотя бы	5	2
295	в свою	1	2
296	из тех	1	2
297	отношению к	6	2
298	в заключение	2	2
299	жизни и	3	2
300	во всяком	5	2
301	верит что	1	1
302	думал я	1	1
303	я и	2	1
304	если б	2	1
305	которое способно	1	1
306	отношения к	1	1
307	и т	8	1
308	в обычном	2	1
309	должен быть	1	1
310	собою на	1	1
311	людей на	1	1
312	на самом	11	1
313	тех же	1	1
314	это и	2	1
315	он хотел	1	1
316	победы над	1	1
317	ему что	1	1
318	к другому	20	1
319	из его	4	1
320	в их	1	1
321	мы уже	6	1
322	а как	2	1
323	пока он	1	1
324	не уверен	1	1
325	надо было	2	1
326	он знает	2	1
327	что если	1	1
328	и свой	2	1
329	вопрос о	2	1
330	всех людей	1	1
331	так чтобы	3	1
332	на себя	1	1
333	и ее	2	1
334	они были	1	1
335	и самой	1	1
336	начала в	1	1
337	теперь на	3	1
338	как ему	1	1
339	а еще	1	1
340	собой он	1	1
341	осуществить свой	1	1
342	нам представляется	1	1
343	я на	1	1
344	с его	6	1
345	мысль что	2	1
346	то он	1	1
347	бы в	3	1
348	друг на	2	1
349	силы и	1	1
350	и нуждается	1	1
351	в план	1	1
352	и чужой	1	1
353	него с	1	1
354	с собою	6	1
355	оно является	1	1
356	в главе	1	1
357	сама по	2	1
358	не принимает	4	1
359	с этим	2	1
360	для всех	1	1
361	о нет	1	1
362	перед нами	1	1
363	могли бы	1	1
364	что по	1	1
365	и наконец	5	1
366	его к	3	1
367	ясно и	1	1
368	и хотя	1	1
369	в этот	2	1
370	тон и	2	1
371	то в	2	1
372	поэтому он	3	1
373	оттого что	1	1
374	в груди	1	1
375	бы и	4	1
376	автор в	1	1
377	что это	5	1
378	а во-вторых	1	1
379	очень важно	2	1
380	вы меня	3	1
381	говорит не	1	1
382	говорят о	1	1
383	это такая	1	1
384	но на	4	1
385	а вовсе	2	1
386	и если	2	1
387	вообще не	2	1
388	бы от	1	1
389	больше всего	1	1
390	главным образом	1	1
391	он ни	3	1
392	т д	2	1
393	после этого	1	1
394	перед всем	1	1
395	когда все	2	1
396	всех этих	2	1
397	он должен	2	1
398	же это	1	1
399	что еще	1	1
400	и вот	5	1
401	свои собственные	2	1
402	и по	1	1
403	лишь с	1	1
404	так например	1	1
405	в нее	1	1
406	от какой	1	1
407	тут не	3	1
408	эпохи не	1	1
409	себя и	8	1
410	на всю	2	1
411	но сначала	1	1
412	времени и	1	1
413	иронически и	1	1
414	независимость от	2	1
415	входит в	2	1
416	и дает	1	1
417	тихо и	2	1
418	не ясно	1	1
419	друга что	1	1
420	но лишь	1	1
421	на друга	2	1
422	эту тему	1	1
423	здесь можно	1	1
424	такой же	3	1
425	их на	1	1
426	но я	2	1
427	совсем другое	3	1
428	с ума	1	1
429	себе с	1	1
430	и при	1	1
431	что такое	2	1
432	в такой	3	1
433	самого в	1	1
434	его мнению	1	1
435	не столько	1	1
436	еще с	1	1
437	является поэтому	1	1
438	говорил о	1	1
439	не как	3	1
440	своего рода	2	1
441	что я	15	1
442	и создавать	1	1
443	которая может	1	1
444	в ходу	1	1
445	все мое	1	1
446	говорит как	1	1
447	все это	16	1
448	что никакой	1	1
449	их в	3	1
450	и настойчиво	1	1
451	в устах	1	1
452	радости и	1	1
453	возвращается к	1	1
454	ни были	1	1
455	даже в	5	1
456	ты их	1	1
457	заставляет его	1	1
458	же мы	1	1
459	борется с	1	1
460	отвращение и	1	1
461	нас к	1	1
462	тому что	2	1
463	выступает здесь	2	1
464	если и	2	1
465	знал что	2	1
466	однако уже	1	1
467	всей земле	1	1
468	самого начала	8	1
469	мысли в	1	1
470	о чем	2	1
471	на котором	1	1
472	что их	1	1
473	чтобы в	1	1
474	и остается	1	1
475	у кого	1	1
476	самого и	1	1
477	противоречии с	2	1
478	которого он	3	1
479	что вы	2	1
480	ведь не	1	1
481	чем не	2	1
482	он мог	1	1
483	себе самом	5	1
484	для всего	1	1
485	он с	4	1
486	из него	1	1
487	это мы	1	1
488	вообще нет	1	1
489	правда в	1	1
490	именно с	1	1
491	и весь	1	1
492	же время	12	1
493	это сделать	1	1
494	к ней	2	1
495	них мы	1	1
496	как она	2	1
497	во всем	3	1
498	ему и	1	1
499	и любовь	1	1
500	есть это	1	1
501	со своим	1	1
502	бога и	1	1
503	до того	1	1
504	стоит перед	1	1
505	не под	1	1
506	ни о	1	1
507	к себе	17	1
508	и должно	2	1
509	когда мы	1	1
510	героев и	1	1
511	в душе	2	1
512	его с	4	1
513	как для	2	1
514	другое что	1	1
515	той или	2	1
516	только одно	1	1
517	в очень	1	1
518	о каком	1	1
519	где он	3	1
520	она не	1	1
521	бы ни	1	1
522	и это	4	1
523	к действию	1	1
524	и самое	1	1
525	вы не	2	1
526	с ее	3	1
527	он вовсе	1	1
528	меня в	2	1
529	говорит и	1	1
530	не вмещается	1	1
531	на основе	1	1
532	с самого	8	1
533	был за	1	1
534	значение в	1	1
535	людей он	1	1
536	обращаясь к	2	1
537	его самого	1	1
538	на нее	2	1
539	здесь он	1	1
540	те же	2	1
541	мог бы	2	1
542	к самой	1	1
543	за каждую	1	1
544	под силу	2	1
545	но у	1	1
546	поэтому в	1	1
547	смысле и	1	1
548	или прямо	1	1
549	я теперь	5	1
550	сводится к	3	1
551	мы могли	1	1
552	этом произведении	1	1
553	героя не	1	1
554	или на	1	1
555	наконец на	1	1
556	его тело	1	1
557	а самому	1	1
558	других людей	1	1
559	должно было	1	1
560	все на	1	1
561	обращается к	2	1
562	же очень	1	1
563	нем не	1	1
564	вся эта	1	1
565	этот момент	1	1
566	нуждается в	3	1
567	что хотел	1	1
568	своих собственных	1	1
569	не видел	1	1
570	говорит он	3	1
571	в другой	2	1
572	перед тем	1	1
573	которых он	2	1
574	человека как	4	1
575	и об	2	1
576	в него	3	1
577	не зная	1	1
578	то все	2	1
579	впоследствии будет	1	1
580	эта для	1	1
581	но с	2	1
582	и бунт	1	1
583	одной из	1	1
584	мы увидим	2	1
585	в согласии	1	1
586	с христом	2	1
587	и так	5	1
588	было и	2	1
589	и несправедливые	1	1
590	же и	2	1
591	да еще	2	1
592	в большинстве	2	1
593	только на	4	1
594	него и	2	1
595	слова не	2	1
596	здесь же	1	1
597	большинстве случаев	3	1
598	и других	1	1
599	за ним	2	1
600	она действительно	1	1
601	здесь мы	1	1
602	него нет	2	1
603	был бы	2	1
604	себе в	1	1
605	никто не	1	1
606	и суда	1	1
607	в диалоге	5	1
608	не для	2	1
609	среди которых	1	1
610	тому же	2	1
611	не о	4	1
612	как его	2	1
613	идет в	1	1
614	этом отношении	1	1
615	и вместе	1	1
616	в форме	2	1
617	поступков в	1	1
618	разработан в	1	1
619	момент в	1	1
620	были бы	2	1
621	нет и	3	1
622	именно как	1	1
623	тут к	1	1
624	не были	1	1
625	никогда и	1	1
626	без всякой	1	1
627	или иной	2	1
628	о своей	2	1
629	этом диалоге	1	1
630	что человек	1	1
631	и нельзя	1	1
632	чем он	1	1
633	ее стиля	1	1
634	его из	1	1
635	хочет показать	1	1
636	сделать в	1	1
637	бесконечности но	1	1
638	другому и	3	1
639	не было	2	1
640	их можно	1	1
641	он только	3	1
642	до конца	3	1
643	ничем не	1	1
644	в рассказе	1	1
645	нем и	1	1
646	в ту	1	1
647	человек в	2	1
648	а так	2	1
649	когда она	2	1
650	все такого	1	1
651	приходит в	1	1
652	на фоне	1	1
653	но оно	1	1
654	на который	2	1
655	и она	1	1
656	в непрерывном	1	1
657	все основные	1	1
658	и потому	2	1
659	у человека	2	1
660	женщиной и	1	1
661	из которых	1	1
662	в человеке	2	1
663	к своему	5	1
664	собою бесконечный	1	1
665	vi с	1	1
666	в ответ	1	1
667	даже с	1	1
668	там где	7	1
669	я с	1	1
670	что тогда	2	1
671	но это	4	1
672	в который	1	1
673	ум и	1	1
674	свою роль	1	1
675	в полном	1	1
676	под влиянием	3	1
677	дать ему	1	1
678	любовь к	1	1
679	еще больше	1	1
680	перед собой	1	1
681	слова но	1	1
682	и от	5	1
683	и человек	1	1
684	ее но	1	1
685	котором он	1	1
686	что оно	2	1
687	лишь о	3	1
688	сущности в	1	1
689	в силах	2	1
690	бы даже	1	1
691	об этих	1	1
692	от него	6	1
693	не видит	1	1
694	не должен	1	1
695	мы должны	5	1
696	но зато	3	1
697	в г	1	1
698	только что	3	1
699	я в	4	1
700	ни было	4	1
701	не я	2	1
702	от всякого	1	1
703	здесь только	1	1
704	с ними	6	1
705	в романе	1	1
706	героя и	9	1
707	с ней	1	1
708	не говоря	1	1
709	во-вторых если	1	1
710	к его	1	1
711	был у	1	1
712	всех других	1	1
713	тех самых	1	1
714	вселенной а	1	1
715	таким же	1	1
716	себе но	1	1
717	а я	10	1
718	того или	2	1
719	в своих	1	1
720	это в	2	1
721	им и	3	1
722	и вновь	1	1
