N	2gram	Vygotskiy__7	Tvorches
530	в одном	1	1
531	не совпадают	4	1
532	и отдельными	1	1
533	у нее	5	1
534	оно так	1	1
535	к ним	1	1
536	заметить что	1	1
537	тем что	9	1
538	само собой	2	1
539	представляют собой	1	1
540	не было	1	1
541	понимая под	1	1
542	же деле	1	1
543	новый принцип	1	1
544	за ними	1	1
545	развития в	3	1
546	и из	1	1
547	с другим	2	1
548	до сих	3	1
549	к которому	1	1
550	с той	1	1
551	для этого	3	1
552	такого понимания	1	1
553	по выражению	1	1
554	наконец в	2	1
555	а с	1	1
556	себя и	2	1
557	говорят об	1	1
558	естественно что	3	1
559	и их	5	1
560	самом же	1	1
561	тот самый	1	1
562	одной стороны	5	1
563	связи с	4	1
564	на этот	1	1
565	такие же	1	1
566	о чем	4	1
567	идет в	3	1
568	конце развития	2	1
569	с помощью	13	1
570	именно поэтому	2	1
571	связь с	1	1
572	и мышление	2	1
573	деле это	1	1
574	как это	5	1
575	возникает из	6	1
576	сразу во	1	1
577	по своему	9	1
578	в изображении	1	1
579	развитие в	1	1
580	есть только	2	1
581	в сферу	1	1
582	это есть	4	1
583	что же	2	1
584	находятся в	1	1
585	самого себя	1	1
586	и всей	2	1
587	даже с	2	1
588	из этой	1	1
589	то к	1	1
590	сравнительно с	1	1
591	это значит	1	1
592	ли не	2	1
593	слова и	10	1
594	сейчас же	1	1
595	сих пор	3	1
596	только для	1	1
597	о его	3	1
598	отличается от	3	1
599	же самое	5	1
600	и тогда	1	1
601	как раз	3	1
602	поэтому совершенно	1	1
603	форм и	2	1
604	и часто	1	1
605	счете и	1	1
606	в связи	1	1
607	но на	1	1
608	их все	1	1
609	начала и	1	1
610	во время	2	1
611	себе что	1	1
612	конце концов	1	1
613	мы должны	6	1
614	все они	1	1
615	ассоциации и	1	1
616	же в	1	1
617	человека не	1	1
618	отношении к	1	1
619	нашло свое	1	1
620	может и	2	1
621	наконец не	1	1
622	в моем	1	1
623	этот вопрос	1	1
624	только как	1	1
625	и внутренне	1	1
626	из тупика	1	1
627	природе и	2	1
628	к его	2	1
629	но этот	2	1
630	жизни а	1	1
631	него и	1	1
632	не что	1	1
633	отношению к	5	1
634	ко всему	2	1
635	из своей	1	1
636	первую очередь	1	1
637	приводит нас	3	1
638	в какой	6	1
639	о нем	1	1
640	но эти	1	1
