N	2gram	Propp_Russ_2	Istorich
189	возможно что	1	3
190	и даже	1	3
191	по своим	1	3
192	но есть	1	3
193	связано с	2	3
194	превращается в	1	3
195	в свете	3	3
196	предположить что	4	3
197	что за	1	3
198	но это	1	3
199	от него	1	3
200	с ней	5	3
201	следующим образом	5	3
202	не говорится	2	3
203	ее в	8	3
204	выражено в	1	2
205	женщины и	1	2
206	в русских	4	2
207	мы здесь	2	2
208	очень много	1	2
209	здесь и	1	2
210	из самых	1	2
211	что эти	1	2
212	по его	1	2
213	время как	1	2
214	на себя	2	2
215	у некоторых	2	2
216	и ее	2	2
217	их не	1	2
218	и на	6	2
219	что его	1	2
220	этим не	1	2
221	здесь имеем	2	2
222	если в	1	2
223	кладут в	5	2
224	не просто	1	2
225	имеют целью	1	2
226	в одной	1	2
227	с этим	2	2
228	стороны и	1	2
229	можно предположить	3	2
230	перед нами	1	2
231	этом же	1	2
232	огонь и	1	2
233	что по	4	2
234	увидим что	1	2
235	но эта	1	2
236	в самом	1	2
237	та же	2	2
238	в которой	2	2
239	он в	1	2
240	все эти	3	2
241	во многих	9	2
242	представления не	3	2
243	рассказ о	1	2
244	ее как	1	2
245	после чего	2	2
246	вообще не	1	2
247	это представление	4	2
248	то этим	1	2
249	связанные с	2	2
250	на земле	5	2
251	быть поставлен	1	2
252	так например	1	2
253	в одну	1	2
254	не будет	1	2
255	этот обряд	6	2
256	было бы	3	2
257	известно что	1	2
258	должен был	3	2
259	не ясно	2	2
260	их на	1	2
261	в царстве	1	2
262	нас не	2	2
263	можно найти	1	2
264	в котором	3	2
265	не от	1	2
266	если здесь	1	2
267	к этому	5	2
268	но он	3	2
269	что этот	1	2
270	нас к	3	2
271	она не	3	2
272	стоит в	1	2
273	в таких	3	2
274	в то	2	2
275	на него	1	2
276	в основе	1	2
277	вытекает из	1	2
278	этого обряда	2	2
279	к ней	2	2
280	друг друга	3	2
281	во всем	2	2
282	и после	3	2
283	это конечно	1	2
284	как только	1	2
285	все ясно	1	2
286	что при	2	2
287	и это	1	2
288	из всего	1	2
289	не совсем	2	2
290	сказке как	1	2
291	без всякого	1	2
292	в ее	3	2
293	то время	2	2
294	и когда	1	2
295	иной мир	1	2
296	домой и	1	2
297	там же	12	2
298	должно было	3	2
299	в приведенных	2	2
300	в ряд	2	2
301	в форме	2	2
302	сюда же	2	2
303	только там	1	2
304	все в	2	2
305	тем более	1	2
306	если это	1	2
307	девушки в	3	2
308	здесь не	1	2
309	и дело	2	2
310	тот же	1	2
311	и так	1	2
312	ноги и	1	2
313	по этому	2	2
314	а после	1	2
315	этот вопрос	2	2
316	уже не	4	2
317	не можем	2	2
318	только на	1	2
319	или даже	3	2
320	из них	4	2
321	ни с	1	2
322	это обстоятельство	1	2
323	не так	1	2
324	прежде всего	2	2
325	к ним	1	2
326	или это	1	2
327	она будет	1	2
328	в особенности	1	2
329	связаны с	3	2
330	приведенные материалы	2	2
331	и др	1	2
332	говорит о	2	2
333	и возвращается	1	2
334	в руках	2	2
335	и оно	1	2
336	совершенно очевидно	2	2
337	становится ясным	1	2
338	связь с	3	2
339	в лесу	10	2
340	как это	4	2
341	и там	3	2
342	в литературе	1	2
343	а потом	1	2
344	был в	1	2
345	довольно много	1	2
346	и такие	1	2
347	на коне	1	2
348	и от	3	2
349	и о	3	2
350	в основном	1	2
351	этом и	2	2
352	более поздние	1	2
353	в мифе	1	2
354	в целях	2	2
355	е в	10	2
356	сказать что	1	2
357	всех других	1	2
358	и эта	1	2
359	широко распространено	1	1
360	они представляют	2	1
361	ту же	1	1
362	одним из	2	1
363	песни и	4	1
364	ее до	1	1
365	говорилось выше	1	1
366	показать что	1	1
367	к этой	1	1
368	магическая сила	1	1
369	этой теории	1	1
370	которую они	1	1
371	будет лучше	1	1
372	смысл этого	1	1
373	смотрят на	1	1
374	хлеб и	1	1
375	или ее	3	1
376	этого дерева	2	1
377	с теорией	1	1
378	этому же	1	1
379	что если	1	1
380	из леса	7	1
381	в первый	1	1
382	деревьев и	2	1
383	водой и	1	1
384	но она	2	1
385	что иное	2	1
386	причем это	1	1
387	царстве мертвых	1	1
388	один пример	1	1
389	в народных	1	1
390	в ней	1	1
391	в народном	3	1
392	более или	1	1
393	он был	1	1
394	в которых	4	1
395	между собой	2	1
396	из особенностей	1	1
397	до другого	1	1
398	которое он	1	1
399	это означало	2	1
400	особую силу	2	1
401	тем как	1	1
402	из земли	4	1
403	землю и	1	1
404	ее к	2	1
405	видели что	4	1
406	совсем не	2	1
407	шли в	1	1
408	насильственной смертью	1	1
409	и сл	4	1
410	не входит	1	1
411	по представлению	2	1
412	только тогда	3	1
413	иногда и	2	1
414	он пишет	1	1
415	на стол	1	1
416	собой смерть	1	1
417	в поисках	1	1
418	во что	1	1
419	из которого	1	1
420	если предположить	1	1
421	или вообще	4	1
422	независимо от	1	1
423	что именно	1	1
424	некоторое время	1	1
425	в своем	1	1
426	в сопровождении	1	1
427	в дому	1	1
428	она живет	1	1
429	и как	2	1
430	что этим	1	1
431	каким-то образом	1	1
432	при крещении	1	1
433	есть ли	1	1
434	обряда в	3	1
435	в этот	10	1
436	животных и	1	1
437	вопрос почему	1	1
438	или во	1	1
439	в этой	3	1
440	однако как	1	1
441	что к	1	1
442	не могла	1	1
443	обряд состоит	1	1
444	туда не	1	1
445	обряд а	1	1
446	и одна	1	1
447	образом на	1	1
448	в мешок	1	1
449	интерес представляет	1	1
450	есть та	1	1
451	состоит в	15	1
452	на третий	1	1
453	исходит от	1	1
454	довольно часто	1	1
455	характер в	2	1
456	несколько ниже	1	1
457	не подтверждается	2	1
458	с места	1	1
459	в нее	1	1
460	и за	1	1
461	однако все	1	1
462	могла бы	1	1
463	около огня	1	1
464	в другом	1	1
465	же а	2	1
466	а по	1	1
467	на все	1	1
468	к заключению	1	1
469	этих форм	1	1
470	и иногда	2	1
471	а как	1	1
472	знает что	1	1
473	входит в	1	1
474	обряд в	1	1
475	от одного	1	1
476	из девушек	4	1
477	материалы дают	2	1
478	в селение	1	1
479	если при	1	1
480	игра на	1	1
481	раздвинутыми ногами	1	1
482	в огонь	1	1
483	за ней	1	1
484	однако здесь	1	1
485	еще одно	1	1
486	в новое	1	1
487	здесь это	1	1
488	не объяснена	1	1
489	его у	1	1
490	превращаются в	1	1
491	далеко не	4	1
492	на основании	1	1
493	с тем	6	1
494	для чего	1	1
495	становятся в	4	1
496	здесь все	1	1
497	должно быть	2	1
498	общую картину	1	1
499	когда в	1	1
500	быть изучен	1	1
501	эта волшебная	1	1
502	можно больше	2	1
503	представление что	1	1
504	или менее	1	1
505	не представляет	1	1
506	но если	3	1
507	и при	2	1
508	в своей	2	1
509	на деревьях	2	1
510	при изучении	1	1
511	этой связи	1	1
512	как все	1	1
513	громовника или	1	1
514	его мнению	1	1
515	необходимо указать	1	1
516	на берег	2	1
517	прослеживается в	1	1
518	ночь все	1	1
519	неи в	1	1
520	такую же	1	1
521	при рассмотрении	2	1
522	силу и	2	1
523	и более	1	1
524	дом и	1	1
525	этом а	1	1
526	собой и	1	1
527	отправляется в	2	1
528	и то	2	1
529	что эта	1	1
530	и есть	1	1
531	в европейских	1	1
532	некоторых случаях	1	1
533	того момента	1	1
534	подтверждается и	1	1
535	а иногда	2	1
536	как можно	2	1
537	мертвые не	1	1
538	имеется какая-то	1	1
539	дело в	1	1
540	в науке	1	1
541	же значение	1	1
542	эти обряды	5	1
543	к тебе	1	1
544	в день	7	1
545	умершего в	1	1
546	по всей	3	1
547	другие сроки	3	1
548	материалам и	1	1
549	на землю	3	1
550	с религией	2	1
551	при всем	1	1
552	однако такое	1	1
553	того в	2	1
554	ее с	1	1
555	же он	1	1
556	колдовством и	1	1
557	с раздвинутыми	1	1
558	взять все	1	1
559	до того	1	1
560	женщины в	1	1
561	как будто	1	1
562	мы и	1	1
563	в руки	2	1
564	и выражено	1	1
565	за икону	1	1
566	в состав	2	1
567	и другим	1	1
568	наблюдать что	1	1
569	предыдущей главе	1	1
570	обряд и	2	1
571	оно не	1	1
572	не единственный	1	1
573	только одну	2	1
574	должен быть	2	1
575	фрэзер i	1	1
576	в глухую	1	1
577	и которая	1	1
578	эти представления	4	1
579	вывод что	2	1
580	в некоторых	9	1
581	не могу	1	1
582	но далеко	1	1
583	эту ночь	3	1
584	на основе	1	1
585	сводится к	1	1
586	есть некоторые	1	1
587	как знак	1	1
588	оно же	1	1
589	говорится что	4	1
590	достаточно чтобы	1	1
591	можно было	2	1
592	на нее	6	1
593	там он	1	1
594	не с	2	1
595	живет в	3	1
596	мог бы	1	1
597	на которую	1	1
598	другая форма	1	1
599	это сходство	1	1
600	можно только	1	1
601	том как	1	1
602	и земледелия	1	1
603	в религии	1	1
604	и с	10	1
605	с этого	1	1
606	если бы	1	1
607	других местах	8	1
608	означает что	1	1
609	теперь уже	1	1
610	находится в	1	1
611	магический характер	1	1
612	другом месте	1	1
613	и юноши	1	1
614	и поэтому	1	1
615	же происходит	1	1
616	или их	2	1
617	откуда идет	1	1
618	можно сказать	1	1
619	случаев когда	1	1
620	а также	4	1
621	и во	1	1
622	связь между	2	1
623	приписывается не	1	1
624	по наблюдениям	1	1
625	ее от	2	1
626	от них	1	1
627	кто сорвал	1	1
628	одного конца	2	1
629	затем они	1	1
630	в его	1	1
631	во всей	1	1
632	можно проследить	1	1
633	именно в	4	1
634	в середине	1	1
635	в ту	1	1
636	жизнь но	1	1
637	в самый	2	1
638	же можно	1	1
639	в современной	1	1
640	как например	3	1
641	но так	1	1
642	на которой	1	1
643	но с	1	1
644	это делалось	4	1
645	сразу же	2	1
646	с обрядами	2	1
647	с ними	1	1
648	пришел к	1	1
649	в какой	1	1
650	в народе	3	1
651	к их	1	1
652	и действительно	1	1
653	и потому	1	1
654	те которые	1	1
655	который в	1	1
656	об обряде	2	1
657	эту связь	1	1
658	приводит нас	2	1
659	по другим	1	1
660	всего комплекса	2	1
661	представляет для	1	1
662	д фрэзер	6	1
663	в большинстве	1	1
664	или не	1	1
665	в виде	4	1
666	здесь явно	1	1
667	за ним	3	1
668	очевидно что	2	1
669	и значения	1	1
670	которые в	1	1
671	земли и	5	1
672	себе в	1	1
673	большой огонь	1	1
674	глухую полночь	1	1
675	теория фрэзера	1	1
676	представлений о	2	1
677	носит характер	1	1
678	ту сторону	1	1
679	как его	1	1
680	как при	1	1
681	смерти и	2	1
682	для того	6	1
683	объясняются и	1	1
684	рядом с	1	1
685	в исторической	1	1
686	на голову	6	1
687	и пляски	1	1
688	также на	1	1
689	с другим	2	1
690	делалось для	2	1
691	в угол	1	1
692	боятся его	1	1
693	отличаются от	1	1
694	здесь в	2	1
695	для этого	5	1
696	в ряде	1	1
697	здесь этого	1	1
698	а с	2	1
699	имело место	1	1
700	на которые	1	1
701	случай этот	1	1
702	возражений но	1	1
703	и пр	2	1
704	ниже когда	1	1
705	смысла и	1	1
706	от этого	1	1
707	ей не	1	1
708	а на	9	1
709	чем речь	1	1
710	воды на	1	1
711	которая нами	1	1
712	а так	1	1
713	при более	1	1
714	такие представления	2	1
715	о чем	4	1
716	него не	1	1
717	под влиянием	1	1
718	сделать некоторые	1	1
719	для этой	3	1
720	что умерщвление	1	1
721	начиная с	2	1
722	нее как	1	1
723	сказки о	2	1
724	эта теория	4	1
725	в иных	1	1
726	в него	2	1
727	или по	1	1
728	не удается	1	1
729	в предыдущей	1	1
730	наблюдение что	1	1
731	из которых	2	1
732	направление в	1	1
733	три ночи	1	1
734	у их	1	1
735	что умерший	1	1
736	по своему	1	1
737	не дают	1	1
738	магическую силу	2	1
739	же представления	1	1
740	что весь	1	1
741	заключению что	1	1
742	такая форма	2	1
743	земли то	1	1
744	этот огонь	1	1
745	этих обрядов	4	1
746	многих других	1	1
747	свойства и	1	1
748	делалось с	1	1
749	здесь выражено	1	1
750	отнести и	1	1
751	основана на	1	1
752	не вяжется	1	1
753	дело так	1	1
754	этом случае	6	1
755	отдельно от	1	1
756	в полночь	1	1
757	мировом фольклоре	1	1
758	происходит не	1	1
759	мыслительная основа	1	1
760	ли в	1	1
761	тем и	2	1
762	за руку	1	1
763	ногами и	2	1
764	не объясняет	3	1
765	здесь пока	1	1
766	ее и	2	1
767	в эту	3	1
768	по одной	1	1
769	это позволяет	1	1
770	для его	1	1
771	же к	1	1
772	только что	1	1
773	в мировом	1	1
774	ее силу	1	1
775	будет ниже	1	1
776	же в	6	1
777	в связь	1	1
778	по всему	1	1
779	он же	1	1
780	все еще	1	1
781	народном сознании	1	1
782	две формы	2	1
783	две стороны	1	1
784	когда им	1	1
785	только как	2	1
786	же относится	1	1
787	в точности	1	1
788	будет рассмотрено	1	1
789	религии и	1	1
790	из этого	2	1
791	передавалась через	1	1
792	в заключение	1	1
793	эти слова	1	1
794	конечно более	1	1
795	что обряд	1	1
796	всем этом	1	1
797	все что	1	1
798	также не	1	1
799	на другой	2	1
800	же случае	1	1
801	это в	2	1
802	можно будет	2	1
803	как на	1	1
804	в таком	4	1
805	такой же	1	1
806	силы на	2	1
