N	2gram	Bakhtin_Fr_1	Istorich
526	мышления и	1	1
527	за ним	1	1
528	одно из	6	1
529	земли и	5	1
530	нашем исследовании	1	1
531	уже как	1	1
532	сами по	1	1
533	в конце	1	1
534	с этими	1	1
535	друг друга	3	1
536	проник и	1	1
537	у него	1	1
538	них мы	1	1
539	изучения народных	1	1
540	этом отношении	3	1
541	ее на	1	1
542	для того	1	1
543	могилу или	1	1
544	момент в	1	1
545	возникнуть как	1	1
546	же деле	3	1
547	связан с	3	1
548	на примере	1	1
549	и глубже	1	1
550	типична для	1	1
551	их от	1	1
552	которых мы	1	1
553	до известной	1	1
554	жизни народа	1	1
555	только по	1	1
556	самом же	3	1
557	не было	1	1
558	в любой	1	1
559	быть только	2	1
560	так называемой	1	1
561	подобного рода	1	1
562	вопросе о	1	1
563	него не	1	1
564	для этой	1	1
565	уже давно	1	1
566	этой же	1	1
567	и становятся	1	1
568	мы дадим	2	1
569	и живет	1	1
570	все основные	1	1
571	книге о	2	1
572	и приобретает	1	1
573	здесь уже	1	1
574	например когда	1	1
575	мало и	1	1
576	чтобы они	1	1
577	к жизни	2	1
578	этих явлений	4	1
579	в тот	1	1
580	да и	2	1
581	иногда даже	1	1
582	и более	1	1
583	не хватает	1	1
584	в это	2	1
585	и всех	1	1
586	нам еще	1	1
587	ней в	1	1
588	происходит с	1	1
589	нет ничего	3	1
590	божества и	1	1
591	пока еще	1	1
592	ранних стадиях	1	1
593	смерти а	1	1
594	в более	3	1
595	ни с	2	1
596	более поздние	1	1
597	многие из	2	1
598	при таком	2	1
599	на время	3	1
600	это можно	2	1
601	в результате	1	1
602	гораздо шире	1	1
603	хотя и	2	1
604	и все	5	1
605	со второй	2	1
606	фигурирует и	1	1
607	в большей	5	1
608	тех или	1	1
609	лежит в	1	1
610	все более	1	1
611	этих видов	1	1
612	не чем	1	1
613	в системе	3	1
614	он видит	1	1
615	здесь только	2	1
616	несмотря на	2	1
617	средние века	4	1
618	совершенно не	4	1
619	их с	1	1
620	до трех	1	1
621	чем иным	1	1
622	были и	1	1
623	огромное значение	1	1
624	где он	1	1
625	еще недостаточно	1	1
626	во всяком	1	1
627	также не	1	1
