N	2gram	Propp_Isto_4	Myshleni
308	верно что	1	2
309	предположить что	6	2
310	силу одного	1	2
311	в более	1	2
312	которых он	1	2
313	которая в	1	2
314	предмета и	1	2
315	или не	1	2
316	и другие	3	2
317	высшей ступени	1	2
318	предметов как	1	2
319	другой стороны	4	2
320	но этот	2	2
321	приводит нас	4	2
322	жизни и	1	2
323	в своих	1	2
324	по поводу	1	2
325	все что	4	2
326	эта новая	1	1
327	говоря о	1	1
328	например в	3	1
329	связь этих	1	1
330	связана с	2	1
331	в тех	4	1
332	к другому	1	1
333	его же	1	1
334	из его	1	1
335	другого предмета	1	1
336	мы уже	5	1
337	полагает что	1	1
338	еще на	1	1
339	мы имеем	7	1
340	более ранней	1	1
341	совершенно так	6	1
342	этих предметов	2	1
343	он действует	1	1
344	но она	1	1
345	что иное	3	1
346	но уже	1	1
347	происходит но	1	1
348	себе что	1	1
349	может дать	1	1
350	собой в	2	1
351	он был	1	1
352	по линии	1	1
353	подняться на	1	1
354	он сам	1	1
355	иное как	3	1
356	знаем что	7	1
357	и связь	1	1
358	общих чертах	2	1
359	то мы	2	1
360	как правило	1	1
361	понятно почему	2	1
362	с приобретением	1	1
363	они имеют	2	1
364	а он	1	1
365	же выводам	1	1
366	другой по	1	1
367	в наиболее	1	1
368	были не	1	1
369	он при	1	1
370	научается в	1	1
371	независимо от	1	1
372	что именно	1	1
373	на которое	1	1
374	как к	1	1
375	бы при	1	1
376	перед нами	3	1
377	целый ряд	1	1
378	и наконец	1	1
379	как иначе	1	1
380	чем к	1	1
381	в себе	2	1
382	будем искать	2	1
383	привести к	1	1
384	что это	2	1
385	оказываются уже	1	1
386	нам понятно	1	1
387	думать что	1	1
388	еще один	2	1
389	речь будет	2	1
390	к предметам	2	1
391	другом случае	2	1
392	нам как	1	1
393	имеем в	2	1
394	и те	1	1
395	на то	3	1
396	но на	1	1
397	чтобы овладеть	1	1
398	дальше и	1	1
399	позже чем	1	1
400	к миру	1	1
401	от которого	2	1
402	которой не	1	1
403	поля в	1	1
404	и почему	1	1
405	и социальной	1	1
406	не как	1	1
407	том чтобы	1	1
408	дает и	1	1
409	сталкивается с	1	1
410	но вместе	1	1
411	легко показать	1	1
412	чтобы их	1	1
413	или иных	1	1
414	одно и	1	1
415	на некоторых	2	1
416	здесь мы	2	1
417	совпадают с	1	1
418	главным образом	2	1
419	об этом	7	1
420	связанных с	2	1
421	выражением этого	1	1
422	как указано	2	1
423	лишь в	2	1
424	поскольку это	1	1
425	и других	3	1
426	может стать	1	1
427	бы нам	1	1
428	должен был	3	1
429	же дает	1	1
430	представления об	1	1
431	мог бы	1	1
432	известным образом	1	1
433	который по	1	1
434	и этим	2	1
435	ни в	2	1
436	между этим	1	1
437	о которых	1	1
438	случае мы	2	1
439	бы гипотетически	1	1
440	и уже	1	1
441	которой он	2	1
442	случай но	1	1
443	как целое	1	1
444	мы до	1	1
445	как таковой	1	1
446	в царстве	1	1
447	или один	1	1
448	в связь	3	1
449	он касается	1	1
450	этой связи	1	1
451	согласно этому	1	1
452	же это	2	1
453	знает и	2	1
454	представление о	1	1
455	он дает	1	1
456	от его	1	1
457	в основном	1	1
458	образом и	1	1
459	свет на	1	1
460	не считает	1	1
461	тем не	2	1
462	образом из	1	1
463	однако в	2	1
464	происходит потому	1	1
465	такие предметы	3	1
466	тем меньше	1	1
467	что происходит	1	1
468	одна сторона	1	1
469	чем перейти	1	1
470	чтобы иметь	2	1
471	о значении	1	1
472	все три	1	1
473	она не	3	1
474	от нас	1	1
475	есть нечто	1	1
476	передний план	1	1
477	дело не	2	1
478	к этим	2	1
479	которого он	1	1
480	в царство	2	1
481	можем предположить	1	1
482	ранней стадии	1	1
483	совершенно правильно	1	1
484	не могло	2	1
485	из него	1	1
486	на котором	3	1
487	о природе	3	1
488	что ни	3	1
489	они являются	1	1
490	к ней	1	1
491	относится к	3	1
492	представление об	3	1
493	и делает	1	1
494	что на	2	1
495	над ним	1	1
496	вот в	1	1
497	оно дает	1	1
498	есть только	3	1
499	и узнать	1	1
500	и другой	1	1
501	предметов в	1	1
502	обоими видами	1	1
503	только еще	1	1
504	предметам не	1	1
505	в одну	2	1
506	что при	1	1
507	и он	3	1
508	где он	1	1
509	на тот	1	1
510	понятным почему	1	1
511	с ее	1	1
512	него он	1	1
513	на другой	1	1
514	и значении	1	1
515	только при	1	1
516	если попытаться	1	1
517	сохраняет свою	1	1
518	всей своей	1	1
519	поэтому мы	1	1
520	ясно что	1	1
521	и которые	1	1
522	все делает	1	1
523	часто в	1	1
524	в общих	1	1
525	собой и	1	1
526	для этого	1	1
527	всегда имеет	1	1
528	других более	2	1
529	и эту	1	1
530	говорит об	2	1
531	происходит не	1	1
532	одного из	1	1
533	или на	2	1
534	на что	1	1
535	после того	2	1
536	все его	1	1
537	и во	2	1
538	образом мы	1	1
539	нет у	1	1
540	путь к	1	1
541	функций в	1	1
542	указано в	1	1
543	и только	5	1
544	предмета который	2	1
545	основные этапы	1	1
546	этим можно	1	1
547	рассмотрение этого	1	1
548	чтобы ответить	1	1
549	известно что	2	1
550	показывают что	2	1
551	но так	1	1
552	один из	1	1
553	в большей	1	1
554	только одной	1	1
555	с ними	5	1
556	что даже	1	1
557	могло быть	1	1
558	два года	2	1
559	может оказаться	1	1
560	вопроса не	1	1
561	собой но	1	1
562	это слово	1	1
563	этот факт	2	1
564	их не	2	1
565	это же	2	1
566	одни и	1	1
567	есть в	2	1
568	есть чисто	1	1
569	с двумя	1	1
570	не можем	1	1
571	уже в	2	1
572	себя в	2	1
573	попадают в	1	1
574	и они	2	1
575	чтобы он	2	1
576	в виде	2	1
577	в начале	1	1
578	для чего	1	1
579	что не	1	1
580	при помощи	10	1
581	одного предмета	1	1
582	несомненно в	1	1
583	теснейшим образом	1	1
584	представить себе	1	1
585	другую сторону	1	1
586	тогда как	4	1
587	остановимся только	1	1
588	с этими	2	1
589	различным предметам	1	1
590	как раз	1	1
591	он является	1	1
592	и вместе	1	1
593	в других	2	1
594	в форме	2	1
595	они становятся	1	1
596	становятся не	1	1
597	связан с	3	1
598	без всякой	1	1
599	со стороны	1	1
600	должны бы	1	1
601	или иначе	1	1
602	нельзя сказать	1	1
603	здесь в	1	1
604	не потому	1	1
605	как же	1	1
606	и знает	1	1
607	его из	1	1
608	только по	1	1
609	что причина	1	1
610	не было	1	1
611	этого не	2	1
612	на которых	1	1
613	их друг	1	1
614	с которым	1	1
615	на передний	1	1
616	долгое время	1	1
617	совершенно одинаково	2	1
618	на эту	1	1
619	там где	3	1
620	под влиянием	1	1
621	становится ясным	1	1
622	близка к	1	1
623	в связи	2	1
624	есть одно	1	1
625	виде в	1	1
626	связь с	12	1
627	с белым	1	1
628	до этого	1	1
629	одного а	1	1
630	в одной	3	1
631	как вообще	1	1
632	эти исследования	1	1
633	не удается	1	1
634	мы увидим	3	1
635	он говорит	2	1
636	в данном	3	1
637	что за	1	1
638	понятие о	1	1
639	формы мышления	1	1
640	аналогия с	2	1
641	смысле этого	2	1
642	что же	1	1
643	и там	2	1
644	а потом	1	1
645	исходя из	1	1
646	чем состоит	1	1
647	иначе говоря	1	1
648	останавливаться на	1	1
649	этого слова	2	1
650	представляется как	1	1
651	иначе мы	1	1
652	происходит с	1	1
653	но для	2	1
654	или по	1	1
655	между мотивом	1	1
656	совершенно то	1	1
657	случае он	1	1
658	есть синоним	1	1
659	тех случаях	2	1
660	становится понятным	2	1
661	случаях когда	3	1
662	действует так	1	1
663	не представляет	1	1
664	для нас	3	1
665	от него	2	1
666	и все	2	1
667	или нет	1	1
668	он развился	1	1
669	этом убеждает	1	1
670	его функции	1	1
671	исключительно в	1	1
672	что этот	4	1
673	иначе чем	1	1
674	между ними	3	1
675	две стороны	1	1
676	то здесь	2	1
677	вопрос так	1	1
678	не что	3	1
679	чем это	1	1
680	этот момент	2	1
681	наиболее поздний	2	1
682	нам становится	1	1
683	той области	1	1
684	но эти	1	1
685	это так	1	1
686	на ту	1	1
687	и это	1	1
688	чтобы эти	1	1
689	том числе	1	1
690	это в	1	1
