N	2gram	Bakhtin_Pr_2	Stilisti
236	как в	2	2
237	и нет	4	2
238	от нашего	1	2
239	целый ряд	2	2
240	между двумя	1	2
241	чего же	1	2
242	человеком в	1	2
243	к чему	1	2
244	бы и	2	2
245	все эти	5	2
246	бы не	2	2
247	речи но	1	2
248	тому же	3	2
249	друг другу	1	2
250	человек не	1	2
251	этот процесс	1	2
252	слово это	1	2
253	к миру	2	2
254	слово или	2	2
255	и сам	7	2
256	по своему	2	2
257	человек с	2	2
258	человека в	4	2
259	значительной степени	1	2
260	и внутренняя	1	2
261	зрения на	1	2
262	есть не	1	2
263	его слов	1	2
264	с этим	2	2
265	в жизни	3	2
266	но мы	1	2
267	не всегда	1	2
268	в этих	6	2
269	и при	2	2
270	в своей	4	2
271	мы конечно	1	2
272	в отношении	3	2
273	что вся	1	2
274	мы говорили	1	2
275	в которых	2	2
276	для всякого	1	2
277	но эта	2	2
278	в мире	1	2
279	которые в	1	2
280	биение сердца	1	2
281	при условии	1	2
282	однако в	1	2
283	слова мы	2	2
284	в идеологическом	1	2
285	ее с	1	2
286	каждом слове	2	2
287	в основе	1	2
288	о них	1	2
289	каждый из	2	2
290	ведь может	1	2
291	это слово	5	2
292	эти три	1	2
293	ведь слово	1	2
294	точном смысле	1	2
295	перед ним	2	2
296	все то	1	2
297	ли не	1	2
298	приведенных нами	1	2
299	не есть	2	2
300	не поймем	1	2
301	у себя	1	2
302	здесь не	6	2
303	в пределах	16	2
304	здесь происходит	1	2
305	с собой	4	2
306	из двух	1	2
307	времени и	2	2
308	не с	1	2
309	а этот	1	2
310	и вообще	1	2
311	с ним	3	2
312	по своей	1	2
313	речи не	1	2
314	почему же	4	2
315	в значительной	1	2
316	к нему	5	2
317	этих слов	1	2
318	лишь путем	1	2
319	в языке	1	2
320	этого высказывания	1	2
321	в него	7	2
322	в том	6	2
323	тот же	3	2
324	одной из	1	2
325	что он	13	2
326	в какой	1	2
327	человека все	1	2
328	человека с	1	2
329	слова не	1	2
330	или даже	1	2
331	глаза и	1	2
332	для него	8	2
333	ничего что	2	2
334	тем что	3	2
335	и речь	2	2
336	к которому	1	2
337	еще и	1	2
338	больше и	1	2
339	связано с	1	2
340	не было	1	2
341	до конца	4	2
342	суде и	1	2
343	слове в	1	2
344	в связи	1	2
345	речь но	1	2
346	слово становится	1	2
347	этот другой	1	2
348	и потому	1	2
349	из которых	1	2
350	внешнюю речь	1	2
351	и переживания	1	2
352	смысле этого	1	2
353	в первой	2	2
354	другого человека	4	2
355	должно быть	4	2
356	материал для	1	2
357	про себя	1	2
358	эти вопросы	1	2
359	несколько дальше	1	2
360	сих пор	7	2
361	голоса и	1	2
362	но это	4	2
363	при всем	1	2
364	не поняв	1	2
365	в точном	1	2
366	или в	8	2
367	а к	1	2
368	и ни	1	2
369	мы как	1	2
370	что другое	1	2
371	или несколько	1	2
372	несмотря на	1	2
373	этот вопрос	4	2
374	они еще	1	2
375	к этому	1	2
376	в своих	2	2
377	социальной среде	1	2
378	свою речь	1	1
379	словесные формы	1	1
380	смысле слова	1	1
381	ту же	2	1
382	одним из	1	1
383	для построения	2	1
384	же как	1	1
385	в движение	1	1
386	относится и	1	1
387	чтобы не	2	1
388	художественного произведения	1	1
389	чем этот	1	1
390	него почти	1	1
391	и должны	1	1
392	мысли а	1	1
393	его чрезвычайно	1	1
394	и до	4	1
395	и самое	2	1
396	ведь и	7	1
397	собственном смысле	1	1
398	в их	3	1
399	обойтись без	3	1
400	совсем иным	1	1
401	например в	2	1
402	важно для	1	1
403	всего того	1	1
404	словами в	2	1
405	при анализе	1	1
406	до крайности	1	1
407	которую мы	1	1
408	мы сразу	1	1
409	именно к	1	1
410	этом не	1	1
411	ни единого	1	1
412	не вошел	1	1
413	в сущности	9	1
414	принадлежит к	1	1
415	достаточно чтобы	1	1
416	высказывания по	1	1
417	в нем?	1	1
418	я не	4	1
419	ему в	1	1
420	но то	1	1
421	и отстоявшихся	1	1
422	их слова	1	1
423	явлений нет	1	1
424	себе что	2	1
425	того же	3	1
426	в каждой	2	1
427	которые оно	1	1
428	иное отношение	1	1
429	имеет первостепенное	1	1
430	это возможно	1	1
431	слово на	1	1
432	смысловая граница	1	1
433	быть в	2	1
434	не был	2	1
435	служит для	1	1
436	одним словом	1	1
437	но как	1	1
438	и другие	1	1
439	не то	1	1
440	в сторону	2	1
441	если в	1	1
442	этот тон	1	1
443	в общем	1	1
444	в новом	1	1
445	уже как	1	1
446	слову в	1	1
447	на речь	1	1
448	ведь мы	1	1
449	друга и	2	1
450	менее и	1	1
451	самая социальная	1	1
452	к сожалению	1	1
453	и устойчивые	1	1
454	в собственном	1	1
455	там где	4	1
456	речи именно	1	1
457	эти новые	1	1
458	притом так	1	1
459	в одной	3	1
460	в своем	4	1
461	внутренняя жизнь	1	1
462	как нам	2	1
463	и различные	2	1
464	однако не	1	1
465	кроме того	3	1
466	и есть	1	1
467	такое слово	4	1
468	и слова	2	1
469	когда он	3	1
470	и понимания	1	1
471	героев достоевского	4	1
472	и художественного	1	1
473	более или	3	1
474	себе не	1	1
475	увидим что	1	1
476	от этого	1	1
477	то в	1	1
478	сливается с	2	1
479	тон но	1	1
480	не войти	1	1
481	свой голос	1	1
482	независимости и	2	1
483	из этих	2	1
484	что так	3	1
485	форме диалога	1	1
486	еще один	3	1
487	с их	2	1
488	чужое слово	45	1
489	только один	1	1
490	и резко	1	1
491	в конкретном	3	1
492	не могла	1	1
493	его но	1	1
494	все они	1	1
495	и если	1	1
496	вообще не	1	1
497	в первых	1	1
498	тем не	2	1
499	только себя	1	1
500	нельзя непосредственно	1	1
501	а скорее	1	1
502	он не	9	1
503	одному из	1	1
504	еще раньше	1	1
505	или иному	1	1
506	он должен	1	1
507	в художественном	3	1
508	пределах одного	9	1
509	к одному	6	1
510	не как	6	1
511	развитие этой	1	1
512	он так	2	1
513	что может	2	1
514	на этом	1	1
515	на то	5	1
516	с соответствующим	1	1
517	мыслью но	1	1
518	в другом	7	1
519	характер в	1	1
520	конечно в	2	1
521	речью и	1	1
522	звучат в	1	1
523	человек нет	1	1
524	понять его	1	1
525	одна и	2	1
526	должен был	1	1
527	литературном произведении	1	1
528	вся внутренняя	1	1
529	за ним	1	1
530	но уже	1	1
531	он является	2	1
532	нет в	1	1
533	к которым	1	1
534	в плоскость	1	1
535	благодаря которой	1	1
536	сам с	1	1
537	произведении но	1	1
538	же самый	1	1
539	всякого сомнения	1	1
540	и тогда	1	1
541	но почему	1	1
542	или менее	3	1
543	в еще	1	1
544	в г	1	1
545	нет вы	1	1
546	в любом	1	1
547	в эпохи	1	1
548	затем и	2	1
549	мы замечаем	1	1
550	это только	1	1
551	установка на	4	1
552	их вообще	1	1
553	мысли и	2	1
554	от врагов	1	1
555	значение для	2	1
556	возможный ответ	1	1
557	поэтому в	1	1
558	строить свою	1	1
559	в прямом	1	1
560	обращение к	1	1
561	превратиться в	1	1
562	по крайней	1	1
563	и эти	1	1
564	том же	4	1
565	что этот	2	1
566	в устах	1	1
567	и идеологически	1	1
568	из одного	4	1
569	стоит только	1	1
570	зрения и	3	1
571	по себе	11	1
572	даже в	3	1
573	человека но	1	1
574	заставляет его	1	1
575	речи которую	1	1
576	в одно	3	1
577	из слов	1	1
578	раз и	2	1
579	этих трех	3	1
580	не менее	3	1
581	но они	1	1
582	без его	1	1
583	в таких	1	1
584	она не	3	1
585	с теми	2	1
586	этими двумя	1	1
587	эта форма	1	1
588	тогда когда	1	1
589	того как	2	1
590	одна из	2	1
591	на два	3	1
592	так чтобы	4	1
593	сознания как	1	1
594	эта внутренняя	1	1
595	было лишь	1	1
596	иметь в	1	1
597	словом но	1	1
598	только не	1	1
599	заложенные уже	1	1
600	следовательно и	1	1
601	нами отрывок	1	1
602	и всегда	2	1
603	в самой	4	1
604	находятся в	1	1
605	композиционное размещение	1	1
606	данной социальной	2	1
607	вне его	2	1
608	заложенные в	1	1
609	все явления	1	1
610	к какому-нибудь	1	1
611	соответствующие ей	1	1
612	для осуществления	2	1
613	тон и	5	1
614	выборе и	1	1
615	и делает	1	1
616	в канцелярии	2	1
617	особое внимание	1	1
618	в стиле	4	1
619	языка в	1	1
620	интонации и	1	1
621	не могут	4	1
622	и другой	1	1
623	должны быть	2	1
624	одну и	1	1
625	для его	1	1
626	главное предложение	1	1
627	как стремление	1	1
628	второй голос	11	1
629	все еще	1	1
630	если же	4	1
631	почти на	1	1
632	речь не	1	1
633	авторской речи	2	1
634	что для	1	1
635	и о	2	1
636	а затем	2	1
637	сдвигов в	1	1
638	и сами	2	1
639	без всякого	2	1
640	это еще	1	1
641	его художественного	3	1
642	за пределами	1	1
643	в произведении	4	1
644	лучше сказать	1	1
645	говорили что	2	1
646	и характер	1	1
647	своей речи	1	1
648	мы наблюдаем	2	1
649	даже отчасти	1	1
650	еще лучше	1	1
651	людей он	1	1
652	в ушах	1	1
653	но зато	3	1
654	поэтому мы	1	1
655	и ту	1	1
656	он соприкасается	1	1
657	здесь как	1	1
658	с самим	8	1
659	и среди	2	1
660	здесь нет	3	1
661	в себя	3	1
662	же эти	1	1
663	речь как	1	1
664	еще в	1	1
665	мысли мы	1	1
666	в которые	2	1
667	в скрытой	5	1
668	понятно что	1	1
669	является в	1	1
670	но иногда	1	1
671	наконец третья	1	1
672	жанра в	1	1
673	для этого	2	1
674	по мере	4	1
675	с человеком	2	1
676	лишь то	1	1
677	скрещение и	1	1
678	не найдем	1	1
679	наконец он	1	1
680	простой кусок	2	1
681	слова из	1	1
682	каждое движение	1	1
683	мы убедимся	1	1
684	и та	2	1
685	определенным образом	1	1
686	ними все	1	1
687	никак не	5	1
688	и что	5	1
689	мог бы	1	1
690	у достоевского	14	1
691	все его	2	1
692	может не	1	1
693	знает что	2	1
694	и во	1	1
695	за свое	1	1
696	котором они	1	1
697	на всех	1	1
698	и лишь	1	1
699	слово может	4	1
700	всего на	1	1
701	воздействия на	1	1
702	и смысловой	1	1
703	зрения того	1	1
704	смысле не	1	1
705	эту фразу	1	1
706	между тем	3	1
707	высказывания на	1	1
708	представим себе	2	1
709	или иными	1	1
710	крайней мере	1	1
711	речи героя	2	1
712	и порядок	1	1
713	в каких	1	1
714	в высказываниях	1	1
715	нами случай	1	1
716	ведь эти	1	1
717	говорить не	1	1
718	с ними	2	1
719	может до	1	1
720	прозаической речи	1	1
721	принимает форму	4	1
722	и действительно	1	1
723	ему и	1	1
724	и после	1	1
725	он уже	1	1
726	между этими	1	1
727	в интонации	1	1
728	социальной ситуации	1	1
729	двух точек	2	1
730	в эти	1	1
731	же он	1	1
732	где они	1	1
733	наших целей	1	1
734	так что	5	1
735	же и	4	1
736	первостепенное значение	2	1
737	есть в	3	1
738	неразрывно связано	1	1
739	в большинстве	9	1
740	и типов	1	1
741	своим собственным	1	1
742	существенное для	1	1
743	в виде	3	1
744	его с	1	1
745	следует за	1	1
746	здесь же	1	1
747	речь в	2	1
748	большинстве случаев	8	1
749	особый тип	1	1
750	по отношению	5	1
751	их как	1	1
752	на своего	1	1
753	с предметным	1	1
754	ни в	2	1
755	события которое	1	1
756	иначе как	1	1
757	в диалоге	3	1
758	вовсе не	5	1
759	и диалога	1	1
760	не о	1	1
761	друг друга	1	1
762	у него	6	1
763	превращается в	2	1
764	построения фразы	1	1
765	тысяч лет	1	1
766	и строго	1	1
767	что могло	1	1
768	в другой	1	1
769	слово также	1	1
770	связан с	1	1
771	уже говорили	3	1
772	это мое	1	1
773	мы это	1	1
774	и сознание	2	1
775	до сих	7	1
776	с другой	4	1
777	за пределы	3	1
778	здесь в	3	1
779	эти две	1	1
780	все равно	1	1
781	и самая	1	1
782	как же	2	1
783	такое же	1	1
784	приведенный нами	1	1
785	одного только	1	1
786	на этот	4	1
787	новых слов	1	1
788	его как	1	1
789	они как	1	1
790	из героев	1	1
791	о чем	1	1
792	социального коллектива	1	1
793	каких бы	1	1
794	в речи	5	1
795	может иметь	1	1
796	но оно	1	1
797	в самый	2	1
798	такой как	4	1
799	только его	1	1
800	он говорит	2	1
801	этих явлений	1	1
802	и соответствующие	2	1
803	них всех	1	1
804	стилистической обработки	1	1
805	наконец мы	1	1
806	как к	1	1
807	отношения не	1	1
808	включено в	1	1
809	здесь таким	1	1
810	благодаря этому	1	1
811	в основном	1	1
812	за неимением	1	1
813	является как	2	1
814	как раз	4	1
815	размещает их	1	1
816	виду что	1	1
817	сознании и	2	1
818	оглядывается на	2	1
819	уж конечно	1	1
820	наших последующих	1	1
821	то будет	2	1
822	для выражения	1	1
823	в мысли	1	1
824	не имея	1	1
825	совершается в	1	1
826	что я	6	1
827	взаимоотношение этих	1	1
828	остается тем	1	1
829	всем этим	2	1
830	этот материал	1	1
831	на одном	1	1
832	сознания и	3	1
833	само по	1	1
834	в результате	4	1
835	о котором	1	1
836	это как	1	1
837	что в	4	1
838	который является	1	1
839	человеку который	1	1
840	нами типов	1	1
841	вот это	1	1
842	увидим дальше	1	1
843	еще более	2	1
844	тем более	1	1
845	ну и	1	1
846	с другими	1	1
847	ее в	2	1
848	укладывается в	2	1
849	к мысли	1	1
850	здесь даже	1	1
851	слово в	8	1
852	наконец не	1	1
853	в романе	3	1
854	для определенной	1	1
855	другой стороны	3	1
856	была бы	2	1
857	своего предмета	1	1
858	совершенно не	4	1
859	в глаза	2	1
860	нет но	2	1
861	в последнем	3	1
862	отношению к	5	1
863	это и	1	1
864	вполне понятно	1	1
865	на ту	1	1
866	он у	1	1
867	слове разнонаправленных	1	1
868	свой характер	1	1
869	же на	1	1
870	сознания без	1	1
871	слово только	1	1
872	в таком	2	1
873	все что	1	1
874	социального положения	1	1
875	и начнем	1	1
