N	2gram	Propp_Isto_3	Vladivir
501	не знаю	8	1
502	в него	2	1
503	как мне	3	1
504	говорит в	1	1
505	но тут	1	1
506	дней и	2	1
507	что здесь	6	1
508	как из	1	1
509	этот вопрос	2	1
510	дело с	2	1
511	далеко в	1	1
512	жизнь с	1	1
513	пор не	1	1
514	как нечто	1	1
515	неудивительно что	1	1
516	разве ты	1	1
517	на несколько	1	1
518	и ее	3	1
519	и тем	1	1
520	по этому	1	1
521	со всеми	1	1
522	в качестве	2	1
523	к которой	1	1
524	с какой	1	1
525	с двумя	1	1
526	с нею	1	1
527	можно установить	5	1
528	тем временем	1	1
529	только на	2	1
530	же из	1	1
531	правда все	1	1
532	этот лес	1	1
533	или даже	1	1
534	при помощи	3	1
535	не стал	1	1
536	уже с	3	1
537	из них	7	1
538	и этот	1	1
539	характерно что	1	1
540	и их	1	1
541	никто не	2	1
542	в человеческих	1	1
543	словами здесь	1	1
544	в одном	2	1
545	к ним	1	1
546	заметить что	1	1
547	тем что	4	1
548	не видал	2	1
549	имеется еще	1	1
550	не единственная	1	1
551	отче наш	1	1
552	как можно	1	1
553	вид что	1	1
554	ты не	2	1
555	даже не	2	1
556	живой и	1	1
557	до сих	5	1
558	что человек	1	1
559	и русская	1	1
560	и быть	1	1
561	к более	2	1
562	то и	6	1
563	он сын	1	1
564	а на	1	1
565	здесь дело	2	1
566	которых мы	1	1
567	ничем не	1	1
568	мы и	1	1
569	ниже в	1	1
570	также с	1	1
571	обычно не	1	1
572	что мы	1	1
573	то она	1	1
574	если это	3	1
575	можно утверждать	2	1
576	вследствие чего	2	1
577	о беспокойном	1	1
578	если она	1	1
579	многих случаях	1	1
580	никогда нельзя	1	1
581	над ним	1	1
582	к своему	1	1
583	пошел на	2	1
584	находит в	1	1
585	в церковь	1	1
586	ли ты	1	1
587	двух людей	1	1
588	есть только	2	1
589	перед нами	1	1
590	найти много	1	1
591	свидетельствующий о	1	1
592	не что	3	1
593	и всей	1	1
594	такие явления	1	1
595	тех пор	1	1
596	дело здесь	1	1
597	этом случае	5	1
598	сих пор	5	1
599	оба они	1	1
600	время своей	1	1
601	но для	1	1
602	чем та	1	1
603	за ним	3	1
604	также очень	1	1
605	в книге	1	1
606	здесь произошла	1	1
607	тем и	1	1
608	и другим	1	1
609	не исключают	2	1
610	меня к	2	1
611	не с	2	1
612	хотя я	1	1
613	от него	2	1
614	год или	1	1
615	разве только	1	1
616	он никак	1	1
617	та что	2	1
618	быть и	3	1
619	была бы	1	1
620	от всех	1	1
621	от матери	1	1
622	равно как	3	1
623	что такие	1	1
624	но когда	1	1
625	и никому	1	1
626	отношении он	1	1
627	мы увидим	3	1
628	можно привести	1	1
629	пока не	1	1
630	будет сказать	1	1
631	но эти	1	1
632	ее в	3	1
633	и другие	4	1
634	том числе	1	1
635	они не	4	1
