N	2gram	Bakhtin_Pr_4	Analitik
273	сам по	3	1
274	смысле слова	2	1
275	в чужой	1	1
276	и должны	2	1
277	самый предмет	2	1
278	от своей	1	1
279	и существеннее	1	1
280	как необходимый	1	1
281	по преимуществу	1	1
282	в какой-то	1	1
283	должна быть	2	1
284	собственном смысле	1	1
285	высказывания на	1	1
286	видеть в	1	1
287	форма его	1	1
288	обойтись без	1	1
289	мы уже	3	1
290	для достижения	1	1
291	о способах	1	1
292	ситуации в	1	1
293	мы не	4	1
294	положения в	2	1
295	имеется и	2	1
296	язык как	1	1
297	со смертью	1	1
298	высказывания в	1	1
299	он как	2	1
300	слово о	4	1
301	человека однако	1	1
302	принадлежит к	1	1
303	не вполне	1	1
304	не всякая	1	1
305	как не	1	1
306	не способен	1	1
307	что достоевский	1	1
308	в ней	1	1
309	меньшей степени	2	1
310	литературы и	1	1
311	он сам	2	1
312	это возможно	1	1
313	другим чужим	1	1
314	в различных	3	1
315	характер он	1	1
316	художественном творчестве	1	1
317	во всех	5	1
318	тем как	2	1
319	как если	2	1
320	в ее	1	1
321	мы будем	2	1
322	но как	1	1
323	а только	1	1
324	в сторону	1	1
325	не входит	2	1
326	художественное задание	1	1
327	оно дано	1	1
328	же деле	1	1
329	вследствие чего	1	1
330	как в	4	1
331	есть в	6	1
332	как нам	2	1
333	и наконец	4	1
334	более или	3	1
335	ведь я	1	1
336	о самом	1	1
337	со своей	1	1
338	точкой зрения	1	1
339	та же	1	1
340	что это	1	1
341	бы с	1	1
342	учение о	1	1
343	и отношения	1	1
344	романа но	1	1
345	отношение между	2	1
346	только один	1	1
347	имеем в	3	1
348	из общей	1	1
349	мы наблюдаем	1	1
350	а вовсе	1	1
351	но прежде	1	1
352	рассказе и	1	1
353	силу и	1	1
354	произведение может	1	1
355	к миру	1	1
356	равно и	2	1
357	этот эпизод	1	1
358	первой части	1	1
359	или иному	1	1
360	не как	3	1
361	отношений между	1	1
362	с иной	1	1
363	его можно	1	1
364	такая постановка	1	1
365	не бывает	1	1
366	но все	2	1
367	от нее	1	1
368	этом последнем	1	1
369	здесь мы	1	1
370	а затем	1	1
371	что все	1	1
372	же не	1	1
373	и внутренняя	1	1
374	высказывания и	2	1
375	высказывание в	2	1
376	его в	1	1
377	который и	1	1
378	с самим	5	1
379	и тем	2	1
380	к словесному	1	1
381	смерть и	1	1
382	произведении и	1	1
383	произведения не	1	1
384	этом мы	2	1
385	в них	1	1
386	все равно	2	1
387	единого и	2	1
388	и уже	1	1
389	он и	4	1
390	между собою	1	1
391	остается в	2	1
392	по той	1	1
393	чужих слов	4	1
394	или менее	3	1
395	в этих	4	1
396	все более	1	1
397	себя внимание	2	1
398	во время	1	1
399	и при	3	1
400	речи от	1	1
401	том же	4	1
402	в отношении	3	1
403	процессе его	1	1
404	нами два	2	1
405	в такой	1	1
406	молодого человека	1	1
407	знает и	1	1
408	не произведения	1	1
409	что говорит	1	1
410	в которых	2	1
411	свой смысл	1	1
412	в авторском	1	1
413	одном из	2	1
414	него не	1	1
415	точку зрения	1	1
416	остается вне	1	1
417	но он	3	1
418	в диалоге	3	1
419	их в	3	1
420	возможно только	1	1
421	зрения и	2	1
422	тому что	1	1
423	раз и	4	1
424	этих трех	2	1
425	по мере	4	1
426	между людьми	1	1
427	не менее	2	1
428	суждения о	1	1
429	человека но	1	1
430	самих же	1	1
431	одна из	2	1
432	первая часть	1	1
433	и остается	1	1
434	к этим	1	1
435	на него	3	1
436	его собственного	1	1
437	приходится прибегать	1	1
438	в самых	1	1
439	ничего не	2	1
440	его речи	2	1
441	этих двух	4	1
442	сложнее и	1	1
443	не ставит	1	1
444	во всем	4	1
445	ему и	1	1
446	прибегать к	1	1
447	к какому-нибудь	1	1
448	но это	6	1
449	возможно в	1	1
450	слова о	1	1
451	мы и	3	1
452	с другом	5	1
453	одно и	1	1
454	знаковом материале	1	1
455	начиная с	1	1
456	к себе	6	1
457	пространство и	1	1
458	числе и	3	1
459	всего в	1	1
460	его с	1	1
461	служить и	1	1
462	на это	1	1
463	но сама	1	1
464	особый тип	1	1
465	при анализе	1	1
466	ни даже	1	1
467	вне этого	1	1
468	в виду	4	1
469	но при	3	1
470	и сами	1	1
471	людей в	2	1
472	нашей работы	1	1
473	подходе к	1	1
474	самим собою	3	1
475	определенным образом	1	1
476	литературном произведении	1	1
477	языка и	2	1
478	лучше сказать	1	1
479	сознания с	1	1
480	на свой	6	1
481	на том	2	1
482	если они	1	1
483	предметом нашего	1	1
484	что может	1	1
485	понимание и	1	1
486	те же	2	1
487	всегда говорит	1	1
488	в последующих	3	1
489	оно как	1	1
490	сознания и	2	1
491	к действительности	1	1
492	же эти	1	1
493	является в	1	1
494	в диалог	1	1
495	этой жизни	1	1
496	есть предполагает	1	1
497	быть ни	2	1
498	и т.д	3	1
499	в самой	5	1
500	и крайне	1	1
501	говорить не	1	1
502	чего она	1	1
503	может редуцироваться	1	1
504	слова как	3	1
505	и что	3	1
506	его жизни	1	1
507	себя самого	1	1
508	на что	1	1
509	может не	1	1
510	и во	3	1
511	от автора	2	1
512	на всех	1	1
513	адресата к	1	1
514	его смысла	1	1
515	в драме	1	1
516	эти два	1	1
517	автор как	1	1
518	и только	3	1
519	наконец в	1	1
520	слов и	3	1
521	и иных	1	1
522	все время	2	1
523	вплоть до	1	1
524	своей природе	2	1
525	в него	6	1
526	быть и	1	1
527	в формах	3	1
528	на которой	1	1
529	своему собственному	1	1
530	оно и	2	1
531	я все	1	1
532	близкого человека	1	1
533	мы увидим	6	1
534	проникнуть в	1	1
535	друг друга	6	1
536	входит в	1	1
537	этих слов	1	1
538	же при	1	1
539	что ж	7	1
540	и жизни	1	1
541	все они	1	1
542	своей жанровой	1	1
543	так что	2	1
544	связи с	1	1
545	языка а	1	1
546	то и	2	1
547	языка как	1	1
548	биографической жизнью	2	1
549	оба этих	2	1
550	слова не	2	1
551	во втором	1	1
552	а то	3	1
553	между элементами	2	1
554	предметно-смысловым содержанием	1	1
555	что речь	1	1
556	к своим	1	1
557	на своего	1	1
558	слова если	1	1
559	всяком случае	1	1
560	синтаксических и	1	1
561	могло бы	2	1
562	ними нет	1	1
563	слова в	13	1
564	как их	1	1
565	мы находим	5	1
566	в одном	11	1
567	для другого	2	1
568	в xx	1	1
569	у него	5	1
570	как событие	1	1
571	ничего что	1	1
572	как раз	7	1
573	и вместе	1	1
574	для непосредственного	1	1
575	понимая под	1	1
576	в последние	1	1
577	только на	3	1
578	собою не	2	1
579	она и	1	1
580	и даже	3	1
581	выходит за	1	1
582	даже не	1	1
583	и сознание	1	1
584	в любой	1	1
585	себе внимание	1	1
586	до сих	8	1
587	влияние на	2	1
588	или иначе	1	1
589	не обязательно	1	1
590	здесь в	2	1
591	всякое высказывание	2	1
592	строится в	1	1
593	места из	1	1
594	может показаться	1	1
595	было и	1	1
596	один и	1	1
597	и др	1	1
598	предмета но	1	1
599	что для	1	1
600	в соответствии	1	1
601	превращается в	4	1
602	не было	2	1
603	в рассказе	2	1
604	однако и	1	1
605	его как	2	1
606	само является	1	1
607	время оно	1	1
608	речи и	5	1
609	в связи	1	1
610	лишь поверхностные	1	1
611	ему известную	1	1
612	о себе	5	1
613	ни на	1	1
614	и особенно	1	1
615	он уже	2	1
616	т.п если	1	1
617	как это	1	1
618	личность обладает	1	1
619	к своему	3	1
620	ним как	2	1
621	все люди	1	1
622	если оно	2	1
623	искусства но	1	1
624	которому оно	2	1
625	в пределы	1	1
626	не умел	1	1
627	xx веке	1	1
628	в мир	1	1
629	да и	4	1
630	явления то	1	1
631	друг с	5	1
632	отношения не	1	1
633	форма в	1	1
634	как речь	1	1
635	рассказ в	3	1
636	историка литературы	1	1
637	самом же	1	1
638	еще раз	1	1
639	утверждение о	2	1
640	слова ибо	1	1
641	является для	1	1
642	установки и	1	1
643	первых двух	1	1
644	сих пор	8	1
645	при условии	1	1
646	в душевной	1	1
647	входящее в	1	1
648	как может	1	1
649	перед нами	12	1
650	к другим	2	1
651	о мире	1	1
652	вещь а	1	1
653	оглядывается на	2	1
654	этом смысле	2	1
655	при всем	2	1
656	него свое	1	1
657	собственного задания	1	1
658	и для	3	1
659	не имея	1	1
660	войти в	3	1
661	все что	2	1
662	или в	8	1
663	в результате	2	1
664	мира и	1	1
665	между ними	10	1
666	о котором	2	1
667	своей собственной	1	1
668	хотя и	6	1
669	для нас	2	1
670	от него	1	1
671	в литературной	2	1
672	только с	1	1
673	в большей	2	1
674	его уже	1	1
675	этом можно	1	1
676	есть уже	2	1
677	не я	1	1
678	на части	2	1
679	личности и	1	1
680	в своих	1	1
681	в сюжете	1	1
682	бы оно	1	1
683	перед его	1	1
684	в карты	1	1
685	к самому	2	1
686	жизни в	1	1
687	все еще	1	1
688	к отношениям	1	1
689	в свою	1	1
690	в романе	6	1
691	конечно далеко	1	1
692	не знает	4	1
693	отношением к	1	1
694	совершенно не	4	1
695	осмеяние и	1	1
696	жизни и	5	1
697	а может	1	1
698	а я	1	1
699	по поводу	1	1
700	и эта	1	1
701	они не	2	1
702	прямой речи	1	1
703	который не	1	1
704	во всяком	2	1
