N	2gram	Propp_Isto_7	Problemy
421	ее он	2	1
422	отца это	1	1
423	отцом и	1	1
424	не меняет	1	1
425	лежит не	1	1
426	стоит в	2	1
427	не раз	1	1
428	но они	3	1
429	в таких	2	1
430	эти две	1	1
431	почти никогда	1	1
432	дальше что	1	1
433	друг друга	2	1
434	тогда когда	3	1
435	что их	1	1
436	ее с	1	1
437	в основе	2	1
438	что вы	2	1
439	для всего	1	1
440	мышления и	1	1
441	не имеет	4	1
442	нельзя не	1	1
443	находятся в	1	1
444	бы мне	1	1
445	в три	1	1
446	и после	2	1
447	связи с	3	1
448	в сознании	1	1
449	им и	1	1
450	до того	1	1
451	героя а	2	1
452	когда к	1	1
453	особое внимание	1	1
454	ему не	1	1
455	не от	2	1
456	очень часто	1	1
457	его за	2	1
458	же самое	1	1
459	мере того	1	1
460	всего в	1	1
461	дух в	1	1
462	он узнает	2	1
463	его с	1	1
464	для его	1	1
465	где он	1	1
466	приведем еще	1	1
467	которое все	1	1
468	правильнее будет	1	1
469	из их	1	1
470	но по	2	1
471	до них	1	1
472	какой-то другой	1	1
473	как не	1	1
474	будет сказать	1	1
475	начал с	1	1
476	и говорит	4	1
477	приведенное нами	1	1
478	так в	4	1
479	собственно не	2	1
480	если они	1	1
481	здесь происходит	1	1
482	ты такой	1	1
483	на нее	1	1
484	те же	1	1
485	не с	1	1
486	живет в	1	1
487	герой ничего	1	1
488	мог бы	1	1
489	во многом	1	1
490	домой и	2	1
491	с героем	2	1
492	случаев и	1	1
493	ивана в	1	1
494	мы рассмотрим	3	1
495	он а	1	1
496	ясно с	1	1
497	же он	1	1
498	все дело	2	1
499	имеет еще	1	1
500	голос в	1	1
501	и поэтому	1	1
502	здесь даже	1	1
503	но мы	1	1
504	не стоит	2	1
505	после того	4	1
506	можно сказать	1	1
507	д но	1	1
508	кто он	1	1
509	от него	3	1
510	три раза	1	1
511	которых они	1	1
512	и всю	1	1
513	и во	1	1
514	сюда же	2	1
515	е если	1	1
516	ее как	2	1
517	но тут	1	1
518	в каких	2	1
519	приносит с	3	1
520	что здесь	7	1
521	на которой	1	1
522	один из	7	1
523	мы видим	10	1
524	шли в	1	1
525	согласиться с	2	1
526	одной из	4	1
527	вступить в	1	1
528	детали в	1	1
529	в какой	1	1
530	и действительно	1	1
531	ему и	1	1
532	и весьма	1	1
533	очень много	2	1
534	он уже	1	1
535	место из	1	1
536	в качестве	3	1
537	наших целей	1	1
538	из которого	1	1
539	прямо не	1	1
540	вот что	1	1
541	надежда что	1	1
542	со своим	4	1
543	он начинает	1	1
544	на определенной	1	1
545	него и	3	1
546	задача так	1	1
547	с женой	2	1
548	или даже	2	1
549	говорит ты	1	1
550	за ним	1	1
551	ни с	2	1
552	мы знаем	2	1
553	него нет	1	1
554	там на	2	1
555	я в	1	1
556	здесь перед	1	1
557	среди которых	1	1
558	не о	1	1
559	но что	1	1
560	не случайно	3	1
561	но уже	1	1
562	не говорит	1	1
563	во всей	1	1
564	как будто	1	1
565	и делает	1	1
566	в других	4	1
567	героя его	2	1
568	о которых	1	1
569	не до	1	1
570	из двух	1	1
571	связан с	1	1
572	одной стороны	5	1
573	и из	1	1
574	и тех	1	1
575	а именно	6	1
576	том как	1	1
577	случаев в	1	1
578	такое же	2	1
579	на которые	1	1
580	один и	1	1
581	на ней	3	1
582	говорит о	2	1
583	вопрос почему	1	1
584	связано с	3	1
585	смысла и	1	1
586	от этого	1	1
587	опять к	1	1
588	ей не	1	1
589	был в	2	1
590	его как	1	1
591	увидим в	1	1
592	самый факт	1	1
593	из героев	1	1
594	а так	1	1
595	что из	2	1
596	совершенно очевидно	2	1
597	но есть	3	1
598	здесь имеет	1	1
599	и ты	1	1
600	в связи	2	1
601	все более	1	1
602	человек в	1	1
603	вместе с	7	1
604	и начала	1	1
605	и потому	1	1
606	как это	2	1
607	из которых	1	1
608	к своему	1	1
609	не знал	2	1
610	быть это	1	1
611	здесь собственно	1	1
612	влияния на	1	1
613	собой в	1	1
614	того здесь	1	1
615	же их	1	1
616	и всей	1	1
617	выдерживает его	1	1
618	вокруг себя	1	1
619	действительно не	1	1
620	имеет своего	2	1
621	в основном	2	1
622	в начале	1	1
623	проявляется и	1	1
624	силу и	1	1
625	н я	1	1
626	которой он	3	1
627	вы говорите	1	1
628	о мире	1	1
629	дела в	1	1
630	при всем	1	1
631	но с	1	1
632	для выражения	1	1
633	и от	2	1
634	тем более	2	1
635	в другой	3	1
636	это как	2	1
637	в другое	2	1
638	обращается к	3	1
639	увидим дальше	1	1
640	по одной	1	1
641	в третьем	1	1
642	с глазу	1	1
643	же в	1	1
644	но вот	2	1
645	е в	2	1
646	все еще	1	1
647	этому как	1	1
648	от лица	1	1
649	с сыном	1	1
650	две стороны	1	1
651	различных формах	1	1
652	первых слов	1	1
653	же относится	1	1
654	к иному	1	1
655	из этого	1	1
656	но оно	2	1
657	выходят за	1	1
658	эти слова	1	1
659	можно назвать	1	1
660	жизни и	1	1
661	а я	1	1
662	на ту	2	1
663	все что	1	1
664	и другие	9	1
665	этой точки	3	1
666	это в	1	1
667	значение они	1	1
668	к этому	2	1
669	как на	1	1
670	они не	2	1
