N	2gram	Vygotskiy__2	Vladivir
224	не будем	1	2
225	что сам	1	2
226	на всю	1	2
227	даже в	4	2
228	сам с	2	2
229	тем самым	3	2
230	что с	5	2
231	дело не	1	2
232	не по	1	2
233	к изучению	1	2
234	которого он	1	2
235	с и	4	2
236	того чтобы	12	2
237	того и	1	2
238	больше чем	2	2
239	уже и	2	2
240	что на	2	2
241	обстоятельство что	1	2
242	в момент	1	2
243	со стороны	3	2
244	для его	1	2
245	указывает на	2	2
246	для того	10	2
247	на это	1	2
248	где он	1	2
249	для себя	3	2
250	и о	1	2
251	он так	1	2
252	о котором	1	2
253	на все	2	2
254	но мы	3	2
255	и который	1	2
256	и можно	2	2
257	которой мы	2	2
258	этот момент	1	2
259	того в	1	2
260	а именно	1	2
261	которая как	1	2
262	и мы	2	2
263	вот еще	1	2
264	того что	17	2
265	поскольку с	1	2
266	всяком случае	6	2
267	этот факт	1	2
268	по этому	6	2
269	том чтобы	4	2
270	одной из	3	2
271	то и	1	2
272	и других	2	2
273	из них	3	2
274	мы знаем	7	2
275	тем что	2	2
276	в очень	1	2
277	не были	1	2
278	только что	3	2
279	с которым	1	2
280	что мы	9	2
281	виде в	1	2
282	по причинам	1	2
283	него в	1	2
284	начиная с	1	2
285	к себе	2	2
286	еще на	1	2
287	он говорит	3	2
288	духовного развития	1	2
289	в тех	1	2
290	по существу	5	2
291	своей жизни	2	2
292	нисколько не	2	2
293	и для	2	2
294	которых он	3	2
295	в результате	3	2
296	речи с	5	2
297	от него	1	2
298	тем более	3	2
299	мы должны	6	2
300	из этого	1	2
301	в самом	11	2
302	к этой	3	2
303	и это	3	2
304	в частности	6	2
305	как на	1	2
306	во всяком	7	2
307	все что	5	2
308	как известно	6	1
309	что отношение	1	1
310	книги в	1	1
311	и разум	1	1
312	на самом	3	1
313	некоторой степени	1	1
314	и есть	2	1
315	когда человек	1	1
316	и внешних	1	1
317	мировоззрения и	1	1
318	не имеют	1	1
319	от всяких	1	1
320	видеть в	1	1
321	в их	2	1
322	в обычном	1	1
323	есть не	1	1
324	с с	2	1
325	между и	1	1
326	что если	2	1
327	не во	1	1
328	с самых	1	1
329	что уже	1	1
330	ответить на	1	1
331	на место	2	1
332	не находил	1	1
333	действительностью и	1	1
334	есть нечто	2	1
335	основной концепции	1	1
336	что можно	3	1
337	не способен	1	1
338	в ней	1	1
339	и самого	2	1
340	и много	1	1
341	столь же	2	1
342	бы то	1	1
343	которое он	1	1
344	во имя	1	1
345	во всех	2	1
346	а следовательно	1	1
347	видели что	5	1
348	явлений и	1	1
349	то почему	1	1
350	по отношению	6	1
351	а и	1	1
352	слова на	1	1
353	себе и	1	1
354	на вопрос	4	1
355	он нашел	1	1
356	вызывает в	1	1
357	сознательно и	1	1
358	и вовсе	1	1
359	в позднейшей	1	1
360	что как	3	1
361	ней в	2	1
362	в одних	1	1
363	как уже	2	1
364	и всецело	1	1
365	себе не	1	1
366	в противоположность	2	1
367	для которого	3	1
368	стороны мы	1	1
369	говорил он	1	1
370	ни один	1	1
371	представляет собой	2	1
372	всем его	1	1
373	заключение мы	1	1
374	жизнь как	1	1
375	по мнению	1	1
376	так сказать	1	1
377	не следует	2	1
378	в переводе	1	1
379	после этого	2	1
380	еще раньше	1	1
381	стороны а	1	1
382	уже видели	2	1
383	чтобы начать	1	1
384	свою собственную	2	1
385	не к	1	1
386	однако он	1	1
387	в силу	2	1
388	него есть	1	1
389	годы с	1	1
390	идеализма но	1	1
391	близости с	1	1
392	всех своих	1	1
393	именно это	1	1
394	одно и	1	1
395	но все	2	1
396	в германии	1	1
397	том же	2	1
398	подход к	2	1
399	смысле в	1	1
400	для всей	2	1
401	факт что	1	1
402	и второй	1	1
403	те же	3	1
404	этого мы	1	1
405	с целью	2	1
406	заключается в	8	1
407	на протяжении	2	1
408	с другими	3	1
409	его личности	1	1
410	это не	5	1
411	с вопросом	1	1
412	и тем	2	1
413	не соответствует	1	1
414	в итоге	1	1
415	до всякого	2	1
416	его ум	1	1
417	поведения и	1	1
418	эмпиризма и	1	1
419	для них	1	1
420	о которых	3	1
421	в высшей	7	1
422	мы имеем	3	1
423	тому что	1	1
424	с такой	2	1
425	чем в	2	1
426	мы не	10	1
427	и тогда	2	1
428	остается в	2	1
429	в этих	2	1
430	и научно	1	1
431	таким же	3	1
432	ни у	1	1
433	он посвятил	1	1
434	но у	1	1
435	она в	1	1
436	что вся	1	1
437	из анализа	1	1
438	в первый	2	1
439	еще с	1	1
440	представление о	5	1
441	этого вопроса	1	1
442	бы мы	2	1
443	от его	4	1
444	вопрос о	5	1
445	действительность в	1	1
446	для объяснения	1	1
447	и этой	1	1
448	вот эта	1	1
449	и той	2	1
450	мир и	1	1
451	есть его	1	1
452	но эта	3	1
453	их в	4	1
454	ни было	1	1
455	том и	1	1
456	не для	1	1
457	и вся	1	1
458	она не	1	1
459	сам говорит	2	1
460	правда сам	1	1
461	таких случаях	1	1
462	в таких	1	1
463	с которой	2	1
464	как о	1	1
465	одной плоскости	1	1
466	что их	1	1
467	кажется это	1	1
468	случае не	2	1
469	несомненно обладал	1	1
470	не могло	2	1
471	только не	1	1
472	эта сторона	1	1
473	для всех	4	1
474	одна из	1	1
475	вывод который	1	1
476	на два	1	1
477	основного свойства	1	1
478	этих двух	2	1
479	или как	2	1
480	действительно в	1	1
481	то у	1	1
482	же этот	1	1
483	и после	1	1
484	убедиться в	1	1
485	связи с	9	1
486	целом и	1	1
487	весь этот	1	1
488	только с	1	1
489	постоянной и	1	1
490	этом отношении	3	1
491	ни малейшего	3	1
492	в области	1	1
493	больше того	3	1
494	не потому	2	1
495	личности в	1	1
496	детей в	3	1
497	если у	1	1
498	прямо говорит	1	1
499	не могут	2	1
500	относиться к	1	1
501	когда они	1	1
502	него по	1	1
503	же самое	2	1
504	этой книги	1	1
505	раз навсегда	1	1
506	в философию	1	1
507	слова с	1	1
508	этим самым	1	1
509	мы привели	1	1
510	правда не	1	1
511	то ни	1	1
512	которого мы	1	1
513	с ее	2	1
514	он несомненно	1	1
515	на другой	1	1
516	учении о	5	1
517	характер с	1	1
518	будет сказать	1	1
519	нами выше	1	1
520	коренным образом	1	1
521	у разных	1	1
522	только то	1	1
523	с самого	1	1
524	всей своей	1	1
525	и которую	1	1
526	за то	2	1
527	эти факты	1	1
528	привели только	1	1
529	особенно в	1	1
530	и которые	1	1
531	с самим	1	1
532	в интеллектуалистической	1	1
533	достаточно было	2	1
534	пишет что	1	1
535	а все	1	1
536	поэтому в	1	1
537	если бы	8	1
538	воззрение на	1	1
539	уже сейчас	1	1
540	о ней	1	1
541	сводится к	1	1
542	о детской	3	1
543	вот почему	3	1
544	другом месте	2	1
545	переводе на	1	1
546	и поэтому	1	1
547	одного из	1	1
548	кроме человека	1	1
549	учения о	2	1
550	нас в	2	1
551	то эта	1	1
552	связь между	5	1
553	и всю	2	1
554	и во	1	1
555	для той	1	1
556	интерес к	1	1
557	во всей	5	1
558	в другой	2	1
559	которые он	2	1
560	укажем только	1	1
561	которой все	1	1
562	сразу в	1	1
563	о своих	2	1
564	для самого	1	1
565	и мир	1	1
566	говорит в	1	1
567	наряду со	1	1
568	на которой	2	1
569	но с	2	1
570	и одновременно	1	1
571	приведенных выше	2	1
572	мне кажется	2	1
573	согласиться с	1	1
574	что даже	1	1
575	как нечто	2	1
576	которое мы	3	1
577	назад к	1	1
578	который в	4	1
579	между этими	1	1
580	вопрос об	2	1
581	логики и	1	1
582	это же	3	1
583	теперь в	2	1
584	а после	1	1
585	с одной	7	1
586	к которой	1	1
587	человека с	1	1
588	самом деле	6	1
589	учесть и	1	1
590	этому поводу	3	1
591	раз в	2	1
592	ни одного	1	1
593	или не	1	1
594	вернуться к	3	1
595	что не	1	1
596	этому вопросу	1	1
597	психологии в	2	1
598	и хорошо	1	1
599	способен к	1	1
600	менее всего	1	1
601	этом в	1	1
602	это обстоятельство	2	1
603	одно из	1	1
604	вообще в	2	1
605	результате такого	1	1
606	ту же	2	1
607	представлений о	1	1
608	в одном	2	1
609	философского и	2	1
610	друг друга	5	1
611	мы можем	10	1
612	как его	1	1
613	заметить что	2	1
614	сказать еще	1	1
615	от того	2	1
616	в других	2	1
617	и только	3	1
618	которые как	1	1
619	же деле	1	1
620	во власти	3	1
621	не хочет	1	1
622	мне и	1	1
623	и человека	3	1
624	нами об	1	1
625	как у	2	1
626	связаны с	1	1
627	которые можно	1	1
628	именно в	2	1
629	что тот	1	1
630	вообще и	1	1
631	с той	1	1
632	прежде всего	4	1
633	по тем	1	1
634	самом же	1	1
635	мы предпочитаем	1	1
636	одной стороны	7	1
637	которые не	2	1
638	а наоборот	1	1
639	до конца	1	1
640	а не	3	1
641	однако и	2	1
642	в руках	1	1
643	фантазии и	1	1
644	к детям	1	1
645	на эту	2	1
646	когда она	2	1
647	плоскости с	1	1
648	где уже	1	1
649	как именно	1	1
650	нее не	1	1
651	с помощью	5	1
652	нет никаких	2	1
653	раннего детства	1	1
654	у животных	6	1
655	так же	4	1
656	от философского	1	1
657	только его	2	1
658	первые годы	2	1
659	по окончании	1	1
660	на множество	2	1
661	реализм и	1	1
662	из которых	3	1
663	в данном	3	1
664	не видел	1	1
665	который мы	1	1
666	смысле этого	3	1
667	не удалось	1	1
668	одновременно с	1	1
669	ранние годы	2	1
670	факты и	1	1
671	самого себя	1	1
672	ребенком и	2	1
673	хотя с	1	1
674	развитии проходит	1	1
675	и вполне	1	1
676	первого года	1	1
677	я с	1	1
678	человек с	2	1
679	и более	2	1
680	взрослого и	1	1
681	периоды и	1	1
682	указанием на	1	1
683	этого слова	3	1
684	некоторые моменты	1	1
685	с этой	2	1
686	свой отказ	1	1
687	что здесь	2	1
688	ничего кроме	1	1
689	даже больше	1	1
690	постановке и	1	1
691	из тех	3	1
692	в более	2	1
693	мы сталкиваемся	1	1
694	это новое	1	1
695	уже на	1	1
696	логической мысли	2	1
697	не существует	3	1
698	об отношении	3	1
699	или в	3	1
700	от философии	1	1
701	и самым	2	1
702	у них	2	1
703	да едва	1	1
704	бы в	1	1
705	у которого	1	1
706	ее в	2	1
707	личности и	1	1
708	не есть	1	1
709	связь с	2	1
710	жизни в	1	1
711	он распространяет	1	1
712	это все	2	1
713	всякого реального	1	1
714	но если	2	1
715	между ними	1	1
716	с ней	2	1
717	скажем только	1	1
718	которым он	1	1
719	жизни а	1	1
720	почему он	1	1
721	до какой	1	1
722	мысли но	1	1
723	в заключение	3	1
724	со всей	4	1
725	к другим	1	1
726	которые в	1	1
727	и эта	2	1
