N	2gram	Voloshinov_2	Istorich
472	был бы	1	1
473	одно из	1	1
474	цели и	1	1
475	друг друга	2	1
476	в ряде	1	1
477	речь и	4	1
478	как раз	4	1
479	не из	1	1
480	со стороны	1	1
481	или иначе	1	1
482	этом как	2	1
483	именно в	2	1
484	эти две	1	1
485	к которому	1	1
486	уходит в	1	1
487	как же	1	1
488	а с	2	1
489	если мы	6	1
490	и затем	1	1
491	что не	2	1
492	его из	3	1
493	прежде всего	7	1
494	связано с	3	1
495	только по	1	1
496	что им	1	1
497	не было	3	1
498	на которых	1	1
499	и нашли	1	1
500	для человека	1	1
501	нашей точки	2	1
502	для историка	1	1
503	он и	2	1
504	фигурирует в	2	1
505	не исключительно	1	1
506	вступает в	2	1
507	на который	1	1
508	в центре	1	1
509	от предмета	1	1
510	из форм	2	1
511	эти исследования	1	1
512	неотделимо от	1	1
513	находит в	1	1
514	к жизни	1	1
515	нужно прибавить	1	1
516	на тот	1	1
517	на которое	1	1
518	какого-нибудь одного	1	1
519	на эту	1	1
520	что же	1	1
521	быть как	1	1
522	и всей	1	1
523	кто такой	1	1
524	целое мы	1	1
525	в это	1	1
526	в различные	1	1
527	сказать не	1	1
528	в основном	4	1
529	естественно не	1	1
530	силу и	1	1
531	здесь в	2	1
532	в более	2	1
533	являются не	1	1
534	свою связь	1	1
535	не оставляют	1	1
536	к пониманию	4	1
537	всего поддается	1	1
538	узком смысле	2	1
539	жизни и	2	1
540	у них	1	1
541	или нет	1	1
542	уже знаем	2	1
543	еще более	2	1
544	и ни	1	1
545	этой форме	1	1
546	его еще	1	1
547	ни к	1	1
548	исключительно в	1	1
549	или не	1	1
550	бы на	1	1
551	к ее	1	1
552	брата и	1	1
553	не знает	2	1
554	к его	2	1
555	никакой связи	1	1
556	самое что	1	1
557	пути к	1	1
558	по поводу	1	1
559	их больше	1	1
560	как на	2	1
561	том числе	1	1
562	небо и	1	1
563	они не	2	1
