N	2gram	Tiupa_Lite_3	Myshleni
158	во втором	2	3
159	в его	6	3
160	и только	2	3
161	все время	3	3
162	один из	2	3
163	это означает	1	3
164	и его	6	3
165	есть в	1	3
166	до конца	4	3
167	нуждается в	1	3
168	в первую	1	3
169	в психологии	1	3
170	связано с	1	3
171	а не	12	3
172	на фоне	1	3
173	как это	3	3
174	в целом	5	3
175	бы в	1	3
176	отношении к	1	3
177	в ходе	1	3
178	не знает	2	3
179	в своих	2	3
180	как на	3	3
181	одним из	4	2
182	самом деле	3	2
183	мы уже	1	2
184	принадлежит к	1	2
185	он сам	1	2
186	к которой	1	2
187	себе и	1	2
188	что они	1	2
189	прежде всего	3	2
190	все же	2	2
191	когда он	2	2
192	и наконец	3	2
193	между двумя	1	2
194	как таковое	2	2
195	и полностью	1	2
196	оказывается не	2	2
197	мысли и	1	2
198	ключ к	1	2
199	состоит в	6	2
200	с этой	2	2
201	в другом	6	2
202	нам остается	1	2
203	с другими	1	2
204	всю свою	1	2
205	чем в	1	2
206	несмотря на	2	2
207	остается в	1	2
208	в этих	1	2
209	в своей	7	2
210	в котором	1	2
211	что я	5	2
212	втором случае	1	2
213	но это	1	2
214	но он	1	2
215	друг другу	1	2
216	и более	1	2
217	не менее	2	2
218	она не	1	2
219	в уме	1	2
220	он мог	1	2
221	о природе	2	2
222	идет путем	1	2
223	входят в	1	2
224	у нас	2	2
225	в четвертом	1	2
226	этот путь	2	2
227	приходит к	1	2
228	и от	1	2
229	он с	1	2
230	в совершенно	2	2
231	на том	1	2
232	не с	2	2
233	что у	2	2
234	к его	1	2
235	еще в	3	2
236	можно только	1	2
237	том как	1	2
238	для этого	1	2
239	на вопрос	1	2
240	внимание на	2	2
241	при котором	1	2
242	в значительной	1	2
243	нас в	1	2
244	когда оно	1	2
245	отношений с	1	2
246	но с	2	2
247	с ними	2	2
248	и является	1	2
249	своего собственного	1	2
250	для всех	1	2
251	только на	1	2
252	речь в	1	2
253	но совершенно	1	2
254	за ним	2	2
255	а и	2	2
256	из них	4	2
257	в одном	4	2
258	в конце	2	2
259	у него	1	2
260	осознанность и	1	2
261	с другой	6	2
262	чем он	1	2
263	во второй	2	2
264	исходит из	1	2
265	более того	3	2
266	не на	1	2
267	над другим	1	2
268	была бы	1	2
269	в связи	1	2
270	все более	2	2
271	к более	1	2
272	в данном	4	2
273	и там	1	2
274	по существу	4	2
275	в ряду	1	2
276	как только	1	2
277	действительность в	1	2
278	все это	1	2
279	для нас	1	2
280	у них	1	2
281	именно поэтому	1	2
282	в ссср	1	2
283	а в	5	2
284	другой стороны	2	2
285	для каждой	1	2
286	из этого	1	2
287	ее в	2	2
288	года после	1	1
289	взгляд на	3	1
290	задачи в	1	1
291	тех же	1	1
292	определенные условия	1	1
293	его же	1	1
294	и до	1	1
295	из его	1	1
296	что эти	1	1
297	едва ли	3	1
298	с таким	1	1
299	над ней	1	1
300	которое может	1	1
301	есть не	1	1
302	и объектом	1	1
303	и переходит	1	1
304	для своего	2	1
305	что иное	1	1
306	к началу	1	1
307	но напротив	1	1
308	и он	1	1
309	свою очередь	1	1
310	как ему	1	1
311	именно этого	1	1
312	иное как	1	1
313	быть в	1	1
314	является главной	1	1
315	на самом	1	1
316	уже как	1	1
317	не просто	1	1
318	друг от	1	1
319	нет и	1	1
320	человеку и	1	1
321	за пределы	1	1
322	отнюдь не	3	1
323	именно теми	1	1
324	в центре	1	1
325	общего с	1	1
326	пути в	4	1
327	стороны и	2	1
328	действительности же	1	1
329	перед нами	1	1
330	в полном	2	1
331	в приведенном	1	1
332	своему объекту	1	1
333	и хотя	1	1
334	в этот	1	1
335	другого как	1	1
336	никакого существенного	1	1
337	он в	2	1
338	не оставляет	1	1
339	им в	2	1
340	иным путем	1	1
341	что оказывается	1	1
342	ее как	1	1
343	как он	1	1
344	от действительных	1	1
345	и показательные	1	1
346	а просто	1	1
347	все перечисленные	1	1
348	именно то	1	1
349	в восприятии	1	1
350	и еще	1	1
351	нее и	1	1
352	в понимании	1	1
353	не как	2	1
354	сохраняют свою	1	1
355	прежде чем	1	1
356	последнее слово	1	1
357	и за	1	1
358	бы они	1	1
359	и с	2	1
360	в ход	1	1
361	на все	1	1
362	или даже	1	1
363	знает что	2	1
364	входит в	4	1
365	обстоятельством что	1	1
366	действительности в	2	1
367	они по	1	1
368	который по	1	1
369	но уже	3	1
370	действия а	2	1
371	все равно	1	1
372	далеко не	2	1
373	обнаруживается и	1	1
374	он и	2	1
375	рода и	1	1
376	ведет к	1	1
377	и тогда	2	1
378	во время	1	1
379	и при	2	1
380	где мы	1	1
381	за которым	1	1
382	жизнь и	1	1
383	самая сущность	1	1
384	не столько	1	1
385	в отличие	5	1
386	невозможно поскольку	1	1
387	не удивительно	2	1
388	возрасте не	1	1
389	других как	2	1
390	оно должно	1	1
391	однако не	3	1
392	тем не	1	1
393	и наоборот	2	1
394	ли уже	1	1
395	даже в	4	1
396	содержит в	1	1
397	на один	1	1
398	мы были	2	1
399	что ему	2	1
400	и притом	1	1
401	к новым	1	1
402	этим обстоятельством	1	1
403	и внутренней	1	1
404	отличное от	1	1
405	в игру	1	1
406	для всего	1	1
407	тем чем	1	1
408	этого явления	1	1
409	впрочем в	1	1
410	тогда она	1	1
411	не принадлежит	1	1
412	в будущем	1	1
413	в действительности	1	1
414	научным языком	1	1
415	деятельности и	1	1
416	начиная с	1	1
417	является той	1	1
418	есть только	1	1
419	человека в	2	1
420	и всех	1	1
421	его за	1	1
422	числе и	2	1
423	сходство с	1	1
424	и активно	1	1
425	быть уже	1	1
426	для его	3	1
427	в самых	1	1
428	которой она	2	1
429	ничего общего	1	1
430	и о	1	1
431	от друга	1	1
432	подобно тому	2	1
433	в ее	5	1
434	данном случае	4	1
435	если как	1	1
436	вопрос что	1	1
437	по аналогии	2	1
438	этой мысли	1	1
439	хотя на	1	1
440	деятельности как	2	1
441	но отнюдь	1	1
442	который предстоит	1	1
443	два момента	1	1
444	о том	6	1
445	и который	1	1
446	к нему	1	1
447	между тем	3	1
448	нечто принципиально	1	1
449	эти два	1	1
450	и оказывает	1	1
451	в середине	1	1
452	не знаю	2	1
453	второй половине	1	1
454	состояние его	1	1
455	по собственному	2	1
456	что здесь	1	1
457	как например	2	1
458	но так	1	1
459	в двух	1	1
460	в ряде	1	1
461	среди других	1	1
462	глубокие изменения	1	1
463	явления в	1	1
464	во всем	1	1
465	нашему изучению	1	1
466	не идет	1	1
467	может оказаться	1	1
468	собой но	2	1
469	который в	1	1
470	за себя	1	1
471	одних и	1	1
472	и ее	2	1
473	свой путь	2	1
474	об их	1	1
475	но между	1	1
476	с одной	4	1
477	именно на	1	1
478	в эти	1	1
479	этой системе	1	1
480	и теперь	1	1
481	конечно не	1	1
482	уже не	3	1
483	и у	1	1
484	то и	1	1
485	в значении	1	1
486	собой если	1	1
487	ряду других	1	1
488	оно в	1	1
489	в начале	4	1
490	они входят	1	1
491	обратиться к	1	1
492	и их	1	1
493	но вот	1	1
494	вовсе не	1	1
495	мы рассмотрели	1	1
496	ее не	1	1
497	отличие от	5	1
498	во всей	2	1
499	к той	1	1
500	со специфической	1	1
501	где есть	1	1
502	нужно было	1	1
503	и даже	2	1
504	или иной	2	1
505	влияние на	1	1
506	как у	4	1
507	а эти	1	1
508	еще и	2	1
509	это все	1	1
510	наконец в	3	1
511	а с	1	1
512	к сожалению	1	1
513	а на	2	1
514	из наиболее	1	1
515	не означает	2	1
516	в руках	1	1
517	возвращаясь к	1	1
518	объекта в	2	1
519	о чем	3	1
520	без которых	1	1
521	не об	1	1
522	если не	2	1
523	всю полноту	2	1
524	он представляет	1	1
525	эти слова	2	1
526	можно будет	1	1
527	о работе	1	1
528	путь от	1	1
529	функционирования это	1	1
530	над ним	1	1
531	к своему	1	1
532	одной стороны	4	1
533	что за	1	1
534	тому как	3	1
535	из культурного	1	1
536	самого себя	1	1
537	содержат в	1	1
538	сам не	1	1
539	ли не	1	1
540	на пути	1	1
541	в истории	1	1
542	аналогии с	1	1
543	как частного	1	1
544	этом и	1	1
545	становится ясным	1	1
546	определенный круг	1	1
547	от той	1	1
548	время его	1	1
549	только тем	1	1
550	это как	3	1
551	на первый	1	1
552	особого рода	5	1
553	той или	2	1
554	не должен	1	1
555	известные нам	2	1
556	и осознать	1	1
557	вопрос как	1	1
558	может и	1	1
559	исходила из	1	1
560	в свою	2	1
561	слова с	1	1
562	две стороны	1	1
563	из тех	1	1
564	и становятся	1	1
565	лишь тогда	1	1
566	совершенно не	3	1
567	всех других	1	1
568	не что	1	1
569	и жизнь	1	1
570	есть и	1	1
571	не сказал	1	1
572	того времени	1	1
573	предполагает возможность	1	1
574	к этому	2	1
575	значение в	1	1
576	этой точки	1	1
577	том числе	3	1
