N	2gram	Bakhtin_fo_1	FransuaR
186	его только	1	2
187	на мир	1	2
188	в ней	4	2
189	еще не	5	2
190	он был	1	2
191	что люди	1	2
192	себе и	3	2
193	это был	1	2
194	литературы в	1	2
195	та же	1	2
196	есть для	1	2
197	в нашем	2	2
198	отчасти и	1	2
199	имеем в	1	2
200	на то	1	2
201	вследствие этого	3	2
202	на площади	4	2
203	должны еще	1	2
204	и еще	2	2
205	в понимании	1	2
206	на совершенно	1	2
207	и за	1	2
208	значительной степени	1	2
209	христианского культа	1	2
210	связанные с	1	2
211	в мире	1	2
212	был на	1	2
213	на этой	4	2
214	зрения на	1	2
215	еще вернемся	1	2
216	были в	2	2
217	автора и	2	2
218	в отношении	3	2
219	наших дней	1	2
220	уже к	1	2
221	что касается	1	2
222	в их	6	2
223	жизнь и	4	2
224	на фоне	3	2
225	он дает	1	2
226	в условиях	7	2
227	точку зрения	2	2
228	мы должны	2	2
229	что в	5	2
230	вплоть до	1	2
231	весь роман	2	2
232	того чтобы	5	2
233	ничего не	9	2
234	в самой	2	2
235	к ней	2	2
236	и после	1	2
237	связи с	6	2
238	здесь же	1	2
239	могут быть	5	2
240	он видит	1	2
241	свое значение	1	2
242	здесь не	4	2
243	миром и	1	2
244	на основе	2	2
245	общественное значение	1	2
246	сочетается с	2	2
247	в пределах	5	2
248	в дальнейшем	6	2
249	с рабле	1	2
250	притом в	1	2
251	особенно в	1	2
252	не были	2	2
253	по сравнению	2	2
254	понятно что	4	2
255	громадное значение	1	2
256	другом месте	1	2
257	и т.д	1	2
258	в другом	1	2
259	эта правда	1	2
260	во все	2	2
261	и были	2	2
262	этой идее	1	2
263	на литературу	2	2
264	связаны с	3	2
265	в ту	1	2
266	и следовательно	4	2
267	одной из	3	2
268	проникнуть в	1	2
269	целого и	1	2
270	очень много	1	2
271	особенности его	1	2
272	всяком случае	1	2
273	со всеми	3	2
274	в качестве	3	2
275	есть в	2	2
276	события и	1	2
277	в новое	3	2
278	характерно что	4	2
279	никто не	2	2
280	очень характерно	2	2
281	в конце	9	2
282	к первой	1	2
283	мы можем	1	2
284	у него	6	2
285	вольтер в	1	2
286	до наших	2	2
287	и даже	2	2
288	кн ii	1	2
289	литературу и	1	2
290	и прежде	2	2
291	мы еще	3	2
292	и своего	1	2
293	до конца	4	2
294	человек в	3	2
295	одну из	1	2
296	в связи	5	2
297	для них	3	2
298	вместе с	3	2
299	так же	6	2
300	в него	1	2
301	этого момента	2	2
302	это произведение	1	2
303	сравнению с	2	2
304	пародию на	1	2
305	в тех	1	2
306	по существу	12	2
307	мы сказали	1	2
308	природу и	1	2
309	перед смертью	1	2
310	в самые	1	2
311	не подлежит	1	2
312	хотя и	3	2
313	лишь как	2	2
314	и смысл	1	2
315	и другие	5	2
316	природой и	1	2
317	совершенно не	2	2
318	всех других	1	2
319	и xviii	1	2
320	включает в	1	2
321	вполне понятно	4	2
322	ее в	2	2
323	и эта	2	2
324	во всяком	3	2
325	этого романа	4	1
326	и шире	1	1
327	здесь еще	2	1
328	например в	6	1
329	существенное влияние	1	1
330	и государственной	1	1
331	новое время	1	1
332	и то	4	1
333	поворотный пункт	1	1
334	его здесь	1	1
335	самом деле	1	1
336	он может	1	1
337	к своей	2	1
338	романов в	1	1
339	по этим	1	1
340	этого мира	4	1
341	тем же	1	1
342	здесь и	2	1
343	сохраняется но	1	1
344	в котором	4	1
345	он всегда	1	1
346	свой мир	1	1
347	той же	2	1
348	из всех	1	1
349	есть не	3	1
350	литературы но	1	1
351	для своего	1	1
352	мы имеем	1	1
353	единство и	1	1
354	науки и	1	1
355	роль во	1	1
356	существенное место	1	1
357	время здесь	3	1
358	за несколько	1	1
359	для раскрытия	2	1
360	который был	1	1
361	как под	1	1
362	но она	2	1
363	роман в	4	1
364	не вполне	1	1
365	целостный характер	1	1
366	как я	1	1
367	мы и	4	1
368	конечно и	4	1
369	начала в	1	1
370	того же	8	1
371	и он	1	1
372	переплетается с	1	1
373	у сореля	1	1
374	всех сторон	1	1
375	и быта	1	1
376	на них	2	1
377	осла апулея	1	1
378	особенно остро	1	1
379	время в	6	1
380	совершенно определенных	1	1
381	в чем	2	1
382	здесь тот	1	1
383	и человеческой	1	1
384	и существенную	1	1
385	начале и	1	1
386	иной характер	2	1
387	конечно от	1	1
388	могло быть	4	1
389	мы будем	2	1
390	значение и	3	1
391	по отношению	3	1
392	вступают в	1	1
393	относительность в	1	1
394	и речи	5	1
395	свое существование	1	1
396	его развития	1	1
397	и дадим	1	1
398	так что	1	1
399	жанрах и	1	1
400	в центре	2	1
401	независимо от	1	1
402	как в	6	1
403	стороны и	2	1
404	более и	1	1
405	однако не	1	1
406	перед нами	1	1
407	тех случаях	1	1
408	а чисто	1	1
409	характер носит	1	1
410	и наконец	1	1
411	два произведения	1	1
412	это просто	1	1
413	конечно не	4	1
414	от этого	2	1
415	где все	1	1
416	нами явлениях	1	1
417	со своей	3	1
418	животных и	1	1
419	мотивы и	1	1
420	в которой	2	1
421	с самого	2	1
422	здесь дается	3	1
423	в целом	2	1
424	всего романа	1	1
425	сливается с	1	1
426	бы не	1	1
427	или во	1	1
428	приобретает характер	1	1
429	нами в	1	1
430	всего необходимо	3	1
431	и тот	1	1
432	моменты его	1	1
433	мира но	1	1
434	были связаны	1	1
435	и те	3	1
436	эта исключительная	1	1
437	не могла	1	1
438	так сказать	7	1
439	быть только	3	1
440	теми же	1	1
441	главным образом	1	1
442	вера в	2	1
443	в античном	1	1
444	оно было	1	1
445	жившие в	1	1
446	он не	5	1
447	игра с	1	1
448	но нельзя	1	1
449	в высшие	1	1
450	которая является	1	1
451	и подслушивания	4	1
452	можно раскрыть	1	1
453	в корне	1	1
454	нами здесь	1	1
455	новое и	2	1
456	влияние на	4	1
457	уже за	1	1
458	друг с	1	1
459	его от	2	1
460	и по	2	1
461	его можно	1	1
462	будем говорить	1	1
463	позже в	1	1
464	времени к	1	1
465	в большой	1	1
466	в основу	3	1
467	золотого осла	4	1
468	касается до	1	1
469	могла бы	1	1
470	что все	2	1
471	спуститься в	1	1
472	в совершенно	1	1
473	об этом	2	1
474	сохраняется в	2	1
475	его в	3	1
476	входит в	3	1
477	это не	6	1
478	и литературных	1	1
479	эти моменты	3	1
480	времен года	1	1
481	эпоху это	1	1
482	говорить в	1	1
483	с последующим	1	1
484	характерные образцы	1	1
485	самый характер	1	1
486	о которых	1	1
487	она и	1	1
488	соединение в	1	1
489	в самую	1	1
490	место и	3	1
491	идея эта	1	1
492	говорили и	1	1
493	уже у	1	1
494	все моменты	2	1
495	продолжают жить	1	1
496	строгом смысле	2	1
497	так называемый	2	1
498	здесь все	2	1
499	очень важный	1	1
500	в один	1	1
501	лучше всего	1	1
502	его образ	1	1
503	осла как	1	1
504	места в	2	1
505	дошли до	1	1
506	таким же	1	1
507	осознания и	1	1
508	не становится	1	1
509	моментах как	1	1
510	характер это	3	1
511	и момент	2	1
512	самый момент	1	1
513	мы говорили	3	1
514	в первый	1	1
515	оказывается что	2	1
516	должны были	1	1
517	значение для	1	1
518	силу и	1	1
519	образом и	1	1
520	не в	5	1
521	времен и	1	1
522	эти дни	1	1
523	и полно	1	1
524	есть именно	2	1
525	уже сказали	2	1
526	том же	2	1
527	общественной жизни	1	1
528	что этот	1	1
529	необходимо чтобы	2	1
530	и единого	1	1
531	в историческом	1	1
532	же мы	1	1
533	и есть	1	1
534	она не	1	1
535	вернемся к	1	1
536	благодаря этой	2	1
537	из которых	1	1
538	случае в	1	1
539	до известной	1	1
540	бы временной	1	1
541	романом рабле	1	1
542	иной раз	1	1
543	как о	1	1
544	тогда когда	2	1
545	дело в	2	1
546	здесь на	4	1
547	этот абстрактный	1	1
548	но характерно	1	1
549	все вопросы	1	1
550	и имеет	1	1
551	определенного и	1	1
552	все без	1	1
553	пути в	1	1
554	самой жизни	1	1
555	в разных	5	1
556	или как	4	1
557	всего на	1	1
558	из древнейших	1	1
559	существенную взаимосвязь	1	1
560	я не	1	1
561	к концу	3	1
562	как она	2	1
563	элементов народной	1	1
564	нам важно	1	1
565	потому что	4	1
566	обратимся в	1	1
567	по-новому в	1	1
568	не внешняя	1	1
569	ее можно	1	1
570	на самой	1	1
571	входят в	1	1
572	не столь	2	1
573	образ всегда	1	1
574	с тем	3	1
575	с другом	1	1
576	не создает	1	1
577	есть к	1	1
578	такие же	1	1
579	форме это	1	1
580	значительную роль	1	1
581	к себе	4	1
582	не могут	3	1
583	есть только	2	1
584	когда они	1	1
585	с исключительной	2	1
586	и сам	1	1
587	xiv и	1	1
588	народа в	1	1
589	он имел	2	1
590	к тому	3	1
591	они и	1	1
592	вырождается в	1	1
593	в строгом	2	1
594	это начало	1	1
595	для того	5	1
596	оно не	2	1
597	жанров и	1	1
598	образа одного	1	1
599	должен быть	1	1
600	правда не	2	1
601	носили в	1	1
602	и стали	1	1
603	особый характер	1	1
604	не делает	1	1
605	этого целого	2	1
606	значительной мере	1	1
607	всем этим	3	1
608	о власти	1	1
609	формы художественного	1	1
610	в буквальном	2	1
611	романе в	2	1
612	необходимости и	1	1
613	вне этих	1	1
614	в франсионе	1	1
615	здесь мы	1	1
616	и совершенно	1	1
617	наукой и	1	1
618	в образе	5	1
619	с иными	1	1
620	и которые	1	1
621	во многом	2	1
622	обрядов и	1	1
623	не место	2	1
624	можно только	2	1
625	если бы	5	1
626	правда в	1	1
627	образом в	1	1
628	и здесь	1	1
629	что самая	1	1
630	повторяем в	2	1
631	она же	2	1
632	или на	1	1
633	в различных	2	1
634	второй природы	1	1
635	существенного влияния	1	1
636	в знаменитой	1	1
637	комедии и	1	1
638	человек был	3	1
639	борьбе с	2	1
640	что и	3	1
641	осла и	2	1
642	выступает с	1	1
643	во всей	3	1
644	существенную роль	2	1
645	в бытовой	1	1
646	тесно переплетается	1	1
647	быть ничего	1	1
648	человеческую жизнь	2	1
649	во французском	1	1
650	они приобретают	2	1
651	как если	2	1
652	о своих	1	1
653	и всего	1	1
654	того что	2	1
655	ровно ничего	1	1
656	происходит в	2	1
657	к роману	1	1
658	наконец и	2	1
659	было чем-то	1	1
660	этой отрицательной	1	1
661	здесь почти	1	1
662	год и	1	1
663	хотя бы	2	1
664	к перемене	1	1
665	ведь эти	1	1
666	и дело	1	1
667	мы видим	3	1
668	явления в	2	1
669	для себя	7	1
670	ясно что	2	1
671	становления в	2	1
672	еще и	2	1
673	эти мотивы	1	1
674	поэтому и	3	1
675	в литературу	1	1
676	всех его	1	1
677	свою эпоху	1	1
678	и ее	3	1
679	романа но	4	1
680	все они	1	1
681	какой-то степени	2	1
682	в эти	1	1
683	что из	1	1
684	особенно у	1	1
685	и адекватное	1	1
686	успеха в	1	1
687	не входит	2	1
688	с нею	1	1
689	и у	5	1
690	своего рода	1	1
691	в большинстве	1	1
692	ни одного	1	1
693	себя и	3	1
694	что во	1	1
695	вернуться к	1	1
696	века мы	1	1
697	появилось только	1	1
698	является не	1	1
699	перечисленных нами	1	1
700	в данной	2	1
701	они сохраняют	1	1
702	не связанных	1	1
703	ни с	2	1
704	одно из	3	1
705	мы встречаем	2	1
706	и их	8	1
707	эти три	1	1
708	пока не	1	1
709	следа в	1	1
710	ничего существенного	1	1
711	эпоху когда	1	1
712	те формы	1	1
713	привела к	1	1
714	к ним	2	1
715	не о	2	1
716	бытия и	1	1
717	дальше в	1	1
718	жизни на	2	1
719	как раз	13	1
720	отдельного человека	1	1
721	и оценки	1	1
722	время уже	1	1
723	дошедшие до	1	1
724	где в	1	1
725	лежит вне	2	1
726	только на	3	1
727	чувствует себя	2	1
728	и абстрактного	1	1
729	событие в	1	1
730	человека то	1	1
731	это особая	1	1
732	о своей	2	1
733	построено на	1	1
734	что человек	1	1
735	и вступает	1	1
736	с мотивом	3	1
737	стороны он	1	1
738	это своеобразное	1	1
739	на которые	1	1
740	что не	3	1
741	действие романа	1	1
742	были созданы	1	1
743	несколько дней	2	1
744	говорит о	1	1
745	и люди	1	1
746	это повторяем	1	1
747	притом не	1	1
748	них и	1	1
749	время совершенно	1	1
750	более того	3	1
751	не на	1	1
752	а не	3	1
753	от мира	1	1
754	как ни	1	1
755	этой игры	1	1
756	он становится	2	1
757	и становлению	1	1
758	мы остановимся	1	1
759	существу и	1	1
760	здесь лишь	1	1
761	ближе к	1	1
762	не существует	1	1
763	него своя	1	1
764	если не	1	1
765	в те	1	1
766	с помощью	2	1
767	все более	1	1
768	роман таким	1	1
769	вступает в	2	1
770	была уже	2	1
771	этой же	1	1
772	представителем этого	1	1
773	в частности	6	1
774	в честь	2	1
775	вся жизнь	1	1
776	них но	1	1
777	сореля по	1	1
778	к своему	2	1
779	не знал	1	1
780	по своему	1	1
781	и завоевать	1	1
782	чем в	2	1
783	романа в	5	1
784	и абстрактный	1	1
785	регистр и	1	1
786	и всей	2	1
787	культуры в	1	1
788	человек с	1	1
789	каждой отдельной	1	1
790	и особый	1	1
791	не будь	1	1
792	сливалась с	1	1
793	этом случае	1	1
794	своей жизни	4	1
795	характера в	2	1
796	и носит	2	1
797	неотделимо от	2	1
798	неразрывно связаны	1	1
799	с этими	2	1
800	вошла в	1	1
801	время это	1	1
802	ведь его	1	1
803	вне его	2	1
804	вернемся в	1	1
805	всего в	1	1
806	в более	2	1
807	это уже	1	1
808	этот образ	2	1
809	не является	2	1
810	известной степени	1	1
811	и для	4	1
812	судьбы и	4	1
813	здесь конечно	2	1
814	случаях когда	1	1
815	как своего	1	1
816	сегодняшнего дня	1	1
817	сценок и	1	1
818	к будущему	1	1
819	сохраняется и	2	1
820	и от	1	1
821	содержание образа	1	1
822	место для	3	1
823	самому ее	1	1
824	для нас	2	1
825	и события	2	1
826	литературе этот	1	1
827	бы в	1	1
828	почти вовсе	2	1
829	не более	1	1
830	еще более	3	1
831	и ни	1	1
832	значение лишь	1	1
833	и как	10	1
834	стояла в	1	1
835	получает существенное	1	1
836	времени все	2	1
837	от всего	1	1
838	частной жизни	23	1
839	всегда есть	1	1
840	но оно	2	1
841	с ними	1	1
842	первый раз	1	1
843	его она	1	1
844	с ней	1	1
845	равно как	2	1
846	в свою	2	1
847	является и	1	1
848	имеет место	3	1
849	жанровых разновидностей	1	1
850	подсматривания и	2	1
851	отношению к	5	1
852	времени но	1	1
853	громадное влияние	3	1
854	существенное и	2	1
855	день после	1	1
856	не подлежат	1	1
857	героя как	1	1
858	рядом со	1	1
859	ряд моментов	1	1
860	к этому	3	1
