N	2gram	Bakhtin_Pr_1	Dialekti
395	нему с	1	1
396	момент а	1	1
397	к чему	2	1
398	не приходится	1	1
399	в которой	1	1
400	формы в	1	1
401	бы не	2	1
402	за их	2	1
403	такое значение	1	1
404	проникает в	2	1
405	если он	1	1
406	в наших	1	1
407	не могла	1	1
408	и если	1	1
409	вообще не	7	1
410	что каждая	1	1
411	к выводу	1	1
412	из указанных	1	1
413	при этом	5	1
414	больше как	1	1
415	и эти	1	1
416	именно то	1	1
417	есть именно	1	1
418	нее и	1	1
419	эта последняя	1	1
420	в понимании	1	1
421	безразлично к	1	1
422	она вся	1	1
423	к одному	1	1
424	не к	6	1
425	понятий и	2	1
426	чем она	1	1
427	свете а	1	1
428	так например	1	1
429	таким образом	10	1
430	бы они	1	1
431	здесь мы	2	1
432	что все	2	1
433	и дальше	1	1
434	форма есть	6	1
435	мы уже	1	1
436	то есть	46	1
437	зрения на	1	1
438	или наконец	1	1
439	его в	9	1
440	ли он	1	1
441	и чистой	2	1
442	от одного	1	1
443	можно узнать	1	1
444	и отдельные	1	1
445	без нее	1	1
446	характер не	1	1
447	и тем	3	1
448	в предмете	4	1
449	он является	1	1
450	нет в	1	1
451	это положение	1	1
452	она и	1	1
453	далеко не	5	1
454	в этой	1	1
455	и конкретное	1	1
456	этого не	1	1
457	место и	2	1
458	отражается в	1	1
459	не всегда	6	1
460	потому и	1	1
461	себе все	1	1
462	слишком часто	1	1
463	и становится	7	1
464	только тем	1	1
465	но я	1	1
466	и внешним	1	1
467	имеет место	5	1
468	ибо не	1	1
469	введением в	1	1
470	место в	8	1
471	мы сказали	1	1
472	всю сложность	1	1
473	философски и	1	1
474	есть его	3	1
475	которые в	1	1
476	и ничего	1	1
477	но он	1	1
478	сами по	1	1
479	областей то	1	1
480	тем не	3	1
481	не могли	2	1
482	как осуществляется	1	1
483	мере и	1	1
484	формы как	1	1
485	и вся	2	1
486	можно ли	1	1
487	тем самым	4	1
488	до известной	1	1
489	виду что	1	1
490	и начинает	1	1
491	правда в	1	1
492	дело в	2	1
493	она никогда	1	1
494	в созерцании	1	1
495	и структуру	1	1
496	и именно	2	1
497	того чтобы	2	1
498	чем не	2	1
499	может только	1	1
500	своего объекта	2	1
501	не их	1	1
502	в коем	2	1
503	как формы	1	1
504	под этим	1	1
505	имеем дело	3	1
506	именно с	1	1
507	этих двух	1	1
508	явление в	1	1
509	мире и	1	1
510	и его	16	1
511	связи с	2	1
512	не нужен	1	1
513	здесь же	2	1
514	исторического процесса	1	1
515	так то	1	1
516	можем говорить	2	1
517	и организм	1	1
518	однако это	1	1
519	формы с	1	1
520	есть совершенно	1	1
521	не могут	2	1
522	и часто	1	1
523	иногда даже	1	1
524	же самое	2	1
525	мы все	1	1
526	должны быть	4	1
527	этого и	1	1
528	не захватывает	1	1
529	она же	1	1
530	ценное и	1	1
531	оно не	3	1
532	него как	1	1
533	должен быть	2	1
534	реального осуществления	1	1
535	нужно сказать	1	1
536	здесь не	4	1
537	им она	1	1
538	в каких	2	1
539	характер и	1	1
540	какое же	1	1
541	в государстве	1	1
542	и этим	6	1
543	культуры и	3	1
544	зрения не	1	1
545	то время	1	1
546	однако эта	1	1
547	на том	1	1
548	что у	1	1
549	на нее	1	1
550	глубоко и	1	1
551	в результате	1	1
552	этот объект	2	1
553	имеется в	1	1
554	даны в	1	1
555	выводу что	1	1
556	каждого отдельного	1	1
557	каждый раз	1	1
558	и должно	3	1
559	но необходимо	1	1
560	ли она	1	1
561	этим не	1	1
562	но чисто	1	1
563	того или	2	1
564	положения и	1	1
565	науки еще	1	1
566	между тем	7	1
567	суть не	1	1
568	говорить об	1	1
569	какое значение	1	1
570	природы и	3	1
571	и наука	1	1
572	и только	4	1
573	слова для	1	1
574	все время	1	1
575	его то	1	1
576	на почве	3	1
577	формы а	1	1
578	математического естествознания	1	1
579	природой и	1	1
580	своим предметом	4	1
581	в какой	2	1
582	он совершенно	1	1
583	как нечто	3	1
584	в природу	1	1
585	можно воспринять	1	1
586	или же	1	1
587	бы ни	1	1
588	все они	5	1
589	со всеми	3	1
590	форма может	1	1
591	себя в	2	1
592	же ее	1	1
593	это ни	1	1
594	субъективно и	1	1
595	есть в	1	1
596	содержание не	2	1
597	не можем	2	1
598	вопроса о	3	1
599	только чисто	1	1
600	в поэзии	9	1
601	и чисто	1	1
602	прямого отношения	1	1
603	не дает	2	1
604	в душе	1	1
605	и других	2	1
606	но совершенно	2	1
607	потому в	1	1
608	быть ясно	1	1
609	он может	2	1
610	менее всего	3	1
611	что содержание	2	1
612	мир в	2	1
613	который как	1	1
614	был бы	1	1
615	или как	3	1
616	прибавить что	1	1
617	не для	1	1
618	содержание и	2	1
619	относится не	1	1
620	с этими	1	1
621	для них	1	1
622	ее не	1	1
623	бы просто	2	1
624	как такового	3	1
625	есть выражение	2	1
626	эти явления	1	1
627	бы тогда	1	1
628	вне ее	2	1
629	на научность	1	1
630	того эти	1	1
631	же деле	1	1
632	имели бы	1	1
633	и философски	1	1
634	не были	1	1
635	с другим	1	1
636	или иначе	1	1
637	говорить и	2	1
638	и самая	1	1
639	только один	1	1
640	и между	1	1
641	из других	1	1
642	такое же	1	1
643	мы еще	1	1
644	человек может	1	1
645	и др	8	1
646	связано с	1	1
647	самом же	1	1
648	смысла и	1	1
649	а на	1	1
650	есть лишь	3	1
651	его как	3	1
652	нам совершенно	1	1
653	как ни	1	1
654	для эстетики	2	1
655	одну из	1	1
656	и я	1	1
657	там где	6	1
658	и уже	1	1
659	не научного	1	1
660	и ему	1	1
661	входить в	1	1
662	принципы и	1	1
663	вместе с	1	1
664	ничего нет	2	1
665	к своему	2	1
666	она на	1	1
667	находятся в	1	1
668	быть только	5	1
669	происходит в	1	1
670	с которым	1	1
671	по существу	2	1
672	для понимания	2	1
673	суть нечто	1	1
674	того и	1	1
675	что мы	1	1
676	действительность в	1	1
677	природу и	3	1
678	является как	2	1
679	которые действительно	1	1
680	двух миров	2	1
681	но для	1	1
682	кроме того	3	1
683	о мире	1	1
684	суждения и	2	1
685	это уже	1	1
686	в полном	1	1
687	известной степени	4	1
688	форм и	2	1
689	для выражения	1	1
690	объект есть	1	1
691	хотя они	1	1
692	она может	3	1
693	это можно	1	1
694	что кроме	1	1
695	мира и	1	1
696	о котором	2	1
697	это как	1	1
698	существе есть	1	1
699	поэтому она	1	1
700	на первый	2	1
701	для нас	1	1
702	эти попытки	1	1
703	но именно	1	1
704	к этой	1	1
705	как явление	2	1
706	а также	1	1
707	есть уже	1	1
708	хотя в	1	1
709	ее основе	1	1
710	жизни в	1	1
711	о сущности	2	1
712	между ними	4	1
713	что угодно	1	1
714	именно не	1	1
715	к его	2	1
716	жизни а	1	1
717	какой мере	2	1
718	не что	1	1
719	есть то	1	1
720	в искусстве	12	1
721	и другие	2	1
722	они не	3	1
723	в таком	3	1
724	все что	3	1
725	никаких указаний	1	1
