N	2gram	Propp_Isto_6	Analitik
253	в ней	5	1
254	над ним	1	1
255	на нем	1	1
256	по этому	1	1
257	он был	2	1
258	во всех	1	1
259	в ее	1	1
260	какой-то степени	1	1
261	но как	4	1
262	только тогда	1	1
263	или иное	3	1
264	находят в	1	1
265	первый взгляд	1	1
266	независимо от	3	1
267	как в	6	1
268	за этим	1	1
269	есть в	1	1
270	как нам	1	1
271	что касается	2	1
272	помнить что	1	1
273	в полном	1	1
274	и наконец	3	1
275	более или	1	1
276	та же	3	1
277	меньшей мере	1	1
278	что это	2	1
279	а во-вторых	1	1
280	бы с	1	1
281	меня к	1	1
282	он в	1	1
283	учение о	1	1
284	при приближении	1	1
285	отношение между	1	1
286	и тот	1	1
287	быть рассмотрен	2	1
288	имеем в	4	1
289	и те	2	1
290	если он	3	1
291	мы наблюдаем	1	1
292	этот процесс	1	1
293	силу и	2	1
294	основных функций	1	1
295	во-вторых они	1	1
296	полном соответствии	1	1
297	не значит	1	1
298	которая является	1	1
299	функции и	1	1
300	в виде	6	1
301	не как	1	1
302	широко распространенная	1	1
303	из него	2	1
304	что ни	1	1
305	и наоборот	1	1
306	но все	2	1
307	от нее	2	1
308	здесь мы	4	1
309	однако все	1	1
310	а затем	1	1
311	что все	1	1
312	обратном порядке	1	1
313	же не	2	1
314	и может	1	1
315	его в	5	1
316	которого не	1	1
317	и тем	4	1
318	смерть и	2	1
319	в ином	6	1
320	от процесса	1	1
321	в них	3	1
322	его частей	1	1
323	совершенно иного	1	1
324	в многообразных	1	1
325	с тем	4	1
326	одна и	1	1
327	он и	2	1
328	над его	1	1
329	остается в	1	1
330	и становится	1	1
331	или менее	1	1
332	в этих	2	1
333	к мысли	1	1
334	ему во	1	1
335	и при	1	1
336	она сама	1	1
337	этой связи	1	1
338	и ее	3	1
339	не от	1	1
340	в которых	2	1
341	в сказке	23	1
342	иное явление	1	1
343	но он	2	1
344	и эти	5	1
345	борьбу с	1	1
346	их в	3	1
347	от начала	1	1
348	оно само	1	1
349	нас к	5	1
350	тому что	1	1
351	этих трех	1	1
352	по мере	1	1
353	а от	1	1
354	не менее	1	1
355	все три	1	1
356	в обоих	1	1
357	одна из	2	1
358	к этим	1	1
359	на него	2	1
360	явление должно	1	1
361	на того	1	1
362	это еще	3	1
363	на котором	3	1
364	о природе	1	1
365	ничего не	2	1
366	эта сторона	2	1
367	под этим	1	1
368	этих двух	1	1
369	к концу	3	1
370	такая же	1	1
371	но это	4	1
372	эти три	3	1
373	одежду и	1	1
374	с другом	1	1
375	в тени	1	1
376	одно и	1	1
377	начиная с	1	1
378	к себе	2	1
379	здесь совершенно	2	1
380	числе и	1	1
381	его с	3	1
382	этих факторов	1	1
383	оно не	1	1
384	утверждать что	2	1
385	при анализе	1	1
386	но при	2	1
387	и сами	1	1
388	сама природа	1	1
389	как по	1	1
390	то или	2	1
391	чтобы быть	1	1
392	на той	2	1
393	и анализ	1	1
394	в классической	1	1
395	на том	8	1
396	если они	3	1
397	иной мир	3	1
398	по аналогии	1	1
399	те же	1	1
400	дано только	1	1
401	которых это	1	1
402	том как	3	1
403	высокой ступени	1	1
404	место но	1	1
405	стране мертвых	2	1
406	через увеличение	1	1
407	не случайна	1	1
408	образом в	1	1
409	об одном	2	1
410	приближается к	1	1
411	это происходит	1	1
412	более высокой	1	1
413	но мы	2	1
414	и что	5	1
415	не поддается	2	1
416	теперь и	1	1
417	аналогии с	1	1
418	это была	1	1
419	восходит к	1	1
420	мифах и	1	1
421	эти два	2	1
422	и только	3	1
423	наконец в	1	1
424	все время	2	1
425	в него	3	1
426	в современной	1	1
427	предмета и	1	1
428	быть и	1	1
429	на которой	1	1
430	только сам	1	1
431	что даже	1	1
432	друг друга	1	1
433	как нечто	1	1
434	может оказаться	1	1
435	он мысленно	1	1
436	но то	1	1
437	так что	3	1
438	со своим	1	1
439	также имеет	1	1
440	если и	1	1
441	то и	2	1
442	чтобы он	1	1
443	оно в	1	1
444	или даже	1	1
445	говорится и	1	1
446	языка но	1	1
447	на своего	1	1
448	необходима для	1	1
449	не так	2	1
450	к чему-то	1	1
451	всяком случае	2	1
452	мы находим	2	1
453	в одном	3	1
454	у него	7	1
455	всегда только	1	1
456	тут же	1	1
457	есть выражение	1	1
458	и вместе	1	1
459	смерти и	2	1
460	были бы	1	1
461	в особенности	1	1
462	она и	1	1
463	и даже	1	1
464	даже не	1	1
465	между которыми	1	1
466	дверь в	1	1
467	объяснение в	1	1
468	до сих	4	1
469	может и	1	1
470	одну из	4	1
471	или иначе	1	1
472	описана в	1	1
473	с той	1	1
474	и др	2	1
475	превращается в	7	1
476	не было	3	1
477	не означает	2	1
478	однако и	1	1
479	его как	1	1
480	должны помнить	1	1
481	долгое время	1	1
482	о чем	2	1
483	причем для	1	1
484	в связи	1	1
485	мог быть	1	1
486	связь с	11	1
487	как это	5	1
488	не удается	1	1
489	в лице	2	1
490	к своему	3	1
491	он сидит	1	1
492	если оно	1	1
493	смысле этого	1	1
494	в мир	1	1
495	в обратном	1	1
496	чтобы достигнуть	1	1
497	друг с	1	1
498	с этой	2	1
499	еще раз	1	1
500	готовым к	1	1
501	сих пор	4	1
502	в стране	1	1
503	о его	1	1
504	получает от	1	1
505	вокруг него	3	1
506	приобщения к	1	1
507	выход из	1	1
508	перед нами	2	1
509	в достаточной	1	1
510	быть зафиксированы	1	1
511	только одна	3	1
512	только мы	1	1
513	и для	1	1
514	еще одна	1	1
515	указать на	1	1
516	случае если	1	1
517	элементы в	1	1
518	и от	3	1
519	все что	4	1
520	человека для	1	1
521	или в	3	1
522	что оно	4	1
523	мира и	2	1
524	между ними	1	1
525	о котором	2	1
526	своей собственной	1	1
527	хотя и	1	1
528	и вызывает	1	1
529	или другой	2	1
530	на первый	3	1
531	ее и	1	1
532	для нас	2	1
533	от него	3	1
534	из себя	1	1
535	мы должны	2	1
536	только с	1	1
537	его уже	1	1
538	же в	1	1
539	есть уже	1	1
540	в своих	3	1
541	все еще	1	1
542	в свою	1	1
543	не знает	1	1
544	и функционально	2	1
545	из этого	3	1
546	таким же	3	1
547	приводит нас	2	1
548	время он	1	1
549	где он	2	1
550	жизни и	2	1
551	также не	2	1
552	ее в	6	1
553	все того	1	1
554	то оно	1	1
555	именно здесь	1	1
556	и эта	3	1
557	они не	3	1
558	во всяком	2	1
559	этой точки	1	1
560	и вновь	1	1
