N	2gram	Propp_Russ_1	Problemy
417	и накануне	1	1
418	ни о	1	1
419	не могут	1	1
420	в среде	1	1
421	случаях когда	1	1
422	падает на	1	1
423	для такого	1	1
424	и другим	2	1
425	они и	2	1
426	встречаются и	1	1
427	оно не	1	1
428	из их	1	1
429	приходит к	1	1
430	и о	1	1
431	как не	2	1
432	ни одно	2	1
433	данном случае	1	1
434	на основе	1	1
435	из приведенных	3	1
436	сочетается с	1	1
437	в особенности	2	1
438	приводит к	3	1
439	в дальнейшем	2	1
440	на свой	1	1
441	значение в	1	1
442	у петра	1	1
443	с собой	4	1
444	можно было	1	1
445	здесь он	1	1
446	каждого из	1	1
447	и ненависть	1	1
448	что дело	1	1
449	но иногда	1	1
450	между собой	2	1
451	должны признать	1	1
452	по нескольким	1	1
453	в разных	3	1
454	на все	2	1
455	характер этого	2	1
456	внимание на	1	1
457	никак не	1	1
458	что каждый	1	1
459	или на	3	1
460	подобные же	1	1
461	после того	2	1
462	зрения он	1	1
463	должно было	2	1
464	что ими	1	1
465	связь между	2	1
466	все на	1	1
467	же очень	1	1
468	главное и	1	1
469	во всей	1	1
470	в середине	3	1
471	на других	3	1
472	о своих	1	1
473	друг к	2	1
474	другие же	1	1
475	что здесь	1	1
476	как например	3	1
477	на которой	1	1
478	д и	1	1
479	же все	1	1
480	в позднейших	1	1
481	в петербурге	1	1
482	сразу же	1	1
483	всего не	1	1
484	согласиться с	1	1
485	и действительно	1	1
486	поэтому и	1	1
487	сколько в	1	1
488	обращения к	1	1
489	что если	1	1
490	или не	1	1
491	по улицам	4	1
492	же но	1	1
493	оно в	1	1
494	же явления	1	1
495	и других	7	1
496	слова если	1	1
497	ответ на	1	1
498	и никаких	2	1
499	не так	1	1
500	других так	1	1
501	и их	4	1
502	и нового	2	1
503	изображается в	1	1
504	до того	2	1
505	в прошлом	2	1
506	чтобы она	1	1
507	мы можем	2	1
508	но что	2	1
509	в некоторых	4	1
510	случае не	1	1
511	ее на	1	1
512	нет его	1	1
513	они становятся	1	1
514	в очень	1	1
515	же деле	1	1
516	что на	4	1
517	не были	2	1
518	каждый человек	1	1
519	еще и	1	1
520	мы еще	1	1
521	в названиях	1	1
522	обратиться к	1	1
523	всех их	1	1
524	самом же	1	1
525	бывает и	1	1
526	на этот	3	1
527	у других	1	1
528	уже давно	1	1
529	жизнь в	1	1
530	или с	1	1
531	безо всякой	1	1
532	себя на	1	1
533	но оно	1	1
534	я тебе	1	1
535	на ивана	3	1
536	в данном	1	1
537	на себя	2	1
538	как средство	1	1
539	быть не	1	1
540	в основном	3	1
541	только для	2	1
542	см например	1	1
543	что касается	1	1
544	под названием	1	1
545	его нет	1	1
546	или в	2	1
547	между ними	1	1
548	в отдельных	1	1
549	следующий за	1	1
550	в продолжение	1	1
551	несмотря на	3	1
552	ты не	1	1
553	в свою	3	1
554	с ней	2	1
555	столом и	1	1
556	после каждого	1	1
557	является и	1	1
558	ко всему	1	1
559	ней с	1	1
560	в своих	2	1
561	дает основание	1	1
562	он на	1	1
563	и вновь	1	1
