N	2gram	Propp_Russ_2	Problemy
123	не менее	2	3
124	и этим	1	3
125	можно было	2	3
126	так и	1	3
127	если бы	1	3
128	и даже	1	3
129	с ним	1	3
130	говорят что	1	3
131	и здесь	1	3
132	в различных	1	3
133	между тем	3	3
134	что и	2	3
135	а он	2	3
136	здесь в	2	3
137	и следовательно	1	3
138	его в	8	3
139	тот же	1	3
140	и ее	2	3
141	есть в	2	3
142	уже не	4	3
143	в виде	4	3
144	тем что	3	3
145	по своим	1	3
146	него в	1	3
147	по существу	4	3
148	все же	2	3
149	и для	2	3
150	в эту	3	3
151	другой стороны	1	3
152	есть и	1	3
153	а между	1	2
154	ту же	1	2
155	человека и	1	2
156	в нашу	1	2
157	не во	1	2
158	и о	3	2
159	вопрос о	4	2
160	время как	1	2
161	на себя	2	2
162	мы и	1	2
163	то это	1	2
164	мы здесь	2	2
165	и сами	1	2
166	всем этим	1	2
167	этих случаях	4	2
168	отношение к	1	2
169	как в	7	2
170	с этим	2	2
171	и как	2	2
172	его к	1	2
173	сливается с	1	2
174	та же	2	2
175	что это	3	2
176	из этих	2	2
177	как он	1	2
178	но на	1	2
179	и еще	2	2
180	но все	1	2
181	а затем	4	2
182	об этом	2	2
183	из них	4	2
184	знает что	1	2
185	входит в	1	2
186	он есть	2	2
187	известно что	1	2
188	для чего	1	2
189	том что	22	2
190	и при	2	2
191	в такой	1	2
192	в которых	4	2
193	но эта	1	2
194	что этот	1	2
195	и то	2	2
196	и очень	1	2
197	дело в	1	2
198	того как	2	2
199	одна из	11	2
200	тем не	2	2
201	и является	1	2
202	и эта	1	2
203	что на	2	2
204	у нас	4	2
205	здесь мы	2	2
206	в конце	1	2
207	не могу	1	2
208	без всякого	1	2
209	настоящее время	1	2
210	то время	2	2
211	что у	1	2
212	в образе	2	2
213	в которые	1	2
214	для этого	5	2
215	не был	2	2
216	в глаза	2	2
217	от них	1	2
218	от одного	1	2
219	в форме	2	2
220	того что	3	2
221	быть и	1	2
222	но так	1	2
223	к различным	1	2
224	в стороне	2	2
225	и так	1	2
226	меняют свой	1	2
227	не входит	1	2
228	уже в	1	2
229	то и	4	2
230	не удастся	1	2
231	каждый из	2	2
232	в самый	2	2
233	с другим	2	2
234	а с	2	2
235	и др	1	2
236	и пр	2	2
237	превращается в	1	2
238	в руках	2	2
239	него не	1	2
240	они могут	1	2
241	так же	4	2
242	и особенно	1	2
243	по своему	1	2
244	человек с	1	2
245	например в	1	2
246	чтобы сделать	1	2
247	этого слова	1	2
248	между собой	2	2
249	в настоящее	1	2
250	для нас	6	2
251	очень хорошо	1	2
252	с ними	1	2
253	сказать что	1	2
254	их с	1	2
255	нет но	1	2
256	ее в	8	2
257	в своих	2	2
258	он пишет	1	2
259	значение в	1	2
260	в таком	4	2
261	во всяком	1	2
262	вопрос мы	1	1
263	относится и	1	1
264	и через	3	1
265	е как	1	1
266	на самом	2	1
267	он может	1	1
268	это и	2	1
269	и есть	1	1
270	одним из	2	1
271	же как	4	1
272	собой как	1	1
273	из своих	1	1
274	этом не	1	1
275	но она	2	1
276	один пример	1	1
277	кто же	1	1
278	к их	1	1
279	на них	4	1
280	тем как	1	1
281	это имеет	2	1
282	местах как	1	1
283	с одной	2	1
284	землю и	1	1
285	же на	1	1
286	если в	1	1
287	нет и	1	1
288	большое значение	1	1
289	к сожалению	1	1
290	она как	2	1
291	ней в	2	1
292	в одних	1	1
293	что этим	1	1
294	всего как	1	1
295	увидим что	1	1
296	и приведенных	1	1
297	можно в	1	1
298	которые в	1	1
299	в этой	3	1
300	оставалась в	1	1
301	п с	1	1
302	не могла	1	1
303	и если	1	1
304	вообще не	1	1
305	что она	3	1
306	есть одна	1	1
307	он должен	1	1
308	не к	2	1
309	характер в	2	1
310	достаточно чтобы	1	1
311	и по	3	1
312	на этом	3	1
313	однако в	1	1
314	е что	1	1
315	от нее	1	1
316	не следует	1	1
317	что все	1	1
318	связанных с	1	1
319	имеет с	1	1
320	и иногда	2	1
321	с другими	3	1
322	их одна	1	1
323	должен был	3	1
324	за ней	1	1
325	выходя из	1	1
326	из нее	2	1
327	нет в	1	1
328	их как	1	1
329	в ее	3	1
330	не всегда	3	1
331	несмотря на	1	1
332	о чем	4	1
333	чем в	2	1
334	и тогда	1	1
335	в научной	1	1
336	остается в	1	1
337	ему но	1	1
338	в г	2	1
339	или точнее	1	1
340	как все	1	1
341	это только	1	1
342	она в	1	1
343	необходимо указать	1	1
344	поэтому мы	1	1
345	в другие	4	1
346	его уже	1	1
347	общего не	1	1
348	что есть	1	1
349	стоит в	1	1
350	при всех	1	1
351	но они	1	1
352	в таких	3	1
353	что с	2	1
354	виду что	1	1
355	друг друга	3	1
356	тогда когда	4	1
357	ее с	1	1
358	в основе	1	1
359	так именно	1	1
360	о них	2	1
361	иметь в	1	1
362	того чтобы	6	1
363	это еще	1	1
364	не имеет	3	1
365	следовательно и	1	1
366	примерно в	1	1
367	по своей	1	1
368	к вам	5	1
369	и после	3	1
370	связи с	2	1
371	до того	1	1
372	только с	1	1
373	их по	3	1
374	не от	1	1
375	такие же	3	1
376	п в	12	1
377	все то	2	1
378	на того	1	1
379	для его	1	1
380	когда они	2	1
381	здесь еще	1	1
382	некоторой степени	1	1
383	где есть	3	1
384	затем его	1	1
385	через три	1	1
386	так в	2	1
387	идет речь	1	1
388	на нее	6	1
389	почти каждый	1	1
390	не с	2	1
391	живет в	3	1
392	мы приведем	2	1
393	мог бы	1	1
394	домой и	1	1
395	еще в	2	1
396	жизнь и	2	1
397	но иногда	1	1
398	и вообще	1	1
399	мы рассмотрим	4	1
400	но может	1	1
401	же он	1	1
402	почвой на	1	1
403	и поэтому	1	1
404	за пределами	2	1
405	после того	2	1
406	можно сказать	1	1
407	может не	1	1
408	нас в	1	1
409	от него	1	1
410	и во	1	1
411	сюда же	2	1
412	ее как	1	1
413	может иметь	1	1
414	и мир	1	1
415	она может	1	1
416	одно место	1	1
417	любом месте	1	1
418	что здесь	3	1
419	на которой	1	1
420	один из	2	1
421	шли в	1	1
422	они становятся	1	1
423	в какой	1	1
424	его жизнь	1	1
425	и действительно	1	1
426	очень много	1	1
427	всяком случае	1	1
428	в эти	1	1
429	в качестве	3	1
430	где они	2	1
431	сильнее чем	1	1
432	человека с	1	1
433	из которого	1	1
434	с нею	1	1
435	вопроса о	1	1
436	же но	1	1
437	в последний	3	1
438	еще очень	1	1
439	к слову	1	1
440	или даже	3	1
441	в данной	1	1
442	и обратно	1	1
443	который без	1	1
444	за ним	3	1
445	у кого-нибудь	1	1
446	ни с	1	1
447	мир в	1	1
448	последний раз	1	1
449	во всей	1	1
450	как будто	1	1
451	в других	15	1
452	не было	2	1
453	одной стороны	2	1
454	а именно	3	1
455	том как	1	1
456	человека а	2	1
457	только один	1	1
458	на которые	1	1
459	на ней	1	1
460	что для	3	1
461	говорит о	2	1
462	вопрос почему	1	1
463	связано с	2	1
464	смысла и	1	1
465	от этого	1	1
466	ей не	1	1
467	был в	1	1
468	все время	1	1
469	отсюда возникает	1	1
470	а так	1	1
471	человек но	1	1
472	нужно иметь	1	1
473	совершенно очевидно	2	1
474	но есть	1	1
475	на этой	1	1
476	вместе с	6	1
477	и потому	1	1
478	как это	4	1
479	в духе	1	1
480	в европе	2	1
481	из которых	2	1
482	смысле этого	1	1
483	указание на	1	1
484	по ним	1	1
485	в это	1	1
486	на другое	1	1
487	в различные	1	1
488	из своей	1	1
489	человека который	2	1
490	в основном	1	1
491	силу и	2	1
492	при всем	1	1
493	но с	1	1
494	и от	3	1
495	место для	1	1
496	тем более	1	1
497	в другой	1	1
498	а к	2	1
499	в двух	1	1
500	совершенно иной	1	1
501	следующий за	2	1
502	по одной	1	1
503	ничего общего	1	1
504	же в	6	1
505	есть уже	1	1
506	не я	1	1
507	за этим	2	1
508	е в	10	1
509	все еще	1	1
510	две стороны	1	1
511	они как	1	1
512	но можно	2	1
513	же относится	1	1
514	же они	1	1
515	из этого	2	1
516	и другой	3	1
517	время не	1	1
518	эти слова	1	1
519	а может	1	1
520	все что	1	1
521	и другие	14	1
522	это в	2	1
523	до некоторой	1	1
524	к этому	5	1
525	как на	1	1
