N	2gram	Trubetskoy_1	Istorich
124	иное как	1	3
125	но мы	3	3
126	представления о	1	3
127	в том	17	3
128	только в	5	3
129	человека с	1	3
130	переходит в	1	3
131	и других	1	3
132	связан с	1	3
133	у многих	2	3
134	не на	1	3
135	в свете	1	3
136	в данном	7	3
137	как бы	4	3
138	по существу	5	3
139	этом случае	3	3
140	или в	3	3
141	для нас	2	3
142	но это	2	3
143	он всегда	1	3
144	к этой	4	3
145	он может	1	2
146	и есть	2	2
147	не хочет	1	2
148	должна быть	2	2
149	видеть в	2	2
150	и за	1	2
151	собой в	1	2
152	или от	2	2
153	при жизни	1	2
154	они имеют	1	2
155	тех же	1	2
156	к ним	1	2
157	в этой	4	2
158	в истории	1	2
159	с этим	2	2
160	в своем	6	2
161	конечно не	5	2
162	что это	3	2
163	и тот	2	2
164	в себе	9	2
165	другом случае	2	2
166	в нем	5	2
167	от которого	1	2
168	же это	1	2
169	не к	2	2
170	так например	1	2
171	такого же	1	2
172	в одну	1	2
173	здесь мы	1	2
174	главным образом	3	2
175	лишь в	3	2
176	хотя бы	5	2
177	было бы	5	2
178	часто это	1	2
179	из них	3	2
180	и тем	2	2
181	этого не	2	2
182	с тем	6	2
183	которой он	4	2
184	и их	1	2
185	тем не	1	2
186	все это	6	2
187	по себе	2	2
188	ему как	1	2
189	не менее	1	2
190	в таких	2	2
191	или другие	1	2
192	не по	1	2
193	не могло	1	2
194	одна из	3	2
195	по своей	1	2
196	что на	1	2
197	в области	2	2
198	от того	4	2
199	не могут	4	2
200	не есть	3	2
201	совершенно ясно	1	2
202	на том	3	2
203	никогда не	5	2
204	и на	5	2
205	если бы	6	2
206	от них	1	2
207	и во	3	2
208	того что	3	2
209	происходит в	1	2
210	на которой	2	2
211	их не	2	2
212	это же	1	2
213	себя в	4	2
214	так что	2	2
215	чтобы он	1	2
216	в виде	3	2
217	его и	2	2
218	ни в	2	2
219	могло бы	1	2
220	только с	2	2
221	в других	2	2
222	даже и	2	2
223	из таких	1	2
224	на этот	1	2
225	в частности	2	2
226	и вот	2	2
227	этого слова	1	2
228	смысле этого	1	2
229	с этой	1	2
230	есть и	2	2
231	между прочим	1	2
232	же самое	1	2
233	но для	2	2
234	в связи	1	2
235	от него	2	2
236	и все	1	2
237	в лице	1	2
238	этот вопрос	2	2
239	на это	2	2
240	вряд ли	3	1
241	вступление в	1	1
242	говоря о	2	1
243	играют в	1	1
244	силы и	1	1
245	показать что	1	1
246	даже если	2	1
247	что эти	1	1
248	был и	3	1
249	к созданию	1	1
250	в зависимости	1	1
251	их и	1	1
252	есть не	1	1
253	на тех	1	1
254	мы не	1	1
255	не была	1	1
256	приводят к	2	1
257	он как	1	1
258	нее он	1	1
259	так чтобы	3	1
260	но она	2	1
261	дать человеку	1	1
262	они были	1	1
263	но даже	2	1
264	обоими видами	1	1
265	себе что	1	1
266	в ней	2	1
267	когда речь	1	1
268	он был	1	1
269	на них	1	1
270	он сам	3	1
271	что по	1	1
272	в различных	1	1
273	во всех	5	1
274	но как	1	1
275	к которой	6	1
276	к богу	7	1
277	если в	6	1
278	себе и	4	1
279	целый ряд	2	1
280	и наконец	2	1
281	и к	6	1
282	всем мире	1	1
283	имеет в	1	1
284	к чему	2	1
285	еще на	1	1
286	привести к	1	1
287	у одних	1	1
288	что так	1	1
289	то и	1	1
290	им в	1	1
291	образом при	1	1
292	которых ничего	1	1
293	и те	2	1
294	в жертву	1	1
295	не могла	1	1
296	но на	1	1
297	вообще не	1	1
298	не следует	1	1
299	выражается в	1	1
300	одному из	2	1
301	на одну	1	1
302	всех этих	3	1
303	есть та	1	1
304	понял что	1	1
305	прочим и	1	1
306	том чтобы	3	1
307	во главе	2	1
308	так часто	2	1
309	никому не	1	1
310	чтобы их	2	1
311	людей и	2	1
312	за то	2	1
313	в совершенно	4	1
314	и второй	1	1
315	на все	1	1
316	на этой	2	1
317	себя не	1	1
318	на каком	1	1
319	себе черты	1	1
320	и мы	1	1
321	то все	1	1
322	он есть	1	1
323	случае совершенно	1	1
324	же образом	2	1
325	о которых	3	1
326	она и	1	1
327	со своими	1	1
328	без этой	1	1
329	иначе говоря	1	1
330	такой же	1	1
331	и тогда	2	1
332	в царстве	1	1
333	точки зрения	11	1
334	согласно этому	1	1
335	представить себе	2	1
336	в котором	2	1
337	древних греков	1	1
338	внутренняя связь	1	1
339	просто в	1	1
340	наиболее полное	1	1
341	на свою	1	1
342	нас слишком	1	1
343	должны были	1	1
344	весьма сходные	1	1
345	у народов	2	1
346	когда эти	1	1
347	встречается у	1	1
348	для которых	1	1
349	друг другу	2	1
350	и эти	1	1
351	надо признать	3	1
352	бы нас	2	1
353	тому что	2	1
354	это его	1	1
355	все три	1	1
356	является культура	1	1
357	и другое	1	1
358	в то	10	1
359	тогда когда	4	1
360	чтобы стать	1	1
361	найти в	1	1
362	преимущественно в	1	1
363	именно с	1	1
364	которые и	1	1
365	явление в	1	1
366	в русском	1	1
367	к ней	1	1
368	более что	1	1
369	можно сказать	1	1
370	ее с	1	1
371	и является	2	1
372	доказать что	1	1
373	в основе	1	1
374	или иных	1	1
375	однако это	1	1
376	вот в	1	1
377	если у	1	1
378	являются уже	1	1
379	мы подойдем	1	1
380	должны быть	1	1
381	к тому	7	1
382	что при	1	1
383	которых каждый	2	1
384	чудо и	1	1
385	и это	1	1
386	с ее	1	1
387	как не	1	1
388	только при	1	1
389	быстро и	1	1
390	идет не	1	1
391	приводит к	4	1
392	в индии	1	1
393	роль в	1	1
394	на шее	1	1
395	врагом и	1	1
396	ясно что	2	1
397	в борьбе	2	1
398	об этой	1	1
399	цели мы	1	1
400	не всякий	1	1
401	самых различных	1	1
402	это только	2	1
403	не за	1	1
404	между собой	5	1
405	в эпоху	1	1
406	собой и	3	1
407	себе элементы	1	1
408	для этого	3	1
409	этому у	1	1
410	с ним	2	1
411	там в	1	1
412	что дает	1	1
413	стороны их	1	1
414	то они	1	1
415	и весь	1	1
416	одного из	1	1
417	мог бы	1	1
418	особое значение	1	1
419	у некоторых	1	1
420	в какой-нибудь	1	1
421	помощи которых	1	1
422	если с	1	1
423	путь к	4	1
424	совершенно как	1	1
425	бы в	1	1
426	тем более	1	1
427	завело бы	1	1
428	существует теснейшая	1	1
429	переносится на	2	1
430	быть и	2	1
431	один из	1	1
432	что только	2	1
433	человека в	1	1
434	тому назад	1	1
435	одной из	3	1
436	только указать	1	1
437	может оказаться	1	1
438	может привести	1	1
439	а только	1	1
440	чаще всего	1	1
441	к какому	1	1
442	не можем	2	1
443	узок и	1	1
444	свою родину	1	1
445	в большинстве	3	1
446	только на	2	1
447	в начале	2	1
448	слишком далеко	1	1
449	еще одну	1	1
450	здесь же	1	1
451	большинстве случаев	2	1
452	об отдельных	1	1
453	когда оно	1	1
454	он имеет	1	1
455	очевидно что	1	1
456	несомненно в	1	1
457	теснейшим образом	1	1
458	к замене	1	1
459	он весь	1	1
460	не для	1	1
461	друг друга	3	1
462	ею как	1	1
463	подготовка к	1	1
464	почему не	1	1
465	к той	2	1
466	и вместе	2	1
467	не простой	1	1
468	в очень	1	1
469	которые как	1	1
470	представление о	1	1
471	со стороны	4	1
472	на ее	1	1
473	говорить и	1	1
474	именно в	3	1
475	по своим	1	1
476	к которому	1	1
477	как же	1	1
478	а с	2	1
479	если мы	1	1
480	происходит при	1	1
481	что не	1	1
482	прежде всего	8	1
483	связано с	1	1
484	к каким	1	1
485	не было	3	1
486	которые не	1	1
487	на которых	1	1
488	у других	2	1
489	ничем не	1	1
490	не верит	1	1
491	исключительно только	1	1
492	зависит от	2	1
493	власти и	1	1
494	понимать как	1	1
495	человеческой жизни	1	1
496	с которым	1	1
497	именно так	1	1
498	если этот	1	1
499	понятие о	1	1
500	для человека	1	1
501	для чего	1	1
502	которые будут	1	1
503	или другая	1	1
504	и германцев	1	1
505	в европе	1	1
506	на эту	2	1
507	что же	4	1
508	быть как	1	1
509	содержат в	1	1
510	на некотором	1	1
511	как будто	2	1
512	силу и	1	1
513	от нас	2	1
514	это завело	1	1
515	которых он	1	1
516	совершенно таким	2	1
517	то будет	1	1
518	являются не	1	1
519	она может	3	1
520	в результате	2	1
521	человек или	1	1
522	которая в	1	1
523	в другое	4	1
524	жизни и	4	1
525	уже знаем	1	1
526	и ни	3	1
527	не будучи	1	1
528	подойдем к	1	1
529	ни к	7	1
530	силы в	1	1
531	или не	1	1
532	данного народа	5	1
533	бы на	1	1
534	но если	3	1
535	к ее	1	1
536	нем самом	1	1
537	это в	2	1
538	к его	1	1
539	не играет	2	1
540	пути к	2	1
541	в своих	6	1
542	тем самым	2	1
543	как на	8	1
544	том числе	1	1
545	они не	1	1
