N	2gram	Ircho_Kome_1	Dialekti
314	чем его	1	1
315	земле и	1	1
316	не могла	1	1
317	к выводу	1	1
318	больше всего	1	1
319	при этом	5	1
320	после этого	1	1
321	и почему	1	1
322	и эти	1	1
323	к одному	1	1
324	не к	2	1
325	понятий и	1	1
326	в силу	2	1
327	перед ними	1	1
328	д все	1	1
329	и по	6	1
330	людей и	1	1
331	так например	1	1
332	таким образом	8	1
333	по его	1	1
334	здесь мы	3	1
335	что все	1	1
336	выражение и	1	1
337	же не	1	1
338	в состоянии	2	1
339	главным образом	3	1
340	учением о	1	1
341	же касается	1	1
342	в некоем	1	1
343	мы уже	1	1
344	них не	1	1
345	то есть	1	1
346	зрения на	1	1
347	с целью	1	1
348	его в	3	1
349	ли он	1	1
350	первую очередь	3	1
351	дома и	1	1
352	как две	1	1
353	и отдельные	1	1
354	уже знаем	1	1
355	всю его	1	1
356	и тем	2	1
357	от всей	1	1
358	на сцене	3	1
359	в новое	2	1
360	в жизни	1	1
361	эти же	1	1
362	нет в	1	1
363	не связанное	1	1
364	далеко не	1	1
365	в этой	7	1
366	в храме	1	1
367	всю жизнь	1	1
368	этим и	2	1
369	они являются	1	1
370	не заметить	1	1
371	скептицизма и	1	1
372	жизни но	1	1
373	с такой	1	1
374	мере не	1	1
375	себе все	1	1
376	на душе	1	1
377	никаких оснований	1	1
378	всех возможных	1	1
379	место в	3	1
380	представление о	1	1
381	миф о	1	1
382	и находит	1	1
383	которые в	1	1
384	но он	2	1
385	только два	1	1
386	тем не	2	1
387	абсолютная истина	1	1
388	не могли	1	1
389	это особенно	1	1
390	и очень	1	1
391	власть в	2	1
392	самого начала	1	1
393	правда в	2	1
394	того как	3	1
395	сил природы	1	1
396	можно судить	4	1
397	того чтобы	1	1
398	чем не	1	1
399	он с	1	1
400	не стремится	1	1
401	в коем	1	1
402	больше чем	1	1
403	под этим	1	1
404	именно с	1	1
405	которые и	1	1
406	природы в	1	1
407	на те	2	1
408	по своей	2	1
409	сложнее и	1	1
410	есть основания	1	1
411	и его	8	1
412	которых говорится	1	1
413	одному и	1	1
414	как будто	2	1
415	может показаться	1	1
416	сравнить с	1	1
417	не могут	1	1
418	мы найдем	2	1
419	сознания как	1	1
420	те и	1	1
421	иногда даже	1	1
422	же самое	2	1
423	с полной	1	1
424	наоборот в	1	1
425	например на	1	1
426	на это	1	1
427	где он	2	1
428	от друга	1	1
429	но при	1	1
430	вывод что	2	1
431	него самого	1	1
432	в государстве	2	1
433	и этим	1	1
434	с самого	1	1
435	культуры и	1	1
436	то время	5	1
437	не подходит	1	1
438	на том	1	1
439	и когда	1	1
440	если они	2	1
441	и сам	3	1
442	что у	2	1
443	в образе	3	1
444	времени и	2	1
445	и каждый	1	1
446	еще в	5	1
447	в результате	4	1
448	связанное с	1	1
449	воли и	1	1
450	до последних	1	1
451	каждый раз	1	1
452	почему же	1	1
453	все его	1	1
454	обоих случаях	1	1
455	доходит до	1	1
456	поэта к	1	1
457	между тем	5	1
458	и только	1	1
459	с окружающим	1	1
460	раз на	2	1
461	или может	2	1
462	не так	1	1
463	сразу же	1	1
464	природой и	1	1
465	всю ее	1	1
466	но ни	1	1
467	здесь ни	1	1
468	спускается в	1	1
469	в стороне	1	1
470	мира как	1	1
471	бы ни	1	1
472	об их	1	1
473	вопрос об	1	1
474	за ней	1	1
475	себя в	1	1
476	уже в	5	1
477	и чаще	2	1
478	а то	2	1
479	сказать о	1	1
480	социальных корней	1	1
481	не дает	1	1
482	в душе	1	1
483	и других	7	1
484	он может	1	1
485	мир в	1	1
486	земли и	1	1
487	себе в	1	1
488	для них	2	1
489	ее не	1	1
490	у него	3	1
491	от того	1	1
492	во главе	1	1
493	явление бога	1	1
494	и получаем	1	1
495	е явление	1	1
496	в я	1	1
497	и можно	2	1
498	или иначе	1	1
499	говорить и	1	1
500	эти две	1	1
501	только один	2	1
502	из других	2	1
503	такое же	1	1
504	человек может	1	1
505	и др	1	1
506	нового времени	5	1
507	превращается в	1	1
508	к науке	1	1
509	чтобы убедиться	1	1
510	если даже	1	1
511	именно так	1	1
512	его как	1	1
513	на весь	1	1
514	для исследования	2	1
515	одну из	2	1
516	и уже	1	1
517	и достаточно	1	1
518	для ее	2	1
519	вместе с	2	1
520	вникать в	1	1
521	представить себе	1	1
522	в разной	1	1
523	в духе	1	1
524	даже до	1	1
525	так мы	1	1
526	к своему	1	1
527	наряду с	2	1
528	перед нами	1	1
529	по существу	1	1
530	действительности как	1	1
531	и тому	1	1
532	как из	3	1
533	не хочешь	1	1
534	видно что	1	1
535	в теорию	1	1
536	между прочим	2	1
537	видят в	1	1
538	всего в	3	1
539	общественного и	1	1
540	это уже	1	1
541	только одна	1	1
542	в полном	1	1
543	не знаем	1	1
544	уже на	1	1
545	понять что	1	1
546	мира и	1	1
547	развития и	1	1
548	поэта все	1	1
549	к этой	1	1
550	а также	4	1
551	хотя в	1	1
552	действие в	1	1
553	к ее	1	1
554	и определенная	1	1
555	из повседневной	1	1
556	к его	1	1
557	по одному	2	1
558	не что	1	1
559	страшно и	1	1
560	которым они	1	1
561	и другие	1	1
562	то оно	1	1
563	они не	1	1
564	из чего	1	1
565	в таком	1	1
566	все что	2	1
