N	2gram	Tiupa_Anal_1	Dialekti
198	не что	4	3
199	то оно	1	3
200	они не	1	3
201	я и	6	2
202	как известно	3	2
203	также и	2	2
204	человека и	1	2
205	на самом	2	2
206	он может	2	2
207	он всегда	1	2
208	например в	1	2
209	понятия личности	1	2
210	бы ни	2	2
211	как я	1	2
212	как не	1	2
213	зависимости от	1	2
214	в ней	1	2
215	и отличается	1	2
216	в широком	4	2
217	говоря уже	1	2
218	во всех	1	2
219	если в	3	2
220	мере в	3	2
221	в акте	2	2
222	как в	1	2
223	перед нами	1	2
224	придется понимать	1	2
225	более или	1	2
226	но в	8	2
227	в противоположность	2	2
228	личности а	2	2
229	в которой	2	2
230	все эти	2	2
231	на его	2	2
232	не как	1	2
233	силу своей	2	2
234	широком смысле	2	2
235	на этом	2	2
236	но все	1	2
237	не будет	3	2
238	в мире	8	2
239	на все	2	2
240	с целью	2	2
241	только одно	1	2
242	реальности и	2	2
243	только лишь	1	2
244	она и	1	2
245	с тем	1	2
246	несмотря на	2	2
247	хотя в	1	2
248	смысл и	3	2
249	или менее	1	2
250	во время	1	2
251	и при	1	2
252	взгляд на	1	2
253	что бывает	1	2
254	в их	5	2
255	жизни с	1	2
256	в зависимости	1	2
257	их в	1	2
258	не должно	1	2
259	личность в	2	2
260	тому что	1	2
261	дело не	3	2
262	в науке	1	2
263	в сущности	6	2
264	и остается	1	2
265	на него	1	2
266	может только	1	2
267	только не	2	2
268	того и	3	2
269	не всякий	1	2
270	своей природе	1	2
271	мире и	2	2
272	следует что	2	2
273	в области	4	2
274	и внешнего	2	2
275	к тому	7	2
276	вещь но	1	2
277	также имеет	1	2
278	данном случае	2	2
279	культуры и	1	2
280	по этой	1	2
281	только через	2	2
282	же эти	1	2
283	том как	1	2
284	и должно	1	2
285	но мы	1	2
286	времени в	1	2
287	собственно говоря	4	2
288	между тем	5	2
289	или иначе	1	2
290	когда оно	1	2
291	эти два	1	2
292	необходима для	1	2
293	столько сколько	1	2
294	всяком случае	1	2
295	мы должны	1	2
296	в какой	2	2
297	с одной	3	2
298	себя в	6	2
299	есть в	1	2
300	или в	1	2
301	вещи ибо	1	2
302	т п	3	2
303	смысла и	3	2
304	до сих	1	2
305	но нельзя	1	2
306	именно в	4	2
307	как бытия	1	2
308	человека но	1	2
309	в любой	1	2
310	человеческой жизни	1	2
311	в бытии	1	2
312	что мы	3	2
313	уже о	1	2
314	в частности	19	2
315	внутреннего и	2	2
316	ни на	1	2
317	вместе с	4	2
318	или по	1	2
319	что же	2	2
320	в состоянии	1	2
321	сих пор	1	2
322	личность как	1	2
323	же самое	2	2
324	тех или	2	2
325	в результате	1	2
326	но о	2	2
327	это еще	1	2
328	или не	2	2
329	же в	1	2
330	есть уже	1	2
331	личность и	1	2
332	может и	1	2
333	не говоря	2	2
334	или других	1	2
335	сознания на	1	2
336	понимание есть	1	2
337	в виде	1	2
338	а я	1	2
339	ее в	1	2
340	того или	3	2
341	в искусстве	2	2
342	в своих	1	2
343	во всяком	1	2
344	смысле слова	1	1
345	частности к	1	1
346	речь идет	1	1
347	говоря о	2	1
348	того же	4	1
349	не остается	2	1
350	личностного и	1	1
351	тех же	1	1
352	в самостоятельный	1	1
353	самый предмет	1	1
354	перед лицом	6	1
355	жизни по	1	1
356	между двумя	3	1
357	совершенно необходима	1	1
358	по преимуществу	1	1
359	и до	2	1
360	в какой-то	1	1
361	все те	1	1
362	неотделима от	1	1
363	по его	1	1
364	обойтись без	1	1
365	в театре	1	1
366	и значение	1	1
367	принадлежит только	1	1
368	о способах	1	1
369	случае это	2	1
370	быть вещью	1	1
371	вещей но	1	1
372	мы и	1	1
373	что можно	1	1
374	не все	2	1
375	пространство и	1	1
376	проявляется в	1	1
377	это существо	1	1
378	два плана	1	1
379	не от	1	1
380	литературы и	1	1
381	он был	1	1
382	вещь в	1	1
383	он сам	1	1
384	бы то	3	1
385	в различных	1	1
386	они имеют	1	1
387	мы будем	1	1
388	к которой	1	1
389	в новом	2	1
390	смыслу и	1	1
391	в наиболее	3	1
392	отличие от	6	1
393	нет и	2	1
394	оно дано	1	1
395	в материальном	1	1
396	первый взгляд	1	1
397	его на	1	1
398	что именно	2	1
399	что касается	1	1
400	однако не	3	1
401	бы я	1	1
402	он духовно	1	1
403	как иногда	1	1
404	ведь я	1	1
405	вступить с	1	1
406	уже с	1	1
407	то в	2	1
408	только один	1	1
409	из мифа	1	1
410	вопрос почему	1	1
411	личность человека	2	1
412	в целом	5	1
413	части чтобы	2	1
414	он в	1	1
415	бытие на	1	1
416	всей своей	1	1
417	из этих	2	1
418	опыт и	1	1
419	в вещи	1	1
420	здесь обязательно	1	1
421	тому же	4	1
422	порядок в	1	1
423	если он	1	1
424	на свой	1	1
425	обязательно два	1	1
426	жизни наконец	1	1
427	времена и	1	1
428	а скорее	1	1
429	собственном значении	2	1
430	одному из	2	1
431	таково что	1	1
432	и эти	1	1
433	вы видите	1	1
434	не к	2	1
435	свое время	2	1
436	именно такова	1	1
437	для данной	1	1
438	из него	1	1
439	всех своих	1	1
440	себя всему	1	1
441	плана и	1	1
442	без исключения	1	1
443	не бывает	1	1
444	в основу	1	1
445	от нее	1	1
446	и процессов	1	1
447	что все	1	1
448	поскольку личность	1	1
449	ни чисто	2	1
450	в глубине	1	1
451	или даже	1	1
452	все их	1	1
453	этом смысле	1	1
454	реальности как	1	1
455	и тем	1	1
456	о личности	1	1
457	до всякого	1	1
458	ведь если	1	1
459	вечного в	1	1
460	в них	1	1
461	также не	1	1
462	отождествляются в	1	1
463	далеко не	6	1
464	нас к	1	1
465	свою силу	1	1
466	равно и	1	1
467	не всегда	4	1
468	личности как	1	1
469	а личность	1	1
470	одного и	2	1
471	сосредоточиться на	1	1
472	и становится	1	1
473	на первый	1	1
474	плана обязательно	1	1
475	от первой	1	1
476	и ее	1	1
477	сознания но	1	1
478	в котором	3	1
479	в принципе	8	1
480	она в	1	1
481	понять в	1	1
482	характеризуется именно	1	1
483	бы мы	1	1
484	его отрешенности	1	1
485	и другого	4	1
486	есть его	1	1
487	времени не	1	1
488	творчества и	2	1
489	силу и	1	1
490	том и	2	1
491	ним в	1	1
492	зрения и	1	1
493	видите здесь	1	1
494	о событиях	1	1
495	пребывающее ядро	1	1
496	в психике	2	1
497	и переменчивые	1	1
498	в обоих	1	1
499	в основе	6	1
500	что никакая	1	1
501	виду не	1	1
502	бытия и	2	1
503	не вызывает	1	1
504	в самых	1	1
505	а сама	1	1
506	подобно тому	3	1
507	одна из	1	1
508	два различных	2	1
509	одном неделимом	1	1
510	на природу	1	1
511	остается в	1	1
512	не ее	1	1
513	этом отношении	2	1
514	что раз	1	1
515	с другом	1	1
516	или лучше	1	1
517	начиная с	1	1
518	отличается от	2	1
519	вокруг него	1	1
520	об одном	1	1
521	субъект и	2	1
522	слова о	1	1
523	оно не	1	1
524	должен быть	6	1
525	то ни	3	1
526	оно может	3	1
527	расходится с	1	1
528	элементы в	1	1
529	можно и	1	1
530	ни даже	1	1
531	и о	2	1
532	но при	1	1
533	всегда противопоставление	1	1
534	здесь не	2	1
535	могут и	1	1
536	были бы	1	1
537	таит в	1	1
538	в собственном	3	1
539	мысль о	2	1
540	чтобы быть	1	1
541	элементов а	2	1
542	мы наблюдаем	1	1
543	со мною	1	1
544	это путь	1	1
545	те же	1	1
546	здесь как	1	1
547	одного из	2	1
548	к его	1	1
549	еще в	2	1
550	и на	5	1
551	строго говоря	1	1
552	быть может	2	1
553	это какое-то	1	1
554	по мере	1	1
555	эта сторона	1	1
556	образом в	1	1
557	воли и	1	1
558	быть ни	1	1
559	познания и	1	1
560	до полной	1	1
561	далекое и	1	1
562	что самая	1	1
563	в состав	3	1
564	смыслов и	1	1
565	это вполне	1	1
566	внимание на	1	1
567	говорить не	1	1
568	все прочие	2	1
569	миф в	1	1
570	на что	1	1
571	и просто	2	1
572	оно ни	1	1
573	быть личностью	1	1
574	переменчивые акциденции	1	1
575	это была	1	1
576	и во	1	1
577	на всех	1	1
578	а напротив	2	1
579	и смыслом	2	1
580	в которую	1	1
581	внешнему что	1	1
582	и познания	1	1
583	только ему	1	1
584	во всей	1	1
585	себя но	1	1
586	пор пока	1	1
587	факт не	1	1
588	всем потому	1	1
589	внешнее и	1	1
590	в литературе	4	1
591	большей или	4	1
592	наконец в-третьих	1	1
593	оно и	1	1
594	и одновременно	3	1
595	тот же	1	1
596	к внутреннему	1	1
597	нечто нейтральное	1	1
598	для понятия	1	1
599	проникнуть в	1	1
600	во всем	1	1
601	ему и	1	1
602	даже если	1	1
603	сознания как	1	1
604	не происходит	1	1
605	но то	1	1
606	но ее	1	1
607	воздействие на	1	1
608	антитеза внутреннего	2	1
609	с какой	1	1
610	из которых	4	1
611	только на	1	1
612	то и	1	1
613	понимать и	1	1
614	однако так	1	1
615	совмещает в	1	1
616	существенное для	1	1
617	оно в	1	1
618	всему внешнему	1	1
619	нового смысла	1	1
620	при помощи	2	1
621	разные времена	1	1
622	его и	2	1
623	внешнему и	1	1
624	обязательно отождествляются	1	1
625	в пространстве	1	1
626	жизни конечно	1	1
627	ее смысла	1	1
628	эти понятия	1	1
629	при всей	2	1
630	не о	2	1
631	оно само	1	1
632	друг друга	1	1
633	у него	1	1
634	случае не	2	1
635	быть причислены	1	1
636	и во-вторых	1	1
637	субъекта с	1	1
638	быть по	1	1
639	явлений в	1	1
640	есть слово	1	1
641	и вместе	1	1
642	от меня	1	1
643	ядро и	1	1
644	в особенности	1	1
645	же деле	1	1
646	или иной	6	1
647	даже не	1	1
648	с другим	4	1
649	здесь в	1	1
650	не сводится	2	1
651	или меньшей	4	1
652	представляет собою	2	1
653	наконец в	1	1
654	было и	1	1
655	и души	1	1
656	и др	1	1
657	себя и	4	1
658	говорит о	1	1
659	что последний	1	1
660	превращается в	1	1
661	самом же	1	1
662	одной стороны	3	1
663	и опять	1	1
664	принципиально не	3	1
665	его как	1	1
666	человек в	3	1
667	своего предмета	3	1
668	не он	1	1
669	время оно	1	1
670	все более	1	1
671	бы оно	1	1
672	особой формы	1	1
673	вступает в	3	1
674	нет ничего	2	1
675	дано только	1	1
676	над ним	1	1
677	и объект	1	1
678	искусства но	1	1
679	тому как	3	1
680	я никогда	1	1
681	обязательно нечто	1	1
682	когда же	1	1
683	происходит в	1	1
684	друг с	1	1
685	форма в	1	1
686	действительно не	1	1
687	с этой	1	1
688	с бытием	2	1
689	однако они	1	1
690	не предполагает	2	1
691	только для	2	1
692	внимания на	1	1
693	не об	1	1
694	входящее в	1	1
695	различных плана	1	1
696	преодолевается в	1	1
697	о мире	1	1
698	вещь а	1	1
699	реальность а	1	1
700	при всем	1	1
701	есть она	1	1
702	только мы	1	1
703	нечто внутреннее	1	1
704	в его	13	1
705	сколько бы	2	1
706	я всегда	1	1
707	мира и	1	1
708	еще раз	1	1
709	своей собственной	1	1
710	человек и	1	1
711	себя самого	1	1
712	ее и	1	1
713	из себя	1	1
714	тем более	2	1
715	не должен	2	1
716	мы не	1	1
717	все они	1	1
718	я в	3	1
719	всегда только	1	1
720	до тех	1	1
721	к самому	1	1
722	не знает	1	1
723	существования и	1	1
724	равно как	1	1
725	через внешнее	1	1
726	или иного	3	1
727	этом мы	1	1
728	из этого	1	1
729	в свое	2	1
730	который не	1	1
731	ли он	2	1
732	что то	1	1
733	любой другой	1	1
734	особый тип	1	1
735	неделимом лике	1	1
736	и эта	1	1
737	и личности	1	1
738	все что	1	1
