N	2gram	Ircho_Kome_2	StatiiOP
340	что касается	3	1
341	еще больше	1	1
342	в творчестве	1	1
343	когда он	1	1
344	целый ряд	2	1
345	следует сказать	1	1
346	и хотя	2	1
347	описание этого	1	1
348	за собой	2	1
349	для которого	1	1
350	представлению о	1	1
351	нее так	1	1
352	мне не	1	1
353	так или	3	1
354	представляет собой	1	1
355	в ответ	2	1
356	из этих	4	1
357	сил в	1	1
358	одно время	1	1
359	хотя эти	1	1
360	всего к	1	1
361	с их	4	1
362	о ее	1	1
363	главы евгения	1	1
364	среди множества	1	1
365	спустя после	2	1
366	к участию	1	1
367	и если	2	1
368	к выводу	1	1
369	что она	2	1
370	не следует	2	1
371	кажется не	1	1
372	богатым и	1	1
373	с традициями	1	1
374	а то	1	1
375	которой не	1	1
376	и еще	2	1
377	в первую	3	1
378	в принципе	2	1
379	ими в	1	1
380	его от	1	1
381	на этом	2	1
382	в основу	1	1
383	другой известной	1	1
384	связанных с	2	1
385	а по	1	1
386	зрения на	1	1
387	обоих случаях	2	1
388	не умеет	1	1
389	первую очередь	3	1
390	действительности в	1	1
391	окажется что	1	1
392	евгения онегина	1	1
393	этом смысле	2	1
394	роль в	2	1
395	по истории	1	1
396	еще одно	1	1
397	но уже	1	1
398	на основании	5	1
399	мы располагаем	1	1
400	и уже	1	1
401	существовавшие до	1	1
402	мы видели	1	1
403	к середине	2	1
404	и такая	2	1
405	с такой	1	1
406	в развитии	2	1
407	изображен как	1	1
408	и некоторые	1	1
409	над его	1	1
410	еще раз	1	1
411	вопроса об	1	1
412	внимания заслуживает	1	1
413	но если	3	1
414	во второй	1	1
415	от своего	1	1
416	и их	3	1
417	можно найти	1	1
418	показателен для	1	1
419	ли можно	3	1
420	мне его	1	1
421	пор в	1	1
422	то для	1	1
423	место в	4	1
424	его современников	3	1
425	представление о	2	1
426	i с	1	1
427	были известны	2	1
428	значение для	1	1
429	сам же	1	1
430	нельзя было	1	1
431	права на	1	1
432	такую же	1	1
433	это дело	1	1
434	на разные	1	1
435	как видим	2	1
436	в трагедиях	1	1
437	освободиться от	1	1
438	и очень	1	1
439	власть в	1	1
440	между действующими	1	1
441	одна из	2	1
442	на два	1	1
443	у кого	1	1
444	тех пор	3	1
445	в основе	1	1
446	возвращении в	1	1
447	что ей	1	1
448	не составляют	1	1
449	однако если	1	1
450	на отношения	1	1
451	источников в	1	1
452	больше чем	5	1
453	и без	1	1
454	же время	3	1
455	этих двух	1	1
456	таким путем	1	1
457	к концу	3	1
458	не похож	1	1
459	вместо того	1	1
460	участию в	1	1
461	как будто	4	1
462	на все	1	1
463	ни о	1	1
464	уже о	2	1
465	нет ни	1	1
466	он и	1	1
467	и вполне	1	1
468	по заказу	1	1
469	похож на	2	1
470	отличается от	1	1
471	представлены в	1	1
472	в от	1	1
473	в поле	3	1
474	остановиться на	1	1
475	они и	1	1
476	этого рода	1	1
477	отказаться от	1	1
478	многочисленных высказываниях	1	1
479	находясь в	1	1
480	лет с	1	1
481	как мы	4	1
482	свою очередь	1	1
483	в в	4	1
484	только при	1	1
485	были бы	1	1
486	х годов	2	1
487	можно сомневаться	3	1
488	мысль о	1	1
489	драмы в	1	1
490	то время	3	1
491	в пределах	1	1
492	так в	2	1
493	путешествие в	1	1
494	в многочисленных	2	1
495	разговора с	1	1
496	iii в	6	1
497	с собой	2	1
498	можно было	4	1
499	не нравится	1	1
500	не так	1	1
501	не с	1	1
502	каждого из	1	1
503	как источник	1	1
504	здесь нет	1	1
505	которые он	1	1
506	о связи	1	1
507	речь как	1	1
508	вспомним с	1	1
509	восходящих к	1	1
510	введенные в	1	1
511	по сравнению	1	1
512	разного рода	1	1
513	возможно что	3	1
514	в эпоху	1	1
515	отрицать что	2	1
516	выводу что	1	1
517	в построении	2	1
518	их точки	2	1
519	столь же	9	1
520	достаточное количество	1	1
521	второй половине	1	1
522	с театром	1	1
523	была найдена	1	1
524	одного из	1	1
525	и во	2	1
526	не дал	1	1
527	или иначе	3	1
528	лет спустя	1	1
529	от них	1	1
530	только после	1	1
531	судить о	1	1
532	но молодой	1	1
533	но нет	1	1
534	нуждается в	1	1
535	но столь	1	1
536	легенде о	1	1
537	в середине	4	1
538	о н	1	1
539	все время	2	1
540	в лице	2	1
541	оказался в	1	1
542	не зная	1	1
543	по содержанию	2	1
544	еще несколько	1	1
545	у своего	1	1
546	один из	5	1
547	в двух	6	1
548	обстановку в	1	1
549	тот же	2	1
550	речи о	1	1
551	с ними	2	1
552	всю свою	1	1
553	будто бы	1	1
554	до нас	4	1
555	был тот	1	1
556	по мнению	1	1
557	в могилу	1	1
558	том чтобы	1	1
559	хотя у	1	1
560	с которыми	2	1
561	сцене с	1	1
562	внимание что	1	1
563	конечно не	1	1
564	да еще	2	1
565	уже в	4	1
566	только на	1	1
567	отношений к	1	1
568	больше не	1	1
569	со временем	3	1
570	их речи	1	1
571	от других	1	1
572	речь в	1	1
573	г и	5	1
574	сцену из	1	1
575	недаром в	1	1
576	одно из	2	1
577	не находит	1	1
578	в известной	1	1
579	могло бы	1	1
580	не для	2	1
581	у нее	2	1
582	а в	3	1
583	среди которых	1	1
584	не о	1	1
585	может служить	1	1
586	мы можем	3	1
587	как его	1	1
588	у него	4	1
589	в каждом	3	1
590	в дружеских	1	1
591	он почти	1	1
592	в очень	1	1
593	на стороне	1	1
594	дошедшие до	1	1
595	не укладывается	1	1
596	даже не	3	1
597	а на	2	1
598	был способен	1	1
599	однако что	1	1
600	уже при	1	1
601	очень много	1	1
602	к которому	1	1
603	основанный на	1	1
604	что для	4	1
605	действующими лицами	1	1
606	v в	14	1
607	до г	1	1
608	то и	1	1
609	г №	2	1
610	впечатлении которое	1	1
611	который с	1	1
612	с которым	2	1
613	в руках	4	1
614	спустя три	1	1
615	одну из	1	1
616	что из	2	1
617	жизнь в	1	1
618	в связи	3	1
619	было в	1	1
620	при его	1	1
621	на чем	1	1
622	сделать его	1	1
623	основу сюжета	1	1
624	общего с	1	1
625	приводит в	1	1
626	был сделан	1	1
627	над ним	1	1
628	в изображении	2	1
629	десятилетия xix	1	1
630	сравнению с	1	1
631	ли ты	1	1
632	всю глубину	1	1
633	что же	1	1
634	да и	3	1
635	говоря уже	2	1
636	бы его	1	1
637	его появления	1	1
638	жизни в	1	1
639	быть не	1	1
640	xix в	1	1
641	в контексте	1	1
642	больше внимания	1	1
643	на пути	2	1
644	впрочем не	1	1
645	автор этого	1	1
646	которые были	1	1
647	при всем	3	1
648	в более	1	1
649	и для	4	1
650	было еще	1	1
651	ли в	1	1
652	к будущему	1	1
653	№ в	1	1
654	и от	4	1
655	или в	3	1
656	поэтому она	1	1
657	для нас	3	1
658	и все	2	1
659	бы он	1	1
660	так называемых	2	1
661	бы в	2	1
662	действующим лицам	1	1
663	против того	1	1
664	же в	4	1
665	в свою	1	1
666	в стихах	1	1
667	а н	1	1
668	к самому	1	1
669	между ними	1	1
670	не говоря	2	1
671	переселиться в	1	1
672	к его	2	1
673	едва ли	14	1
674	в характере	1	1
675	в последнем	1	1
676	отношению к	3	1
677	из этого	2	1
678	занимает в	1	1
679	стечению обстоятельств	1	1
680	в голову	2	1
681	около г	1	1
682	жизни и	3	1
683	пути к	2	1
684	как результат	1	1
685	о себе	1	1
686	в северной	1	1
687	точно так	1	1
688	все что	1	1
689	том числе	3	1
690	к молодому	1	1
691	гораздо более	1	1
